ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
348464034681463672!,talented-antique-butterfly,0.000000,-2.093386,0.544944,-1.751122,-0.394660,-0.972513,0.232849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124734,0.122685,-0.121793,0.047511,-0.104393,0.256835
348464034681463672!,talented-antique-butterfly,0.010000,-2.085238,0.545959,-1.748488,-0.395635,-0.972090,0.234607,1.627322,0.200221,0.526502,-0.193474,0.084669,0.350823,-0.105550,0.103669,-0.101660,0.040006,-0.086855,0.218086
348464034681463672!,talented-antique-butterfly,0.020000,-2.062113,0.548599,-1.740975,-0.398433,-0.970893,0.239513,2.996317,0.322002,0.976393,-0.362955,0.155049,0.628511,-0.091513,0.088191,-0.086722,0.035173,-0.074153,0.186945
348464034681463672!,talented-antique-butterfly,0.030000,-2.026297,0.552096,-1.729238,-0.402763,-0.969035,0.246923,4.162934,0.369492,1.370805,-0.499148,0.216867,0.851083,-0.081011,0.075010,-0.076126,0.032380,-0.065638,0.160214
348464034681463672!,talented-antique-butterfly,0.040000,-1.979626,0.555761,-1.713767,-0.408251,-0.966580,0.256364,5.158851,0.355300,1.720222,-0.593019,0.273961,1.032928,-0.072853,0.063316,-0.068860,0.031039,-0.060396,0.136009
348464034681463672!,talented-antique-butterfly,0.050000,-1.923722,0.559055,-1.694991,-0.414435,-0.963562,0.267483,6.000660,0.295146,2.028715,-0.638101,0.328969,1.185055,-0.066161,0.052623,-0.063925,0.030623,-0.057454,0.113334
348464034681463672!,talented-antique-butterfly,0.060000,-1.860137,0.561592,-1.673333,-0.420805,-0.959996,0.280015,6.697226,0.204772,2.297251,-0.631887,0.383785,1.315756,-0.060328,0.042691,-0.060456,0.030689,-0.055927,0.091809
348464034681463672!,talented-antique-butterfly,0.070000,-1.790322,0.563139,-1.649204,-0.426853,-0.955876,0.293769,7.254344,0.098244,2.525599,-0.575811,0.439788,1.430998,-0.054980,0.033462,-0.057780,0.030900,-0.055101,0.071475
348464034681463672!,talented-antique-butterfly,0.080000,-1.715633,0.563591,-1.623004,-0.432109,-0.951189,0.308610,7.678048,-0.012851,2.713681,-0.474683,0.497991,1.534895,-0.049942,0.024997,-0.055437,0.031029,-0.054463,0.052620
348464034681463672!,talented-antique-butterfly,0.090000,-1.637347,0.562946,-1.595123,-0.436162,-0.945906,0.324441,7.976625,-0.119688,2.862476,-0.335819,0.559150,1.630199,-0.045176,0.017409,-0.053153,0.030952,-0.053692,0.035621
