ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1417462881838671413!,talented-antique-butterfly,0.000000,-1.838181,0.499790,-0.898377,0.841506,-0.987997,-0.154470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.076871,-0.037392,-0.043899,-0.044482,-0.052861,-0.167488
1417462881838671413!,talented-antique-butterfly,0.010000,-1.832797,0.499306,-0.893239,0.841696,-0.988103,-0.153794,1.075002,-0.098004,1.026165,0.036010,-0.021139,0.135812,0.028353,-0.050724,-0.077832,-0.052627,-0.085703,-0.156951
1417462881838671413!,talented-antique-butterfly,0.020000,-1.816693,0.498296,-0.877914,0.842818,-0.988527,-0.151046,2.143303,-0.107468,2.036813,0.182702,-0.063636,0.416472,0.007053,-0.043588,-0.082773,-0.041337,-0.089504,-0.127423
1417462881838671413!,talented-antique-butterfly,0.030000,-1.790734,0.497382,-0.853229,0.845354,-0.989383,-0.145333,3.043722,-0.081524,2.896316,0.315617,-0.106993,0.728372,-0.009198,-0.038440,-0.083656,-0.033133,-0.089348,-0.103334
1417462881838671413!,talented-antique-butterfly,0.040000,-1.756501,0.496766,-0.820613,0.849066,-0.990658,-0.136371,3.795206,-0.051339,3.619849,0.414496,-0.146523,1.064412,-0.022629,-0.034305,-0.082978,-0.026564,-0.087724,-0.082620
1417462881838671413!,talented-antique-butterfly,0.050000,-1.715409,0.496422,-0.781363,0.853573,-0.992291,-0.123929,4.412220,-0.030073,4.220101,0.472370,-0.177508,1.421301,-0.034432,-0.030653,-0.082099,-0.020853,-0.085987,-0.064175
1417462881838671413!,talented-antique-butterfly,0.060000,-1.668744,0.496240,-0.736654,0.858466,-0.994172,-0.107808,4.907168,-0.020301,4.708673,0.490474,-0.194900,1.797306,-0.045142,-0.027239,-0.081645,-0.015651,-0.084759,-0.047500
1417462881838671413!,talented-antique-butterfly,0.070000,-1.617670,0.496124,-0.687549,0.863377,-0.996136,-0.087819,5.292078,-0.019009,5.097159,0.474651,-0.193152,2.190936,-0.054901,-0.023994,-0.081788,-0.010866,-0.084213,-0.032464
1417462881838671413!,talented-antique-butterfly,0.080000,-1.563229,0.496020,-0.634992,0.868009,-0.997963,-0.063791,5.579573,-0.021060,5.397737,0.432682,-0.166199,2.600046,-0.063644,-0.020945,-0.082453,-0.006542,-0.084271,-0.019118
1417462881838671413!,talented-antique-butterfly,0.090000,-1.506333,0.495926,-0.579801,0.872142,-0.999367,-0.035583,5.783221,-0.021215,5.623338,0.372538,-0.107582,3.021463,-0.071229,-0.018159,-0.083445,-0.002774,-0.084739,-0.007580
1417462881838671413!,talented-antique-butterfly,0.100000,-1.447773,0.495851,-0.522685,0.875606,-0.999995,-0.003129,5.917388,-0.015310,5.787432,0.301263,-0.010799,3.450736,-0.077519,-0.015708,-0.084542,0.000338,-0.085391,0.002052
