ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1195920685461651707!,talented-zippy-butterfly,0.000000,1.881074,-0.811018,1.987130,0.183342,0.987453,0.157911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.266279,-0.105470,-0.000218,-0.080292
1195920685461651707!,talented-zippy-butterfly,0.010000,1.876999,-0.813013,1.987314,0.180883,0.987599,0.156995,-0.812822,-0.397296,0.036519,-0.491567,0.029155,-0.183404,-0.223040,-0.093669,0.004317,-0.049511
1195920685461651707!,talented-zippy-butterfly,0.020000,1.865256,-0.818565,1.987818,0.173896,0.988008,0.154403,-1.533718,-0.708140,0.063466,-0.905381,0.052344,-0.334944,-0.186919,-0.082889,0.007147,-0.027151
1195920685461651707!,talented-zippy-butterfly,0.030000,1.846729,-0.826840,1.988544,0.163053,0.988624,0.150407,-2.166679,-0.939219,0.080610,-1.261174,0.070522,-0.463543,-0.157678,-0.073198,0.008454,-0.012531
1195920685461651707!,talented-zippy-butterfly,0.040000,1.822269,-0.837091,1.989396,0.148844,0.989403,0.145196,-2.715770,-1.100854,0.088330,-1.576181,0.084686,-0.577068,-0.134680,-0.064584,0.008471,-0.004610
1195920685461651707!,talented-zippy-butterfly,0.050000,1.792693,-0.848681,1.990282,0.131604,0.990308,0.138888,-3.185205,-1.205165,0.087046,-1.864728,0.095661,-0.682084,-0.117056,-0.056986,0.007467,-0.002138
1195920685461651707!,talented-zippy-butterfly,0.060000,1.758779,-0.861098,1.991111,0.111539,0.991311,0.131541,-3.579523,-1.264612,0.076902,-2.138014,0.103996,-0.783729,-0.103845,-0.050321,0.005716,-0.003797
1195920685461651707!,talented-zippy-butterfly,0.070000,1.721261,-0.873952,1.991794,0.088758,0.992386,0.123168,-3.903749,-1.291034,0.057651,-2.404230,0.109932,-0.885743,-0.094093,-0.044501,0.003482,-0.008302
1195920685461651707!,talented-zippy-butterfly,0.080000,1.680819,-0.886969,1.992236,0.063305,0.993509,0.113752,-4.163489,-1.295015,0.028646,-2.668830,0.113418,-0.990585,-0.086919,-0.039445,0.001009,-0.014477
1195920685461651707!,talented-zippy-butterfly,0.090000,1.638072,-0.899969,1.992334,0.035177,0.994655,0.103258,-4.364924,-1.285517,-0.011087,-2.934886,0.114152,-1.099596,-0.081556,-0.035075,-0.001495,-0.021305
1195920685461651707!,talented-zippy-butterfly,0.100000,1.593573,-0.912859,1.991975,0.004352,0.995792,0.091640,-4.514729,-1.269720,-0.062749,-3.203496,0.111647,-1.213190,-0.077366,-0.031325,-0.003863,-0.027962
1195920685461651707!,talented-zippy-butterfly,0.110000,1.547806,-0.925604,1.991032,-0.029195,0.996886,0.078853,-4.619893,-1.253023,-0.127639,-3.474198,0.105286,-1.331058,-0.073849,-0.028133,-0.005968,-0.033822
1195920685461651707!,talented-zippy-butterfly,0.120000,1.501183,-0.938221,1.989365,-0.065479,0.997895,0.064857,-4.687508,-1.239157,-0.207037,-3.745376,0.094395,-1.452365,-0.070628,-0.025442,-0.007727,-0.038459
1195920685461651707!,talented-zippy-butterfly,0.130000,1.454045,-0.950752,1.986821,-0.104495,0.998768,0.049622,-4.724536,-1.230389,-0.302093,-4.014617,0.078296,-1.575922,-0.067438,-0.023197,-0.009093,-0.041618
1195920685461651707!,talented-zippy-butterfly,0.140000,1.406664,-0.963259,1.983237,-0.146214,0.999451,0.033130,-4.737588,-1.227755,-0.413729,-4.279024,0.056364,-1.700343,-0.064108,-0.021346,-0.010053,-0.043195
1195920685461651707!,talented-zippy-butterfly,0.150000,1.359247,-0.975809,1.978444,-0.190572,0.999882,0.015380,-4.732746,-1.231318,-0.542574,-4.535469,0.028059,-1.824163,-0.060538,-0.019838,-0.010617,-0.043200
1195920685461651707!,talented-zippy-butterfly,0.160000,1.311946,-0.988464,1.972264,-0.237478,0.999993,-0.003617,-4.715425,-1.240411,-0.688908,-4.780790,-0.007038,-1.945932,-0.056684,-0.018623,-0.010812,-0.041729
1195920685461651707!,talented-zippy-butterfly,0.170000,1.264860,-1.001281,1.964520,-0.286805,0.999716,-0.023834,-4.690297,-1.253860,-0.852639,-5.011938,-0.049214,-2.064280,-0.052539,-0.017652,-0.010677,-0.038931
1195920685461651707!,talented-zippy-butterfly,0.180000,1.218044,-1.014297,1.955038,-0.338398,0.998976,-0.045233,-4.661255,-1.270169,-1.033287,-5.226074,-0.098616,-2.177956,-0.048124,-0.016884,-0.010257,-0.034984
1195920685461651707!,talented-zippy-butterfly,0.190000,1.171520,-1.027539,1.943651,-0.392075,0.997702,-0.067761,-4.631420,-1.287675,-1.229995,-5.420638,-0.155249,-2.285855,-0.043474,-0.016276,-0.009597,-0.030080
1195920685461651707!,talented-zippy-butterfly,0.200000,1.125281,-1.041010,1.930201,-0.447627,0.995818,-0.091356,-4.603175,-1.304662,-1.441543,-5.593393,-0.218985,-2.387023,-0.038634,-0.015794,-0.008741,-0.024407
1195920685461651707!,talented-zippy-butterfly,0.210000,1.079301,-1.054697,1.914546,-0.504820,0.993256,-0.115945,-4.578216,-1.319457,-1.666370,-5.742453,-0.289573,-2.480656,-0.033650,-0.015406,-0.007726,-0.018142
1195920685461651707!,talented-zippy-butterfly,0.220000,1.033551,-1.068494,1.896581,-0.563342,0.989950,-0.141416,-4.557495,-1.330554,-1.902509,-5.866473,-0.366563,-2.566048,-0.028584,-0.015084,-0.006595,-0.011468
1195920685461651707!,talented-zippy-butterfly,0.230000,0.987984,-1.082361,1.876202,-0.622939,0.985841,-0.167685,-4.541561,-1.336587,-2.147904,-5.964332,-0.449504,-2.642694,-0.023478,-0.014807,-0.005376,-0.004522
1195920685461651707!,talented-zippy-butterfly,0.240000,0.942552,-1.096244,1.853330,-0.683349,0.980870,-0.194664,-4.530506,-1.336357,-2.400297,-6.035247,-0.537871,-2.710216,-0.018372,-0.014555,-0.004091,0.002576
1195920685461651707!,talented-zippy-butterfly,0.250000,0.897206,-1.110079,1.827909,-0.744302,0.974987,-0.222264,-4.524046,-1.328862,-2.657269,-6.078780,-0.631086,-2.768338,-0.013306,-0.014313,-0.002762,0.009720
1195920685461651707!,talented-zippy-butterfly,0.260000,0.851907,-1.123782,1.799909,-0.805516,0.968146,-0.250385,-4.521556,-1.313322,-2.916286,-6.094862,-0.728510,-2.816883,-0.008318,-0.014069,-0.001406,0.016819
1195920685461651707!,talented-zippy-butterfly,0.270000,0.806621,-1.137262,1.769328,-0.866715,0.960312,-0.278929,-4.522166,-1.289191,-3.174762,-6.083764,-0.829475,-2.855762,-0.003441,-0.013812,-0.000036,0.023790
1195920685461651707!,talented-zippy-butterfly,0.280000,0.761324,-1.150430,1.736188,-0.927628,0.951451,-0.307799,-4.524832,-1.256143,-3.430113,-6.046068,-0.933303,-2.884974,0.001293,-0.013535,0.001335,0.030569
1195920685461651707!,talented-zippy-butterfly,0.290000,0.716004,-1.163196,1.700537,-0.987994,0.941541,-0.336899,-4.528384,-1.214081,-3.679795,-5.982662,-1.039312,-2.904590,0.005856,-0.013232,0.002698,0.037097
1195920685461651707!,talented-zippy-butterfly,0.300000,0.670661,-1.175470,1.662447,-1.047562,0.930562,-0.366134,-4.531578,-1.163129,-3.921356,-5.894726,-1.146819,-2.914747,0.010225,-0.012900,0.004044,0.043326
1195920685461651707!,talented-zippy-butterfly,0.310000,0.625307,-1.187164,1.622015,-1.106094,0.918505,-0.395409,-4.533146,-1.103623,-4.152477,-5.783705,-1.255158,-2.915635,0.014377,-0.012535,0.005366,0.049216
1195920685461651707!,talented-zippy-butterfly,0.320000,0.579967,-1.198197,1.579360,-1.163370,0.905365,-0.424634,-4.531845,-1.036095,-4.371015,-5.651283,-1.363674,-2.907497,0.018294,-0.012137,0.006657,0.054733
1195920685461651707!,talented-zippy-butterfly,0.330000,0.534677,-1.208492,1.534620,-1.219187,0.891144,-0.453721,-4.526497,-0.961257,-4.575037,-5.499349,-1.471741,-2.890617,0.021961,-0.011704,0.007912,0.059853
1195920685461651707!,talented-zippy-butterfly,0.340000,0.489486,-1.217981,1.487952,-1.273362,0.875850,-0.482583,-4.516023,-0.879972,-4.762851,-5.329961,-1.578756,-2.865317,0.025366,-0.011240,0.009125,0.064556
1195920685461651707!,talented-zippy-butterfly,0.350000,0.444452,-1.226606,1.439527,-1.325735,0.859498,-0.511140,-4.499475,-0.793228,-4.933029,-5.145301,-1.684148,-2.831950,0.028503,-0.010744,0.010290,0.068829
1195920685461651707!,talented-zippy-butterfly,0.360000,0.399641,-1.234320,1.389530,-1.376167,0.842106,-0.539312,-4.476058,-0.702111,-5.084426,-4.947638,-1.787378,-2.790895,0.031366,-0.010221,0.011403,0.072666
1195920685461651707!,talented-zippy-butterfly,0.370000,0.355127,-1.241087,1.338154,-1.424543,0.823700,-0.567025,-4.445146,-0.607766,-5.216184,-4.739279,-1.887939,-2.742552,0.033957,-0.009673,0.012460,0.076066
1195920685461651707!,talented-zippy-butterfly,0.380000,0.310986,-1.246882,1.285601,-1.470771,0.804310,-0.594210,-4.406291,-0.511370,-5.327736,-4.522528,-1.985359,-2.687339,0.036277,-0.009103,0.013457,0.079034
1195920685461651707!,talented-zippy-butterfly,0.390000,0.267301,-1.251694,1.232073,-1.514782,0.783968,-0.620801,-4.359227,-0.414094,-5.418796,-4.299646,-2.079202,-2.625689,0.038333,-0.008517,0.014391,0.081581
1195920685461651707!,talented-zippy-butterfly,0.400000,0.224154,-1.255521,1.177776,-1.556529,0.762715,-0.646735,-4.303868,-0.317081,-5.489351,-4.072810,-2.169065,-2.558046,0.040133,-0.007919,0.015258,0.083718
1195920685461651707!,talented-zippy-butterfly,0.410000,0.181628,-1.258374,1.122913,-1.595985,0.740591,-0.671957,-4.240294,-0.221410,-5.539639,-3.844078,-2.254580,-2.484864,0.041689,-0.007313,0.016056,0.085465
1195920685461651707!,talented-zippy-butterfly,0.420000,0.139802,-1.260273,1.067685,-1.633146,0.717642,-0.696413,-4.168743,-0.128079,-5.570123,-3.615366,-2.335413,-2.406605,0.043013,-0.006704,0.016783,0.086841
1195920685461651707!,talented-zippy-butterfly,0.430000,0.098754,-1.261249,1.012283,-1.668023,0.693916,-0.720056,-4.089592,-0.037985,-5.581469,-3.388417,-2.411267,-2.323734,0.044121,-0.006095,0.017438,0.087867
