ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1876152920548034345!,lush-piquant-bumblebee,0.000000,-0.160052,-1.356644,0.000000,-1.356644,0.000000,0.000000,0.000000,0.000000,0.032029,0.116830
1876152920548034345!,lush-piquant-bumblebee,0.010000,-0.156601,-1.351112,0.000000,-1.351112,0.690285,1.106336,0.000000,1.106336,0.027886,0.102949
1876152920548034345!,lush-piquant-bumblebee,0.020000,-0.146687,-1.335223,0.000000,-1.335223,1.291282,2.069569,0.000000,2.069569,0.024178,0.090524
1876152920548034345!,lush-piquant-bumblebee,0.030000,-0.131150,-1.310321,0.000000,-1.310321,1.812356,2.904708,0.000000,2.904708,0.020861,0.079410
1876152920548034345!,lush-piquant-bumblebee,0.040000,-0.110742,-1.277613,0.000000,-1.277613,2.261940,3.625268,0.000000,3.625268,0.017896,0.069477
1876152920548034345!,lush-piquant-bumblebee,0.050000,-0.086138,-1.238180,0.000000,-1.238180,2.647629,4.243421,0.000000,4.243421,0.015248,0.060606
1876152920548034345!,lush-piquant-bumblebee,0.060000,-0.057943,-1.192991,0.000000,-1.192991,2.976259,4.770124,0.000000,4.770124,0.012886,0.052692
1876152920548034345!,lush-piquant-bumblebee,0.070000,-0.026696,-1.142911,0.000000,-1.142911,3.253984,5.215242,0.000000,5.215242,0.010782,0.045639
1876152920548034345!,lush-piquant-bumblebee,0.080000,0.007118,-1.088717,0.000000,-1.088717,3.486344,5.587651,0.000000,5.587651,0.008908,0.039362
1876152920548034345!,lush-piquant-bumblebee,0.090000,0.043066,-1.031102,0.000000,-1.031102,3.678323,5.895340,0.000000,5.895340,0.007242,0.033781
1876152920548034345!,lush-piquant-bumblebee,0.100000,0.080762,-0.970686,0.000000,-0.970686,3.834406,6.145498,0.000000,6.145498,0.005764,0.028827
1876152920548034345!,lush-piquant-bumblebee,0.110000,0.119857,-0.908027,0.000000,-0.908027,3.958626,6.344588,0.000000,6.344588,0.004454,0.024438
1876152920548034345!,lush-piquant-bumblebee,0.120000,0.160036,-0.843630,0.000000,-0.843630,4.054611,6.498426,0.000000,6.498426,0.003295,0.020556
1876152920548034345!,lush-piquant-bumblebee,0.130000,0.201031,-0.777927,0.000000,-0.777927,4.125627,6.612245,0.000000,6.612245,0.002273,0.017130
1876152920548034345!,lush-piquant-bumblebee,0.140000,0.242602,-0.711301,0.000000,-0.711301,4.174606,6.690745,0.000000,6.690745,0.001372,0.014114
1876152920548034345!,lush-piquant-bumblebee,0.150000,0.284540,-0.644085,0.000000,-0.644085,4.204181,6.738145,0.000000,6.738145,0.000582,0.011464
1876152920548034345!,lush-piquant-bumblebee,0.160000,0.326665,-0.576571,0.000000,-0.576571,4.216715,6.758234,0.000000,6.758234,-0.000111,0.009144
1876152920548034345!,lush-piquant-bumblebee,0.170000,0.368816,-0.509014,0.000000,-0.509014,4.214327,6.754406,0.000000,6.754406,-0.000715,0.007120
1876152920548034345!,lush-piquant-bumblebee,0.180000,0.410857,-0.441634,0.000000,-0.441634,4.198914,6.729704,0.000000,6.729704,-0.001241,0.005359
1876152920548034345!,lush-piquant-bumblebee,0.190000,0.452668,-0.374622,0.000000,-0.374622,4.172176,6.686851,0.000000,6.686851,-0.001696,0.003834
1876152920548034345!,lush-piquant-bumblebee,0.200000,0.494148,-0.308141,0.000000,-0.308141,4.135633,6.628282,0.000000,6.628282,-0.002088,0.002521
1876152920548034345!,lush-piquant-bumblebee,0.210000,0.535209,-0.242332,0.000000,-0.242332,4.090641,6.556173,0.000000,6.556173,-0.002423,0.001396
1876152920548034345!,lush-piquant-bumblebee,0.220000,0.575775,-0.177315,0.000000,-0.177315,4.038414,6.472466,0.000000,6.472466,-0.002709,0.000439
1876152920548034345!,lush-piquant-bumblebee,0.230000,0.615784,-0.113192,0.000000,-0.113192,3.980031,6.378895,0.000000,6.378895,-0.002950,-0.000368
1876152920548034345!,lush-piquant-bumblebee,0.240000,0.655182,-0.050048,0.000000,-0.050048,3.916456,6.277001,0.000000,6.277001,-0.003151,-0.001042
1876152920548034345!,lush-piquant-bumblebee,0.250000,0.693923,0.012043,0.000000,0.012043,3.848544,6.168158,0.000000,6.168158,-0.003317,-0.001598
