ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
636081955032502966!,talented-steel-butterfly,0.000000,-1.898833,-0.618917,-0.932723,-0.877049,-0.992634,0.121155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324916,-0.407374,0.088632
636081955032502966!,talented-steel-butterfly,0.010000,-1.893106,-0.616183,-0.927407,-0.875848,-0.992526,0.122029,1.143531,0.547094,1.061441,0.241800,0.021384,0.173928,0.235340,-0.339813,0.092732
636081955032502966!,talented-steel-butterfly,0.020000,-1.876884,-0.608875,-0.912288,-0.872608,-0.992259,0.124189,2.097051,0.915991,1.958666,0.409852,0.031950,0.255277,0.177692,-0.285249,0.087305
636081955032502966!,talented-steel-butterfly,0.030000,-1.851909,-0.598410,-0.888889,-0.867841,-0.991924,0.126837,2.889793,1.179027,2.713404,0.548565,0.034664,0.271086,0.138234,-0.239041,0.077156
636081955032502966!,talented-steel-butterfly,0.040000,-1.819692,-0.585642,-0.858556,-0.861718,-0.991593,0.129393,3.540228,1.377536,3.340374,0.681760,0.030997,0.237540,0.108815,-0.198664,0.065300
636081955032502966!,talented-steel-butterfly,0.050000,-1.781617,-0.571106,-0.822537,-0.854239,-0.991328,0.131413,4.061313,1.534242,3.850614,0.820524,0.021854,0.164855,0.084760,-0.162776,0.053547
636081955032502966!,talented-steel-butterfly,0.060000,-1.738964,-0.555159,-0.781989,-0.845329,-0.991177,0.132546,4.463436,1.660833,4.253407,0.968162,0.008022,0.059985,0.063593,-0.130730,0.042908
636081955032502966!,talented-steel-butterfly,0.070000,-1.692846,-0.538065,-0.737917,-0.834899,-0.991183,0.132498,4.756063,1.762538,4.557404,1.123442,-0.009654,-0.072222,0.044217,-0.102273,0.033860
636081955032502966!,talented-steel-butterfly,0.080000,-1.644301,-0.520070,-0.691254,-0.822895,-0.991382,0.131004,4.948895,1.841531,4.771400,1.282920,-0.030100,-0.227787,0.026301,-0.077340,0.026561
636081955032502966!,talented-steel-butterfly,0.090000,-1.594271,-0.501397,-0.642851,-0.809295,-0.991794,0.127849,5.052195,1.898809,4.904500,1.442423,-0.051962,-0.403098,0.009884,-0.055912,0.020978
