ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1274679031656435921!,talented-zippy-butterfly,0.000000,-1.580880,-0.042226,-0.580961,-0.054982,-0.200361,-0.979722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813664,-0.137949,-0.079665,1.060652
1274679031656435921!,talented-zippy-butterfly,0.010000,-1.573675,-0.041593,-0.573780,-0.056112,-0.193691,-0.981063,1.440127,0.128117,1.435050,-0.221519,1.333461,-0.263265,0.831064,0.060143,0.117792,1.050828
1274679031656435921!,talented-zippy-butterfly,0.020000,-1.558158,-0.044919,-0.558356,-0.064833,-0.168487,-0.985704,1.667999,-0.784050,1.653639,-1.504983,3.710383,-0.634219,0.798528,0.039073,0.123541,1.066485
1274679031656435921!,talented-zippy-butterfly,0.030000,-1.540112,-0.056205,-0.540551,-0.085819,-0.119462,-0.992839,1.957276,-1.457851,1.921362,-2.670053,6.093365,-0.733178,0.795725,0.014381,0.125293,1.115538
1274679031656435921!,talented-zippy-butterfly,0.040000,-1.518501,-0.073102,-0.519503,-0.117861,-0.046493,-0.998919,2.396488,-1.896697,2.315401,-3.706516,8.483881,-0.394870,0.812803,-0.012236,0.124922,1.186796
1274679031656435921!,talented-zippy-butterfly,0.050000,-1.491459,-0.093242,-0.493663,-0.159591,0.050243,-0.998737,3.050031,-2.102832,2.884045,-4.599065,10.819275,0.544279,0.839424,-0.038367,0.124363,1.267207
1274679031656435921!,talented-zippy-butterfly,0.060000,-1.456639,-0.114347,-0.461177,-0.209505,0.169533,-0.985525,3.957638,-2.086823,3.647264,-5.333671,12.950890,2.227851,0.867467,-0.060828,0.125127,1.343921
1274679031656435921!,talented-zippy-butterfly,0.070000,-1.411352,-0.134359,-0.420057,-0.266023,0.308207,-0.951319,5.149050,-1.882192,4.614367,-5.907812,14.635433,4.741562,0.893379,-0.076463,0.127894,1.407826
1274679031656435921!,talented-zippy-butterfly,0.080000,-1.352541,-0.151726,-0.368131,-0.327615,0.460240,-0.887794,6.671021,-1.552670,5.817363,-6.330398,15.549374,8.060932,0.920906,-0.084465,0.132166,1.460615
1274679031656435921!,talented-zippy-butterfly,0.090000,-1.276452,-0.165603,-0.302592,-0.392752,0.616138,-0.787639,8.617295,-1.165824,7.353462,-6.584271,15.341886,12.001332,0.963402,-0.089723,0.136023,1.523608
1274679031656435921!,talented-zippy-butterfly,0.100000,-1.178151,-0.175399,-0.219241,-0.459108,0.763082,-0.646302,11.116060,-0.705709,9.392546,-6.531019,13.725210,16.205220,1.045403,-0.104110,0.135497,1.641067
1274679031656435921!,talented-zippy-butterfly,0.110000,-1.051731,-0.179469,-0.112187,-0.521899,0.886105,-0.463484,14.210737,0.047481,12.080102,-5.798462,10.559518,20.188037,1.204390,-0.140778,0.122576,1.867558
1274679031656435921!,talented-zippy-butterfly,0.120000,-0.892354,-0.172179,0.024680,-0.570988,0.969747,-0.244112,17.635439,1.589872,15.305588,-3.767464,5.898252,23.431132,1.486492,-0.199018,0.083254,2.229933
1274679031656435921!,talented-zippy-butterfly,0.130000,-0.700285,-0.142998,0.194162,-0.590172,0.999998,0.001966,20.621843,4.491578,18.479058,0.205532,-0.049978,25.421568,1.934028,-0.256240,0.000478,2.702350
1274679031656435921!,talented-zippy-butterfly,0.140000,-0.486071,-0.076626,0.390301,-0.558261,0.965716,0.259601,21.937794,9.034260,20.492753,6.404895,-6.903082,25.679518,2.542634,-0.276151,-0.131961,3.197709
1274679031656435921!,talented-zippy-butterfly,0.150000,-0.273122,0.041649,0.594943,-0.454801,0.860610,0.509264,20.257750,14.782034,20.030584,14.384824,-14.073459,23.782865,3.228492,-0.235857,-0.294589,3.609462
1274679031656435921!,talented-zippy-butterfly,0.160000,-0.095786,0.218202,0.778229,-0.267698,0.685576,0.728001,14.796567,20.526470,16.125760,22.917363,-20.697028,19.490903,3.851597,-0.142772,-0.447261,3.862897
1274679031656435921!,talented-zippy-butterfly,0.170000,0.008871,0.445460,0.904403,0.000461,0.451747,0.892146,5.742734,24.704871,8.562903,30.380280,-25.673956,13.000254,4.305562,-0.024700,-0.560427,3.944045
1274679031656435921!,talented-zippy-butterfly,0.180000,0.009765,0.700708,0.939000,0.331218,0.181008,0.983482,-5.829567,25.896867,-2.124475,35.214867,-27.993829,5.152208,4.579954,0.091254,-0.637497,3.890307
1274679031656435921!,talented-zippy-butterfly,0.190000,-0.110829,0.948568,0.855608,0.691665,-0.097192,0.995266,-18.314404,23.072391,-14.846918,36.116605,-27.201580,-2.656341,4.695724,0.191077,-0.704147,3.712050
1274679031656435921!,talented-zippy-butterfly,0.200000,-0.352266,1.145519,0.641858,1.037267,-0.352964,0.935637,-29.691455,15.691087,-27.901450,32.129510,-23.705530,-8.942797,4.590657,0.267591,-0.781192,3.322856
1274679031656435921!,talented-zippy-butterfly,0.210000,-0.691119,1.246930,0.306369,1.317771,-0.564165,0.825662,-37.538587,4.136646,-38.888589,23.145679,-18.614435,-12.719022,4.104492,0.312088,-0.871245,2.561024
1274679031656435921!,talented-zippy-butterfly,0.220000,-1.080144,1.219705,-0.117135,1.489172,-0.721472,0.692443,-39.623171,-9.733513,-45.305604,10.574085,-13.214104,-13.768068,3.109218,0.317986,-0.963703,1.316663
1274679031656435921!,talented-zippy-butterfly,0.230000,-1.456824,1.056302,-0.575597,1.528994,-0.827629,0.561275,-35.013840,-22.738485,-45.743790,-2.734906,-8.442935,-12.449540,1.679903,0.292127,-1.042392,-0.316414
1274679031656435921!,talented-zippy-butterfly,0.240000,-1.758690,0.781876,-1.010708,1.445595,-0.891659,0.452707,-24.856208,-31.627850,-40.750423,-13.715805,-4.773579,-9.402124,0.132044,0.258868,-1.091335,-2.017209
1274679031656435921!,talented-zippy-butterfly,0.250000,-1.942965,0.446917,-1.377679,1.271811,-0.924911,0.380183,-11.798795,-34.707599,-32.327751,-20.639455,-2.194008,-5.337600,-1.133092,0.248258,-1.090854,-3.376599
1274679031656435921!,talented-zippy-butterfly,0.260000,-1.994300,0.108491,-1.652670,1.048325,-0.936663,0.350232,1.473966,-32.386374,-22.506129,-23.669614,-0.355399,-0.950482,-1.865039,0.277592,-1.017881,-4.119283
1274679031656435921!,talented-zippy-butterfly,0.270000,-1.919288,-0.187960,-1.827354,0.807805,-0.932013,0.362426,13.322649,-26.469699,-12.319647,-24.102278,1.182559,3.041063,-2.082476,0.336822,-0.853817,-4.216227
1274679031656435921!,talented-zippy-butterfly,0.280000,-1.735794,-0.416804,-1.899564,0.569695,-0.912574,0.408912,23.107571,-18.987629,-2.082485,-23.169447,2.658303,5.932569,-1.974244,0.385741,-0.612591,-3.815240
1274679031656435921!,talented-zippy-butterfly,0.290000,-1.466023,-0.569952,-1.870482,0.344605,-0.879209,0.476435,30.531433,-11.443018,7.786766,-21.501743,3.956265,7.300854,-1.691964,0.375844,-0.369902,-3.104360
1274679031656435921!,talented-zippy-butterfly,0.300000,-1.134993,-0.650737,-1.747653,0.139610,-0.835508,0.549478,35.359957,-4.570684,16.539248,-19.160093,4.710966,7.163253,-1.236282,0.285456,-0.225507,-2.198358
