ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
227059691979187983!,thoughtful-zippy-butterfly,0.000000,-2.157430,-0.491629,-0.195461,-0.103457,-0.325843,0.379245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.585997,-0.145076,0.147956,-0.116450
227059691979187983!,thoughtful-zippy-butterfly,0.010000,-2.156283,-0.481816,-0.192683,-0.101979,-0.324607,0.380303,0.232043,1.960349,0.554229,0.294779,0.246850,0.210698,-0.379611,-0.052950,0.093861,-0.160572
227059691979187983!,thoughtful-zippy-butterfly,0.020000,-2.152079,-0.457219,-0.184651,-0.097734,-0.321066,0.383297,0.612155,2.957850,1.051377,0.554028,0.461815,0.386835,-0.278677,-0.010422,0.067523,-0.176916
227059691979187983!,thoughtful-zippy-butterfly,0.030000,-2.143764,-0.424929,-0.171837,-0.091003,-0.315457,0.387926,1.050372,3.497028,1.508609,0.791015,0.659674,0.536439,-0.226153,0.009217,0.053832,-0.180419
227059691979187983!,thoughtful-zippy-butterfly,0.040000,-2.130989,-0.388376,-0.154599,-0.081973,-0.307913,0.393941,1.499630,3.809507,1.933270,1.012398,0.847931,0.662761,-0.196102,0.018288,0.045975,-0.178132
227059691979187983!,thoughtful-zippy-butterfly,0.050000,-2.113754,-0.349293,-0.133241,-0.070781,-0.298506,0.401116,1.937679,4.002884,2.328794,1.221638,1.030677,0.767018,-0.176508,0.022463,0.040817,-0.173220
227059691979187983!,thoughtful-zippy-butterfly,0.060000,-2.092220,-0.308619,-0.108043,-0.057538,-0.287279,0.409232,2.354055,4.127526,2.696629,1.420319,1.210169,0.849533,-0.161750,0.024345,0.036904,-0.167040
227059691979187983!,thoughtful-zippy-butterfly,0.070000,-2.066630,-0.266927,-0.079279,-0.042346,-0.274255,0.418072,2.743479,4.207247,3.037118,1.608794,1.387577,0.910252,-0.149200,0.025114,0.033564,-0.160145
227059691979187983!,thoughtful-zippy-butterfly,0.080000,-2.037266,-0.224610,-0.047221,-0.025307,-0.259453,0.427416,3.102895,4.253569,3.349969,1.786541,1.563358,0.948999,-0.137651,0.025296,0.030494,-0.152742
227059691979187983!,thoughtful-zippy-butterfly,0.090000,-2.004440,-0.181977,-0.012150,-0.006535,-0.242886,0.437043,3.430259,4.272406,3.634560,1.952405,1.737467,0.965593,-0.126580,0.025116,0.027570,-0.144907
227059691979187983!,thoughtful-zippy-butterfly,0.100000,-1.968487,-0.139288,0.025642,0.013841,-0.224575,0.446728,3.724088,4.267203,3.890140,2.104781,1.909470,0.959913,-0.115809,0.024662,0.024755,-0.136681
