ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
177120316844554827!,thoughtful-zippy-butterfly,0.000000,-1.130648,-0.613444,0.660877,0.275622,0.464785,-0.184322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.092891,-0.035484,-0.005328,0.163937
177120316844554827!,thoughtful-zippy-butterfly,0.010000,-1.129802,-0.612285,0.661998,0.276227,0.465152,-0.183394,0.168410,0.231320,0.223276,0.120677,0.072961,0.185053,0.100654,-0.028587,-0.009582,0.151916
177120316844554827!,thoughtful-zippy-butterfly,0.020000,-1.127160,-0.609153,0.665314,0.277998,0.466223,-0.180655,0.359062,0.394417,0.438863,0.233179,0.140533,0.362678,0.102485,-0.025191,-0.011120,0.144702
177120316844554827!,thoughtful-zippy-butterfly,0.030000,-1.122596,-0.604560,0.670733,0.280862,0.467938,-0.176166,0.551357,0.523160,0.642510,0.338539,0.201176,0.534370,0.101453,-0.023285,-0.011391,0.139339
177120316844554827!,thoughtful-zippy-butterfly,0.040000,-1.116146,-0.598775,0.678120,0.284747,0.470220,-0.169981,0.734925,0.631945,0.831038,0.436757,0.253360,0.700870,0.098987,-0.021987,-0.011053,0.134585
177120316844554827!,thoughtful-zippy-butterfly,0.050000,-1.107922,-0.591968,0.687313,0.289581,0.472977,-0.162149,0.904125,0.726610,1.001934,0.527427,0.295695,0.862522,0.095774,-0.020916,-0.010412,0.129946
177120316844554827!,thoughtful-zippy-butterfly,0.060000,-1.098085,-0.584270,0.698128,0.295286,0.476107,-0.152716,1.055586,0.809257,1.153157,0.610000,0.326993,1.019430,0.092166,-0.019914,-0.009619,0.125256
177120316844554827!,thoughtful-zippy-butterfly,0.070000,-1.086821,-0.575798,0.710359,0.301780,0.479492,-0.141729,1.187099,0.880386,1.283049,0.683891,0.346280,1.171522,0.088360,-0.018922,-0.008749,0.120491
177120316844554827!,thoughtful-zippy-butterfly,0.080000,-1.074337,-0.566668,0.723788,0.308973,0.483010,-0.129235,1.297101,0.939847,1.390270,0.748524,0.352800,1.318574,0.084477,-0.017925,-0.007848,0.115681
177120316844554827!,thoughtful-zippy-butterfly,0.090000,-1.060854,-0.556999,0.738182,0.316769,0.486528,-0.115285,1.384429,0.987270,1.473756,0.803351,0.346005,1.460220,0.080600,-0.016926,-0.006942,0.110880
177120316844554827!,thoughtful-zippy-butterfly,0.100000,-1.046604,-0.546913,0.753299,0.325068,0.489911,-0.099934,1.448202,1.022248,1.532688,0.847857,0.325551,1.595958,0.076788,-0.015937,-0.006051,0.106146
177120316844554827!,thoughtful-zippy-butterfly,0.110000,-1.031825,-0.536539,0.768890,0.333764,0.493022,-0.083245,1.487766,1.044422,1.566475,0.881569,0.291286,1.725156,0.073089,-0.014970,-0.005191,0.101532
177120316844554827!,thoughtful-zippy-butterfly,0.120000,-1.016779,-0.526013,0.784684,0.342739,0.495717,-0.065303,1.502717,1.053555,1.574792,0.904098,0.243315,1.847025,0.069542,-0.014038,-0.004373,0.097088
177120316844554827!,thoughtful-zippy-butterfly,0.130000,-1.001726,-0.515470,0.800417,0.351872,0.497861,-0.046198,1.492882,1.049515,1.557561,0.915127,0.181937,1.960678,0.066174,-0.013155,-0.003607,0.092854
177120316844554827!,thoughtful-zippy-butterfly,0.140000,-0.986912,-0.505041,0.815833,0.361049,0.499323,-0.026019,1.458288,1.032267,1.514919,0.914391,0.107612,2.065166,0.063002,-0.012328,-0.002899,0.088855
177120316844554827!,thoughtful-zippy-butterfly,0.150000,-0.972581,-0.494855,0.830684,0.370151,0.499976,-0.004859,1.399179,1.001901,1.447240,0.901708,0.020987,2.159470,0.060030,-0.011567,-0.002253,0.085109
177120316844554827!,thoughtful-zippy-butterfly,0.160000,-0.958972,-0.485041,0.844727,0.379060,0.499705,0.017176,1.316051,0.958646,1.355166,0.876999,-0.077082,2.242510,0.057256,-0.010875,-0.001671,0.081616
177120316844554827!,thoughtful-zippy-butterfly,0.170000,-0.946318,-0.475725,0.857724,0.387659,0.498400,0.039973,1.209688,0.902881,1.239632,0.840313,-0.185521,2.313167,0.054666,-0.010255,-0.001152,0.078366
177120316844554827!,thoughtful-zippy-butterfly,0.180000,-0.934844,-0.467027,0.869450,0.395830,0.495964,0.063403,1.081211,0.835155,1.101918,0.791857,-0.303015,2.370315,0.052234,-0.009703,-0.000693,0.075332
177120316844554827!,thoughtful-zippy-butterfly,0.190000,-0.924762,-0.459063,0.879693,0.403458,0.492315,0.087328,0.932125,0.756215,0.943689,0.732023,-0.427999,2.412857,0.049919,-0.009216,-0.000286,0.072473
177120316844554827!,thoughtful-zippy-butterfly,0.200000,-0.916267,-0.451940,0.888259,0.410432,0.487387,0.111599,0.764365,0.667022,0.767040,0.661424,-0.558645,2.439775,0.047667,-0.008785,0.000080,0.069729
177120316844554827!,thoughtful-zippy-butterfly,0.210000,-0.909533,-0.445755,0.894977,0.416650,0.481133,0.136056,0.580340,0.568774,0.574535,0.580921,-0.692869,2.450190,0.045407,-0.008396,0.000419,0.067021
177120316844554827!,thoughtful-zippy-butterfly,0.220000,-0.904709,-0.440592,0.899703,0.422018,0.473529,0.160531,0.382943,0.462917,0.369213,0.491637,-0.828345,2.443426,0.043053,-0.008034,0.000753,0.064253
177120316844554827!,thoughtful-zippy-butterfly,0.230000,-0.901911,-0.436518,0.902328,0.426456,0.464575,0.184852,0.175557,0.351160,0.154596,0.394982,-0.962527,2.419053,0.040504,-0.007679,0.001103,0.061312
177120316844554827!,thoughtful-zippy-butterfly,0.240000,-0.901219,-0.433584,0.902777,0.429897,0.454297,0.208840,-0.037962,0.235470,-0.065335,0.292657,-1.092687,2.376955,0.037650,-0.007308,0.001497,0.058075
