ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1016558638144265531!,talented-ruddy-butterfly,0.000000,1.410898,-0.725682,0.594219,-1.302776,-0.338090,-0.941114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.284943,0.255414,-0.262761
1016558638144265531!,talented-ruddy-butterfly,0.010000,1.405246,-0.713720,0.593246,-1.297376,-0.340771,-0.940146,-1.133376,2.385691,-0.194954,1.080130,-0.534034,0.193569,-0.362918,0.030335,-0.346367
1016558638144265531!,talented-ruddy-butterfly,0.020000,1.389684,-0.674993,0.594689,-1.281609,-0.344686,-0.938718,-2.005061,5.336722,0.481929,2.077419,-0.243706,0.089486,-0.273640,-0.051113,-0.284283
1016558638144265531!,talented-ruddy-butterfly,0.030000,1.365949,-0.610769,0.603323,-1.257609,-0.344492,-0.938789,-2.780374,7.476753,1.244447,2.731481,0.289868,-0.106368,-0.201359,-0.116151,-0.237451
1016558638144265531!,talented-ruddy-butterfly,0.040000,1.334451,-0.528652,0.619972,-1.228309,-0.337918,-0.941175,-3.562981,8.906917,2.083785,3.140524,1.031392,-0.370309,-0.146099,-0.172294,-0.202912
1016558638144265531!,talented-ruddy-butterfly,0.050000,1.294955,-0.435281,0.645483,-1.195667,-0.322955,-0.946414,-4.383081,9.712924,3.009655,3.398537,1.962586,-0.669715,-0.107821,-0.222057,-0.178436
1016558638144265531!,talented-ruddy-butterfly,0.060000,1.247075,-0.336557,0.680756,-1.160743,-0.297774,-0.954637,-5.229021,9.968351,4.033563,3.603793,3.072630,-0.958425,-0.086511,-0.265912,-0.162002
1016558638144265531!,talented-ruddy-butterfly,0.070000,1.190736,-0.237663,0.726809,-1.123537,-0.260615,-0.965443,-6.062137,9.739673,5.158528,3.863473,4.351868,-1.174760,-0.082131,-0.303798,-0.151592
1016558638144265531!,talented-ruddy-butterfly,0.080000,1.126349,-0.143132,0.784612,-1.082928,-0.209839,-0.977736,-6.823822,9.090665,6.370768,4.292735,5.785347,-1.241638,-0.094574,-0.335734,-0.145199
1016558638144265531!,talented-ruddy-butterfly,0.090000,1.054982,-0.056881,0.854775,-1.036635,-0.144116,-0.989561,-7.439504,8.089888,7.631910,5.010143,7.345387,-1.069755,-0.123543,-0.361900,-0.140960
1016558638144265531!,talented-ruddy-butterfly,0.100000,0.978499,0.017944,0.937431,-0.981212,-0.062427,-0.998050,-7.825192,6.818359,8.870907,6.132106,8.983632,-0.561916,-0.168431,-0.382437,-0.137357
1016558638144265531!,talented-ruddy-butterfly,0.110000,0.899627,0.079134,1.031866,-0.912084,0.035682,-0.999363,-7.897581,5.377907,9.975233,7.762332,10.622088,0.379263,-0.228090,-0.397214,-0.133387
1016558638144265531!,talented-ruddy-butterfly,0.120000,0.821856,0.125602,1.135999,-0.823774,0.149698,-0.988732,-7.589546,3.894093,10.783724,9.973694,12.144294,1.838694,-0.300610,-0.405745,-0.128622
1016558638144265531!,talented-ruddy-butterfly,0.130000,0.749196,0.157657,1.245874,-0.710278,0.277727,-0.960660,-6.866421,2.514347,11.085550,12.787402,13.391394,3.871453,-0.383140,-0.407118,-0.123191
