ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
209323118556686796!,rebel-wine-beetle,0.000000,1.086226,1.211054,1.898787,0.628178,0.000000,0.000000,0.000000,0.000000,-0.248964,-0.035517,0.217107,0.125656
209323118556686796!,rebel-wine-beetle,0.010000,1.085578,1.203453,1.900297,0.623596,-0.127861,-1.517638,0.300513,-0.915758,-0.318820,-0.167856,0.039624,0.002214
209323118556686796!,rebel-wine-beetle,0.020000,1.080939,1.183330,1.903301,0.614366,-0.792441,-2.506495,0.299586,-0.928117,-0.295246,-0.158607,0.023217,-0.016294
209323118556686796!,rebel-wine-beetle,0.030000,1.070066,1.153973,1.906171,0.605403,-1.367603,-3.363480,0.273723,-0.861845,-0.274863,-0.150716,0.008893,-0.032298
209323118556686796!,rebel-wine-beetle,0.040000,1.053909,1.116547,1.908660,0.597509,-1.841140,-4.117019,0.224127,-0.715943,-0.256769,-0.145357,-0.005943,-0.046529
209323118556686796!,rebel-wine-beetle,0.050000,1.033535,1.072045,1.910522,0.591530,-2.207940,-4.781478,0.148722,-0.480341,-0.240311,-0.142719,-0.022323,-0.059506
209323118556686796!,rebel-wine-beetle,0.060000,1.010063,1.021344,1.911486,0.588406,-2.463516,-5.362988,0.043839,-0.142413,-0.225057,-0.142606,-0.040511,-0.071567
209323118556686796!,rebel-wine-beetle,0.070000,0.984623,0.965241,1.911235,0.589222,-2.600555,-5.862486,-0.095652,0.310262,-0.210753,-0.144734,-0.060446,-0.082909
209323118556686796!,rebel-wine-beetle,0.080000,0.958431,0.904568,1.909378,0.595212,-2.607583,-6.277028,-0.276760,0.887816,-0.197273,-0.148824,-0.081920,-0.093628
209323118556686796!,rebel-wine-beetle,0.090000,0.932874,0.840195,1.905458,0.607642,-2.468824,-6.598979,-0.509178,1.596692,-0.184564,-0.154571,-0.104605,-0.103761
209323118556686796!,rebel-wine-beetle,0.100000,0.909505,0.773111,1.898897,0.627844,-2.164543,-6.814814,-0.806035,2.437828,-0.172581,-0.161577,-0.128041,-0.113339
209323118556686796!,rebel-wine-beetle,0.110000,0.890089,0.704482,1.888967,0.657119,-1.672836,-6.902618,-1.184131,3.403927,-0.161219,-0.169214,-0.151543,-0.122434
209323118556686796!,rebel-wine-beetle,0.120000,0.876608,0.635748,1.874753,0.696636,-0.973489,-6.829385,-1.663109,4.475680,-0.150258,-0.176454,-0.174052,-0.131208
209323118556686796!,rebel-wine-beetle,0.130000,0.871212,0.568742,1.855142,0.747293,-0.054888,-6.549246,-2.262680,5.617063,-0.139296,-0.181665,-0.193945,-0.139951
209323118556686796!,rebel-wine-beetle,0.140000,0.876078,0.505820,1.828844,0.809524,1.075367,-6.004872,-2.996925,6.770531,-0.127728,-0.182404,-0.208802,-0.149110
209323118556686796!,rebel-wine-beetle,0.150000,0.893155,0.449944,1.794491,0.883065,2.376913,-5.135469,-3.864931,7.853993,-0.114749,-0.175283,-0.215220,-0.159270
209323118556686796!,rebel-wine-beetle,0.160000,0.923762,0.404637,1.750846,0.966715,3.763817,-3.895063,-4.838171,8.762555,-0.099453,-0.156059,-0.208818,-0.171088
209323118556686796!,rebel-wine-beetle,0.170000,0.968094,0.373698,1.697147,1.058156,5.100326,-2.282501,-5.847424,9.378523,-0.081026,-0.120202,-0.184731,-0.185140
