ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1190592301976305536!,great-mauve-beetle,0.000000,-0.931043,-1.496734,0.565118,-1.389475,0.000000,0.000000,0.000000,0.000000,0.206106,1.069560,-0.440912
1190592301976305536!,great-mauve-beetle,0.010000,-0.938524,-1.473738,0.559239,-1.391852,-1.465755,4.594722,-1.188446,-0.477511,0.324582,0.632350,0.219063
1190592301976305536!,great-mauve-beetle,0.020000,-0.950119,-1.403977,0.549858,-1.395585,-0.769688,9.336543,-0.715875,-0.282053,0.259861,0.154600,0.500889
1190592301976305536!,great-mauve-beetle,0.030000,-0.948417,-1.296145,0.548241,-1.396221,1.177287,12.199309,0.371315,0.145801,0.251074,-0.013483,0.558668
1190592301976305536!,great-mauve-beetle,0.040000,-0.925110,-1.165046,0.557540,-1.392533,3.535205,13.992142,1.479220,0.592247,0.265597,-0.061116,0.524703
1190592301976305536!,great-mauve-beetle,0.050000,-0.878054,-1.019754,0.576892,-1.384628,5.901083,15.030212,2.380498,0.991811,0.288760,-0.067946,0.457461
1190592301976305536!,great-mauve-beetle,0.060000,-0.808177,-0.867186,0.603953,-1.373041,8.071675,15.439708,3.016092,1.326674,0.314188,-0.063255,0.381337
1190592301976305536!,great-mauve-beetle,0.070000,-0.718025,-0.713260,0.636139,-1.358428,9.930886,15.300064,3.400002,1.592187,0.338403,-0.057577,0.308616
1190592301976305536!,great-mauve-beetle,0.080000,-0.611128,-0.563154,0.671137,-1.341482,11.415497,14.698520,3.581053,1.791584,0.359018,-0.055127,0.247155
1190592301976305536!,great-mauve-beetle,0.090000,-0.491484,-0.421057,0.707180,-1.322837,12.503350,13.741277,3.622362,1.936491,0.374391,-0.058157,0.202242
1190592301976305536!,great-mauve-beetle,0.100000,-0.363060,-0.289947,0.743230,-1.302923,13.205095,12.547739,3.591794,2.048876,0.383644,-0.068259,0.176774
1190592301976305536!,great-mauve-beetle,0.110000,-0.229598,-0.171557,0.778943,-1.281892,13.552545,11.241486,3.554023,2.159607,0.386609,-0.086595,0.171470
1190592301976305536!,great-mauve-beetle,0.120000,-0.094402,-0.066337,0.814588,-1.259542,13.587834,9.941172,3.563918,2.304903,0.383708,-0.113625,0.185161
1190592301976305536!,great-mauve-beetle,0.130000,0.039668,0.026406,0.850907,-1.235296,13.355843,8.755389,3.662665,2.522948,0.375826,-0.148688,0.215114
1190592301976305536!,great-mauve-beetle,0.140000,0.170431,0.108487,0.888861,-1.208274,12.901181,7.775074,3.873560,2.849568,0.364189,-0.189817,0.257322
1190592301976305536!,great-mauve-beetle,0.150000,0.295942,0.182342,0.929519,-1.177283,12.265152,7.074548,4.200463,3.316457,0.350312,-0.233510,0.306641
1190592301976305536!,great-mauve-beetle,0.160000,0.414473,0.250956,0.973946,-1.140802,11.486194,6.705883,4.623267,3.947057,0.335925,-0.274987,0.357054
1190592301976305536!,great-mauve-beetle,0.170000,0.524714,0.317731,1.022899,-1.097122,10.600391,6.690222,5.097422,4.752567,0.322800,-0.309008,0.402320
1190592301976305536!,great-mauve-beetle,0.180000,0.625725,0.386146,1.076585,-1.044492,9.639722,7.014993,5.557827,5.728598,0.312533,-0.330778,0.436815
1190592301976305536!,great-mauve-beetle,0.190000,0.716877,0.459405,1.134493,-0.981288,8.630942,7.635893,5.926690,6.852006,0.306309,-0.336781,0.456366
1190592301976305536!,great-mauve-beetle,0.200000,0.797798,0.540159,1.195319,-0.906208,7.596668,8.483528,6.124972,8.079045,0.304734,-0.325319,0.458857
1190592301976305536!,great-mauve-beetle,0.210000,0.868357,0.630294,1.257017,-0.818479,6.558822,9.473394,6.085757,9.346485,0.307772,-0.296694,0.444457
1190592301976305536!,great-mauve-beetle,0.220000,0.928820,0.730517,1.316749,-0.718451,5.539881,10.515983,5.771641,10.578031,0.314826,-0.252735,0.415276
1190592301976305536!,great-mauve-beetle,0.230000,0.979463,0.840953,1.371768,-0.606837,4.572530,11.530476,5.172754,11.693117,0.324782,-0.197149,0.375306
1190592301976305536!,great-mauve-beetle,0.240000,1.020935,0.961010,1.419394,-0.485099,3.696050,12.451127,4.313503,12.621259,0.336161,-0.135117,0.329908
1190592301976305536!,great-mauve-beetle,0.250000,1.054297,1.089551,1.457315,-0.355294,2.950978,13.233575,3.246442,13.315990,0.347294,-0.072882,0.285202
1190592301976305536!,great-mauve-beetle,0.260000,1.080995,1.225112,1.483810,-0.219790,2.370367,13.857168,2.038909,13.764762,0.356521,-0.017090,0.247351
1190592301976305536!,great-mauve-beetle,0.270000,1.102743,1.366124,1.497816,-0.080913,1.970401,14.322854,0.755817,13.991246,0.362424,0.026196,0.221701
1190592301976305536!,great-mauve-beetle,0.280000,1.121317,1.511085,1.498825,0.059366,1.744433,14.646441,-0.556423,14.048121,0.364042,0.052693,0.211904
1190592301976305536!,great-mauve-beetle,0.290000,1.138345,1.658705,1.486647,0.199704,1.662662,14.850465,-1.881239,14.004443,0.361075,0.061123,0.219090
1190592301976305536!,great-mauve-beetle,0.300000,1.155084,1.807922,1.461083,0.339465,1.679920,14.951912,-3.235901,13.927546,0.353870,0.053404,0.241867
1190592301976305536!,great-mauve-beetle,0.310000,1.172314,1.957697,1.421612,0.478558,1.746484,14.947734,-4.667931,13.866628,0.343166,0.033579,0.277286
