ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1717625395433273653!,thoughtful-zippy-butterfly,0.000000,1.880208,1.516108,0.962376,-0.260851,0.491140,-0.093710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.351705,0.223986,-0.213719,-0.410695
1717625395433273653!,thoughtful-zippy-butterfly,0.010000,1.867234,1.518368,0.961204,-0.264638,0.490928,-0.094814,-2.595044,0.445127,-0.235284,-0.753978,-0.042527,-0.220194,0.046521,0.022834,-0.224625,-0.383764
1717625395433273653!,thoughtful-zippy-butterfly,0.020000,1.833279,1.518625,0.956397,-0.278895,0.490338,-0.097819,-4.204136,-0.398299,-0.739395,-2.088499,-0.076029,-0.381114,-0.017881,-0.022190,-0.197628,-0.321504
1717625395433273653!,thoughtful-zippy-butterfly,0.030000,1.785139,1.509549,0.946072,-0.305931,0.489428,-0.102273,-5.435096,-1.411995,-1.350575,-3.299753,-0.106744,-0.510821,-0.035930,-0.044422,-0.181324,-0.271055
1717625395433273653!,thoughtful-zippy-butterfly,0.040000,1.725517,1.490177,0.928800,-0.344283,0.488228,-0.107860,-6.498940,-2.442572,-2.135430,-4.337670,-0.134548,-0.609031,-0.035067,-0.059289,-0.167832,-0.219115
1717625395433273653!,thoughtful-zippy-butterfly,0.050000,1.655764,1.460835,0.902592,-0.391928,0.486764,-0.114283,-7.459112,-3.384921,-3.138227,-5.141413,-0.159801,-0.680640,-0.026534,-0.073735,-0.153621,-0.158503
1717625395433273653!,thoughtful-zippy-butterfly,0.060000,1.576975,1.422867,0.865150,-0.446171,0.485059,-0.121316,-8.305176,-4.140992,-4.374359,-5.638048,-0.183827,-0.734995,-0.014323,-0.090676,-0.137503,-0.085884
1717625395433273653!,thoughtful-zippy-butterfly,0.070000,1.490529,1.378749,0.814270,-0.503450,0.483117,-0.128832,-8.990358,-4.608549,-5.822730,-5.746653,-0.209178,-0.784409,0.000631,-0.110970,-0.119820,-0.001098
1717625395433273653!,thoughtful-zippy-butterfly,0.080000,1.398350,1.331834,0.748095,-0.559506,0.480896,-0.136890,-9.451072,-4.689547,-7.422800,-5.386881,-0.240848,-0.846105,0.018611,-0.134268,-0.101926,0.093329
1717625395433273653!,thoughtful-zippy-butterfly,0.090000,1.302962,1.286445,0.665618,-0.609285,0.478301,-0.145699,-9.618058,-4.303379,-9.069431,-4.487827,-0.285967,-0.938775,0.039664,-0.159652,-0.085461,0.193024
1717625395433273653!,thoughtful-zippy-butterfly,0.100000,1.207658,1.247508,0.567063,-0.647126,0.475157,-0.155645,-9.417209,-3.404705,-10.610834,-3.001128,-0.354847,-1.083286,0.062558,-0.185961,-0.071631,0.292422
1717625395433273653!,thoughtful-zippy-butterfly,0.110000,1.116486,1.220115,0.454421,-0.667124,0.471143,-0.167404,-8.772882,-1.997064,-11.846069,-0.918956,-0.461874,-1.299907,0.082970,-0.212265,-0.060400,0.385000
1717625395433273653!,thoughtful-zippy-butterfly,0.120000,1.034313,1.209067,0.331946,-0.663547,0.465781,-0.181791,-7.594825,-0.147229,-12.527086,1.702730,-0.625840,-1.603513,0.093694,-0.237120,-0.050858,0.461438
1717625395433273653!,thoughtful-zippy-butterfly,0.130000,0.966972,1.218120,0.206546,-0.631678,0.458377,-0.199727,-5.788839,1.999132,-12.376099,4.707062,-0.871535,-2.000185,0.085151,-0.257810,-0.041907,0.507582
1717625395433273653!,thoughtful-zippy-butterfly,0.140000,0.921073,1.249111,0.087852,-0.569059,0.447935,-0.222158,-3.294714,4.204750,-11.132595,7.796649,-1.230716,-2.481485,0.047690,-0.269456,-0.033245,0.503622
1717625395433273653!,thoughtful-zippy-butterfly,0.150000,0.903335,1.301095,-0.012237,-0.477030,0.433138,-0.249783,-0.145589,6.137544,-8.643548,10.513215,-1.739886,-3.017064,-0.022459,-0.263782,-0.026726,0.425974
1717625395433273653!,thoughtful-zippy-butterfly,0.160000,0.919274,1.369475,-0.081404,-0.362184,0.412270,-0.282902,3.433475,7.415185,-4.981331,12.277873,-2.438777,-3.554008,-0.118728,-0.230417,-0.026154,0.255081
1717625395433273653!,thoughtful-zippy-butterfly,0.170000,0.970917,1.446005,-0.109635,-0.236971,0.383228,-0.321149,6.966676,7.702347,-0.539118,12.521434,-3.363128,-4.013233,-0.221488,-0.160054,-0.036384,-0.013886
1717625395433273653!,thoughtful-zippy-butterfly,0.180000,1.054387,1.519905,-0.092458,-0.118615,0.343637,-0.363199,9.758181,6.837796,3.977225,10.884046,-4.532003,-4.287902,-0.303790,-0.050504,-0.061154,-0.361773
1717625395433273653!,thoughtful-zippy-butterfly,0.190000,1.158842,1.579698,-0.033369,-0.026114,0.291185,-0.406462,11.037455,4.906374,7.701029,7.383454,-5.931212,-4.249058,-0.346583,0.086240,-0.100513,-0.743891
