ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2257567309918637639!,talented-antique-butterfly,0.000000,-1.447293,2.291422,-1.425400,1.291662,-0.528852,0.848714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.163602,0.045238,-0.269151,0.014148,-0.264905,0.075645
2257567309918637639!,talented-antique-butterfly,0.010000,-1.440566,2.293770,-1.422526,1.293933,-0.526327,0.850282,1.343765,0.467742,0.575013,0.453871,0.505111,0.312665,-0.264048,-0.106119,-0.323087,-0.145106,-0.316602,-0.064401
2257567309918637639!,talented-antique-butterfly,0.020000,-1.422901,2.303595,-1.412372,1.303651,-0.518681,0.854968,2.191705,1.493724,1.458744,1.486006,1.024829,0.621730,-0.236660,-0.120167,-0.250601,-0.169879,-0.241303,-0.063049
2257567309918637639!,talented-antique-butterfly,0.030000,-1.398218,2.322440,-1.394282,1.322448,-0.506457,0.862265,2.747332,2.268034,2.161825,2.265729,1.419636,0.833833,-0.219084,-0.129446,-0.202265,-0.186001,-0.191072,-0.061343
2257567309918637639!,talented-antique-butterfly,0.040000,-1.368916,2.348116,-1.369712,1.348116,-0.490690,0.871334,3.117152,2.861798,2.756873,2.862085,1.734187,0.976604,-0.208003,-0.135946,-0.170031,-0.196206,-0.157648,-0.060200
2257567309918637639!,talented-antique-butterfly,0.050000,-1.336517,2.379075,-1.339497,1.379079,-0.472032,0.881582,3.366920,3.324821,3.291304,3.325046,1.997866,1.069731,-0.201347,-0.140877,-0.148803,-0.202230,-0.135785,-0.060072
2257567309918637639!,talented-antique-butterfly,0.060000,-1.302012,2.414182,-1.304077,1.414184,-0.450889,0.892580,3.538394,3.691078,3.798183,3.690542,2.230908,1.126948,-0.197813,-0.144991,-0.135312,-0.205179,-0.122114,-0.061188
2257567309918637639!,talented-antique-butterfly,0.070000,-1.266048,2.452585,-1.263599,1.452588,-0.427494,0.904018,3.658875,3.982655,4.302457,3.984231,2.447870,1.157555,-0.196580,-0.148772,-0.127459,-0.205753,-0.114472,-0.063679
2257567309918637639!,talented-antique-butterfly,0.080000,-1.229042,2.493601,-1.217990,1.493662,-0.401955,0.915659,3.746935,4.212282,4.824736,4.224194,2.659698,1.167552,-0.197149,-0.152544,-0.123912,-0.204377,-0.111490,-0.067638
2257567309918637639!,talented-antique-butterfly,0.090000,-1.191255,2.536643,-1.166973,1.536938,-0.374281,0.927315,3.816153,4.384564,5.383795,4.422642,2.874935,1.160375,-0.199224,-0.156535,-0.123846,-0.201291,-0.112328,-0.073164
2257567309918637639!,talented-antique-butterfly,0.100000,-1.152820,2.581126,-1.110084,1.582040,-0.344400,0.938823,3.877708,4.496028,5.998154,4.586731,3.100530,1.137405,-0.202652,-0.160921,-0.126779,-0.196606,-0.116501,-0.080377
2257567309918637639!,talented-antique-butterfly,0.110000,-1.113762,2.626385,-1.046672,1.628638,-0.312177,0.950024,3.942353,4.534231,6.687228,4.718799,3.342094,1.098210,-0.207362,-0.165853,-0.132445,-0.190349,-0.123757,-0.089431
2257567309918637639!,talented-antique-butterfly,0.120000,-1.073991,2.671579,-0.975883,1.676403,-0.277431,0.960745,4.022295,4.475679,7.471894,4.815754,3.603799,1.040657,-0.213316,-0.171482,-0.140685,-0.182506,-0.133959,-0.100526
2257567309918637639!,talented-antique-butterfly,0.130000,-1.033282,2.715561,-0.896644,1.724940,-0.239947,0.970786,4.133144,4.282605,8.374261,4.867587,3.887869,0.960955,-0.220442,-0.177980,-0.151314,-0.173082,-0.146944,-0.113920
2257567309918637639!,talented-antique-butterfly,0.140000,-0.991224,2.756719,-0.807663,1.773710,-0.199501,0.979898,4.296080,3.898845,9.416074,4.854923,4.193513,0.853771,-0.228523,-0.185577,-0.163923,-0.162189,-0.162321,-0.129943
2257567309918637639!,talented-antique-butterfly,0.150000,-0.947160,2.792762,-0.707446,1.821918,-0.155902,0.987773,4.540063,3.245768,10.614694,4.745673,4.515209,0.712644,-0.237015,-0.194591,-0.177556,-0.150210,-0.179127,-0.148999
2257567309918637639!,talented-antique-butterfly,0.160000,-0.900091,2.820489,-0.594415,1.868353,-0.109062,0.994035,4.903033,2.221189,11.974992,4.491594,4.840493,0.531081,-0.244744,-0.205439,-0.190213,-0.138083,-0.195290,-0.171492
2257567309918637639!,talented-antique-butterfly,0.170000,-0.848606,2.835591,-0.467116,1.911218,-0.059077,0.998253,5.429882,0.706303,13.475943,4.026924,5.147532,0.304631,-0.249483,-0.218520,-0.198191,-0.127742,-0.206887,-0.197521
2257567309918637639!,talented-antique-butterfly,0.180000,-0.790868,2.832565,-0.324394,1.948030,-0.006272,0.999980,6.164206,-1.415423,15.053787,3.272640,5.401830,0.033881,-0.247529,-0.233794,-0.195529,-0.122677,-0.207453,-0.226078
2257567309918637639!,talented-antique-butterfly,0.190000,-0.724676,2.804939,-0.166061,1.975512,0.048582,0.998819,7.129913,-4.211675,16.578935,2.152199,5.556061,-0.270243,-0.233499,-0.249736,-0.173856,-0.128564,-0.187572,-0.253147
2257567309918637639!,talented-antique-butterfly,0.200000,-0.647800,2.746179,0.006285,1.989758,0.104168,0.994560,8.297802,-7.629481,17.846137,0.627056,5.555120,-0.581831,-0.201412,-0.261692,-0.124238,-0.152960,-0.136513,-0.268983
2257567309918637639!,talented-antique-butterfly,0.210000,-0.558751,2.651062,0.188823,1.986883,0.158622,0.987339,9.553260,-11.437989,18.597518,-1.258126,5.337337,-0.857476,-0.147619,-0.260963,-0.041812,-0.202974,-0.047041,-0.257057
2257567309918637639!,talented-antique-butterfly,0.220000,-0.457615,2.517821,0.375030,1.964013,0.209508,0.977807,10.691021,-15.199844,18.577072,-3.343249,4.853617,-1.039952,-0.074836,-0.237254,0.068626,-0.280568,0.077976,-0.199031
2257567309918637639!,talented-antique-butterfly,0.230000,-0.346835,2.349824,0.556282,1.920429,0.254117,0.967174,11.452672,-18.348852,17.625761,-5.365414,4.086190,-1.073613,0.005058,-0.185773,0.188679,-0.376867,0.219685,-0.088372
2257567309918637639!,talented-antique-butterfly,0.240000,-0.231352,2.155861,0.723326,1.858222,0.289765,0.957098,11.608670,-20.361939,15.762937,-7.037133,3.066220,-0.928310,0.073482,-0.114649,0.289801,-0.471070,0.345325,0.055944
