ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1239951876706474969!,great-devious-beetle,0.000000,-1.880384,1.613104,-1.490948,0.164539,0.000000,0.000000,0.000000,0.000000,-0.405408,-0.212152
1239951876706474969!,great-devious-beetle,0.010000,-1.871010,1.618171,-1.490653,0.167196,1.873839,1.009210,0.059861,0.533696,0.224042,0.157175
1239951876706474969!,great-devious-beetle,0.020000,-1.859555,1.625288,-1.490166,0.171482,0.420246,0.419100,0.037023,0.321729,-0.099006,0.023474
1239951876706474969!,great-devious-beetle,0.030000,-1.856769,1.631359,-1.489519,0.177011,0.138949,0.794458,0.093034,0.782864,-0.092237,0.023721
1239951876706474969!,great-devious-beetle,0.040000,-1.856727,1.641022,-1.488302,0.186971,-0.128251,1.136870,0.151734,1.207813,-0.089172,0.023170
1239951876706474969!,great-devious-beetle,0.050000,-1.859262,1.654010,-1.486462,0.201075,-0.374762,1.457414,0.217709,1.609432,-0.086907,0.023035
1239951876706474969!,great-devious-beetle,0.060000,-1.864190,1.670121,-1.483908,0.219126,-0.604560,1.758604,0.294484,1.994229,-0.085492,0.023319
1239951876706474969!,great-devious-beetle,0.070000,-1.871367,1.689177,-1.480514,0.240993,-0.821378,2.042944,0.385567,2.368688,-0.084941,0.024030
1239951876706474969!,great-devious-beetle,0.080000,-1.880680,1.711020,-1.476117,0.266607,-1.028586,2.312537,0.494738,2.739202,-0.085266,0.025182
1239951876706474969!,great-devious-beetle,0.090000,-1.892050,1.735512,-1.470512,0.295962,-1.229044,2.568786,0.626354,3.112096,-0.086487,0.026789
1239951876706474969!,great-devious-beetle,0.100000,-1.905425,1.762523,-1.463449,0.329115,-1.424904,2.812064,0.785694,3.493679,-0.088639,0.028875
1239951876706474969!,great-devious-beetle,0.110000,-1.920766,1.791917,-1.454616,0.366188,-1.617328,3.041282,0.979347,3.890280,-0.091772,0.031466
1239951876706474969!,great-devious-beetle,0.120000,-1.938040,1.823540,-1.443626,0.407364,-1.806053,3.253292,1.215706,4.308246,-0.095960,0.034599
1239951876706474969!,great-devious-beetle,0.130000,-1.957201,1.857189,-1.429997,0.452890,-1.988709,3.442017,1.505578,4.753849,-0.101306,0.038322
1239951876706474969!,great-devious-beetle,0.140000,-1.978164,1.892582,-1.413122,0.503076,-2.159740,3.597181,1.862968,5.233012,-0.107937,0.042693
1239951876706474969!,great-devious-beetle,0.150000,-2.000763,1.929303,-1.392235,0.558284,-2.308710,3.702471,2.306031,5.750727,-0.116010,0.047791
1239951876706474969!,great-devious-beetle,0.160000,-2.024693,1.966731,-1.366360,0.618919,-2.417696,3.732903,2.858185,6.309884,-0.125701,0.053735
1239951876706474969!,great-devious-beetle,0.170000,-2.049412,2.003936,-1.334253,0.685396,-2.457391,3.651263,3.549179,6.909148,-0.137179,0.060714
1239951876706474969!,great-devious-beetle,0.180000,-2.073961,2.039509,-1.294386,0.758001,-2.382096,3.404415,4.415077,7.539317,-0.150568,0.069045
1239951876706474969!,great-devious-beetle,0.190000,-2.096830,2.071430,-1.244844,0.836878,-2.122723,2.918644,5.497552,8.177529,-0.165825,0.079320
1239951876706474969!,great-devious-beetle,0.200000,-2.115720,2.096860,-1.183244,0.921919,-1.579548,2.096730,6.839887,8.778703,-0.182596,0.092586
1239951876706474969!,great-devious-beetle,0.210000,-2.127182,2.111885,-1.106794,1.012426,-0.621273,0.823116,8.476600,9.266696,-0.200393,0.110285
1239951876706474969!,great-devious-beetle,0.220000,-2.126347,2.111374,-1.012422,1.106798,0.905508,-1.018143,10.417319,9.529039,-0.218569,0.133939
1239951876706474969!,great-devious-beetle,0.230000,-2.106758,2.089243,-0.897255,1.202054,3.144332,-3.496201,12.616852,9.417662,-0.234326,0.164602
1239951876706474969!,great-devious-beetle,0.240000,-2.060867,2.039137,-0.759223,1.293670,6.158576,-6.588445,14.960108,8.779718,-0.246820,0.198656
1239951876706474969!,great-devious-beetle,0.250000,-1.981140,1.955665,-0.597779,1.375740,9.874625,-10.129698,17.266282,7.502456,-0.251988,0.226907
1239951876706474969!,great-devious-beetle,0.260000,-1.861734,1.835922,-0.414493,1.441595,14.032956,-13.810609,19.308557,5.551673,-0.242910,0.234027
1239951876706474969!,great-devious-beetle,0.270000,-1.700417,1.680624,-0.213259,1.484763,18.181055,-17.215265,20.842608,2.993656,-0.210855,0.204021
1239951876706474969!,great-devious-beetle,0.280000,-1.500320,1.494851,-0.000329,1.500000,21.722013,-19.915139,21.653642,0.004751,-0.153155,0.129911
1239951876706474969!,great-devious-beetle,0.290000,-1.270697,1.287474,0.216331,1.484318,24.061102,-21.603888,21.618375,-3.150754,-0.079295,0.022963
1239951876706474969!,great-devious-beetle,0.300000,-1.025831,1.069262,0.428250,1.437568,24.812777,-22.212974,20.752295,-6.182088,-0.008567,-0.089246
1239951876706474969!,great-devious-beetle,0.310000,-0.782098,0.850341,0.627836,1.362286,23.954552,-21.927447,19.206826,-8.851844,0.041601,-0.177658
1239951876706474969!,great-devious-beetle,0.320000,-0.553813,0.637306,0.809559,1.262780,21.806438,-21.065362,17.201476,-11.027736,0.066631,-0.226876
1239951876706474969!,great-devious-beetle,0.330000,-0.351089,0.433789,0.970068,1.144102,18.868009,-19.953277,14.959860,-12.684254,0.074706,-0.238114
1239951876706474969!,great-devious-beetle,0.340000,-0.179275,0.241000,1.107842,1.011279,15.622630,-18.826970,12.646731,-13.854318,0.079172,-0.222042
1239951876706474969!,great-devious-beetle,0.350000,-0.039560,0.058529,1.222634,0.869003,12.431132,-17.801511,10.359027,-14.574511,0.091333,-0.190223
1239951876706474969!,great-devious-beetle,0.360000,0.069775,-0.114650,1.314963,0.721715,9.526225,-16.899984,8.155284,-14.858914,0.117161,-0.150946
1239951876706474969!,great-devious-beetle,0.370000,0.152294,-0.279539,1.385914,0.573795,7.051568,-16.097709,6.088105,-14.704881,0.157229,-0.109023
1239951876706474969!,great-devious-beetle,0.380000,0.212727,-0.436848,1.437159,0.429619,5.098912,-15.357916,4.219575,-14.115297,0.207865,-0.067169
1239951876706474969!,great-devious-beetle,0.390000,0.256553,-0.586981,1.471028,0.293388,3.726152,-14.650923,2.616829,-13.120605,0.262449,-0.027428
1239951876706474969!,great-devious-beetle,0.400000,0.289671,-0.730132,1.490472,0.168799,2.958002,-13.958097,1.335292,-11.790463,0.312599,0.007962
1239951876706474969!,great-devious-beetle,0.410000,0.318032,-0.866358,1.498852,0.058662,2.777484,-13.266348,0.400463,-10.232000,0.349440,0.036391
1239951876706474969!,great-devious-beetle,0.420000,0.347233,-0.995612,1.499583,-0.035358,3.117449,-12.560777,-0.202234,-8.577000,0.365116,0.055327
1239951876706474969!,great-devious-beetle,0.430000,0.381877,-1.117650,1.495737,-0.113004,3.856829,-11.823125,-0.526113,-6.963717,0.354564,0.063158
1239951876706474969!,great-devious-beetle,0.440000,0.425149,-1.232063,1.489718,-0.175326,4.832716,-11.039615,-0.649297,-5.516964,0.317147,0.060019
1239951876706474969!,great-devious-beetle,0.450000,0.478588,-1.338379,1.483118,-0.224412,5.864608,-10.211721,-0.655503,-4.332149,0.257560,0.048241
1239951876706474969!,great-devious-beetle,0.460000,0.541955,-1.436259,1.476737,-0.263151,6.789381,-9.365792,-0.617254,-3.463874,0.185133,0.031888
1239951876706474969!,great-devious-beetle,0.470000,0.613528,-1.525779,1.470736,-0.294847,7.495643,-8.549597,-0.585749,-2.921800,0.111359,0.015577
1239951876706474969!,great-devious-beetle,0.480000,0.690872,-1.607473,1.464898,-0.322606,7.940954,-7.816219,-0.589599,-2.677269,0.046640,0.003134
1239951876706474969!,great-devious-beetle,0.490000,0.771256,-1.682547,1.458746,-0.349371,8.149401,-7.205813,-0.640232,-2.673192,-0.002948,-0.003566
1239951876706474969!,great-devious-beetle,0.500000,0.852676,-1.752422,1.451783,-0.377260,8.184316,-6.732952,-0.739362,-2.845237,-0.036259,-0.004541
1239951876706474969!,great-devious-beetle,0.510000,0.934039,-1.818219,1.443608,-0.407425,8.117052,-6.388257,-0.885258,-3.136685,-0.055696,-0.000978
1239951876706474969!,great-devious-beetle,0.520000,1.014579,-1.881118,1.433746,-0.440876,8.009970,-6.147349,-1.077066,-3.502664,-0.065959,0.005274
1239951876706474969!,great-devious-beetle,0.530000,1.094086,-1.942029,1.421717,-0.478247,7.902932,-5.979517,-1.317230,-3.915816,-0.071585,0.012653
1239951876706474969!,great-devious-beetle,0.540000,1.172659,-2.001543,1.406997,-0.519961,7.813846,-5.854189,-1.612458,-4.363255,-0.075841,0.020215
1239951876706474969!,great-devious-beetle,0.550000,1.250498,-2.059942,1.388975,-0.566348,7.744580,-5.742310,-1.974003,-4.841266,-0.080651,0.027568
1239951876706474969!,great-devious-beetle,0.560000,1.327767,-2.117208,1.366903,-0.617718,7.686378,-5.614158,-2.417924,-5.350443,-0.087032,0.034663
