ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
919173055473395960!,talented-antique-butterfly,0.000000,1.836696,-1.102989,1.487714,-0.165860,0.670377,-0.742020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.245500,0.125326,-0.147702,0.127982,-0.132204,0.354748
919173055473395960!,talented-antique-butterfly,0.010000,1.826644,-1.101654,1.482235,-0.162835,0.668344,-0.743853,-2.008322,0.267626,-1.095987,0.602320,-0.405752,-0.364564,-0.191637,0.099200,-0.099581,0.096339,-0.085894,0.291011
919173055473395960!,talented-antique-butterfly,0.020000,1.798555,-1.097370,1.466801,-0.154004,0.662874,-0.748731,-3.608094,0.589866,-1.992002,1.158197,-0.685940,-0.607283,-0.154269,0.080366,-0.068692,0.075171,-0.056626,0.243629
919173055473395960!,talented-antique-butterfly,0.030000,1.755904,-1.089745,1.443071,-0.139937,0.655050,-0.755585,-4.917600,0.933091,-2.754414,1.645568,-0.875688,-0.759172,-0.125938,0.065717,-0.048040,0.059807,-0.037511,0.204986
919173055473395960!,talented-antique-butterfly,0.040000,1.701261,-1.078702,1.412201,-0.121391,0.645679,-0.763609,-6.000960,1.268570,-3.416793,2.048859,-0.995172,-0.841480,-0.102284,0.053416,-0.033156,0.047453,-0.024118,0.170861
919173055473395960!,talented-antique-butterfly,0.050000,1.636709,-1.064429,1.375110,-0.099253,0.635402,-0.772181,-6.891185,1.573863,-3.993443,2.359262,-1.056383,-0.869262,-0.080854,0.042441,-0.021265,0.036485,-0.013670,0.139093
919173055473395960!,talented-antique-butterfly,0.060000,1.564110,-1.047305,1.332640,-0.074462,0.624772,-0.780807,-7.604749,1.833046,-4.487972,2.574626,-1.066972,-0.853750,-0.060479,0.032325,-0.010798,0.026073,-0.004570,0.108874
919173055473395960!,talented-antique-butterfly,0.070000,1.485204,-1.027837,1.285630,-0.047954,0.614276,-0.789091,-8.151513,2.036215,-4.899384,2.698580,-1.032767,-0.803968,-0.040857,0.022964,-0.001024,0.015933,0.003949,0.080264
919173055473395960!,talented-antique-butterfly,0.080000,1.401658,-1.006624,1.234947,-0.020619,0.604344,-0.796724,-8.540922,2.178931,-5.226162,2.739383,-0.959222,-0.727604,-0.022222,0.014464,0.008234,0.006134,0.012100,0.053808
919173055473395960!,talented-antique-butterfly,0.090000,1.315014,-0.984315,1.181458,0.006727,0.595323,-0.803486,-8.785075,2.261490,-5.468577,2.708430,-0.852060,-0.631312,-0.005056,0.007012,0.016842,-0.003076,0.019780,0.030204
