ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1760795429133687876!,rebel-devious-beetle,0.000000,1.086226,1.211054,0.418737,1.955674,0.000000,0.000000,0.000000,0.000000,-0.445329,-0.146110
1760795429133687876!,rebel-devious-beetle,0.010000,1.086048,1.204595,0.424439,1.954444,-0.037119,-1.287649,1.141346,-0.247862,-0.279032,-0.091493
1760795429133687876!,rebel-devious-beetle,0.020000,1.085514,1.187725,0.439558,1.951099,-0.075552,-2.078913,1.880573,-0.423669,-0.196525,-0.078745
1760795429133687876!,rebel-devious-beetle,0.030000,1.084067,1.163907,0.461067,1.946129,-0.219818,-2.672628,2.416915,-0.572603,-0.144351,-0.068094
1760795429133687876!,rebel-devious-beetle,0.040000,1.080883,1.134902,0.487352,1.939713,-0.420938,-3.111707,2.833210,-0.711843,-0.112831,-0.058983
1760795429133687876!,rebel-devious-beetle,0.050000,1.075568,1.102101,0.517492,1.931891,-0.643739,-3.427445,3.184217,-0.852950,-0.094973,-0.051000
1760795429133687876!,rebel-devious-beetle,0.060000,1.068029,1.066621,0.551015,1.922598,-0.863824,-3.642855,3.504476,-1.004381,-0.085930,-0.043860
1760795429133687876!,rebel-devious-beetle,0.070000,1.058387,1.029386,0.587720,1.911697,-1.064554,-3.775377,3.814439,-1.172688,-0.082407,-0.037376
1760795429133687876!,rebel-devious-beetle,0.080000,1.046901,0.991161,0.627561,1.898991,-1.234705,-3.838862,4.124931,-1.363170,-0.082182,-0.031431
1760795429133687876!,rebel-devious-beetle,0.090000,1.033921,0.952582,0.670569,1.884234,-1.366823,-3.844978,4.440195,-1.580196,-0.083750,-0.025951
1760795429133687876!,rebel-devious-beetle,0.100000,1.019859,0.914169,0.716794,1.867139,-1.456166,-3.804176,4.759908,-1.827326,-0.086080,-0.020889
1760795429133687876!,rebel-devious-beetle,0.110000,1.005164,0.876343,0.766265,1.847387,-1.500041,-3.726301,5.080550,-2.107326,-0.088452,-0.016213
1760795429133687876!,rebel-devious-beetle,0.120000,0.990301,0.839423,0.818965,1.824636,-1.497423,-3.620962,5.396349,-2.422084,-0.090354,-0.011893
1760795429133687876!,rebel-devious-beetle,0.130000,0.975740,0.803634,0.874812,1.798528,-1.448751,-3.497702,5.699978,-2.772496,-0.091420,-0.007899
1760795429133687876!,rebel-devious-beetle,0.140000,0.961940,0.769103,0.933644,1.768702,-1.355829,-3.366044,5.983112,-3.158303,-0.091390,-0.004203
1760795429133687876!,rebel-devious-beetle,0.150000,0.949335,0.735859,0.995213,1.734806,-1.221796,-3.235410,6.236919,-3.577957,-0.090084,-0.000772
1760795429133687876!,rebel-devious-beetle,0.160000,0.938325,0.703838,1.059179,1.696508,-1.051118,-3.114954,6.452526,-4.028497,-0.087393,0.002421
1760795429133687876!,rebel-devious-beetle,0.170000,0.929255,0.672884,1.125116,1.653516,-0.849569,-3.013318,6.621464,-4.505500,-0.083270,0.005403
1760795429133687876!,rebel-devious-beetle,0.180000,0.922412,0.642755,1.192515,1.605587,-0.624171,-2.938328,6.736121,-5.003107,-0.077726,0.008190
1760795429133687876!,rebel-devious-beetle,0.190000,0.917885,0.613229,1.260678,1.552640,-0.382523,-2.896264,6.790754,-5.513802,-0.070805,0.010793
1760795429133687876!,rebel-devious-beetle,0.200000,0.915753,0.583978,1.328953,1.494619,-0.133247,-2.892005,6.780850,-6.029250,-0.062618,0.013215
1760795429133687876!,rebel-devious-beetle,0.210000,0.916037,0.554612,1.396688,1.431524,0.114402,-2.928802,6.703572,-6.540442,-0.053324,0.015450
1760795429133687876!,rebel-devious-beetle,0.220000,0.918675,0.524715,1.463222,1.363445,0.350984,-3.008030,6.558070,-7.037990,-0.043120,0.017484
1760795429133687876!,rebel-devious-beetle,0.230000,0.923514,0.493861,1.527895,1.290557,0.567299,-3.129086,6.345554,-7.512526,-0.032227,0.019295
1760795429133687876!,rebel-devious-beetle,0.240000,0.930319,0.461642,1.590072,1.213125,0.754827,-3.289394,6.069256,-7.955120,-0.020884,0.020856
1760795429133687876!,rebel-devious-beetle,0.250000,0.938773,0.427682,1.649155,1.131499,0.906177,-3.484546,5.734264,-8.357665,-0.009329,0.022141
1760795429133687876!,rebel-devious-beetle,0.260000,0.948495,0.391655,1.704602,1.046104,1.015463,-3.708559,5.347245,-8.713211,0.002210,0.023127
1760795429133687876!,rebel-devious-beetle,0.270000,0.959052,0.353303,1.755941,0.957429,1.078603,-3.954250,4.916094,-9.016196,0.013529,0.023795
1760795429133687876!,rebel-devious-beetle,0.280000,0.969979,0.312444,1.802781,0.866014,1.093477,-4.213673,4.449533,-9.262585,0.024460,0.024138
1760795429133687876!,rebel-devious-beetle,0.290000,0.980797,0.268974,1.844817,0.772433,1.059968,-4.478589,3.956708,-9.449886,0.034872,0.024156
1760795429133687876!,rebel-devious-beetle,0.300000,0.991036,0.222876,1.881833,0.677277,0.979865,-4.740919,3.446816,-9.577078,0.044683,0.023862
1760795429133687876!,rebel-devious-beetle,0.310000,1.000250,0.174208,1.913706,0.581146,0.856659,-4.993142,2.928788,-9.644458,0.053849,0.023281
1760795429133687876!,rebel-devious-beetle,0.320000,1.008036,0.123098,1.940395,0.484632,0.695248,-5.228597,2.411042,-9.653452,0.062364,0.022445
1760795429133687876!,rebel-devious-beetle,0.330000,1.014042,0.069742,1.961942,0.388310,0.501684,-5.441801,1.901310,-9.606388,0.070258,0.021396
1760795429133687876!,rebel-devious-beetle,0.340000,1.017982,0.014379,1.978461,0.292731,0.282723,-5.628459,1.406540,-9.506292,0.077575,0.020183
1760795429133687876!,rebel-devious-beetle,0.350000,1.019640,-0.042712,1.990134,0.198414,0.045588,-5.785609,0.932850,-9.356698,0.084371,0.018855
