ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1440324108900039084!,great-mauve-beetle,0.000000,0.082488,-1.440334,1.354257,-0.644971,0.000000,0.000000,0.000000,0.000000,0.017007,0.234148,0.239115
1440324108900039084!,great-mauve-beetle,0.010000,0.077547,-1.426812,1.355749,-0.641829,-0.979701,2.700209,0.295389,0.623957,0.205154,0.252299,0.513252
1440324108900039084!,great-mauve-beetle,0.020000,0.062612,-1.379785,1.361503,-0.629531,-1.975932,6.707343,0.843985,1.825310,0.194817,0.033814,0.585147
1440324108900039084!,great-mauve-beetle,0.030000,0.042315,-1.296991,1.372846,-0.604396,-2.057764,9.860890,1.409121,3.200723,0.203159,-0.055568,0.577364
1440324108900039084!,great-mauve-beetle,0.040000,0.023423,-1.185734,1.389257,-0.565655,-1.709438,12.379470,1.849045,4.541282,0.220683,-0.083853,0.530862
1440324108900039084!,great-mauve-beetle,0.050000,0.008874,-1.051906,1.409148,-0.514103,-1.204322,14.353476,2.098872,5.752974,0.241412,-0.087951,0.470304
1440324108900039084!,great-mauve-beetle,0.060000,-0.000505,-0.900750,1.430538,-0.451177,-0.689755,15.829197,2.145744,6.803471,0.262019,-0.084716,0.408720
1440324108900039084!,great-mauve-beetle,0.070000,-0.005062,-0.737157,1.451444,-0.378563,-0.249412,16.847989,2.005490,7.689239,0.280584,-0.080959,0.353079
1440324108900039084!,great-mauve-beetle,0.080000,-0.005824,-0.565501,1.470117,-0.297920,0.067136,17.461964,1.706363,8.420227,0.296033,-0.078848,0.306968
1440324108900039084!,great-mauve-beetle,0.090000,-0.004182,-0.389458,1.485128,-0.210697,0.231575,17.736434,1.278664,9.012829,0.307956,-0.078444,0.271615
1440324108900039084!,great-mauve-beetle,0.100000,-0.001724,-0.212014,1.495338,-0.118172,0.231683,17.745267,0.749516,9.484289,0.316515,-0.078800,0.246356
1440324108900039084!,great-mauve-beetle,0.110000,-0.000089,-0.035434,1.499846,-0.021475,0.069208,17.562756,0.141006,9.848062,0.322339,-0.078352,0.229040
1440324108900039084!,great-mauve-beetle,0.120000,-0.000833,0.138711,1.497952,0.078355,-0.241080,17.256370,-0.528852,10.110323,0.326353,-0.075114,0.216550
1440324108900039084!,great-mauve-beetle,0.130000,-0.005305,0.309448,1.489125,0.180296,-0.671702,16.882435,-1.243278,10.268668,0.329591,-0.066898,0.205418
1440324108900039084!,great-mauve-beetle,0.140000,-0.014512,0.476315,1.473012,0.283258,-1.182099,16.485229,-1.983164,10.312934,0.332989,-0.051711,0.192491
1440324108900039084!,great-mauve-beetle,0.150000,-0.028995,0.639250,1.449476,0.386029,-1.719342,16.098130,-2.724426,10.229788,0.337198,-0.028311,0.175612
1440324108900039084!,great-mauve-beetle,0.160000,-0.048710,0.798485,1.418650,0.487269,-2.221343,15.745863,-3.437990,10.009461,0.342417,0.003098,0.154233
1440324108900039084!,great-mauve-beetle,0.170000,-0.072965,0.954475,1.380970,0.585595,-2.623523,15.446293,-4.093336,9.653041,0.348288,0.040264,0.129834
1440324108900039084!,great-mauve-beetle,0.180000,-0.100451,1.107826,1.337158,0.679713,-2.868952,15.210644,-4.665436,9.178027,0.353905,0.078666,0.105953
1440324108900039084!,great-mauve-beetle,0.190000,-0.129375,1.259224,1.288119,0.768602,-2.920386,15.042091,-5.143280,8.619751,0.357966,0.112002,0.087635
1440324108900039084!,great-mauve-beetle,0.200000,-0.157722,1.409343,1.234763,0.851681,-2.770777,14.934014,-5.536804,8.027227,0.359094,0.133587,0.080218
1440324108900039084!,great-mauve-beetle,0.210000,-0.183596,1.558746,1.177765,0.928908,-2.447735,14.870078,-5.878880,7.453848,0.356268,0.138463,0.087655
1440324108900039084!,great-mauve-beetle,0.220000,-0.205560,1.707801,1.117352,1.000762,-2.007973,14.827667,-6.220697,6.945417,0.349230,0.125457,0.110939
1440324108900039084!,great-mauve-beetle,0.230000,-0.222848,1.856646,1.053163,1.068105,-1.521046,14.783584,-6.621959,6.529319,0.338637,0.098024,0.147468
1440324108900039084!,great-mauve-beetle,0.240000,-0.235372,2.005206,0.984225,1.131946,-1.047108,14.718052,-7.140218,6.208408,0.325819,0.062993,0.192019
1440324108900039084!,great-mauve-beetle,0.250000,-0.243484,2.153224,0.909034,1.193171,-0.617959,14.612326,-7.824426,5.961153,0.312165,0.027482,0.239131
1440324108900039084!,great-mauve-beetle,0.260000,-0.247634,2.300200,0.825652,1.252318,-0.230176,14.437511,-8.715716,5.746262,0.298467,-0.004380,0.285685
1440324108900039084!,great-mauve-beetle,0.270000,-0.248069,2.444893,0.731942,1.309298,0.145989,14.134972,-9.851417,5.507281,0.284651,-0.032638,0.331907
1440324108900039084!,great-mauve-beetle,0.280000,-0.244637,2.585267,0.625432,1.363391,0.552519,13.593154,-11.274016,5.171759,0.269872,-0.060661,0.380936
1440324108900039084!,great-mauve-beetle,0.290000,-0.236790,2.718021,0.503009,1.413146,1.030556,12.612762,-13.033375,4.639223,0.252749,-0.093009,0.437715
1440324108900039084!,great-mauve-beetle,0.300000,-0.223666,2.837237,0.361057,1.455898,1.603999,10.860309,-15.166650,3.761272,0.231734,-0.131773,0.507225
1440324108900039084!,great-mauve-beetle,0.310000,-0.204343,2.932780,0.195871,1.487156,2.256967,7.833048,-17.643237,2.323767,0.205220,-0.173261,0.593517
1440324108900039084!,great-mauve-beetle,0.320000,-0.178411,2.988763,0.004787,1.499992,2.894100,2.914866,-20.267954,0.064689,0.172035,-0.205849,0.697868
1440324108900039084!,great-mauve-beetle,0.330000,-0.146979,2.983591,-0.211688,1.484988,3.306857,-4.339617,-22.596138,-3.221132,0.133636,-0.215395,0.813289
1440324108900039084!,great-mauve-beetle,0.340000,-0.113514,2.894288,-0.447037,1.431837,3.247259,-13.732837,-24.047786,-7.508006,0.096961,-0.213404,0.921427
1440324108900039084!,great-mauve-beetle,0.350000,-0.084236,2.704273,-0.689842,1.331960,2.491102,-24.213989,-24.097410,-12.480402,0.086926,-0.205449,0.949616
1440324108900039084!,great-mauve-beetle,0.360000,-0.066512,2.411887,-0.924317,1.181371,1.097108,-34.001635,-22.464598,-17.576530,0.133237,-0.209043,0.813268
1440324108900039084!,great-mauve-beetle,0.370000,-0.066861,2.036041,-1.133981,0.981880,-0.516462,-41.061843,-19.188190,-22.160595,0.245968,-0.218452,0.481497
1440324108900039084!,great-mauve-beetle,0.380000,-0.079312,1.610908,-1.302907,0.743259,-1.509506,-43.916295,-14.556453,-25.516962,0.378470,-0.287251,0.102455
1440324108900039084!,great-mauve-beetle,0.390000,-0.096642,1.181477,-1.421665,0.478403,-1.348466,-42.256380,-9.224653,-27.412820,0.476155,-0.370756,-0.170788
1440324108900039084!,great-mauve-beetle,0.400000,-0.104825,0.785265,-1.486444,0.201204,0.141043,-37.226712,-3.782624,-27.945139,0.505349,-0.462115,-0.239895
1440324108900039084!,great-mauve-beetle,0.410000,-0.092555,0.447218,-1.498030,-0.076844,2.548281,-30.584532,1.412647,-27.538884,0.482019,-0.529635,-0.158101
1440324108900039084!,great-mauve-beetle,0.420000,-0.053759,0.176537,-1.459105,-0.347870,5.273690,-23.708553,6.322615,-26.519544,0.439647,-0.554062,-0.028111
1440324108900039084!,great-mauve-beetle,0.430000,0.011951,-0.027817,-1.372135,-0.606008,7.819103,-17.289371,11.019671,-24.950957,0.401556,-0.534632,0.080920
1440324108900039084!,great-mauve-beetle,0.440000,0.100927,-0.171380,-1.239216,-0.845188,9.871997,-11.533138,15.498856,-22.724457,0.375975,-0.483117,0.146871
1440324108900039084!,great-mauve-beetle,0.450000,0.207310,-0.260696,-1.063124,-1.058191,11.289690,-6.435920,19.628666,-19.720166,0.362307,-0.414372,0.174314
1440324108900039084!,great-mauve-beetle,0.460000,0.324512,-0.301986,-0.848389,-1.237027,12.055182,-1.935262,23.193110,-15.906509,0.357211,-0.340053,0.175339
