ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
60430983252085155!,rebel-vivacious-beetle,0.000000,-1.447293,2.291422,-0.513779,1.932882,0.000000,0.000000,0.000000,0.000000,-2.261161,-1.029425
60430983252085155!,rebel-vivacious-beetle,0.010000,-1.431634,2.301243,-0.500588,1.936340,3.137174,1.956558,2.637589,0.681877,-0.151180,-0.088988
60430983252085155!,rebel-vivacious-beetle,0.020000,-1.399323,2.322078,-0.473945,1.943033,3.326961,2.208574,2.691188,0.656435,0.006550,-0.015277
60430983252085155!,rebel-vivacious-beetle,0.030000,-1.366175,2.344613,-0.447646,1.949260,3.303838,2.298227,2.568522,0.589860,0.002521,-0.017441
60430983252085155!,rebel-vivacious-beetle,0.040000,-1.333197,2.368062,-0.422562,1.954851,3.293465,2.390237,2.449087,0.529397,0.003779,-0.017264
60430983252085155!,rebel-vivacious-beetle,0.050000,-1.300296,2.392426,-0.398695,1.959858,3.288885,2.480121,2.325999,0.473179,0.005469,-0.017023
60430983252085155!,rebel-vivacious-beetle,0.060000,-1.267415,2.417687,-0.376091,1.964321,3.290016,2.568190,2.197752,0.420784,0.007735,-0.016658
60430983252085155!,rebel-vivacious-beetle,0.070000,-1.234499,2.443828,-0.354811,1.968276,3.296658,2.654562,2.062625,0.371819,0.010581,-0.016173
60430983252085155!,rebel-vivacious-beetle,0.080000,-1.201492,2.470834,-0.334936,1.971755,3.308720,2.739255,1.918814,0.325943,0.014025,-0.015564
60430983252085155!,rebel-vivacious-beetle,0.090000,-1.168343,2.498687,-0.316563,1.974788,3.326229,2.822128,1.764403,0.282837,0.018096,-0.014827
60430983252085155!,rebel-vivacious-beetle,0.100000,-1.134995,2.527370,-0.299810,1.977401,3.349354,2.902809,1.597334,0.242185,0.022830,-0.013952
60430983252085155!,rebel-vivacious-beetle,0.110000,-1.101392,2.556857,-0.284818,1.979616,3.378427,2.980605,1.415368,0.203637,0.028280,-0.012924
60430983252085155!,rebel-vivacious-beetle,0.120000,-1.067466,2.587103,-0.271734,1.981454,3.413936,3.054430,1.216074,0.166771,0.034507,-0.011726
