ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1882641553359924720!,rebel-wine-beetle,0.000000,-1.447293,2.291422,-0.513779,1.932882,0.000000,0.000000,0.000000,0.000000,0.229360,0.748021,0.688879,-0.170394
1882641553359924720!,rebel-wine-beetle,0.010000,-1.431804,2.300204,-0.500326,1.936407,3.102006,1.749749,2.690089,0.695061,-0.062034,-0.015758,0.054496,0.049326
1882641553359924720!,rebel-wine-beetle,0.020000,-1.399906,2.315797,-0.471767,1.943563,3.276441,1.368749,3.021654,0.733455,-0.053980,0.003466,0.069603,0.043236
1882641553359924720!,rebel-wine-beetle,0.030000,-1.365926,2.327876,-0.439628,1.951084,3.518441,1.046023,3.405040,0.767241,-0.054956,0.000539,0.067002,0.043965
1882641553359924720!,rebel-wine-beetle,0.040000,-1.329582,2.336683,-0.403717,1.958829,3.748570,0.715682,3.773925,0.777810,-0.056146,-0.002044,0.065101,0.044869
1882641553359924720!,rebel-wine-beetle,0.050000,-1.290964,2.342127,-0.364166,1.966566,3.972191,0.375504,4.129933,0.764775,-0.057658,-0.004888,0.063252,0.046024
1882641553359924720!,rebel-wine-beetle,0.060000,-1.250124,2.344091,-0.321107,1.974054,4.191181,0.022575,4.471928,0.727420,-0.059347,-0.007923,0.061368,0.047315
1882641553359924720!,rebel-wine-beetle,0.070000,-1.207101,2.342436,-0.274686,1.981047,4.406618,-0.344831,4.798127,0.665293,-0.061066,-0.011095,0.059345,0.048629
1882641553359924720!,rebel-wine-beetle,0.080000,-1.161927,2.337011,-0.225071,1.987295,4.618744,-0.727249,5.106083,0.578290,-0.062664,-0.014343,0.057076,0.049845
1882641553359924720!,rebel-wine-beetle,0.090000,-1.114638,2.327664,-0.172460,1.992551,4.826992,-1.123953,5.392775,0.466757,-0.063973,-0.017594,0.054459,0.050833
1882641553359924720!,rebel-wine-beetle,0.100000,-1.065276,2.314259,-0.117081,1.996570,5.030024,-1.532903,5.654718,0.331599,-0.064819,-0.020762,0.051391,0.051456
1882641553359924720!,rebel-wine-beetle,0.110000,-1.013906,2.296687,-0.059203,1.999124,5.225782,-1.950726,5.888137,0.174375,-0.065022,-0.023749,0.047783,0.051573
1882641553359924720!,rebel-wine-beetle,0.120000,-0.960613,2.274879,0.000865,2.000000,5.411576,-2.372759,6.089176,-0.002635,-0.064404,-0.026449,0.043560,0.051046
1882641553359924720!,rebel-wine-beetle,0.130000,-0.905519,2.248822,0.062777,1.999015,5.584214,-2.793188,6.254150,-0.196404,-0.062811,-0.028751,0.038676,0.049752
1882641553359924720!,rebel-wine-beetle,0.140000,-0.848779,2.218567,0.126143,1.996018,5.740184,-3.205273,6.379826,-0.403187,-0.060119,-0.030552,0.033119,0.047597
