ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1817864133145020512!,talented-antique-butterfly,0.000000,1.880208,1.516108,1.587544,0.559893,0.614181,0.789165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079271,-0.188227,0.022921,-0.175049,0.010466,-0.348676
1817864133145020512!,talented-antique-butterfly,0.010000,1.871564,1.511073,1.585014,0.553008,0.613439,0.789742,-1.727503,-1.008499,-0.508700,-1.373034,-0.146432,0.113743,-0.173044,-0.397634,-0.222126,-0.385839,-0.232781,-0.533764
1817864133145020512!,talented-antique-butterfly,0.020000,1.843073,1.489534,1.578657,0.525125,0.614152,0.789188,-3.979010,-3.313015,-0.783973,-4.189011,0.299160,-0.232808,-0.187034,-0.386897,-0.204568,-0.385030,-0.211414,-0.487755
1817864133145020512!,talented-antique-butterfly,0.030000,1.792542,1.445650,1.569073,0.470939,0.619634,0.784891,-6.145397,-5.484259,-1.168972,-6.625185,0.810265,-0.639667,-0.194006,-0.376895,-0.182853,-0.389136,-0.185696,-0.446584
1817864133145020512!,talented-antique-butterfly,0.040000,1.720580,1.380516,1.554755,0.394361,0.630517,0.776176,-8.267062,-7.556452,-1.739336,-8.654106,1.374518,-1.116573,-0.201722,-0.361941,-0.163372,-0.394556,-0.161276,-0.397059
1817864133145020512!,talented-antique-butterfly,0.050000,1.628002,1.295216,1.533808,0.299662,0.647249,0.762279,-10.268006,-9.501428,-2.498178,-10.236568,1.970371,-1.673038,-0.213588,-0.338684,-0.149215,-0.400037,-0.140751,-0.331990
1817864133145020512!,talented-antique-butterfly,0.060000,1.516673,1.191487,1.504510,0.191561,0.669920,0.742433,-12.010412,-11.241772,-3.400010,-11.346510,2.562867,-2.312555,-0.228300,-0.306742,-0.140562,-0.406546,-0.124226,-0.252002
1817864133145020512!,talented-antique-butterfly,0.070000,1.389843,1.071824,1.465735,0.074708,0.698287,0.715818,-13.357183,-12.678852,-4.381081,-11.995666,3.107491,-3.031384,-0.239991,-0.269152,-0.134730,-0.416962,-0.109465,-0.166269
1817864133145020512!,talented-antique-butterfly,0.080000,1.251899,0.939649,1.416971,-0.046633,0.731686,0.681642,-14.241080,-13.720711,-5.393789,-12.239951,3.556688,-3.817811,-0.240809,-0.231235,-0.127734,-0.434655,-0.093338,-0.089149
1817864133145020512!,talented-antique-butterfly,0.090000,1.107258,0.799283,1.357916,-0.168793,0.768921,0.639344,-14.695619,-14.300291,-6.429268,-12.159938,3.869575,-4.653829,-0.225005,-0.198170,-0.116757,-0.461502,-0.073946,-0.033632
1817864133145020512!,talented-antique-butterfly,0.100000,0.959647,0.655542,1.288208,-0.288941,0.808504,0.588490,-14.847667,-14.382055,-7.516438,-11.831710,4.020863,-5.524114,-0.192095,-0.172750,-0.101938,-0.496540,-0.052073,-0.005519
