ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
697681661902341751!,talented-zippy-butterfly,0.000000,1.086226,1.211054,1.840642,0.554658,0.999913,0.013203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.494473,0.141859,-0.230388,-1.175393
697681661902341751!,talented-zippy-butterfly,0.010000,1.082941,1.199294,1.841440,0.547620,0.999973,0.007311,-0.654437,-2.350812,0.156448,-1.407003,0.008604,-1.176752,-0.242836,0.207416,-0.067437,-0.745821
697681661902341751!,talented-zippy-butterfly,0.020000,1.070016,1.169305,1.840491,0.531835,0.999951,-0.009913,-1.926151,-3.650384,-0.353414,-1.749500,-0.022435,-2.263024,-0.169957,0.187633,-0.027464,-0.563643
697681661902341751!,talented-zippy-butterfly,0.030000,1.044924,1.128073,1.833965,0.513734,0.999314,-0.037045,-3.089732,-4.602364,-0.963920,-1.872027,-0.116974,-3.155491,-0.117204,0.172441,0.003081,-0.427492
697681661902341751!,talented-zippy-butterfly,0.040000,1.008584,1.078563,1.820794,0.495197,0.997386,-0.072254,-4.175622,-5.306718,-1.684639,-1.838567,-0.280766,-3.875677,-0.076645,0.160081,0.026925,-0.320886
697681661902341751!,talented-zippy-butterfly,0.050000,0.961661,1.022925,1.799867,0.477571,0.993499,-0.113843,-5.203950,-5.828059,-2.513886,-1.693447,-0.507514,-4.429055,-0.043114,0.149286,0.045392,-0.233564
697681661902341751!,talented-zippy-butterfly,0.060000,0.904666,0.962762,1.770144,0.461816,0.987094,-0.160142,-6.181580,-6.211400,-3.436707,-1.469116,-0.780824,-4.812891,-0.012486,0.139078,0.058895,-0.158416
697681661902341751!,talented-zippy-butterfly,0.070000,0.838131,0.899293,1.730818,0.448615,0.977827,-0.209415,-7.100091,-6.491626,-4.423666,-1.190249,-1.075455,-5.021638,0.019308,0.128718,0.067309,-0.089722
697681661902341751!,talented-zippy-butterfly,0.080000,0.762753,0.833413,1.681445,0.438438,0.965644,-0.259867,-7.936285,-6.698718,-5.432985,-0.876159,-1.359480,-5.051720,0.056482,0.117743,0.070291,-0.022494
697681661902341751!,talented-zippy-butterfly,0.090000,0.679530,0.765739,1.622051,0.431594,0.950843,-0.309675,-8.654931,-6.859838,-6.415124,-0.542036,-1.597319,-4.904497,0.102799,0.106061,0.067607,0.047190
