ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2161439326856853359!,talented-antique-butterfly,0.000000,-1.396907,-0.697973,-1.944653,0.138671,-0.988195,-0.153199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093945,-0.124988,-0.176140,0.148533,-0.219013,-0.276844
2161439326856853359!,talented-antique-butterfly,0.010000,-1.391889,-0.689619,-1.943839,0.144258,-0.988496,-0.151244,1.001181,1.669968,0.164392,1.116090,-0.059846,0.391140,-0.057183,-0.094624,-0.107883,0.098801,-0.138223,-0.203843
2161439326856853359!,talented-antique-butterfly,0.020000,-1.378015,-0.667226,-1.941523,0.158885,-0.989237,-0.146322,1.771128,2.809379,0.301404,1.806849,-0.087688,0.592830,-0.031745,-0.072578,-0.061073,0.064006,-0.082541,-0.151692
2161439326856853359!,talented-antique-butterfly,0.030000,-1.357305,-0.635244,-1.937909,0.178942,-0.990146,-0.140036,2.363866,3.583863,0.423061,2.199855,-0.093890,0.663862,-0.013879,-0.055881,-0.028653,0.039113,-0.043653,-0.113121
2161439326856853359!,talented-antique-butterfly,0.040000,-1.331361,-0.596794,-1.933133,0.201874,-0.991049,-0.133502,2.812998,4.100269,0.532259,2.381803,-0.086652,0.643257,-0.001227,-0.042929,-0.006135,0.021066,-0.016336,-0.084011
2161439326856853359!,talented-antique-butterfly,0.050000,-1.301503,-0.554106,-1.927319,0.225865,-0.991837,-0.127510,3.143130,4.430775,0.629347,2.413820,-0.071723,0.557894,0.007753,-0.032785,0.009432,0.007910,0.002818,-0.061867
2161439326856853359!,talented-antique-butterfly,0.060000,-1.268865,-0.508820,-1.920595,0.249631,-0.992456,-0.122602,3.374572,4.625857,0.714626,2.340190,-0.052729,0.426839,0.014105,-0.024851,0.020042,-0.001658,0.016104,-0.045072
2161439326856853359!,talented-antique-butterfly,0.070000,-1.234340,-0.462090,-1.913074,0.272294,-0.992875,-0.119158,3.524883,4.721880,0.789168,2.193469,-0.031671,0.263895,0.018568,-0.018697,0.027085,-0.008562,0.025125,-0.032485
2161439326856853359!,talented-antique-butterfly,0.080000,-1.198649,-0.414761,-1.904853,0.293248,-0.993079,-0.117446,3.609658,4.745584,0.854873,1.997823,-0.009361,0.079155,0.021681,-0.013987,0.031556,-0.013481,0.031035,-0.023244
2161439326856853359!,talented-antique-butterfly,0.090000,-1.162374,-0.367454,-1.896006,0.312093,-0.993055,-0.117651,3.642745,4.716820,0.914294,1.771210,0.014215,-0.119982,0.023849,-0.010440,0.034183,-0.016933,0.034683,-0.016665
2161439326856853359!,talented-antique-butterfly,0.100000,-1.125967,-0.320621,-1.886582,0.328583,-0.992787,-0.119892,3.636322,4.650329,0.970395,1.526896,0.039623,-0.328103,0.025378,-0.007819,0.035499,-0.019320,0.036703,-0.012193
2161439326856853359!,talented-antique-butterfly,0.110000,-1.089772,-0.274588,-1.876599,0.342585,-0.992252,-0.124244,3.600969,4.556969,1.026324,1.274581,0.067775,-0.541268,0.026498,-0.005922,0.035900,-0.020954,0.037569,-0.009373
2161439326856853359!,talented-antique-butterfly,0.120000,-1.054030,-0.229591,-1.866042,0.354049,-0.991416,-0.130748,3.545791,4.444610,1.085233,1.021262,0.099781,-0.756601,0.027387,-0.004578,0.035674,-0.022075,0.037631,-0.007838
2161439326856853359!,talented-antique-butterfly,0.130000,-1.018901,-0.185795,-1.854866,0.362988,-0.990234,-0.139417,3.478604,4.318848,1.150153,0.771904,0.136847,-0.971980,0.028172,-0.003651,0.035031,-0.022866,0.037148,-0.007295
2161439326856853359!,talented-antique-butterfly,0.140000,-0.984471,-0.143318,-1.842995,0.369456,-0.988648,-0.150248,3.406120,4.183584,1.223914,0.529976,0.180207,-1.185782,0.028945,-0.003029,0.034118,-0.023463,0.036303,-0.007513
2161439326856853359!,talented-antique-butterfly,0.150000,-0.950763,-0.102245,-1.830325,0.373538,-0.986590,-0.163221,3.334128,4.041496,1.309083,0.297866,0.231065,-1.396678,0.029767,-0.002628,0.033037,-0.023962,0.035228,-0.008313
2161439326856853359!,talented-antique-butterfly,0.160000,-0.917744,-0.062638,-1.816730,0.375339,-0.983976,-0.178303,3.267632,3.894418,1.407919,0.077188,0.290561,-1.603475,0.030673,-0.002381,0.031857,-0.024426,0.034010,-0.009555
2161439326856853359!,talented-antique-butterfly,0.170000,-0.885336,-0.024543,-1.802061,0.374977,-0.980713,-0.195452,3.210946,3.743653,1.522332,-0.130981,0.359726,-1.804991,0.031677,-0.002241,0.030620,-0.024894,0.032708,-0.011129
2161439326856853359!,talented-antique-butterfly,0.180000,-0.853419,0.012005,-1.786149,0.372582,-0.976700,-0.214609,3.167737,3.590210,1.653827,-0.325932,0.439449,-1.999966,0.032768,-0.002175,0.029351,-0.025379,0.031354,-0.012946
2161439326856853359!,talented-antique-butterfly,0.190000,-0.821840,0.046983,-1.768816,0.368288,-0.971825,-0.235704,3.141018,3.434990,1.803445,-0.507209,0.530429,-2.187002,0.033919,-0.002159,0.028062,-0.025876,0.029967,-0.014928
2161439326856853359!,talented-antique-butterfly,0.200000,-0.790417,0.080374,-1.749872,0.362234,-0.965971,-0.258651,3.133096,3.278921,1.971687,-0.674528,0.633133,-2.364525,0.035080,-0.002180,0.026753,-0.026358,0.028550,-0.017004
2161439326856853359!,talented-antique-butterfly,0.210000,-0.758948,0.112172,-1.729128,0.354560,-0.959017,-0.283350,3.145496,3.123043,2.158443,-0.827722,0.747740,-2.530781,0.036182,-0.002232,0.025416,-0.026785,0.027097,-0.019102
2161439326856853359!,talented-antique-butterfly,0.220000,-0.727223,0.142383,-1.706396,0.345409,-0.950842,-0.309677,3.178859,2.968560,2.362906,-0.966706,0.874095,-2.683852,0.037138,-0.002311,0.024037,-0.027098,0.025592,-0.021147
2161439326856853359!,talented-antique-butterfly,0.230000,-0.695026,0.171025,-1.681504,0.334922,-0.941328,-0.337492,3.232853,2.816850,2.583511,-1.091456,1.011659,-2.821709,0.037841,-0.002422,0.022597,-0.027225,0.024011,-0.023063
2161439326856853359!,talented-antique-butterfly,0.240000,-0.662153,0.198128,-1.654295,0.323242,-0.930366,-0.366632,3.306102,2.669449,2.817895,-1.201997,1.159475,-2.942284,0.038176,-0.002568,0.021069,-0.027086,0.022327,-0.024768
2161439326856853359!,talented-antique-butterfly,0.250000,-0.628417,0.223741,-1.624645,0.310509,-0.917856,-0.396915,3.396159,2.528002,3.062895,-1.298391,1.316152,-3.043570,0.038020,-0.002756,0.019428,-0.026595,0.020509,-0.026180
2161439326856853359!,talented-antique-butterfly,0.260000,-0.593699,0.247984,-1.592502,0.296897,-0.903737,-0.428088,3.499779,2.394116,3.314920,-1.380677,1.479835,-3.124083,0.037260,-0.002989,0.017650,-0.025674,0.018532,-0.027216
2161439326856853359!,talented-antique-butterfly,0.270000,-0.557897,0.270948,-1.557830,0.282550,-0.887957,-0.459926,3.612701,2.269344,3.569561,-1.449025,1.648343,-3.182377,0.035798,-0.003272,0.015715,-0.024254,0.016371,-0.027810
2161439326856853359!,talented-antique-butterfly,0.280000,-0.520952,0.292735,-1.520636,0.267604,-0.870483,-0.492199,3.729931,2.155108,3.821908,-1.503675,1.819202,-3.217364,0.033568,-0.003607,0.013612,-0.022292,0.014014,-0.027915
2161439326856853359!,talented-antique-butterfly,0.290000,-0.482864,0.313468,-1.480986,0.252201,-0.851312,-0.524659,3.846079,2.052575,4.066903,-1.544928,1.989737,-3.228548,0.030550,-0.003994,0.011346,-0.019775,0.011466,-0.027504
2161439326856853359!,talented-antique-butterfly,0.300000,-0.443683,0.333271,-1.438987,0.236470,-0.830467,-0.557068,3.955566,1.962604,4.299448,-1.573187,2.157220,-3.215941,0.026779,-0.004425,0.008940,-0.016733,0.008754,-0.026583
