ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1901067822570240122!,great-proficient-bumblebee,0.000000,0.884996,2.533285,0.000000,2.533285,0.000000,0.000000,0.000000,0.000000,-0.096347,-0.054051,-0.037814,-0.087952
1901067822570240122!,great-proficient-bumblebee,0.010000,0.887279,2.537553,0.000000,2.537553,0.456658,0.853601,0.000000,0.853601,-0.323587,-0.277831,-0.263035,-0.319893
1901067822570240122!,great-proficient-bumblebee,0.020000,0.900771,2.574635,0.000000,2.574635,2.241664,6.562473,0.000000,6.562473,-0.316249,-0.243711,-0.227860,-0.325201
1901067822570240122!,great-proficient-bumblebee,0.030000,0.930974,2.661843,0.000000,2.661843,3.794338,11.530210,0.000000,11.530210,-0.309672,-0.213207,-0.196434,-0.329960
1901067822570240122!,great-proficient-bumblebee,0.040000,0.975641,2.661843,0.000000,2.661843,5.139079,4.305443,0.000000,4.305443,-0.288056,-0.235274,-0.250866,-0.347374
1901067822570240122!,great-proficient-bumblebee,0.050000,1.032826,2.661843,0.000000,2.661843,6.297881,5.228534,0.000000,5.228534,-0.278531,-0.224292,-0.248155,-0.354747
1901067822570240122!,great-proficient-bumblebee,0.060000,1.100768,2.661843,0.000000,2.661843,7.290542,5.110593,0.000000,5.110593,-0.268778,-0.218408,-0.252290,-0.362374
1901067822570240122!,great-proficient-bumblebee,0.070000,1.177895,2.661843,0.000000,2.661843,8.134888,5.125662,0.000000,5.125662,-0.260239,-0.212659,-0.255140,-0.369043
1901067822570240122!,great-proficient-bumblebee,0.080000,1.262804,2.661843,0.000000,2.661843,8.846964,5.123737,0.000000,5.123737,-0.252613,-0.207603,-0.257787,-0.375001
1901067822570240122!,great-proficient-bumblebee,0.090000,1.354245,2.661843,0.000000,2.661843,9.441210,5.123983,0.000000,5.123983,-0.245829,-0.203095,-0.260128,-0.380300
1901067822570240122!,great-proficient-bumblebee,0.100000,1.451104,2.661843,0.000000,2.661843,9.930614,5.123952,0.000000,5.123952,-0.239802,-0.199091,-0.262210,-0.385008
