ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
331591535066428647!,thoughtful-ruddy-butterfly,0.000000,1.881074,-0.811018,0.560602,0.691098,0.457443,0.201856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.090302,-0.005076,0.445711
331591535066428647!,thoughtful-ruddy-butterfly,0.010000,1.866575,-0.822494,0.559586,0.691369,0.457415,0.201919,-2.905151,-2.281314,-0.201670,0.052726,-0.005168,0.011707,-0.054355,-0.020685,0.211733
331591535066428647!,thoughtful-ruddy-butterfly,0.020000,1.830137,-0.850126,0.556873,0.692209,0.457278,0.202229,-4.390368,-3.230429,-0.339485,0.113749,-0.021743,0.049164,-0.036029,-0.027757,0.097812
331591535066428647!,thoughtful-ruddy-butterfly,0.030000,1.782281,-0.883932,0.552964,0.693654,0.456955,0.202959,-5.184729,-3.521488,-0.441808,0.174381,-0.042775,0.096307,-0.025397,-0.029753,0.041814
331591535066428647!,thoughtful-ruddy-butterfly,0.040000,1.728243,-0.919066,0.548152,0.695674,0.456419,0.204161,-5.622580,-3.500303,-0.520127,0.228695,-0.064239,0.143611,-0.018562,-0.029237,0.013915
331591535066428647!,thoughtful-ruddy-butterfly,0.050000,1.670789,-0.953259,0.542645,0.698193,0.455676,0.205814,-5.866086,-3.336792,-0.580323,0.274031,-0.084190,0.186398,-0.013774,-0.027603,-0.000255
331591535066428647!,thoughtful-ruddy-butterfly,0.060000,1.611465,-0.985500,0.536608,0.701118,0.454744,0.207866,-5.996852,-3.113088,-0.625981,0.309688,-0.101793,0.222690,-0.010178,-0.025531,-0.007645
331591535066428647!,thoughtful-ruddy-butterfly,0.070000,1.551198,-1.015385,0.530173,0.704356,0.453648,0.210246,-6.057264,-2.868742,-0.659543,0.335932,-0.116728,0.251864,-0.007333,-0.023344,-0.011629
331591535066428647!,thoughtful-ruddy-butterfly,0.080000,1.490588,-1.042802,0.523454,0.707813,0.452416,0.212885,-6.070228,-2.622844,-0.682811,0.353456,-0.128909,0.273953,-0.005006,-0.021187,-0.013852
331591535066428647!,thoughtful-ruddy-butterfly,0.090000,1.430044,-1.067788,0.516549,0.711405,0.451076,0.215710,-6.048870,-2.384612,-0.697197,0.363110,-0.138344,0.289295,-0.003067,-0.019130,-0.015126
331591535066428647!,thoughtful-ruddy-butterfly,0.100000,1.369859,-1.090453,0.509542,0.715054,0.449656,0.218653,-6.001300,-2.158432,-0.703867,0.365774,-0.145084,0.298362,-0.001440,-0.017202,-0.015858
