ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2163924056255866586!,rebel-wine-beetle,0.000000,-1.880384,1.613104,-0.895825,1.788155,0.000000,0.000000,0.000000,0.000000,-0.192008,-0.094877,0.053545,0.043605
2163924056255866586!,rebel-wine-beetle,0.010000,-1.878146,1.609437,-0.894377,1.788879,0.447286,-0.730906,0.287727,0.143853,-0.319003,-0.189192,-0.052665,-0.124479
2163924056255866586!,rebel-wine-beetle,0.020000,-1.873639,1.597130,-0.892390,1.789872,0.457518,-1.726302,0.107865,0.053779,-0.273941,-0.057582,0.062869,-0.158207
2163924056255866586!,rebel-wine-beetle,0.030000,-1.867113,1.577607,-0.890144,1.790989,0.850765,-2.175724,0.338782,0.168379,-0.268548,-0.042419,0.075937,-0.162252
2163924056255866586!,rebel-wine-beetle,0.040000,-1.856381,1.553984,-0.885444,1.793318,1.299816,-2.545612,0.599379,0.295941,-0.269509,-0.044375,0.074570,-0.161520
2163924056255866586!,rebel-wine-beetle,0.050000,-1.841076,1.526701,-0.878257,1.796849,1.764080,-2.904579,0.834650,0.407957,-0.271906,-0.049373,0.071007,-0.159697
2163924056255866586!,rebel-wine-beetle,0.060000,-1.821041,1.495802,-0.868881,1.801401,2.241686,-3.263143,1.034257,0.498860,-0.274781,-0.055340,0.066769,-0.157510
2163924056255866586!,rebel-wine-beetle,0.070000,-1.796124,1.461267,-0.857700,1.806751,2.734570,-3.621791,1.192739,0.566216,-0.277736,-0.061923,0.061833,-0.155268
2163924056255866586!,rebel-wine-beetle,0.080000,-1.766164,1.423091,-0.845162,1.812650,3.243575,-3.977924,1.303877,0.607943,-0.280450,-0.069023,0.055940,-0.153225
2163924056255866586!,rebel-wine-beetle,0.090000,-1.731021,1.381328,-0.831799,1.818821,3.767785,-4.326917,1.360028,0.621980,-0.282612,-0.076586,0.048787,-0.151625
2163924056255866586!,rebel-wine-beetle,0.100000,-1.690562,1.336066,-0.818224,1.824969,4.304291,-4.662129,1.351734,0.606049,-0.283938,-0.084592,0.040058,-0.150692
2163924056255866586!,rebel-wine-beetle,0.110000,-1.644736,1.287577,-0.805135,1.830781,4.848550,-4.975141,1.268751,0.557967,-0.284168,-0.093035,0.029448,-0.150633
2163924056255866586!,rebel-wine-beetle,0.120000,-1.593490,1.236098,-0.793354,1.835917,5.393911,-5.255486,1.098351,0.474630,-0.283126,-0.101969,0.016676,-0.151587
2163924056255866586!,rebel-wine-beetle,0.130000,-1.536885,1.182178,-0.783745,1.840039,5.932453,-5.490838,0.828143,0.352738,-0.280710,-0.111494,0.001492,-0.153635
2163924056255866586!,rebel-wine-beetle,0.140000,-1.474997,1.126248,-0.777394,1.842731,6.454565,-5.666675,0.442707,0.186765,-0.276944,-0.121779,-0.016296,-0.156762
2163924056255866586!,rebel-wine-beetle,0.150000,-1.408027,1.068938,-0.775543,1.843511,6.949737,-5.765917,-0.073587,-0.030957,-0.271955,-0.133061,-0.036839,-0.160871
2163924056255866586!,rebel-wine-beetle,0.160000,-1.336282,1.011120,-0.779557,1.841817,7.405969,-5.768276,-0.736088,-0.311553,-0.265960,-0.145626,-0.060245,-0.165794
2163924056255866586!,rebel-wine-beetle,0.170000,-1.260239,0.953825,-0.791037,1.836916,7.809389,-5.648971,-1.559023,-0.671367,-0.259221,-0.159795,-0.086613,-0.171328
2163924056255866586!,rebel-wine-beetle,0.180000,-1.180504,0.898436,-0.811625,1.827913,8.140836,-5.378186,-2.553680,-1.133878,-0.251982,-0.175816,-0.115970,-0.177285
2163924056255866586!,rebel-wine-beetle,0.190000,-1.097928,0.846637,-0.843082,1.813619,8.372625,-4.920056,-3.725202,-1.731705,-0.244364,-0.193783,-0.148291,-0.183569
2163924056255866586!,rebel-wine-beetle,0.200000,-1.013706,0.800502,-0.887172,1.792464,8.462063,-4.233941,-5.067468,-2.508120,-0.236248,-0.213437,-0.183387,-0.190272
2163924056255866586!,rebel-wine-beetle,0.210000,-0.929571,0.762518,-0.945504,1.762391,8.343238,-3.279380,-6.555176,-3.516781,-0.227131,-0.233901,-0.220730,-0.197778
2163924056255866586!,rebel-wine-beetle,0.220000,-0.848071,0.735535,-1.019294,1.720767,7.918469,-2.027969,-8.132923,-4.817522,-0.215987,-0.253289,-0.259122,-0.206871
2163924056255866586!,rebel-wine-beetle,0.230000,-0.772915,0.722538,-1.108994,1.664372,7.054182,-0.485553,-9.702493,-6.464904,-0.201164,-0.268207,-0.296173,-0.218810
2163924056255866586!,rebel-wine-beetle,0.240000,-0.709305,0.726140,-1.213811,1.589548,5.590684,1.274251,-11.112569,-8.485787,-0.180412,-0.273206,-0.327559,-0.235292
2163924056255866586!,rebel-wine-beetle,0.250000,-0.664038,0.747704,-1.331170,1.492644,3.379840,3.072197,-12.159638,-10.844211,-0.151195,-0.260419,-0.346187,-0.258211
2163924056255866586!,rebel-wine-beetle,0.260000,-0.645041,0.786147,-1.456294,1.370842,0.362514,4.603938,-12.612687,-13.398898,-0.111441,-0.219950,-0.341788,-0.289062
2163924056255866586!,rebel-wine-beetle,0.270000,-0.659952,0.836781,-1.582206,1.223365,-3.321942,5.479539,-12.271561,-15.871089,-0.060718,-0.141924,-0.302147,-0.328042
2163924056255866586!,rebel-wine-beetle,0.280000,-0.713199,0.891246,-1.699915,1.053703,-7.258050,5.338717,-11.080100,-17.875272,-0.002319,-0.020708,-0.216044,-0.372467
2163924056255866586!,rebel-wine-beetle,0.290000,-0.803755,0.938522,-1.801337,0.869015,-10.771658,4.074159,-9.164220,-18.996050,0.057376,0.138163,-0.082949,-0.417371
2163924056255866586!,rebel-wine-beetle,0.300000,-0.923095,0.968543,-1.880693,0.680436,-13.148319,1.965937,-6.855757,-18.948993,0.109258,0.312716,0.079757,-0.455870
2163924056255866586!,rebel-wine-beetle,0.310000,-1.058371,0.976216,-1.936880,0.498492,-13.962458,-0.403198,-4.555814,-17.701532,0.145257,0.469006,0.238004,-0.482073
2163924056255866586!,rebel-wine-beetle,0.320000,-1.194160,0.962033,-1.971989,0.333557,-13.226076,-2.371566,-2.621209,-15.496598,0.160566,0.569305,0.348927,-0.492725
2163924056255866586!,rebel-wine-beetle,0.330000,-1.317050,0.931901,-1.990682,0.192834,-11.382031,-3.565491,-1.240776,-12.808867,0.155395,0.593584,0.386445,-0.488285
2163924056255866586!,rebel-wine-beetle,0.340000,-1.418934,0.893550,-1.998455,0.078593,-9.028313,-4.014469,-0.399194,-10.150696,0.134636,0.549345,0.354355,-0.472510
