ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
790090380737089565!,lush-proficient-bumblebee,0.000000,1.382094,0.434754,0.000000,0.434754,0.000000,0.000000,0.000000,0.000000,0.021767,0.041795,0.022212,-0.027344
790090380737089565!,lush-proficient-bumblebee,0.010000,1.379530,0.431195,0.000000,0.431195,-0.512769,-0.711677,0.000000,-0.711677,0.003320,0.020835,0.003569,-0.039903
790090380737089565!,lush-proficient-bumblebee,0.020000,1.372621,0.422608,0.000000,0.422608,-0.868023,-1.004927,0.000000,-1.004927,0.000659,0.017482,0.002443,-0.037847
790090380737089565!,lush-proficient-bumblebee,0.030000,1.362389,0.411283,0.000000,0.411283,-1.175702,-1.257993,0.000000,-1.257993,-0.001721,0.014484,0.001438,-0.036008
790090380737089565!,lush-proficient-bumblebee,0.040000,1.349283,0.397598,0.000000,0.397598,-1.440835,-1.475145,0.000000,-1.475145,-0.003848,0.011805,0.000540,-0.034365
790090380737089565!,lush-proficient-bumblebee,0.050000,1.333704,0.381893,0.000000,0.381893,-1.667947,-1.660223,0.000000,-1.660223,-0.005747,0.009414,-0.000260,-0.032898
790090380737089565!,lush-proficient-bumblebee,0.060000,1.316012,0.364470,0.000000,0.364470,-1.861116,-1.816689,0.000000,-1.816689,-0.007441,0.007282,-0.000972,-0.031589
790090380737089565!,lush-proficient-bumblebee,0.070000,1.296535,0.345607,0.000000,0.345607,-2.024008,-1.947653,0.000000,-1.947653,-0.008951,0.005384,-0.001606,-0.030423
790090380737089565!,lush-proficient-bumblebee,0.080000,1.275573,0.325555,0.000000,0.325555,-2.159930,-2.055920,0.000000,-2.055920,-0.010294,0.003696,-0.002168,-0.029385
790090380737089565!,lush-proficient-bumblebee,0.090000,1.253383,0.304532,0.000000,0.304532,-2.271856,-2.144012,0.000000,-2.144012,-0.011487,0.002196,-0.002667,-0.028463
790090380737089565!,lush-proficient-bumblebee,0.100000,1.230193,0.282726,0.000000,0.282726,-2.362464,-2.214201,0.000000,-2.214201,-0.012546,0.000867,-0.003108,-0.027645
790090380737089565!,lush-proficient-bumblebee,0.110000,1.206201,0.260305,0.000000,0.260305,-2.434163,-2.268527,0.000000,-2.268527,-0.013484,-0.000310,-0.003498,-0.026920
790090380737089565!,lush-proficient-bumblebee,0.120000,1.181580,0.237416,0.000000,0.237416,-2.489114,-2.308822,0.000000,-2.308822,-0.014314,-0.001350,-0.003842,-0.026280
790090380737089565!,lush-proficient-bumblebee,0.130000,1.156487,0.214187,0.000000,0.214187,-2.529258,-2.336729,0.000000,-2.336729,-0.015046,-0.002266,-0.004144,-0.025714
790090380737089565!,lush-proficient-bumblebee,0.140000,1.131059,0.190735,0.000000,0.190735,-2.556337,-2.353726,0.000000,-2.353726,-0.015690,-0.003073,-0.004410,-0.025216
790090380737089565!,lush-proficient-bumblebee,0.150000,1.105418,0.167160,0.000000,0.167160,-2.571916,-2.361135,0.000000,-2.361135,-0.016256,-0.003781,-0.004642,-0.024779
790090380737089565!,lush-proficient-bumblebee,0.160000,1.079671,0.143554,0.000000,0.143554,-2.577396,-2.360142,0.000000,-2.360142,-0.016752,-0.004400,-0.004844,-0.024395
790090380737089565!,lush-proficient-bumblebee,0.170000,1.053914,0.119995,0.000000,0.119995,-2.574034,-2.351811,0.000000,-2.351811,-0.017185,-0.004939,-0.005019,-0.024061
790090380737089565!,lush-proficient-bumblebee,0.180000,1.028230,0.096552,0.000000,0.096552,-2.562956,-2.337094,0.000000,-2.337094,-0.017562,-0.005408,-0.005171,-0.023770
790090380737089565!,lush-proficient-bumblebee,0.190000,1.002693,0.073286,0.000000,0.073286,-2.545172,-2.316845,0.000000,-2.316845,-0.017888,-0.005813,-0.005301,-0.023518
790090380737089565!,lush-proficient-bumblebee,0.200000,0.977366,0.050249,0.000000,0.050249,-2.521585,-2.291825,0.000000,-2.291825,-0.018168,-0.006160,-0.005412,-0.023301
790090380737089565!,lush-proficient-bumblebee,0.210000,0.952304,0.027488,0.000000,0.027488,-2.493002,-2.262717,0.000000,-2.262717,-0.018409,-0.006457,-0.005506,-0.023115
790090380737089565!,lush-proficient-bumblebee,0.220000,0.927555,0.005040,0.000000,0.005040,-2.460145,-2.230131,0.000000,-2.230131,-0.018613,-0.006709,-0.005585,-0.022957
790090380737089565!,lush-proficient-bumblebee,0.230000,0.903160,-0.017060,0.000000,-0.017060,-2.423661,-2.194609,0.000000,-2.194609,-0.018785,-0.006920,-0.005650,-0.022824
790090380737089565!,lush-proficient-bumblebee,0.240000,0.879153,-0.038785,0.000000,-0.038785,-2.384123,-2.156637,0.000000,-2.156637,-0.018929,-0.007095,-0.005703,-0.022713
790090380737089565!,lush-proficient-bumblebee,0.250000,0.855565,-0.060111,0.000000,-0.060111,-2.342046,-2.116647,0.000000,-2.116647,-0.019046,-0.007238,-0.005745,-0.022622
790090380737089565!,lush-proficient-bumblebee,0.260000,0.832419,-0.081019,0.000000,-0.081019,-2.297885,-2.075022,0.000000,-2.075022,-0.019141,-0.007352,-0.005778,-0.022549
