ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
323655515799892432!,thoughtful-antique-butterfly,0.000000,-1.447293,2.291422,-0.890094,0.370607,-0.394059,0.307762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019546,0.301769,-0.163134,-0.033944,-0.119439,0.404402
323655515799892432!,thoughtful-antique-butterfly,0.010000,-1.431166,2.294155,-0.890567,0.368602,-0.394324,0.307422,3.224897,0.533114,-0.093384,-0.398493,-0.052568,-0.067428,0.120381,0.257292,0.046753,0.088129,0.069647,0.319122
323655515799892432!,thoughtful-antique-butterfly,0.020000,-1.389363,2.296115,-0.893316,0.358607,-0.396198,0.305004,5.142461,-0.166417,-0.447952,-1.597692,-0.320577,-0.416428,0.124101,0.192225,0.101463,0.104481,0.114123,0.233535
323655515799892432!,thoughtful-antique-butterfly,0.030000,-1.332146,2.289152,-0.899365,0.336538,-0.400780,0.298958,6.314804,-1.250275,-0.744580,-2.814929,-0.592253,-0.793968,0.124303,0.161359,0.124181,0.113839,0.131718,0.192012
323655515799892432!,thoughtful-antique-butterfly,0.040000,-1.264865,2.270193,-0.907808,0.302323,-0.407985,0.289048,7.156976,-2.556330,-0.917460,-4.021381,-0.842224,-1.188781,0.122289,0.143693,0.132661,0.121400,0.136890,0.166904
323655515799892432!,thoughtful-antique-butterfly,0.050000,-1.190007,2.237474,-0.917145,0.256175,-0.417504,0.275119,7.829578,-3.987230,-0.915507,-5.191590,-1.051824,-1.596188,0.118499,0.129666,0.134675,0.129683,0.135887,0.145542
323655515799892432!,thoughtful-antique-butterfly,0.060000,-1.109072,2.190196,-0.925423,0.198646,-0.428849,0.257076,8.377519,-5.457676,-0.702202,-6.294952,-1.206157,-2.012086,0.112989,0.115079,0.133466,0.139914,0.131266,0.122357
323655515799892432!,thoughtful-antique-butterfly,0.070000,-1.023313,2.128468,-0.930408,0.130627,-0.441397,0.234880,8.797212,-6.872751,-0.256494,-7.293772,-1.293315,-2.430454,0.105679,0.098513,0.130323,0.152536,0.124102,0.095707
323655515799892432!,thoughtful-antique-butterfly,0.080000,-0.934055,2.053351,-0.929740,0.053356,-0.454433,0.208543,9.071533,-8.127495,0.426514,-8.146147,-1.304845,-2.843364,0.096490,0.080300,0.125746,0.167355,0.115008,0.066652
323655515799892432!,thoughtful-antique-butterfly,0.090000,-0.842797,1.966950,-0.921094,-0.031517,-0.467182,0.178160,9.191731,-9.119091,1.335994,-8.811315,-1.236480,-3.242374,0.085454,0.061885,0.120034,0.183652,0.104636,0.038101
323655515799892432!,thoughtful-antique-butterfly,0.100000,-0.751097,1.872295,-0.902319,-0.121979,-0.478853,0.143873,9.169675,-9.763798,2.448719,-9.254164,-1.087891,-3.620841,0.072767,0.045145,0.113585,0.200390,0.093840,0.013684
323655515799892432!,thoughtful-antique-butterfly,0.110000,-0.660231,1.773119,-0.871520,-0.215689,-0.488657,0.105896,9.037921,-10.009054,3.733900,-9.445560,-0.861344,-3.974692,0.058782,0.031675,0.106940,0.216534,0.083566,-0.003529
323655515799892432!,thoughtful-antique-butterfly,0.120000,-0.571062,1.673547,-0.827123,-0.309994,-0.495823,0.064493,8.839932,-9.835991,5.156582,-9.360498,-0.559756,-4.303395,0.043921,0.022317,0.100654,0.231334,0.074606,-0.011942
323655515799892432!,thoughtful-antique-butterfly,0.130000,-0.483888,1.577783,-0.767975,-0.401937,-0.499602,0.019935,8.617960,-9.251867,6.677247,-8.973377,-0.183890,-4.608679,0.028594,0.016866,0.095226,0.244528,0.067456,-0.011956
323655515799892432!,thoughtful-antique-butterfly,0.140000,-0.398846,1.489844,-0.693314,-0.488359,-0.499240,-0.027561,8.397823,-8.276584,8.249033,-8.254435,0.270177,-4.893983,0.013157,0.014441,0.090925,0.256231,0.062206,-0.005355
323655515799892432!,thoughtful-antique-butterfly,0.150000,-0.315941,1.413527,-0.602919,-0.565777,-0.493909,-0.077804,8.180597,-6.933565,9.809328,-7.169714,0.812836,-5.159963,-0.002036,0.013785,0.087846,0.266762,0.058679,0.005238
323655515799892432!,thoughtful-antique-butterfly,0.160000,-0.235269,1.352360,-0.497320,-0.630398,-0.482639,-0.130614,7.938685,-5.247426,11.271777,-5.687945,1.461305,-5.399756,-0.016516,0.013683,0.085968,0.276365,0.056579,0.017092
323655515799892432!,thoughtful-antique-butterfly,0.170000,-0.157370,1.309633,-0.378030,-0.678157,-0.464257,-0.185648,7.613722,-3.249487,12.522068,-3.794352,2.237330,-5.594967,-0.029580,0.013546,0.085109,0.284894,0.055577,0.028316
323655515799892432!,thoughtful-antique-butterfly,0.180000,-0.083449,1.288233,-0.247824,-0.705001,-0.437358,-0.242317,7.129927,-0.989910,13.421442,-1.508749,3.163964,-5.710642,-0.040236,0.013452,0.085031,0.291725,0.055437,0.037958
323655515799892432!,thoughtful-antique-butterfly,0.190000,-0.015481,1.290433,-0.111033,-0.707283,-0.400371,-0.299504,6.406533,1.450355,13.821913,1.095674,4.257202,-5.690936,-0.047297,0.014416,0.085287,0.295737,0.055908,0.046503
323655515799892432!,thoughtful-antique-butterfly,0.200000,0.043841,1.317468,0.026650,-0.682459,-0.351616,-0.355480,5.389879,3.954548,13.593157,3.884037,5.517876,-5.457889,-0.049716,0.017893,0.085306,0.295721,0.056707,0.055290
323655515799892432!,thoughtful-antique-butterfly,0.210000,0.091475,1.369269,0.158512,-0.629607,-0.289522,-0.407648,4.074553,6.378685,12.654786,6.666443,6.918054,-4.913376,-0.047140,0.025495,0.084268,0.290890,0.057310,0.066424
323655515799892432!,thoughtful-antique-butterfly,0.220000,0.124754,1.444281,0.277393,-0.549886,-0.213004,-0.452360,2.515495,8.576812,11.003040,9.226470,8.383123,-3.947383,-0.040550,0.038451,0.081046,0.281532,0.056774,0.082294
323655515799892432!,thoughtful-antique-butterfly,0.230000,0.141775,1.539641,0.376500,-0.446537,-0.122028,-0.484881,0.822585,10.430017,8.714251,11.362646,9.777440,-2.460649,-0.032688,0.056958,0.074340,0.269546,0.053729,0.104860
323655515799892432!,thoughtful-antique-butterfly,0.240000,0.141946,1.651540,0.450093,-0.324579,-0.018249,-0.499667,-0.868344,11.866574,5.917763,12.924767,10.898442,-0.398043,-0.027873,0.080034,0.062793,0.258370,0.046471,0.135286
323655515799892432!,thoughtful-antique-butterfly,0.250000,0.126044,1.775680,0.493793,-0.190220,0.094387,-0.491010,-2.430623,12.848077,2.749853,13.817156,11.491836,2.209076,-0.031026,0.106323,0.044910,0.252018,0.033061,0.174490
323655515799892432!,thoughtful-antique-butterfly,0.260000,0.095276,1.907083,0.504304,-0.050644,0.209084,-0.454185,-3.764434,13.312472,-0.672570,13.958456,11.298058,5.201057,-0.046071,0.135925,0.018683,0.253319,0.011337,0.224825
323655515799892432!,thoughtful-antique-butterfly,0.270000,0.052625,2.039973,0.479681,0.086099,0.316975,-0.386687,-4.754756,13.121314,-4.234403,13.235047,10.119571,8.295217,-0.075054,0.171516,-0.018682,0.262905,-0.021121,0.291168
323655515799892432!,thoughtful-antique-butterfly,0.280000,0.002541,2.166611,0.419417,0.210540,0.407788,-0.289325,-5.210958,12.023081,-7.742514,11.483558,7.889553,11.119901,-0.117735,0.217703,-0.069677,0.279039,-0.065970,0.380124
323655515799892432!,thoughtful-antique-butterfly,0.290000,-0.048140,2.276358,0.325725,0.311612,0.471393,-0.166698,-4.837532,9.705861,-10.838379,8.563981,4.702126,13.296821,-0.170799,0.276504,-0.132413,0.298358,-0.120700,0.493793
323655515799892432!,thoughtful-antique-butterfly,0.300000,-0.089400,2.355772,0.205330,0.377607,0.499278,-0.026861,-3.299381,5.954110,-12.987028,4.510732,0.780987,14.516657,-0.224778,0.338711,-0.193272,0.316389,-0.172634,0.616087
323655515799892432!,thoughtful-antique-butterfly,0.310000,-0.108702,2.390708,0.070726,0.398773,0.485497,0.119551,-0.449032,0.877250,-13.599659,-0.307324,-3.586857,14.566226,-0.258788,0.377163,-0.222055,0.326283,-0.195183,0.698754
323655515799892432!,thoughtful-antique-butterfly,0.320000,-0.094457,2.370789,-0.060481,0.371078,0.427040,0.260070,3.406069,-4.870103,-12.294388,-5.136860,-8.097289,13.295904,-0.244724,0.351953,-0.182075,0.321064,-0.157599,0.667662
323655515799892432!,thoughtful-antique-butterfly,0.330000,-0.040926,2.295159,-0.169277,0.299282,0.324035,0.380791,7.369656,-10.080654,-9.179253,-9.016428,-12.414520,10.564161,-0.174050,0.242886,-0.065434,0.302822,-0.055876,0.482743
323655515799892432!,thoughtful-antique-butterfly,0.340000,0.047244,2.176075,-0.240613,0.196899,0.180651,0.466224,10.336953,-13.409884,-4.927939,-11.189710,-16.060364,6.223028,-0.088363,0.085436,0.078288,0.291508,0.064251,0.212863
323655515799892432!,thoughtful-antique-butterfly,0.350000,0.157019,2.036647,-0.267571,0.082235,0.007232,0.499948,11.685290,-14.101895,-0.450917,-11.465343,-18.280707,0.264438,-0.053598,-0.046598,0.175165,0.310045,0.139296,0.003595
