ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1137099065257372783!,great-impartial-bumblebee,0.000000,-0.931043,-1.496734,0.000000,-1.496734,0.000000,0.000000,0.000000,0.000000,0.113581,0.027582,0.320332
1137099065257372783!,great-impartial-bumblebee,0.010000,-0.948045,-1.491846,0.000000,-1.491846,-3.400493,0.977524,0.000000,0.977524,0.523068,0.423216,0.687960
1137099065257372783!,great-impartial-bumblebee,0.020000,-1.040650,-1.481125,0.000000,-1.481125,-15.118481,1.166740,0.000000,1.166740,0.545746,0.372966,0.630363
1137099065257372783!,great-impartial-bumblebee,0.030000,-1.242972,-1.468646,0.000000,-1.468646,-25.310006,1.328390,0.000000,1.328390,0.566039,0.327988,0.578824
1137099065257372783!,great-impartial-bumblebee,0.040000,-1.540679,-1.454670,0.000000,-1.454670,-34.135404,1.465440,0.000000,1.465440,0.584184,0.287756,0.532741
1137099065257372783!,great-impartial-bumblebee,0.050000,-1.920900,-1.439427,0.000000,-1.439427,-41.739059,1.580560,0.000000,1.580560,0.600397,0.251799,0.491570
1137099065257372783!,great-impartial-bumblebee,0.060000,-2.372099,-1.423125,0.000000,-1.423125,-48.250977,1.676151,0.000000,1.676151,0.614868,0.219691,0.454821
1137099065257372783!,great-impartial-bumblebee,0.070000,-2.662283,-1.405948,0.000000,-1.405948,-53.788202,1.754374,0.000000,1.754374,0.626777,0.193475,0.424542
1137099065257372783!,great-impartial-bumblebee,0.080000,-2.662283,-1.388090,0.000000,-1.388090,-4.737982,1.817170,0.000000,1.817170,0.538157,0.411930,0.645448
1137099065257372783!,great-impartial-bumblebee,0.090000,-2.662283,-1.369673,0.000000,-1.369673,-11.005010,1.866296,0.000000,1.866296,0.549970,0.385344,0.615524
1137099065257372783!,great-impartial-bumblebee,0.100000,-2.662283,-1.350824,0.000000,-1.350824,-10.204287,1.903321,0.000000,1.903321,0.548893,0.389913,0.617846
1137099065257372783!,great-impartial-bumblebee,0.110000,-2.662283,-1.331660,0.000000,-1.331660,-10.306594,1.929655,0.000000,1.929655,0.549412,0.390363,0.616225
1137099065257372783!,great-impartial-bumblebee,0.120000,-2.662283,-1.312278,0.000000,-1.312278,-10.293522,1.946564,0.000000,1.946564,0.549681,0.391215,0.615268
1137099065257372783!,great-impartial-bumblebee,0.130000,-2.662283,-1.292770,0.000000,-1.292770,-10.295192,1.955184,0.000000,1.955184,0.549941,0.391904,0.614368
1137099065257372783!,great-impartial-bumblebee,0.140000,-2.662283,-1.273211,0.000000,-1.273211,-10.294979,1.956533,0.000000,1.956533,0.550166,0.392514,0.613589
1137099065257372783!,great-impartial-bumblebee,0.150000,-2.662283,-1.253671,0.000000,-1.253671,-10.295006,1.951525,0.000000,1.951525,0.550362,0.393044,0.612909
1137099065257372783!,great-impartial-bumblebee,0.160000,-2.662283,-1.234208,0.000000,-1.234208,-10.295003,1.940977,0.000000,1.940977,0.550532,0.393504,0.612319
1137099065257372783!,great-impartial-bumblebee,0.170000,-2.662283,-1.214875,0.000000,-1.214875,-10.295003,1.925623,0.000000,1.925623,0.550678,0.393902,0.611810
1137099065257372783!,great-impartial-bumblebee,0.180000,-2.662283,-1.195717,0.000000,-1.195717,-10.295003,1.906117,0.000000,1.906117,0.550804,0.394244,0.611372
