ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
981806244819935256!,thoughtful-zippy-butterfly,0.000000,0.884996,2.533285,0.758019,0.537320,0.485914,0.117845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.262268,-0.166464,-0.181536,-0.292020
981806244819935256!,thoughtful-zippy-butterfly,0.010000,0.889691,2.527601,0.765122,0.531484,0.486243,0.116483,0.934523,-1.143771,1.408650,-1.173359,0.064742,-0.270256,-0.536558,-0.499101,-0.598923,-0.715070
981806244819935256!,thoughtful-zippy-butterfly,0.020000,0.911133,2.499419,0.800420,0.502486,0.487103,0.112828,3.288471,-4.633832,5.491746,-4.755985,0.096827,-0.418022,-0.230954,-0.308615,-0.676460,-0.884427
981806244819935256!,thoughtful-zippy-butterfly,0.030000,0.944492,2.431006,0.869398,0.432416,0.487936,0.109171,3.210136,-9.316838,7.890047,-9.492680,0.055215,-0.246780,-0.059765,-0.185789,-0.737750,-1.039690
981806244819935256!,thoughtful-zippy-butterfly,0.040000,0.965132,2.307479,0.946760,0.307563,0.488077,0.108542,0.625143,-15.586711,6.816116,-15.643584,-0.029858,0.134262,0.195211,-0.117206,-0.770925,-0.950701
981806244819935256!,thoughtful-zippy-butterfly,0.050000,0.946411,2.119577,0.987237,0.119994,0.487302,0.111970,-4.756997,-21.784946,0.267713,-21.682355,-0.086340,0.375761,0.663064,-0.173025,-0.716101,-0.241813
981806244819935256!,thoughtful-zippy-butterfly,0.060000,0.863787,1.887610,0.931712,-0.111236,0.486349,0.116035,-12.079590,-23.726786,-12.104629,-23.727637,0.001198,-0.005020,1.223418,-0.464107,-0.511264,1.274942
981806244819935256!,thoughtful-zippy-butterfly,0.070000,0.713451,1.678921,0.736137,-0.320950,0.487146,0.112644,-17.860033,-16.645650,-26.653853,-16.745404,0.293839,-1.270756,1.489658,-1.009091,-0.195290,3.153353
981806244819935256!,thoughtful-zippy-butterfly,0.080000,0.539819,1.593874,0.418263,-0.402428,0.491428,0.092190,-15.858406,0.808742,-34.712083,1.956755,0.613174,-3.268597,0.845287,-1.693295,0.133258,4.335588
981806244819935256!,thoughtful-zippy-butterfly,0.090000,0.456193,1.710802,0.102671,-0.257706,0.497599,0.048941,0.985619,22.274676,-24.328745,26.820845,0.508136,-5.166414,-1.475775,-2.220438,0.397728,3.272109
981806244819935256!,thoughtful-zippy-butterfly,0.100000,0.619000,1.991640,0.009490,0.086778,0.499884,-0.010761,32.514932,30.777745,8.602710,38.429075,-0.116411,-5.407440,-4.883432,-1.805519,0.305681,-1.423061
981806244819935256!,thoughtful-zippy-butterfly,0.110000,1.082073,2.217193,0.281236,0.384528,0.495456,-0.067257,57.890178,10.022761,42.889115,16.577921,-0.545312,-4.017077,-5.981756,0.332041,-0.565217,-8.268415
981806244819935256!,thoughtful-zippy-butterfly,0.120000,1.615169,2.119619,0.749013,0.316906,0.487867,-0.109478,44.602731,-31.200102,42.570956,-30.223888,-0.818846,-3.649044,-1.835115,3.195297,-2.003535,-11.732582
981806244819935256!,thoughtful-zippy-butterfly,0.130000,1.782195,1.663803,0.974476,-0.165839,0.474545,-0.157501,-12.579894,-55.575692,-3.414281,-59.621973,-2.547970,-7.676939,4.409567,3.379271,-2.371142,-5.861915
981806244819935256!,thoughtful-zippy-butterfly,0.140000,1.377510,1.185020,0.673242,-0.686880,0.434373,-0.247628,-65.260396,-33.231756,-53.420488,-37.686305,-7.135070,-12.515864,4.959242,-0.483986,-0.208418,5.871474
981806244819935256!,thoughtful-zippy-butterfly,0.150000,0.743273,1.093738,0.066936,-0.788433,0.338106,-0.368354,-57.312195,16.476420,-58.490378,16.899787,-13.340727,-12.245233,1.888866,-4.640516,1.808568,14.008471
981806244819935256!,thoughtful-zippy-butterfly,0.160000,0.483441,1.417681,-0.315931,-0.415623,0.181537,-0.465880,6.458460,40.519771,-11.942240,48.543000,-17.536721,-6.833419,0.173496,-4.996481,1.591028,12.503745
981806244819935256!,thoughtful-zippy-butterfly,0.170000,0.841488,1.704759,-0.161938,-0.025309,-0.004807,-0.499977,60.098912,6.236409,38.534322,18.743703,-17.576697,0.168975,-0.236026,-0.888979,0.004526,1.344339
981806244819935256!,thoughtful-zippy-butterfly,0.180000,1.371003,1.478981,0.215147,-0.153194,-0.172143,-0.469433,39.608659,-52.108959,25.497727,-42.116031,-12.692144,4.654258,-0.439697,4.759251,-2.608003,-14.288361
981806244819935256!,thoughtful-zippy-butterfly,0.190000,1.361277,0.917528,0.140055,-0.666333,-0.288334,-0.408489,-37.701117,-48.916339,-40.774929,-46.546303,-8.954697,6.320711,-3.799563,4.683098,-3.027575,-18.466630
981806244819935256!,thoughtful-zippy-butterfly,0.200000,0.764048,0.739838,-0.492868,-0.815850,-0.375869,-0.329731,-70.140913,24.241689,-71.627841,25.443051,-9.122838,10.399347,-8.508654,-1.815383,0.967881,-4.316840
981806244819935256!,thoughtful-zippy-butterfly,0.210000,0.398413,1.248968,-0.962178,-0.216908,-0.462966,-0.188845,0.243052,71.415706,-12.301375,83.059151,-8.852208,21.701791,-6.193927,-7.104785,3.293442,12.450943
981806244819935256!,thoughtful-zippy-butterfly,0.220000,0.863816,1.774547,-0.691335,0.516968,-0.496814,0.056358,82.737802,22.117835,58.583058,51.988153,3.246500,28.618752,3.021193,-4.602633,1.271515,14.321797
981806244819935256!,thoughtful-zippy-butterfly,0.230000,1.732189,1.639549,-0.016205,0.668406,-0.379803,0.325192,79.534088,-51.449367,62.191676,-20.227016,20.499113,23.941669,13.275586,0.823971,-1.499907,10.300114
981806244819935256!,thoughtful-zippy-butterfly,0.240000,2.179958,1.024948,0.332130,0.259747,-0.113237,0.487009,9.222902,-64.293719,2.398214,-47.813278,30.403640,7.069341,17.343374,4.327348,-3.586813,4.447232
981806244819935256!,thoughtful-zippy-butterfly,0.250000,1.980693,0.665119,0.105371,-0.029983,0.188703,0.463024,-37.422894,-0.533675,-37.668930,0.130107,26.148905,-10.656824,6.016779,2.185341,-2.070323,-1.246274
981806244819935256!,thoughtful-zippy-butterfly,0.260000,1.777857,0.955993,-0.098660,0.264124,0.400057,0.299924,5.958555,56.541168,8.622160,49.316816,13.450234,-17.940700,-18.076461,-4.456425,2.331372,-7.334006
981806244819935256!,thoughtful-zippy-butterfly,0.270000,2.227086,1.288098,0.353732,0.587709,0.488583,0.106237,70.361808,0.680458,70.355238,0.698031,3.895646,-17.916038,-22.195529,-4.289684,1.986019,-12.709566
981806244819935256!,thoughtful-zippy-butterfly,0.280000,2.818592,0.831175,0.945306,0.130603,0.493107,-0.082740,29.542582,-92.741320,26.453714,-84.481875,-3.516511,-20.957399,2.488302,5.343468,-2.322342,-11.808320
981806244819935256!,thoughtful-zippy-butterfly,0.290000,2.554251,0.030572,0.694789,-0.705908,0.396465,-0.304656,-73.769956,-57.574938,-71.255766,-63.922762,-19.619727,-25.532194,17.190941,6.734494,-4.211240,-1.515279
981806244819935256!,thoughtful-zippy-butterfly,0.300000,1.629056,-0.024572,-0.175442,-0.887002,0.121789,-0.484941,-96.042837,50.102091,-85.270671,27.563053,-35.818263,-8.995498,7.712741,-2.056902,0.077541,12.472698
981806244819935256!,thoughtful-zippy-butterfly,0.310000,1.035717,0.666604,-0.717251,-0.296258,-0.238237,-0.439594,-19.891528,82.284199,-16.074681,75.335323,-33.228729,18.008223,0.053195,-8.309423,2.681745,20.714452
981806244819935256!,thoughtful-zippy-butterfly,0.320000,1.286167,1.220752,-0.509438,0.339955,-0.474114,-0.158795,58.611734,19.305753,48.701759,39.508370,-11.797432,35.223514,2.563754,-5.760634,0.957826,15.641813
981806244819935256!,thoughtful-zippy-butterfly,0.330000,1.897655,1.058312,0.007977,0.403241,-0.453451,0.210670,50.850209,-53.112060,40.776500,-24.052514,16.192812,34.853799,9.971162,0.685631,-1.745449,6.581236
981806244819935256!,thoughtful-zippy-butterfly,0.340000,2.082166,0.514775,0.131487,0.073357,-0.175083,0.468344,-12.282017,-48.370613,-17.005666,-27.496263,35.537230,13.285065,11.749524,4.482101,-3.522640,-1.868524
981806244819935256!,thoughtful-zippy-butterfly,0.350000,1.837115,0.389203,-0.139736,0.085785,0.188185,0.463235,-21.329417,26.468332,-22.456231,33.809827,30.916956,-12.559739,-4.734305,1.017879,-0.806919,-8.658418
981806244819935256!,thoughtful-zippy-butterfly,0.360000,1.996978,0.774945,0.010676,0.541270,0.425647,0.262345,54.267241,42.591639,54.831201,37.797841,14.075355,-22.836837,-27.822859,-6.108471,3.450473,-12.908346
