ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
797875981428770198!,thoughtful-zippy-butterfly,0.000000,-2.027670,0.171187,-0.034501,0.006030,0.068784,0.495246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.479857,-0.165139,0.132792,0.015613
797875981428770198!,thoughtful-zippy-butterfly,0.010000,-2.024605,0.180063,-0.032226,0.005634,0.069953,0.495082,0.615760,1.772288,0.453685,-0.078987,0.233081,-0.032933,-0.318764,-0.072881,0.084984,-0.068308
797875981428770198!,thoughtful-zippy-butterfly,0.020000,-2.015727,0.202075,-0.025514,0.004464,0.073391,0.494584,1.163914,2.627726,0.887625,-0.154881,0.453824,-0.067342,-0.236871,-0.029080,0.061088,-0.104135
797875981428770198!,thoughtful-zippy-butterfly,0.030000,-2.001552,0.230423,-0.014576,0.002553,0.078968,0.493725,1.671581,3.038439,1.297106,-0.226897,0.660061,-0.105572,-0.191968,-0.008350,0.048375,-0.116594
797875981428770198!,thoughtful-zippy-butterfly,0.040000,-1.982455,0.261777,0.000332,-0.000058,0.086535,0.492455,2.144252,3.228982,1.678967,-0.294454,0.850371,-0.149428,-0.164532,0.001413,0.040949,-0.117864
797875981428770198!,thoughtful-zippy-butterfly,0.050000,-1.958777,0.294469,0.018929,-0.003324,0.095930,0.490711,2.583338,3.306497,2.031670,-0.357242,1.024086,-0.200200,-0.145389,0.005954,0.036038,-0.113786
797875981428770198!,thoughtful-zippy-butterfly,0.060000,-1.930852,0.327622,0.040923,-0.007197,0.106987,0.488420,2.989165,3.322499,2.354496,-0.415114,1.180940,-0.258682,-0.130207,0.007996,0.032327,-0.107146
797875981428770198!,thoughtful-zippy-butterfly,0.070000,-1.899014,0.360747,0.066015,-0.011627,0.119539,0.485500,3.361518,3.302157,2.647071,-0.468009,1.320869,-0.325221,-0.116951,0.008829,0.029194,-0.099281
797875981428770198!,thoughtful-zippy-butterfly,0.080000,-1.863607,0.393541,0.093895,-0.016563,0.133413,0.481872,3.699879,3.258196,2.909182,-0.515940,1.443931,-0.399771,-0.104696,0.009065,0.026353,-0.090854
797875981428770198!,thoughtful-zippy-butterfly,0.090000,-1.824986,0.425803,0.124248,-0.021956,0.148435,0.477459,4.003635,3.197496,3.140732,-0.558984,1.550263,-0.481955,-0.093057,0.008992,0.023679,-0.082219
797875981428770198!,thoughtful-zippy-butterfly,0.100000,-1.783502,0.457387,0.156766,-0.027755,0.164440,0.472186,4.272269,3.124206,3.341751,-0.597285,1.640088,-0.571164,-0.081914,0.008746,0.021130,-0.073583
797875981428770198!,thoughtful-zippy-butterfly,0.110000,-1.739508,0.488181,0.191143,-0.033915,0.181262,0.465987,4.505526,3.041243,3.512445,-0.631056,1.713713,-0.666610,-0.071271,0.008393,0.018703,-0.065084
797875981428770198!,thoughtful-zippy-butterfly,0.120000,-1.693360,0.518099,0.227079,-0.040392,0.198742,0.458804,4.703518,2.950969,3.653233,-0.660568,1.771532,-0.767383,-0.061189,0.007964,0.016413,-0.056831
797875981428770198!,thoughtful-zippy-butterfly,0.130000,-1.645410,0.547078,0.264276,-0.047144,0.216724,0.450589,4.866782,2.855490,3.764761,-0.686138,1.814021,-0.872506,-0.051745,0.007479,0.014282,-0.048912
797875981428770198!,thoughtful-zippy-butterfly,0.140000,-1.596000,0.575076,0.302445,-0.054135,0.235056,0.441303,4.996280,2.756767,3.847899,-0.708108,1.841732,-0.980982,-0.043014,0.006950,0.012332,-0.041400
797875981428770198!,thoughtful-zippy-butterfly,0.150000,-1.545464,0.602071,0.341306,-0.061329,0.253594,0.430918,5.093369,2.656643,3.903722,-0.726821,1.855277,-1.091827,-0.035052,0.006389,0.010578,-0.034352
797875981428770198!,thoughtful-zippy-butterfly,0.160000,-1.494117,0.628056,0.380592,-0.068696,0.272199,0.419413,5.159739,2.556829,3.933473,-0.742610,1.855317,-1.204100,-0.027897,0.005806,0.009033,-0.027813
797875981428770198!,thoughtful-zippy-butterfly,0.170000,-1.442259,0.653044,0.420049,-0.076209,0.290739,0.406781,5.197330,2.458887,3.938516,-0.755772,1.842541,-1.316922,-0.021563,0.005214,0.007702,-0.021813
797875981428770198!,thoughtful-zippy-butterfly,0.180000,-1.390166,0.677061,0.459435,-0.083842,0.309090,0.393019,5.208248,2.364204,3.920288,-0.766565,1.817648,-1.429490,-0.016045,0.004621,0.006583,-0.016368
797875981428770198!,thoughtful-zippy-butterfly,0.190000,-1.338094,0.700148,0.498527,-0.091574,0.327133,0.378133,5.194672,2.273986,3.880245,-0.775199,1.781336,-1.541082,-0.011320,0.004038,0.005670,-0.011484
797875981428770198!,thoughtful-zippy-butterfly,0.200000,-1.286277,0.722354,0.537112,-0.099384,0.344758,0.362136,5.158784,2.189247,3.819820,-0.781838,1.734282,-1.651057,-0.007352,0.003474,0.004952,-0.007156
797875981428770198!,thoughtful-zippy-butterfly,0.210000,-1.234927,0.743742,0.574993,-0.107252,0.361860,0.345047,5.102699,2.110820,3.740381,-0.786601,1.677129,-1.758850,-0.004098,0.002934,0.004415,-0.003374
797875981428770198!,thoughtful-zippy-butterfly,0.220000,-1.184233,0.764379,0.611988,-0.115161,0.378342,0.326890,5.028423,2.039368,3.643200,-0.789574,1.610479,-1.863965,-0.001510,0.002425,0.004041,-0.000119
797875981428770198!,thoughtful-zippy-butterfly,0.230000,-1.134367,0.784339,0.647924,-0.123094,0.394112,0.307695,4.937821,1.975404,3.529432,-0.790815,1.534885,-1.965964,0.000459,0.001947,0.003814,0.002628
797875981428770198!,thoughtful-zippy-butterfly,0.240000,-1.085483,0.803703,0.682642,-0.131035,0.409082,0.287492,4.832601,1.919311,3.400102,-0.790367,1.450844,-2.064453,0.001856,0.001501,0.003717,0.004889
797875981428770198!,thoughtful-zippy-butterfly,0.250000,-1.037716,0.822551,0.715991,-0.138966,0.423171,0.266320,4.714311,1.871360,3.256101,-0.788264,1.358798,-2.159069,0.002720,0.001086,0.003732,0.006686
797875981428770198!,thoughtful-zippy-butterfly,0.260000,-0.991188,0.840969,0.747826,-0.146872,0.436300,0.244218,4.584361,1.831739,3.098190,-0.784543,1.259133,-2.249463,0.003087,0.000698,0.003844,0.008041
797875981428770198!,thoughtful-zippy-butterfly,0.270000,-0.946009,0.859049,0.778010,-0.154735,0.448392,0.221233,4.444020,1.800506,2.927048,-0.779226,1.152202,-2.335266,0.002985,0.000328,0.004040,0.008978
797875981428770198!,thoughtful-zippy-butterfly,0.280000,-0.902276,0.876874,0.806414,-0.162539,0.459378,0.197414,4.294509,1.777729,2.743255,-0.772375,1.038313,-2.416135,0.002441,-0.000029,0.004306,0.009515
797875981428770198!,thoughtful-zippy-butterfly,0.290000,-0.860073,0.894530,0.832912,-0.170271,0.469187,0.172809,4.136982,1.763422,2.547315,-0.764075,0.917738,-2.491710,0.001475,-0.000379,0.004630,0.009673
797875981428770198!,thoughtful-zippy-butterfly,0.300000,-0.819473,0.912102,0.857387,-0.177917,0.477756,0.147475,3.972566,1.757543,2.339692,-0.754433,0.790722,-2.561594,0.000108,-0.000731,0.005002,0.009471
797875981428770198!,thoughtful-zippy-butterfly,0.310000,-0.780538,0.929672,0.879723,-0.185466,0.485021,0.121470,3.802404,1.760002,2.120843,-0.743571,0.657502,-2.625348,-0.001644,-0.001094,0.005413,0.008931
797875981428770198!,thoughtful-zippy-butterfly,0.320000,-0.743318,0.947325,0.899811,-0.192906,0.490920,0.094858,3.627696,1.770650,1.891265,-0.731632,0.518322,-2.682480,-0.003763,-0.001477,0.005854,0.008079
797875981428770198!,thoughtful-zippy-butterfly,0.330000,-0.707852,0.965141,0.917544,-0.200230,0.495395,0.067707,3.449739,1.789274,1.651534,-0.718764,0.373452,-2.732453,-0.006227,-0.001888,0.006319,0.006944
797875981428770198!,thoughtful-zippy-butterfly,0.340000,-0.674162,0.983199,0.932824,-0.207429,0.498390,0.040092,3.269959,1.815586,1.402349,-0.705121,0.223204,-2.774681,-0.009007,-0.002337,0.006800,0.005565
797875981428770198!,thoughtful-zippy-butterfly,0.350000,-0.642258,1.001573,0.945561,-0.214499,0.499854,0.012095,3.089935,1.849201,1.144574,-0.690846,0.067956,-2.808540,-0.012070,-0.002831,0.007292,0.003984
797875981428770198!,thoughtful-zippy-butterfly,0.360000,-0.612131,1.020333,0.955674,-0.221436,0.499738,-0.016198,2.911408,1.889629,0.879268,-0.676063,-0.091840,-2.833386,-0.015366,-0.003376,0.007787,0.002256
797875981428770198!,thoughtful-zippy-butterfly,0.370000,-0.583754,1.039545,0.963092,-0.228235,0.497999,-0.044692,2.736282,1.936259,0.607708,-0.660858,-0.255642,-2.848565,-0.018840,-0.003979,0.008277,0.000440
797875981428770198!,thoughtful-zippy-butterfly,0.380000,-0.557080,1.059266,0.967762,-0.234896,0.494600,-0.073287,2.566599,1.988349,0.331397,-0.645270,-0.422807,-2.853442,-0.022420,-0.004640,0.008755,-0.001394
797875981428770198!,thoughtful-zippy-butterfly,0.390000,-0.532042,1.079544,0.969645,-0.241416,0.489511,-0.101875,2.404502,2.045016,0.052065,-0.629270,-0.592593,-2.847417,-0.026026,-0.005361,0.009210,-0.003172
797875981428770198!,thoughtful-zippy-butterfly,0.400000,-0.508552,1.100417,0.968722,-0.247790,0.482712,-0.130344,2.252174,2.105250,-0.228358,-0.612749,-0.764158,-2.829969,-0.029568,-0.006138,0.009632,-0.004820
797875981428770198!,thoughtful-zippy-butterfly,0.410000,-0.486511,1.121905,0.964997,-0.254004,0.474189,-0.158572,2.111731,2.167967,-0.507808,-0.595502,-0.936590,-2.800741,-0.032950,-0.006963,0.010010,-0.006268
797875981428770198!,thoughtful-zippy-butterfly,0.420000,-0.465788,1.144025,0.958491,-0.260051,0.463939,-0.186442,1.985200,2.231915,-0.784101,-0.577234,-1.108883,-2.759325,-0.036075,-0.007825,0.010332,-0.007449
797875981428770198!,thoughtful-zippy-butterfly,0.430000,-0.446233,1.166780,0.949250,-0.265920,0.451970,-0.213829,1.874438,2.295730,-1.054950,-0.557563,-1.279942,-2.705419,-0.038851,-0.008710,0.010586,-0.008310
797875981428770198!,thoughtful-zippy-butterfly,0.440000,-0.427678,1.190158,0.937341,-0.271595,0.438302,-0.240606,1.781041,2.357953,-1.318022,-0.536022,-1.448601,-2.638850,-0.041193,-0.009600,0.010762,-0.008811
797875981428770198!,thoughtful-zippy-butterfly,0.450000,-0.409941,1.214134,0.922856,-0.277058,0.422964,-0.266649,1.706259,2.417066,-1.571003,-0.512082,-1.613639,-2.559589,-0.043030,-0.010472,0.010849,-0.008937
797875981428770198!,thoughtful-zippy-butterfly,0.460000,-0.392828,1.238666,0.905909,-0.282283,0.406000,-0.291829,1.650917,2.471529,-1.811665,-0.485168,-1.773806,-2.467768,-0.044313,-0.011302,0.010841,-0.008693
797875981428770198!,thoughtful-zippy-butterfly,0.470000,-0.376140,1.263694,0.886637,-0.287239,0.387466,-0.316022,1.615355,2.519830,-2.037928,-0.454689,-1.927852,-2.363683,-0.045013,-0.012063,0.010732,-0.008109
797875981428770198!,thoughtful-zippy-butterfly,0.480000,-0.359719,1.289145,0.865194,-0.291864,0.367431,-0.339108,1.599397,2.560809,-2.248059,-0.420073,-2.074578,-2.247854,-0.045118,-0.012720,0.010513,-0.007254
797875981428770198!,thoughtful-zippy-butterfly,0.490000,-0.343379,1.314937,0.841751,-0.296108,0.345976,-0.360972,1.602313,2.593162,-2.440471,-0.380825,-2.212812,-2.120889,-0.044650,-0.013252,0.010188,-0.006193
797875981428770198!,thoughtful-zippy-butterfly,0.500000,-0.326934,1.340981,0.816491,-0.299927,0.323191,-0.381507,1.622870,2.615710,-2.613830,-0.336528,-2.341453,-1.983547,-0.043658,-0.013641,0.009764,-0.005002
797875981428770198!,thoughtful-zippy-butterfly,0.510000,-0.310213,1.367172,0.789610,-0.303274,0.299177,-0.400616,1.659391,2.627567,-2.767142,-0.286866,-2.459518,-1.836749,-0.042207,-0.013872,0.009250,-0.003765
