ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1245730416928878249!,talented-ruddy-butterfly,0.000000,-0.278846,-2.021010,-0.317733,-1.021766,0.647871,-0.761750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.389285,-0.520218,-0.104920
1245730416928878249!,talented-ruddy-butterfly,0.010000,-0.273041,-2.010728,-0.314503,-1.011588,0.652707,-0.757611,1.159474,2.055181,0.646430,2.033891,0.962712,0.829409,0.328843,-0.417861,-0.077301
1245730416928878249!,talented-ruddy-butterfly,0.020000,-0.257185,-1.981730,-0.305559,-0.982900,0.665970,-0.745979,2.010139,3.743589,1.143299,3.701608,1.680197,1.499990,0.283411,-0.342352,-0.057531
1245730416928878249!,talented-ruddy-butterfly,0.030000,-0.233924,-1.937189,-0.292162,-0.938886,0.685387,-0.728179,2.639834,5.160997,1.536582,5.096637,2.190696,2.061958,0.244515,-0.282416,-0.042702
1245730416928878249!,talented-ruddy-butterfly,0.040000,-0.205169,-1.879548,-0.275190,-0.882003,0.709049,-0.705160,3.106092,6.352437,1.856405,6.264717,2.525709,2.539639,0.208047,-0.231480,-0.030984
1245730416928878249!,talented-ruddy-butterfly,0.050000,-0.172371,-1.810974,-0.255283,-0.814417,0.735328,-0.677711,3.446290,7.336677,2.121552,7.226461,2.712641,2.943263,0.172453,-0.186061,-0.021272
1245730416928878249!,talented-ruddy-butterfly,0.060000,-0.136676,-1.733507,-0.232933,-0.738151,0.762863,-0.646560,3.685454,8.122339,2.343429,7.992557,2.777180,3.276742,0.137720,-0.144730,-0.012959
1245730416928878249!,talented-ruddy-butterfly,0.070000,-0.099020,-1.649122,-0.208544,-0.655138,0.790543,-0.612406,3.841415,8.717001,2.528984,8.572389,2.744122,3.542331,0.104704,-0.107355,-0.005767
1245730416928878249!,talented-ruddy-butterfly,0.080000,-0.060184,-1.559712,-0.182464,-0.567216,0.817498,-0.575931,3.928207,9.132171,2.682826,8.978735,2.637198,3.743340,0.074577,-0.074448,0.000388
1245730416928878249!,talented-ruddy-butterfly,0.090000,-0.020800,-1.467039,-0.155003,-0.476085,0.843093,-0.537768,3.957932,9.384823,2.808494,9.229157,2.478240,3.885290,0.048412,-0.046645,0.005510
1245730416928878249!,talented-ruddy-butterfly,0.100000,0.018631,-1.372608,-0.126423,-0.383185,0.866910,-0.498465,3.941530,9.496859,2.909242,9.345520,2.286065,3.975827,0.026880,-0.024330,0.009597
1245730416928878249!,talented-ruddy-butterfly,0.110000,0.057716,-1.277672,-0.096950,-0.289705,0.888705,-0.458479,3.889114,9.493306,2.988360,9.352294,2.076010,4.024087,0.010149,-0.007472,0.012692
1245730416928878249!,talented-ruddy-butterfly,0.120000,0.096150,-1.183235,-0.066776,-0.196597,0.908366,-0.418176,3.809821,9.399842,3.049152,9.274230,1.859728,4.039717,-0.002070,0.004365,0.014888
1245730416928878249!,talented-ruddy-butterfly,0.130000,0.133710,-1.090061,-0.036068,-0.104579,0.925875,-0.377831,3.711518,9.240519,3.094731,9.134259,1.645350,4.031931,-0.010387,0.011903,0.016322
1245730416928878249!,talented-ruddy-butterfly,0.140000,0.170239,-0.998697,-0.004961,-0.014164,0.941277,-0.337635,3.600589,9.036214,3.127806,8.952082,1.437962,4.008832,-0.015562,0.015990,0.017148
1245730416928878249!,talented-ruddy-butterfly,0.150000,0.205633,-0.909506,0.026430,0.074306,0.954657,-0.297708,3.481886,8.803901,3.150544,8.743547,1.240232,3.977042,-0.018373,0.017470,0.017517
1245730416928878249!,talented-ruddy-butterfly,0.160000,0.239831,-0.822704,0.058008,0.160627,0.966115,-0.258112,3.358847,8.556609,3.164523,8.520677,1.053067,3.941631,-0.019520,0.017091,0.017561
1245730416928878249!,talented-ruddy-butterfly,0.170000,0.272797,-0.738397,0.089691,0.244697,0.975754,-0.218868,3.233721,8.303824,3.170767,8.292099,0.876192,3.906224,-0.019576,0.015466,0.017384
1245730416928878249!,talented-ruddy-butterfly,0.180000,0.304509,-0.656612,0.121402,0.326481,0.983673,-0.179966,3.107877,8.052162,3.169856,8.063706,0.708618,3.873230,-0.018985,0.013071,0.017066
1245730416928878249!,talented-ruddy-butterfly,0.190000,0.334964,-0.577318,0.153068,0.406000,0.989956,-0.141375,2.982005,7.805850,3.162014,7.839148,0.548960,3.844018,-0.018059,0.010252,0.016658
1245730416928878249!,talented-ruddy-butterfly,0.200000,0.364159,-0.500450,0.184622,0.483301,0.994676,-0.103055,2.856427,7.567431,3.147268,7.620511,0.395692,3.819191,-0.017010,0.007252,0.016189
