ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1006937411567150724!,thoughtful-steel-butterfly,0.000000,-1.580880,-0.042226,0.187900,-0.975723,0.149191,-0.477223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.671065,-0.833964,0.580288
1006937411567150724!,thoughtful-steel-butterfly,0.010000,-1.571542,-0.031887,0.191743,-0.975724,0.147785,-0.477661,1.868237,2.065657,0.765612,0.005724,-0.279672,-0.086529,0.172862,-0.674025,0.173505
1006937411567150724!,thoughtful-steel-butterfly,0.020000,-1.547526,-0.014298,0.206003,-0.976138,0.136606,-0.480977,2.895390,1.513119,2.070110,0.008551,-1.957215,-0.555883,0.233576,-0.701062,0.171222
1006937411567150724!,thoughtful-steel-butterfly,0.030000,-1.514834,0.000841,0.232339,-0.972498,0.108237,-0.488144,3.546121,1.652463,3.145868,0.933996,-3.710035,-0.822631,0.297741,-0.720490,0.148501
1006937411567150724!,thoughtful-steel-butterfly,0.040000,-1.479297,0.022490,0.267134,-0.952179,0.062170,-0.496120,3.396710,2.878335,3.707144,3.434578,-5.456395,-0.683752,0.346394,-0.698819,0.052721
1006937411567150724!,thoughtful-steel-butterfly,0.050000,-1.451821,0.062234,0.302953,-0.897331,-0.000572,-0.500000,1.879972,5.273534,3.277421,7.829075,-6.960855,0.007962,0.362107,-0.605767,-0.159750
1006937411567150724!,thoughtful-steel-butterfly,0.060000,-1.448890,0.129884,0.326896,-0.790215,-0.076049,-0.494183,-1.516104,8.368249,1.255932,13.718264,-7.926355,1.219778,0.297611,-0.411120,-0.483399
1006937411567150724!,thoughtful-steel-butterfly,0.070000,-1.490730,0.227352,0.320153,-0.621592,-0.157714,-0.474475,-7.044140,11.073815,-2.929631,19.850475,-8.201554,2.726174,0.068293,-0.106167,-0.816929
1006937411567150724!,thoughtful-steel-butterfly,0.080000,-1.597639,0.343501,0.259641,-0.398465,-0.238685,-0.439351,-14.475233,11.924266,-9.527552,24.309228,-7.884498,4.283387,-0.402878,0.249760,-0.959055
1006937411567150724!,thoughtful-steel-butterfly,0.090000,-1.783431,0.452853,0.124095,-0.148268,-0.314142,-0.388992,-22.656152,9.595660,-17.789494,25.038931,-7.253109,5.857478,-1.056038,0.501496,-0.705160
1006937411567150724!,thoughtful-steel-butterfly,0.100000,-2.044223,0.521705,-0.092481,0.085007,-0.381925,-0.322697,-29.174604,3.822587,-25.324707,21.028980,-6.440048,7.622069,-1.577709,0.503416,-0.094526
1006937411567150724!,thoughtful-steel-butterfly,0.110000,-2.350020,0.522258,-0.367706,0.256867,-0.439770,-0.237913,-31.324904,-3.910083,-29.051558,13.070449,-5.190957,9.595209,-1.579426,0.283394,0.493928
1006937411567150724!,thoughtful-steel-butterfly,0.120000,-2.648811,0.446831,-0.651787,0.337766,-0.482107,-0.132562,-27.524349,-11.198670,-26.744405,3.082393,-3.184645,11.582035,-0.830049,-0.050037,0.663620
1006937411567150724!,thoughtful-steel-butterfly,0.130000,-2.877852,0.311465,-0.877869,0.319838,-0.499943,-0.007533,-17.197698,-15.759995,-17.236455,-6.502090,-0.198401,13.167101,0.678251,-0.487383,0.284310
1006937411567150724!,thoughtful-steel-butterfly,0.140000,-2.973387,0.152552,-0.974544,0.220580,-0.482846,0.129846,-1.122900,-15.769057,-1.223161,-12.823142,3.642935,13.546649,2.576221,-1.094943,-0.407523
1006937411567150724!,thoughtful-steel-butterfly,0.150000,-2.890541,0.019605,-0.891618,0.085236,-0.424650,0.263955,17.497814,-10.459137,17.591529,-13.313430,7.734096,12.442564,3.907131,-1.659541,-0.936284
1006937411567150724!,thoughtful-steel-butterfly,0.160000,-2.624772,-0.040030,-0.624854,-0.021925,-0.326111,0.379014,34.743935,-1.082660,34.797795,-7.032041,11.769421,10.126612,3.656880,-1.679298,-0.932106
1006937411567150724!,thoughtful-steel-butterfly,0.170000,-2.216013,0.000005,-0.216350,-0.036667,-0.189688,0.462621,45.743189,9.376942,45.660405,4.862877,15.754545,6.459821,1.178613,-0.741855,-0.272767
1006937411567150724!,thoughtful-steel-butterfly,0.180000,-1.754291,0.126269,0.245047,0.074817,-0.018608,0.499654,45.331964,15.758753,45.365631,17.066990,19.005535,0.707807,-2.332879,0.719761,0.582201
1006937411567150724!,thoughtful-steel-butterfly,0.190000,-1.363904,0.276783,0.636088,0.282529,0.172310,0.469371,31.389390,13.734418,31.362752,23.005759,19.247746,-7.065992,-4.233732,1.464925,0.924928
1006937411567150724!,thoughtful-steel-butterfly,0.200000,-1.169187,0.366015,0.826392,0.498930,0.345735,0.361203,6.369492,3.067229,5.364629,18.154126,14.559841,-13.936336,-3.266191,1.143982,-0.040803
1006937411567150724!,thoughtful-steel-butterfly,0.210000,-1.232720,0.317062,0.745737,0.609819,0.457797,0.201053,-17.871191,-13.340805,-20.302205,3.088027,7.130350,-16.235812,-0.582668,0.556690,-1.819041
1006937411567150724!,thoughtful-steel-butterfly,0.220000,-1.489302,0.096188,0.462872,0.530946,0.498959,0.032250,-31.084800,-30.765758,-33.719835,-18.933769,1.061109,-16.416968,1.374249,0.143334,-2.392970
1006937411567150724!,thoughtful-steel-butterfly,0.230000,-1.806405,-0.277946,0.130083,0.222067,0.481937,-0.133178,-29.915011,-43.504260,-30.253576,-42.193037,-4.652528,-16.836337,2.419121,-1.199523,0.088535
1006937411567150724!,thoughtful-steel-butterfly,0.240000,-2.047124,-0.699399,-0.095633,-0.261586,0.403204,-0.295680,-17.221938,-39.778586,-14.399075,-52.361101,-11.932393,-16.271561,3.183392,-3.200419,3.892456
1006937411567150724!,thoughtful-steel-butterfly,0.250000,-2.129562,-0.978804,-0.143959,-0.739264,0.250880,-0.432503,0.787246,-14.957881,3.795896,-39.897237,-18.750868,-10.876745,3.584912,-4.354139,5.269234
1006937411567150724!,thoughtful-steel-butterfly,0.260000,-2.034005,-0.957305,-0.034280,-0.990479,0.049485,-0.497545,16.918402,19.829188,16.455534,-8.072533,-19.585605,-1.947960,2.938494,-2.824307,1.953376
1006937411567150724!,thoughtful-steel-butterfly,0.270000,-1.850491,-0.637651,0.132091,-0.901032,-0.138346,-0.480479,17.509776,43.661357,14.959103,24.461309,-15.942133,4.590259,0.446693,1.204568,-3.206431
1006937411567150724!,thoughtful-steel-butterfly,0.280000,-1.771248,-0.179277,0.197090,-0.533742,-0.287178,-0.409303,-3.549973,47.123657,-3.750771,46.008625,-13.194463,9.257584,-3.100627,3.944674,-5.022753
1006937411567150724!,thoughtful-steel-butterfly,0.290000,-1.954367,0.218311,0.028283,-0.044555,-0.407400,-0.289871,-32.269216,31.024302,-29.893626,48.942038,-11.197714,15.737877,-6.671565,4.184596,-2.463945
1006937411567150724!,thoughtful-steel-butterfly,0.300000,-2.346258,0.391556,-0.346308,0.377332,-0.489545,-0.101712,-42.228874,2.926181,-42.006325,34.218139,-4.797908,23.092606,-8.011105,3.781501,0.140263
1006937411567150724!,thoughtful-steel-butterfly,0.310000,-2.694730,0.273012,-0.718202,0.578527,-0.480374,0.138711,-23.252318,-26.644528,-28.114325,4.810277,6.848177,23.716109,-3.996605,2.447495,-0.521251
1006937411567150724!,thoughtful-steel-butterfly,0.320000,-2.757990,-0.078694,-0.840462,0.489711,-0.361840,0.345067,10.483772,-42.401838,3.879870,-20.123399,14.582546,15.291379,4.737486,-1.049655,-1.951326
1006937411567150724!,thoughtful-steel-butterfly,0.330000,-2.509521,-0.453525,-0.637382,0.250105,-0.185578,0.464285,37.636984,-31.504682,35.117601,-24.801380,19.639047,7.849860,7.871785,-3.206231,-1.101195
1006937411567150724!,thoughtful-steel-butterfly,0.340000,-2.042473,-0.649519,-0.164726,0.039006,0.031184,0.499027,54.288721,-7.270317,57.372271,-15.679787,24.088754,-1.505296,5.730178,-3.601588,1.548285
1006937411567150724!,thoughtful-steel-butterfly,0.350000,-1.492015,-0.603546,0.430402,-0.051899,0.269141,0.421382,53.501734,15.741647,58.903341,-3.082221,23.638295,-15.098029,0.685330,-1.498749,3.024126
1006937411567150724!,thoughtful-steel-butterfly,0.360000,-1.069365,-0.389257,0.897116,-0.024629,0.454611,0.208157,26.782555,26.313867,30.280497,7.449075,12.267517,-26.792052,-2.451608,1.250557,0.695823
1006937411567150724!,thoughtful-steel-butterfly,0.370000,-1.010875,-0.156096,0.976612,0.067280,0.495324,-0.068225,-14.202844,20.026178,-13.009832,9.411398,-3.403354,-24.708945,-1.757201,2.036537,-3.202548
1006937411567150724!,thoughtful-steel-butterfly,0.380000,-1.312602,-0.046814,0.680286,0.121703,0.403785,-0.294886,-43.309619,1.583948,-43.198363,0.268235,-13.971189,-19.130607,-0.390998,1.123894,-3.375375
1006937411567150724!,thoughtful-steel-butterfly,0.390000,-1.835162,-0.120518,0.157774,0.047431,0.220868,-0.448573,-58.683340,-16.461293,-58.740630,-15.781467,-22.754510,-11.203855,-0.497202,0.289918,-0.564696
1006937411567150724!,thoughtful-steel-butterfly,0.400000,-2.404411,-0.324779,-0.410227,-0.172358,-0.031667,-0.498996,-52.896336,-23.657374,-52.671342,-26.601053,-28.175952,1.788098,-0.294701,-0.684993,2.868236
1006937411567150724!,thoughtful-steel-butterfly,0.410000,-2.791584,-0.513101,-0.793510,-0.425340,-0.293946,-0.404470,-21.685126,-12.841084,-21.323405,-21.076451,-22.899142,16.641810,2.095941,-2.261073,3.143481
1006937411567150724!,thoughtful-steel-butterfly,0.420000,-2.813645,-0.536803,-0.813686,-0.549494,-0.459915,-0.196158,15.535098,8.120358,15.463482,-3.165385,-9.168620,21.496953,3.897754,-2.664189,0.292340
1006937411567150724!,thoughtful-steel-butterfly,0.430000,-2.536067,-0.369620,-0.538637,-0.470983,-0.499245,0.027463,36.941641,25.238408,36.607028,18.644637,1.179623,21.444433,2.836872,-1.136137,-1.836091
1006937411567150724!,thoughtful-steel-butterfly,0.440000,-2.135602,-0.064203,-0.137953,-0.161136,-0.440152,0.237206,40.383231,35.760270,40.728044,42.866421,10.910837,20.245811,-2.403943,1.738588,-1.764589
