ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1225688820784288690!,talented-zippy-butterfly,0.000000,-1.838181,0.499790,-1.080919,-0.153322,-0.658129,0.752905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.111382,-0.051256,0.163178,-0.863260
1225688820784288690!,talented-zippy-butterfly,0.010000,-1.828934,0.505611,-1.074698,-0.150992,-0.654215,0.756308,1.848683,1.160535,1.243406,0.465258,0.783998,0.678167,-0.899178,-0.112046,0.045724,-0.719546
1225688820784288690!,talented-zippy-butterfly,0.020000,-1.805652,0.524414,-1.060251,-0.142203,-0.642444,0.766333,2.811025,2.589269,1.646534,1.287152,1.574746,1.320165,-0.690824,-0.094505,0.022478,-0.563785
1225688820784288690!,talented-zippy-butterfly,0.030000,-1.774175,0.555805,-1.042611,-0.125968,-0.623386,0.781914,3.490422,3.680240,1.883243,1.955686,2.244048,1.789080,-0.540684,-0.080666,0.006618,-0.452535
1225688820784288690!,talented-zippy-butterfly,0.040000,-1.736846,0.596801,-1.023138,-0.103642,-0.598008,0.801490,3.982566,4.508656,2.014981,2.503808,2.837801,2.117339,-0.433901,-0.069981,-0.004382,-0.374652
1225688820784288690!,talented-zippy-butterfly,0.050000,-1.695219,0.645102,-1.002675,-0.076273,-0.566903,0.823784,4.350573,5.137738,2.083479,2.961252,3.386410,2.330425,-0.359626,-0.061739,-0.011977,-0.322009
1225688820784288690!,talented-zippy-butterfly,0.060000,-1.650308,0.698960,-0.981694,-0.044650,-0.530420,0.847735,4.638337,5.617705,2.119135,3.352575,3.910436,2.446724,-0.309776,-0.055260,-0.017072,-0.288567
1225688820784288690!,talented-zippy-butterfly,0.070000,-1.602762,0.757077,-0.960412,-0.009334,-0.488730,0.872435,4.877494,5.986769,2.145322,3.696860,4.423680,2.478107,-0.278286,-0.049959,-0.020271,-0.269825
1225688820784288690!,talented-zippy-butterfly,0.080000,-1.552953,0.818487,-0.938828,0.029279,-0.441894,0.897067,5.091688,6.272800,2.181122,4.007932,4.934967,2.430959,-0.260567,-0.045359,-0.022009,-0.262414
1225688820784288690!,talented-zippy-butterfly,0.090000,-1.501045,0.882462,-0.916768,0.070908,-0.389901,0.920857,5.298847,6.495131,2.242704,4.294862,5.449165,2.307240,-0.253136,-0.041075,-0.022617,-0.263821
1225688820784288690!,talented-zippy-butterfly,0.100000,-1.447043,0.948431,-0.893900,0.115344,-0.332708,0.943030,5.512529,6.666133,2.344099,4.562399,5.967751,2.105470,-0.253351,-0.036796,-0.022352,-0.272190
1225688820784288690!,talented-zippy-butterfly,0.110000,-1.390819,1.015853,-0.869751,0.162338,-0.270326,0.962769,5.742751,6.792420,2.497530,4.811223,6.489120,1.822012,-0.259175,-0.032272,-0.021426,-0.286129
1225688820784288690!,talented-zippy-butterfly,0.120000,-1.332169,1.084281,-0.843745,0.211675,-0.202760,0.979228,5.996411,6.875883,2.713481,5.038326,7.008852,1.451260,-0.269081,-0.027287,-0.020005,-0.304666
1225688820784288690!,talented-zippy-butterfly,0.130000,-1.270841,1.153287,-0.815219,0.263113,-0.130060,0.991506,6.277575,6.914390,3.000669,5.237156,7.519664,0.986382,-0.281918,-0.021650,-0.018222,-0.327137
1225688820784288690!,talented-zippy-butterfly,0.140000,-1.206556,1.222408,-0.783434,0.316335,-0.052356,0.998628,6.587523,6.902289,3.365739,5.397766,8.011324,0.420018,-0.296793,-0.015187,-0.016196,-0.353098
1225688820784288690!,talented-zippy-butterfly,0.150000,-1.139038,1.291108,-0.747593,0.370906,0.030103,0.999547,6.924606,6.830831,3.812730,5.507070,8.470511,-0.255100,-0.312978,-0.007743,-0.014040,-0.382245
1225688820784288690!,talented-zippy-butterfly,0.160000,-1.068031,1.358745,-0.706864,0.426244,0.116925,0.993141,7.284005,6.688569,4.342397,5.549254,8.880658,-1.045544,-0.329832,0.000810,-0.011877,-0.414330
1225688820784288690!,talented-zippy-butterfly,0.170000,-0.993359,1.424553,-0.660433,0.481600,0.207530,0.978229,7.657221,6.461973,4.951324,5.506611,9.221437,-1.956315,-0.346759,0.010561,-0.009847,-0.449098
1225688820784288690!,talented-zippy-butterfly,0.180000,-0.914940,1.487617,-0.607539,0.536037,0.301115,0.953588,8.031983,6.136184,5.631268,5.360649,9.468570,-2.989893,-0.363138,0.021532,-0.008119,-0.486181
1225688820784288690!,talented-zippy-butterfly,0.190000,-0.832843,1.546869,-0.547528,0.588435,0.396609,0.917988,8.392221,5.696207,6.368632,5.093809,9.593364,-4.144729,-0.378303,0.033636,-0.006894,-0.524998
1225688820784288690!,talented-zippy-butterfly,0.200000,-0.747310,1.601098,-0.479913,0.637511,0.492628,0.870240,8.718761,5.128373,7.144575,4.691534,9.562646,-5.413258,-0.391531,0.046625,-0.006406,-0.564630
1225688820784288690!,talented-zippy-butterfly,0.210000,-0.658768,1.648955,-0.404465,0.681831,0.587376,0.809314,8.990582,4.421705,7.936039,4.144414,9.340007,-6.778701,-0.401997,0.060005,-0.006919,-0.603610
1225688820784288690!,talented-zippy-butterfly,0.220000,-0.567861,1.689037,-0.321156,0.719946,0.678739,0.734379,9.187929,3.570351,8.717765,3.450660,8.886124,-8.212872,-0.409016,0.073026,-0.008681,-0.640076
1225688820784288690!,talented-zippy-butterfly,0.230000,-0.475408,1.719906,-0.230199,0.750436,0.764222,0.644953,9.296553,2.574163,9.466150,2.617059,8.162586,-9.672074,-0.412119,0.084653,-0.011891,-0.671767
1225688820784288690!,talented-zippy-butterfly,0.240000,-0.382333,1.740095,-0.131993,0.771937,0.840988,0.541054,9.312767,1.437528,10.163971,1.657626,7.137892,-11.094804,-0.411272,0.093658,-0.016640,-0.696332
1225688820784288690!,talented-zippy-butterfly,0.250000,-0.289496,1.748299,-0.027094,0.783341,0.905909,0.423472,9.249077,0.166565,10.805371,0.589769,5.795695,-12.398406,-0.407126,0.098875,-0.022830,-0.711996
