ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
140554751674318823!,thoughtful-ruddy-butterfly,0.000000,-0.052354,2.135281,0.627817,0.254491,0.452076,-0.213606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028208,0.034257,-0.043999
140554751674318823!,thoughtful-ruddy-butterfly,0.010000,-0.053753,2.133566,0.628161,0.253408,0.451693,-0.214415,-0.279558,-0.342217,0.068484,-0.215985,-0.076556,-0.161275,-0.012277,-0.015933,-0.064941
140554751674318823!,thoughtful-ruddy-butterfly,0.020000,-0.059119,2.129425,0.628895,0.251490,0.451030,-0.215804,-0.792834,-0.486858,0.078320,-0.167696,-0.055810,-0.116643,-0.005032,-0.022592,-0.031914
140554751674318823!,thoughtful-ruddy-butterfly,0.030000,-0.068301,2.124285,0.629826,0.250087,0.450606,-0.216689,-1.041569,-0.541433,0.107717,-0.113332,-0.029217,-0.060756,-0.001486,-0.025800,-0.017876
140554751674318823!,thoughtful-ruddy-butterfly,0.040000,-0.079392,2.118785,0.631103,0.249240,0.450462,-0.216989,-1.176122,-0.559351,0.147625,-0.056279,0.000373,0.000774,0.000464,-0.027450,-0.012189
140554751674318823!,thoughtful-ruddy-butterfly,0.050000,-0.091586,2.113170,0.632811,0.248968,0.450621,-0.216658,-1.262614,-0.564181,0.193935,0.001809,0.031439,0.065390,0.001749,-0.028365,-0.010189
140554751674318823!,thoughtful-ruddy-butterfly,0.060000,-0.104551,2.107518,0.635005,0.249277,0.451094,-0.215671,-1.330095,-0.566754,0.244725,0.060005,0.063047,0.131868,0.002780,-0.028908,-0.009829
140554751674318823!,thoughtful-ruddy-butterfly,0.070000,-0.118161,2.101825,0.637727,0.250168,0.451884,-0.214011,-1.391317,-0.572347,0.299028,0.117690,0.094516,0.199570,0.003737,-0.029237,-0.010210
140554751674318823!,thoughtful-ruddy-butterfly,0.080000,-0.132383,2.096048,0.641009,0.251633,0.452987,-0.211668,-1.451849,-0.583815,0.356302,0.174370,0.125287,0.268124,0.004703,-0.029423,-0.010935
140554751674318823!,thoughtful-ruddy-butterfly,0.090000,-0.147222,2.090117,0.644881,0.253660,0.454393,-0.208632,-1.514076,-0.602968,0.416191,0.229598,0.154860,0.337280,0.005714,-0.029496,-0.011831
