ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1257876637861898612!,lush-impartial-bumblebee,0.000000,1.552669,0.520539,0.000000,0.520539,0.000000,0.000000,0.000000,0.000000,-0.012327,0.060134,-0.125609
1257876637861898612!,lush-impartial-bumblebee,0.010000,1.554511,0.516091,0.000000,0.516091,0.368498,-0.889675,0.000000,-0.889675,-0.107908,-0.040072,-0.200632
1257876637861898612!,lush-impartial-bumblebee,0.020000,1.569775,0.504075,0.000000,0.504075,2.684201,-1.513503,0.000000,-1.513503,-0.115136,-0.037651,-0.179706
1257876637861898612!,lush-impartial-bumblebee,0.030000,1.606722,0.486230,0.000000,0.486230,4.699206,-2.053826,0.000000,-2.053826,-0.121602,-0.035478,-0.160984
1257876637861898612!,lush-impartial-bumblebee,0.040000,1.662531,0.463340,0.000000,0.463340,6.445075,-2.519470,0.000000,-2.519470,-0.127383,-0.033529,-0.144246
1257876637861898612!,lush-impartial-bumblebee,0.050000,1.734667,0.436109,0.000000,0.436109,7.950230,-2.918381,0.000000,-2.918381,-0.132548,-0.031781,-0.129296
1257876637861898612!,lush-impartial-bumblebee,0.060000,1.820858,0.405166,0.000000,0.405166,9.240264,-3.257713,0.000000,-3.257713,-0.137157,-0.030215,-0.115953
1257876637861898612!,lush-impartial-bumblebee,0.070000,1.919033,0.371084,0.000000,0.371084,10.338218,-3.543905,0.000000,-3.543905,-0.141267,-0.028813,-0.104059
1257876637861898612!,lush-impartial-bumblebee,0.080000,2.027328,0.334378,0.000000,0.334378,11.264842,-3.782753,0.000000,-3.782753,-0.144926,-0.027559,-0.093469
1257876637861898612!,lush-impartial-bumblebee,0.090000,2.144119,0.295498,0.000000,0.295498,12.038829,-3.979476,0.000000,-3.979476,-0.148180,-0.026438,-0.084052
1257876637861898612!,lush-impartial-bumblebee,0.100000,2.267960,0.254841,0.000000,0.254841,12.676992,-4.138770,0.000000,-4.138770,-0.151070,-0.025436,-0.075691
1257876637861898612!,lush-impartial-bumblebee,0.110000,2.280135,0.212821,0.000000,0.212821,13.194457,-4.264854,0.000000,-4.264854,-0.153104,-0.025828,-0.069599
1257876637861898612!,lush-impartial-bumblebee,0.120000,2.280135,0.169689,0.000000,0.169689,0.447499,-4.361541,0.000000,-4.361541,-0.130867,-0.084748,-0.124253
1257876637861898612!,lush-impartial-bumblebee,0.130000,2.280135,0.125720,0.000000,0.125720,2.076147,-4.432235,0.000000,-4.432235,-0.134637,-0.079734,-0.114048
1257876637861898612!,lush-impartial-bumblebee,0.140000,2.280135,0.081159,0.000000,0.081159,1.868059,-4.479992,0.000000,-4.479992,-0.134972,-0.082590,-0.112515
1257876637861898612!,lush-impartial-bumblebee,0.150000,2.280135,0.036221,0.000000,0.036221,1.894646,-4.507556,0.000000,-4.507556,-0.135648,-0.084170,-0.110219
1257876637861898612!,lush-impartial-bumblebee,0.160000,2.280135,-0.008903,0.000000,-0.008903,1.891249,-4.517388,0.000000,-4.517388,-0.136190,-0.085672,-0.108329
1257876637861898612!,lush-impartial-bumblebee,0.170000,2.280135,-0.054049,0.000000,-0.054049,1.891683,-4.511694,0.000000,-4.511694,-0.136670,-0.086968,-0.106665
1257876637861898612!,lush-impartial-bumblebee,0.180000,2.280135,-0.099070,0.000000,-0.099070,1.891627,-4.492451,0.000000,-4.492451,-0.137086,-0.088096,-0.105220
1257876637861898612!,lush-impartial-bumblebee,0.190000,2.280135,-0.143839,0.000000,-0.143839,1.891635,-4.461430,0.000000,-4.461430,-0.137447,-0.089073,-0.103969
1257876637861898612!,lush-impartial-bumblebee,0.200000,2.280135,-0.188247,0.000000,-0.188247,1.891634,-4.420215,0.000000,-4.420215,-0.137757,-0.089913,-0.102892
1257876637861898612!,lush-impartial-bumblebee,0.210000,2.280135,-0.232199,0.000000,-0.232199,1.891634,-4.370223,0.000000,-4.370223,-0.138022,-0.090633,-0.101970
1257876637861898612!,lush-impartial-bumblebee,0.220000,2.280135,-0.275614,0.000000,-0.275614,1.891634,-4.312719,0.000000,-4.312719,-0.138248,-0.091244,-0.101187
1257876637861898612!,lush-impartial-bumblebee,0.230000,2.280135,-0.318422,0.000000,-0.318422,1.891634,-4.248833,0.000000,-4.248833,-0.138438,-0.091759,-0.100528
1257876637861898612!,lush-impartial-bumblebee,0.240000,2.280135,-0.360564,0.000000,-0.360564,1.891634,-4.179573,0.000000,-4.179573,-0.138596,-0.092187,-0.099978
