ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
910223213571618745!,great-mauve-beetle,0.000000,-2.081594,-0.077920,-1.000418,-1.117660,0.000000,0.000000,0.000000,0.000000,-0.001424,-0.151571,0.454635
910223213571618745!,great-mauve-beetle,0.010000,-2.071868,-0.079560,-0.994336,-1.123075,1.939611,-0.329181,1.215881,-1.076503,0.264079,0.116417,0.672804
910223213571618745!,great-mauve-beetle,0.020000,-2.031885,-0.078676,-0.973271,-1.141378,6.059908,0.493406,2.998154,-2.556572,0.233064,-0.141991,0.813429
910223213571618745!,great-mauve-beetle,0.030000,-1.953281,-0.074843,-0.933073,-1.174468,9.667571,0.269325,5.051575,-4.013295,0.244437,-0.162004,0.783563
910223213571618745!,great-mauve-beetle,0.040000,-1.840182,-0.074172,-0.872403,-1.220210,12.954601,-0.118180,7.090965,-5.069762,0.265776,-0.138430,0.715969
910223213571618745!,great-mauve-beetle,0.050000,-1.695811,-0.077217,-0.791649,-1.274084,15.885861,-0.458604,9.049627,-5.622965,0.290580,-0.115798,0.638298
910223213571618745!,great-mauve-beetle,0.060000,-1.524315,-0.083188,-0.691792,-1.330948,18.345927,-0.681830,10.886794,-5.658670,0.317402,-0.102247,0.556375
910223213571618745!,great-mauve-beetle,0.070000,-1.331093,-0.090657,-0.574256,-1.385724,20.215624,-0.728893,12.557866,-5.204087,0.344498,-0.098691,0.475530
910223213571618745!,great-mauve-beetle,0.080000,-1.122568,-0.097571,-0.440907,-1.433737,21.420326,-0.537675,14.021919,-4.312062,0.369378,-0.104234,0.402962
910223213571618745!,great-mauve-beetle,0.090000,-0.905580,-0.101244,-0.294002,-1.470906,21.953950,-0.053901,15.248757,-3.047891,0.389674,-0.116970,0.345320
910223213571618745!,great-mauve-beetle,0.100000,-0.686622,-0.098522,-0.136035,-1.493819,21.874933,0.755193,16.218310,-1.476922,0.404147,-0.133917,0.305699
910223213571618745!,great-mauve-beetle,0.110000,-0.471278,-0.086034,0.030286,-1.499694,21.281771,1.891849,16.912212,0.341538,0.413172,-0.150988,0.282224
910223213571618745!,great-mauve-beetle,0.120000,-0.264028,-0.060575,0.202039,-1.486331,20.283270,3.326088,17.303791,2.352124,0.418533,-0.163090,0.268650
910223213571618745!,great-mauve-beetle,0.130000,-0.068314,-0.019423,0.375952,-1.452123,18.977346,4.996415,17.351843,4.492362,0.422788,-0.164410,0.256310
910223213571618745!,great-mauve-beetle,0.140000,0.113296,0.039339,0.548276,-1.396207,17.445858,6.811257,17.004780,6.677607,0.428531,-0.148954,0.236396
910223213571618745!,great-mauve-beetle,0.150000,0.278976,0.116549,0.714775,-1.318748,15.764833,8.652433,16.216782,8.789659,0.437771,-0.111439,0.201964
910223213571618745!,great-mauve-beetle,0.160000,0.427679,0.211748,0.870920,-1.221269,14.022513,10.383428,14.972417,10.677240,0.451499,-0.048564,0.149455
910223213571618745!,great-mauve-beetle,0.170000,0.559349,0.323086,1.012331,-1.106881,12.334703,11.864660,13.310928,12.173907,0.469450,0.039453,0.079700
910223213571618745!,great-mauve-beetle,0.180000,0.675223,0.447414,1.135381,-0.980260,10.846965,12.974229,11.338384,13.132620,0.490047,0.147336,-0.001641
910223213571618745!,great-mauve-beetle,0.190000,0.778054,0.580565,1.237817,-0.847237,9.716946,13.628388,9.218159,13.467775,0.510550,0.263753,-0.084317
910223213571618745!,great-mauve-beetle,0.200000,0.872060,0.717810,1.319165,-0.714006,9.077810,13.794634,7.138690,13.189115,0.527421,0.371662,-0.154636
910223213571618745!,great-mauve-beetle,0.210000,0.962457,0.854378,1.380748,-0.586120,8.993676,13.493850,5.268936,12.412262,0.536932,0.450917,-0.197764
910223213571618745!,great-mauve-beetle,0.220000,1.054601,0.985955,1.425280,-0.467523,9.426074,12.794248,3.719400,11.338880,0.536040,0.483497,-0.201285
910223213571618745!,great-mauve-beetle,0.230000,1.152940,1.109103,1.456177,-0.359927,10.231607,11.802678,2.524045,10.211682,0.523409,0.460326,-0.159530
910223213571618745!,great-mauve-beetle,0.240000,1.260159,1.221581,1.476819,-0.262689,11.200901,10.653841,1.646987,9.259247,0.500244,0.386720,-0.077072
910223213571618745!,great-mauve-beetle,0.250000,1.376864,1.322523,1.489966,-0.173207,12.127817,9.490114,1.005444,8.649076,0.470319,0.282396,0.031197
910223213571618745!,great-mauve-beetle,0.260000,1.501962,1.412340,1.497437,-0.087653,12.875670,8.426886,0.495456,8.464233,0.438719,0.173973,0.145195
910223213571618745!,great-mauve-beetle,0.270000,1.633470,1.492253,1.499999,-0.001797,13.401806,7.514090,0.010437,8.710410,0.409671,0.083035,0.248337
910223213571618745!,great-mauve-beetle,0.280000,1.769265,1.563607,1.497390,0.088452,13.726496,6.715910,-0.552163,9.347502,0.384715,0.016970,0.334668
910223213571618745!,great-mauve-beetle,0.290000,1.907510,1.627082,1.488317,0.186847,13.862522,5.917338,-1.296804,10.329591,0.362528,-0.030959,0.409377
910223213571618745!,great-mauve-beetle,0.300000,2.046049,1.681851,1.470359,0.296722,13.735521,4.941161,-2.345950,11.624969,0.340308,-0.073430,0.483153
910223213571618745!,great-mauve-beetle,0.310000,2.181194,1.725000,1.439679,0.421100,13.115914,3.547236,-3.861579,13.202175,0.314993,-0.121195,0.567084
910223213571618745!,great-mauve-beetle,0.320000,2.305893,1.750806,1.390551,0.562467,11.543180,1.415384,-6.055802,14.971362,0.283527,-0.177999,0.670927
910223213571618745!,great-mauve-beetle,0.330000,2.407067,1.749974,1.314957,0.721725,8.274529,-1.830037,-9.157508,16.684649,0.242317,-0.238362,0.804273
910223213571618745!,great-mauve-beetle,0.340000,2.463066,1.709773,1.203045,0.895925,2.391841,-6.427044,-13.259680,17.805053,0.190205,-0.278660,0.966083
910223213571618745!,great-mauve-beetle,0.350000,2.444437,1.617299,1.045761,1.075353,-6.584600,-12.114067,-18.097854,17.599819,0.132727,-0.289655,1.138229
910223213571618745!,great-mauve-beetle,0.360000,2.322374,1.466258,0.839022,1.243400,-18.017987,-17.968638,-23.054866,15.556967,0.094064,-0.298527,1.254303
910223213571618745!,great-mauve-beetle,0.370000,2.080826,1.261665,0.585578,1.380977,-30.102276,-22.703094,-27.364795,11.603543,0.123127,-0.321314,1.172618
910223213571618745!,great-mauve-beetle,0.380000,1.727454,1.021528,0.296210,1.470462,-40.150624,-25.264402,-30.310821,6.105813,0.250393,-0.360285,0.803432
910223213571618745!,great-mauve-beetle,0.390000,1.297508,0.769581,-0.012670,1.499946,-45.409351,-25.472022,-31.357499,-0.264878,0.430475,-0.429884,0.283760
910223213571618745!,great-mauve-beetle,0.400000,0.846380,0.523926,-0.321588,1.465121,-44.536879,-24.213401,-30.402271,-6.673177,0.563094,-0.547456,-0.086407
910223213571618745!,great-mauve-beetle,0.410000,0.430798,0.292114,-0.613665,1.368728,-38.564583,-22.838527,-27.931537,-12.523018,0.593561,-0.690377,-0.149531
910223213571618745!,great-mauve-beetle,0.420000,0.088995,0.069353,-0.876873,1.217002,-29.871426,-22.166577,-24.555736,-17.692863,0.552098,-0.803203,-0.005516
910223213571618745!,great-mauve-beetle,0.430000,-0.162072,-0.151707,-1.103292,1.016241,-20.475117,-22.247809,-20.542325,-22.301970,0.498076,-0.830739,0.159532
910223213571618745!,great-mauve-beetle,0.440000,-0.320738,-0.375853,-1.285801,0.772474,-11.443580,-22.619452,-15.777121,-26.261394,0.468271,-0.750186,0.232488
910223213571618745!,great-mauve-beetle,0.450000,-0.393084,-0.602594,-1.416210,0.494317,-3.262866,-22.701344,-10.173598,-29.147219,0.470262,-0.572385,0.192979
910223213571618745!,great-mauve-beetle,0.460000,-0.389234,-0.826580,-1.487219,0.195392,3.743920,-22.120206,-3.999128,-30.439175,0.495589,-0.327612,0.071762
910223213571618745!,great-mauve-beetle,0.470000,-0.323290,-1.041302,-1.496228,-0.106307,9.312340,-20.832771,2.121129,-29.854050,0.531858,-0.048919,-0.088245
910223213571618745!,great-mauve-beetle,0.480000,-0.212358,-1.240828,-1.448215,-0.390735,13.220681,-19.107774,7.427630,-27.529654,0.567841,0.229489,-0.247353
910223213571618745!,great-mauve-beetle,0.490000,-0.070810,-1.423638,-1.353647,-0.646251,15.449157,-17.334321,11.436747,-23.955568,0.594289,0.470235,-0.371124
910223213571618745!,great-mauve-beetle,0.500000,0.085708,-1.590518,-1.226417,-0.863656,16.126400,-15.905709,13.957792,-19.820461,0.603616,0.630610,-0.429046
910223213571618745!,great-mauve-beetle,0.510000,0.242871,-1.745996,-1.080714,-1.040219,15.613189,-15.015772,15.199631,-15.791342,0.591976,0.681826,-0.404286
910223213571618745!,great-mauve-beetle,0.520000,0.390199,-1.895872,-0.927389,-1.178961,14.396351,-14.610720,15.648535,-12.309372,0.560423,0.622287,-0.299671
