ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1197820050330717063!,talented-zippy-butterfly,0.000000,-1.006869,-2.042788,-1.549004,-1.202497,-0.653952,-0.756536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.285551,0.056671,-0.267033,-0.846341
1197820050330717063!,talented-zippy-butterfly,0.010000,-1.005657,-2.032878,-1.553250,-1.196134,-0.655871,-0.754873,0.239622,1.982013,-0.845188,1.272077,-0.383542,0.333240,-0.185360,0.058855,-0.221916,-0.670132
1197820050330717063!,talented-zippy-butterfly,0.020000,-1.001726,-2.004787,-1.564822,-1.178395,-0.661081,-0.750315,0.543565,3.640611,-1.460482,2.275073,-0.657049,0.578908,-0.111171,0.059655,-0.187966,-0.537161
1197820050330717063!,talented-zippy-butterfly,0.030000,-0.994594,-1.961215,-1.581584,-1.151621,-0.668602,-0.743620,0.878212,5.076939,-1.880433,3.076804,-0.844954,0.759713,-0.053783,0.058869,-0.159879,-0.428620
1197820050330717063!,talented-zippy-butterfly,0.040000,-0.984080,-1.904105,-1.601711,-1.117637,-0.677654,-0.735381,1.214572,6.339489,-2.131258,3.711934,-0.962724,0.887151,-0.007381,0.056514,-0.134500,-0.333208
1197820050330717063!,talented-zippy-butterfly,0.050000,-0.970282,-1.835110,-1.623610,-1.078035,-0.687583,-0.726106,1.528597,7.443712,-2.234772,4.196066,-1.020439,0.966301,0.031304,0.052679,-0.110137,-0.244868
1197820050330717063!,talented-zippy-butterfly,0.060000,-0.953516,-1.755832,-1.645900,-1.034303,-0.697819,-0.716275,1.801235,8.386678,-2.211815,4.535735,-1.025447,0.999025,0.063829,0.047543,-0.086173,-0.161282
1197820050330717063!,talented-zippy-butterfly,0.070000,-0.934263,-1.667957,-1.667410,-0.987886,-0.707857,-0.706356,2.018563,9.158051,-2.084061,4.735241,-0.984099,0.986191,0.090760,0.041401,-0.062793,-0.082716
1197820050330717063!,talented-zippy-butterfly,0.080000,-0.913125,-1.573292,-1.687189,-0.940184,-0.717257,-0.696809,2.172174,9.748684,-1.874302,4.801289,-0.902719,0.929210,0.112243,0.034671,-0.040700,-0.010951
1197820050330717063!,talented-zippy-butterfly,0.090000,-0.890821,-1.473724,-1.704549,-0.892478,-0.725668,-0.688045,2.259414,10.156299,-1.605464,4.745583,-0.787932,0.831018,0.128409,0.027836,-0.020819,0.051725
1197820050330717063!,talented-zippy-butterfly,0.100000,-0.868008,-1.371005,-1.719025,-0.845867,-0.732803,-0.680441,2.282520,10.388298,-1.298692,4.584732,-0.646438,0.696184,0.139623,0.021360,-0.003990,0.103465
1197820050330717063!,talented-zippy-butterfly,0.110000,-0.845287,-1.266765,-1.730342,-0.801278,-0.738433,-0.674327,2.247961,10.461781,-0.972044,4.339413,-0.484573,0.530639,0.146531,0.015596,0.009253,0.143419
1197820050330717063!,talented-zippy-butterfly,0.120000,-0.823176,-1.162448,-1.738370,-0.759436,-0.742380,-0.669979,2.165106,10.401011,-0.639369,4.032369,-0.307830,0.341095,0.149990,0.010737,0.018763,0.171913
1197820050330717063!,talented-zippy-butterfly,0.130000,-0.802097,-1.059256,-1.743097,-0.720848,-0.744515,-0.667606,2.044796,10.233689,-0.309878,3.686140,-0.120506,0.134389,0.150947,0.006805,0.024760,0.190276
1197820050330717063!,talented-zippy-butterfly,0.140000,-0.782366,-0.958122,-1.744574,-0.685809,-0.744744,-0.667350,1.898174,9.987315,0.011606,3.321206,0.074458,-0.083093,0.150310,0.003687,0.027714,0.200474
1197820050330717063!,talented-zippy-butterfly,0.150000,-0.764186,-0.859724,-1.742886,-0.654428,-0.742996,-0.669296,1.735974,9.686525,0.323912,2.954880,0.275427,-0.305756,0.148858,0.001180,0.028214,0.204686
1197820050330717063!,talented-zippy-butterfly,0.160000,-0.747661,-0.764516,-1.738112,-0.626656,-0.739209,-0.673476,1.568191,9.351634,0.628570,2.600959,0.481869,-0.528900,0.147188,-0.000949,0.026853,0.204970
1197820050330717063!,talented-zippy-butterfly,0.170000,-0.732794,-0.672767,-1.730310,-0.602323,-0.733322,-0.679881,1.404030,8.998250,0.928875,2.269889,0.694058,-0.748613,0.145710,-0.002928,0.024143,0.203037
1197820050330717063!,talented-zippy-butterfly,0.180000,-0.719503,-0.584609,-1.719497,-0.581164,-0.725271,-0.688464,1.252050,8.637874,1.229074,1.969326,0.912764,-0.961562,0.144668,-0.004950,0.020493,0.200181
1197820050330717063!,talented-zippy-butterfly,0.190000,-0.707620,-0.500073,-1.705648,-0.562847,-0.714980,-0.699145,1.120249,8.278816,1.533744,1.704736,1.138954,-1.164751,0.144174,-0.007160,0.016202,0.197290
1197820050330717063!,talented-zippy-butterfly,0.200000,-0.696900,-0.419116,-1.688690,-0.546992,-0.702367,-0.711815,1.016052,7.927165,1.847319,1.479931,1.373527,-1.355295,0.144241,-0.009648,0.011485,0.194894
1197820050330717063!,talented-zippy-butterfly,0.210000,-0.687025,-0.341641,-1.668509,-0.533184,-0.687340,-0.726336,0.946162,7.587632,2.173737,1.297450,1.617078,-1.530259,0.144805,-0.012448,0.006497,0.193237
1197820050330717063!,talented-zippy-butterfly,0.220000,-0.677614,-0.267503,-1.644953,-0.520990,-0.669804,-0.742538,0.916270,7.264147,2.516149,1.158787,1.869703,-1.686560,0.145745,-0.015538,0.001358,0.192329
1197820050330717063!,talented-zippy-butterfly,0.230000,-0.668237,-0.196524,-1.617846,-0.509961,-0.649667,-0.760219,0.930662,6.960193,2.876660,1.064468,2.130825,-1.820958,0.146880,-0.018836,-0.003819,0.191993
1197820050330717063!,talented-zippy-butterfly,0.240000,-0.658424,-0.128487,-1.586993,-0.499649,-0.626845,-0.779144,0.991764,6.678905,3.256092,1.014037,2.399062,-1.930120,0.147977,-0.022209,-0.008917,0.191888
1197820050330717063!,talented-zippy-butterfly,0.250000,-0.647694,-0.063149,-1.552197,-0.489617,-0.601274,-0.799043,1.099693,6.422962,3.653764,1.005984,2.672130,-2.010756,0.148740,-0.025471,-0.013805,0.191531
1197820050330717063!,talented-zippy-butterfly,0.260000,-0.635573,-0.000241,-1.513277,-0.479445,-0.572914,-0.819616,1.251897,6.194358,4.067316,1.037671,2.946813,-2.059829,0.148819,-0.028399,-0.018333,0.190324
1197820050330717063!,talented-zippy-butterfly,0.270000,-0.621627,0.060524,-1.470081,-0.468745,-0.541763,-0.840531,1.442966,5.994113,4.492622,1.105308,3.219007,-2.074805,0.147826,-0.030744,-0.022342,0.187602
1197820050330717063!,talented-zippy-butterfly,0.280000,-0.605489,0.119435,-1.422508,-0.457175,-0.507865,-0.861437,1.664697,5.822004,4.923837,1.204011,3.483864,-2.053931,0.145371,-0.032263,-0.025676,0.182698
1197820050330717063!,talented-zippy-butterfly,0.290000,-0.587030,0.176807,-1.370635,-0.444453,-0.471401,-0.881919,1.907447,5.676269,5.354464,1.328484,3.736539,-1.997243,0.141094,-0.032743,-0.028202,0.175002
1197820050330717063!,talented-zippy-butterfly,0.300000,-0.566156,0.232887,-1.314551,-0.430367,-0.432548,-0.901611,2.159472,5.553786,5.776528,1.472417,3.971769,-1.905455,0.134763,-0.032036,-0.029828,0.164111
1197820050330717063!,talented-zippy-butterfly,0.310000,-0.542856,0.287877,-1.254394,-0.414771,-0.391510,-0.920174,2.407912,5.450138,6.181315,1.628990,4.184412,-1.780360,0.126344,-0.030091,-0.030517,0.149943
1197820050330717063!,talented-zippy-butterfly,0.320000,-0.517240,0.341925,-1.190388,-0.397583,-0.348538,-0.937295,2.640108,5.359848,6.560300,1.791439,4.370007,-1.625010,0.116046,-0.026978,-0.030306,0.132811
1197820050330717063!,talented-zippy-butterfly,0.330000,-0.489533,0.395126,-1.122830,-0.378783,-0.303915,-0.952699,2.844804,5.276805,6.905962,1.953523,4.525199,-1.443560,0.104330,-0.022890,-0.029302,0.113432
1197820050330717063!,talented-zippy-butterfly,0.340000,-0.460050,0.447511,-1.052078,-0.358406,-0.257951,-0.966158,3.013238,5.194767,7.212542,2.109950,4.648058,-1.240968,0.091868,-0.018122,-0.027672,0.092866
1197820050330717063!,talented-zippy-butterfly,0.350000,-0.429171,0.499054,-0.978532,-0.336531,-0.210961,-0.977494,3.139948,5.107871,7.476620,2.256693,4.738233,-1.022598,0.079454,-0.013034,-0.025628,0.072370
1197820050330717063!,talented-zippy-butterfly,0.360000,-0.397306,0.549677,-0.902609,-0.313265,-0.163257,-0.986584,3.223149,5.011050,7.697374,2.391127,4.796918,-0.793781,0.067888,-0.008000,-0.023388,0.053214
1197820050330717063!,talented-zippy-butterfly,0.370000,-0.364863,0.599259,-0.824719,-0.288734,-0.115131,-0.993350,3.264611,4.900305,7.876499,2.511990,4.826621,-0.559412,0.057850,-0.003351,-0.021155,0.036485
1197820050330717063!,talented-zippy-butterfly,0.380000,-0.332217,0.647646,-0.745247,-0.263072,-0.066846,-0.997763,3.269090,4.772792,8.017780,2.619157,4.830801,-0.323643,0.049811,0.000664,-0.019088,0.022946
1197820050330717063!,talented-zippy-butterfly,0.390000,-0.299688,0.694662,-0.664533,-0.236407,-0.018631,-0.999826,3.243448,4.626753,8.126443,2.713320,4.813441,-0.089694,0.043993,0.003899,-0.017292,0.012961
1197820050330717063!,talented-zippy-butterfly,0.400000,-0.267528,0.740118,-0.582868,-0.208861,0.029324,-0.999570,3.195655,4.461318,8.208400,2.795616,4.778639,0.140189,0.040371,0.006316,-0.015816,0.006503
1197820050330717063!,talented-zippy-butterfly,0.410000,-0.235911,0.783822,-0.500484,-0.180544,0.076866,-0.997041,3.133849,4.276273,8.269540,2.867303,4.730281,0.364675,0.038728,0.007966,-0.014660,0.003236
1197820050330717063!,talented-zippy-butterfly,0.420000,-0.204937,0.825577,-0.417561,-0.151557,0.123877,-0.992298,3.065601,4.071827,8.315157,2.929525,4.671839,0.583225,0.038724,0.008960,-0.013785,0.002625
1197820050330717063!,talented-zippy-butterfly,0.430000,-0.174637,0.865194,-0.334233,-0.121988,0.170271,-0.985397,2.997433,3.848468,8.349552,2.983198,4.606277,0.795939,0.039968,0.009438,-0.013133,0.004056
1197820050330717063!,talented-zippy-butterfly,0.440000,-0.144986,0.902486,-0.250599,-0.091921,0.215989,-0.976396,2.934594,3.606912,8.375826,3.029015,4.536060,1.003422,0.042080,0.009550,-0.012629,0.006935
1197820050330717063!,talented-zippy-butterfly,0.450000,-0.115913,0.937277,-0.166731,-0.061431,0.260992,-0.965341,2.881028,3.348167,8.395809,3.067556,4.463206,1.206682,0.044730,0.009428,-0.012193,0.010761
1197820050330717063!,talented-zippy-butterfly,0.460000,-0.087313,0.969401,-0.082689,-0.030589,0.305262,-0.952268,2.839457,3.073700,8.410084,3.099459,4.389358,1.407065,0.047668,0.009183,-0.011739,0.015174
1197820050330717063!,talented-zippy-butterfly,0.470000,-0.059060,0.998711,0.001465,0.000544,0.348795,-0.937199,2.811512,2.785683,8.418066,3.125641,4.315836,1.606216,0.050724,0.008898,-0.011175,0.019968
1197820050330717063!,talented-zippy-butterfly,0.480000,-0.031016,1.025085,0.085659,0.031915,0.391601,-0.920135,2.797855,2.487270,8.418110,3.147522,4.243655,1.806059,0.053818,0.008631,-0.010400,0.025103
1197820050330717063!,talented-zippy-butterfly,0.490000,-0.003040,1.048442,0.169801,0.063492,0.433696,-0.901059,2.798242,2.182867,8.407596,3.167208,4.173546,2.008801,0.056954,0.008416,-0.009301,0.030692
1197820050330717063!,talented-zippy-butterfly,0.500000,0.025005,1.068750,0.253770,0.095269,0.475105,-0.879929,2.811550,1.878388,8.383065,3.187674,4.105870,2.216904,0.060208,0.008266,-0.007750,0.036990
1197820050330717063!,talented-zippy-butterfly,0.510000,0.053240,1.086048,0.337405,0.127273,0.515855,-0.856676,2.835736,1.581379,8.340359,3.212857,4.040522,2.433035,0.063724,0.008186,-0.005614,0.044361
1197820050330717063!,talented-zippy-butterfly,0.520000,0.081760,1.100456,0.420500,0.159576,0.555965,-0.831206,2.867721,1.300935,8.274756,3.247601,3.976834,2.659966,0.067699,0.008162,-0.002760,0.053250
1197820050330717063!,talented-zippy-butterfly,0.530000,0.110620,1.112189,0.502798,0.192299,0.595439,-0.803400,2.903439,1.047472,8.181233,3.297558,3.913495,2.900481,0.072349,0.008183,0.000922,0.064094
1197820050330717063!,talented-zippy-butterfly,0.540000,0.139835,1.121571,0.583997,0.225624,0.634270,-0.773111,2.937921,0.832286,8.054804,3.368958,3.848325,3.157216,0.077857,0.008245,0.005503,0.077213
1197820050330717063!,talented-zippy-butterfly,0.550000,0.169363,1.129041,0.663746,0.259797,0.672425,-0.740165,2.965233,0.666685,7.890733,3.468063,3.778151,3.432370,0.084343,0.008352,0.010981,0.092723
1197820050330717063!,talented-zippy-butterfly,0.560000,0.199092,1.135155,0.741638,0.295129,0.709838,-0.704365,2.978632,0.560880,7.684868,3.600488,3.698579,3.727315,0.091810,0.008517,0.017254,0.110444
1197820050330717063!,talented-zippy-butterfly,0.570000,0.228855,1.140547,0.817248,0.331972,0.746385,-0.665514,2.971087,0.522633,7.434092,3.770328,3.604399,4.042396,0.100086,0.008774,0.024112,0.129786
