ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
861316950575229555!,talented-zippy-butterfly,0.000000,-0.160052,-1.356644,-0.975638,-0.778008,-0.000589,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.007457,0.051724,-0.302427,0.519491
861316950575229555!,talented-zippy-butterfly,0.010000,-0.151502,-1.345360,-0.970820,-0.772020,0.002847,-0.999996,1.706323,2.254878,0.965066,1.195601,0.685583,0.001952,0.727539,0.037620,-0.225447,0.363497
861316950575229555!,talented-zippy-butterfly,0.020000,-0.128403,-1.314522,-0.957683,-0.755689,0.012032,-0.999928,2.907368,3.910012,1.665074,2.066510,1.148070,0.013815,0.529654,0.026800,-0.168879,0.258308
861316950575229555!,talented-zippy-butterfly,0.030000,-0.095106,-1.269295,-0.938401,-0.731844,0.025062,-0.999686,3.742469,5.126827,2.192833,2.695348,1.453658,0.036443,0.383864,0.018747,-0.125682,0.183370
861316950575229555!,talented-zippy-butterfly,0.040000,-0.054790,-1.213532,-0.914427,-0.702627,0.040591,-0.999176,4.306348,6.008499,2.599426,3.136471,1.646267,0.066878,0.273558,0.012925,-0.092045,0.127637
861316950575229555!,talented-zippy-butterfly,0.050000,-0.009842,-1.150238,-0.886831,-0.669728,0.057635,-0.998338,4.666824,6.627627,2.914581,3.429571,1.756607,0.101410,0.189121,0.008856,-0.065772,0.085027
861316950575229555!,talented-zippy-butterfly,0.060000,0.037942,-1.081780,-0.856441,-0.634480,0.075477,-0.997148,4.874743,7.039982,3.157423,3.606173,1.807273,0.136798,0.124597,0.006132,-0.045440,0.052097
861316950575229555!,talented-zippy-butterfly,0.070000,0.087216,-1.010024,-0.823925,-0.597931,0.093599,-0.995610,4.969275,7.290827,3.341770,3.692401,1.815357,0.170666,0.075926,0.004410,-0.029986,0.026778
861316950575229555!,talented-zippy-butterfly,0.080000,0.136986,-0.936420,-0.789822,-0.560886,0.111637,-0.993749,4.980953,7.417640,3.478691,3.710095,1.793948,0.201532,0.040031,0.003404,-0.018522,0.007682
861316950575229555!,talented-zippy-butterfly,0.090000,0.186540,-0.862059,-0.754565,-0.523943,0.129346,-0.991600,4.933546,7.451344,3.577629,3.677311,1.753032,0.228668,0.014377,0.002885,-0.010265,-0.006263
861316950575229555!,talented-zippy-butterfly,0.100000,0.235379,-0.787749,-0.718493,-0.487534,0.146568,-0.989201,4.845386,7.416958,3.646787,3.608647,1.700147,0.251908,-0.003198,0.002673,-0.004525,-0.015974
861316950575229555!,talented-zippy-butterfly,0.110000,0.283169,-0.714068,-0.681869,-0.451958,0.163216,-0.986590,4.730394,7.334214,3.693233,3.515589,1.640874,0.271457,-0.014542,0.002638,-0.000711,-0.022271
861316950575229555!,talented-zippy-butterfly,0.120000,0.329699,-0.641420,-0.644888,-0.417411,0.179247,-0.983804,4.598941,7.218234,3.722912,3.406920,1.579228,0.287732,-0.021204,0.002686,0.001671,-0.025883
861316950575229555!,talented-zippy-butterfly,0.130000,0.374848,-0.570072,-0.607690,-0.384012,0.194656,-0.980872,4.458598,7.080289,3.740687,3.289170,1.517994,0.301249,-0.024444,0.002757,0.003015,-0.027442
861316950575229555!,talented-zippy-butterfly,0.140000,0.418562,-0.500196,-0.570370,-0.351824,0.209458,-0.977818,4.314777,6.928546,3.750429,3.167049,1.459017,0.312536,-0.025260,0.002814,0.003627,-0.027482
861316950575229555!,talented-zippy-butterfly,0.150000,0.460830,-0.431894,-0.532988,-0.320869,0.223686,-0.974661,4.171261,6.768761,3.755129,3.043851,1.403431,0.322089,-0.024421,0.002838,0.003738,-0.026438
