ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1270472877989464415!,rebel-devious-beetle,0.000000,0.214564,-1.798111,1.195429,-1.603418,0.000000,0.000000,0.000000,0.000000,-0.115940,-0.183139
1270472877989464415!,rebel-devious-beetle,0.010000,0.212717,-1.791683,1.194910,-1.603805,-0.365852,1.282442,-0.105505,-0.078606,-0.064364,-0.160621
1270472877989464415!,rebel-devious-beetle,0.020000,0.207993,-1.773176,1.193699,-1.604706,-0.570390,2.414517,-0.139927,-0.104088,-0.034668,-0.142438
1270472877989464415!,rebel-devious-beetle,0.030000,0.201848,-1.744000,1.192250,-1.605783,-0.645883,3.411801,-0.153807,-0.114198,-0.022641,-0.127509
1270472877989464415!,rebel-devious-beetle,0.040000,0.195428,-1.705448,1.190573,-1.607027,-0.622784,4.282560,-0.185632,-0.137526,-0.023252,-0.114736
1270472877989464415!,rebel-devious-beetle,0.050000,0.189609,-1.658820,1.188351,-1.608671,-0.524023,5.029770,-0.261756,-0.193363,-0.032377,-0.103265
1270472877989464415!,rebel-devious-beetle,0.060000,0.185070,-1.605365,1.185054,-1.611101,-0.365242,5.652429,-0.399349,-0.293743,-0.047071,-0.092538
1270472877989464415!,rebel-devious-beetle,0.070000,0.182359,-1.546324,1.180012,-1.614798,-0.156761,6.146779,-0.609200,-0.445172,-0.065319,-0.082247
1270472877989464415!,rebel-devious-beetle,0.080000,0.181943,-1.482997,1.172475,-1.620279,0.094177,6.507480,-0.897757,-0.649640,-0.085688,-0.072269
1270472877989464415!,rebel-devious-beetle,0.090000,0.184216,-1.416750,1.161633,-1.628069,0.381867,6.728529,-1.268529,-0.905101,-0.107081,-0.062600
1270472877989464415!,rebel-devious-beetle,0.100000,0.189520,-1.349012,1.146656,-1.638652,0.700938,6.803830,-1.722785,-1.205529,-0.128561,-0.053292
1270472877989464415!,rebel-devious-beetle,0.110000,0.198138,-1.281269,1.126705,-1.652433,1.045271,6.727628,-2.259760,-1.540809,-0.149228,-0.044401
1270472877989464415!,rebel-devious-beetle,0.120000,0.210281,-1.215066,1.100963,-1.669695,1.406915,6.494928,-2.876363,-1.896615,-0.168129,-0.035942
1270472877989464415!,rebel-devious-beetle,0.130000,0.226069,-1.151991,1.068652,-1.690557,1.774964,6.102127,-3.566415,-2.254439,-0.184182,-0.027861
1270472877989464415!,rebel-devious-beetle,0.140000,0.245487,-1.093658,1.029079,-1.714933,2.134459,5.548118,-4.319445,-2.591968,-0.196125,-0.020014
1270472877989464415!,rebel-devious-beetle,0.150000,0.268348,-1.041674,0.981681,-1.742499,2.465604,4.836127,-5.119177,-2.884017,-0.202484,-0.012175
1270472877989464415!,rebel-devious-beetle,0.160000,0.294235,-0.997582,0.926087,-1.772671,2.743707,3.976339,-5.941979,-3.104238,-0.201602,-0.004054
1270472877989464415!,rebel-devious-beetle,0.170000,0.322455,-0.962781,0.862208,-1.804605,2.940425,2.989116,-6.755709,-3.227756,-0.191743,0.004665
1270472877989464415!,rebel-devious-beetle,0.180000,0.352009,-0.938401,0.790311,-1.837228,3.026826,1.908160,-7.519603,-3.234668,-0.171326,0.014261
1270472877989464415!,rebel-devious-beetle,0.190000,0.381590,-0.925162,0.711117,-1.869308,2.978453,0.782540,-8.185905,-3.114058,-0.139297,0.024909
1270472877989464415!,rebel-devious-beetle,0.200000,0.409621,-0.923210,0.625878,-1.899546,2.781913,-0.323746,-8.703935,-2.867843,-0.095638,0.036592
1270472877989464415!,rebel-devious-beetle,0.210000,0.434909,-0.931828,0.536750,-1.926629,2.436329,-1.342132,-9.031465,-2.516126,-0.041086,0.048989
1270472877989464415!,rebel-devious-beetle,0.220000,0.456314,-0.949714,0.445900,-1.949660,1.962060,-2.204622,-9.134229,-2.089058,0.021905,0.061644
1270472877989464415!,rebel-devious-beetle,0.230000,0.472721,-0.975043,0.355509,-1.968150,1.400530,-2.850521,-8.990994,-1.624053,0.088841,0.073950
1270472877989464415!,rebel-devious-beetle,0.240000,0.483472,-1.005494,0.267884,-1.981978,0.804969,-3.239585,-8.602197,-1.162671,0.154070,0.085171
1270472877989464415!,rebel-devious-beetle,0.250000,0.488453,-1.038471,0.185262,-1.991401,0.230167,-3.359242,-7.991317,-0.743440,0.211724,0.094571
1270472877989464415!,rebel-devious-beetle,0.260000,0.488063,-1.071381,0.109595,-1.996995,-0.278651,-3.225765,-7.201308,-0.395208,0.256901,0.101563
1270472877989464415!,rebel-devious-beetle,0.270000,0.483082,-1.101899,0.042377,-1.999551,-0.694054,-2.879142,-6.287048,-0.133244,0.286680,0.105813
1270472877989464415!,rebel-devious-beetle,0.280000,0.474472,-1.128167,-0.015438,-1.999940,-1.009085,-2.373772,-5.305991,0.040959,0.300626,0.107287
1270472877989464415!,rebel-devious-beetle,0.290000,0.463182,-1.148888,-0.063430,-1.998994,-1.234223,-1.768325,-4.309565,0.136748,0.300594,0.106213
1270472877989464415!,rebel-devious-beetle,0.300000,0.450006,-1.163329,-0.101627,-1.997416,-1.390667,-1.117611,-3.337269,0.169797,0.289999,0.102996
1270472877989464415!,rebel-devious-beetle,0.310000,0.435510,-1.171262,-0.130375,-1.995746,-1.502907,-0.467778,-2.414237,0.157713,0.272850,0.098112
1270472877989464415!,rebel-devious-beetle,0.320000,0.420024,-1.172865,-0.150204,-1.994352,-1.592874,0.145296,-1.551943,0.116884,0.252908,0.092030
1270472877989464415!,rebel-devious-beetle,0.330000,0.403683,-1.168629,-0.161707,-1.993452,-1.676677,0.695431,-0.751021,0.060922,0.233145,0.085148
1270472877989464415!,rebel-devious-beetle,0.340000,0.386501,-1.159286,-0.165480,-1.993142,-1.763345,1.164697,-0.004443,0.000369,0.215517,0.077786
1270472877989464415!,rebel-devious-beetle,0.350000,0.368427,-1.145710,-0.162022,-1.993426,-1.855688,1.541481,0.698496,-0.056773,0.201031,0.070173
1270472877989464415!,rebel-devious-beetle,0.360000,0.349423,-1.128850,-0.151676,-1.994240,-1.951366,1.818952,1.369868,-0.104188,0.189912,0.062462
1270472877989464415!,rebel-devious-beetle,0.370000,0.329471,-1.109714,-0.134703,-1.995459,-2.044779,1.993733,2.019884,-0.136351,0.181863,0.054746
1270472877989464415!,rebel-devious-beetle,0.380000,0.308635,-1.089331,-0.111262,-1.996903,-2.127826,2.065433,2.656325,-0.148003,0.176219,0.047079
1270472877989464415!,rebel-devious-beetle,0.390000,0.287070,-1.068723,-0.081455,-1.998341,-2.191001,2.036339,3.283338,-0.133833,0.172113,0.039478
1270472877989464415!,rebel-devious-beetle,0.400000,0.265032,-1.048877,-0.045362,-1.999486,-2.224093,1.911465,3.900978,-0.088501,0.168576,0.031935
