ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
886067327574534482!,thoughtful-zippy-butterfly,0.000000,-1.838181,0.499790,-0.153866,-0.578673,0.310077,-0.392240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.322845,-0.341666,0.170537,0.603086
886067327574534482!,thoughtful-zippy-butterfly,0.010000,-1.828571,0.512795,-0.152527,-0.578477,0.311151,-0.391388,1.927921,2.592136,0.266334,0.040168,0.213922,0.170067,-0.104578,-0.125024,0.123530,0.343463
886067327574534482!,thoughtful-zippy-butterfly,0.020000,-1.803368,0.542972,-0.147980,-0.579388,0.314298,-0.388866,3.121194,3.436007,0.642499,-0.219861,0.413985,0.334601,-0.025422,-0.045621,0.091877,0.221256
886067327574534482!,thoughtful-zippy-butterfly,0.030000,-1.768054,0.578306,-0.139800,-0.583067,0.319224,-0.384832,3.947629,3.627288,0.995023,-0.512291,0.569698,0.472574,0.010857,-0.009169,0.076999,0.164543
886067327574534482!,thoughtful-zippy-butterfly,0.040000,-1.725308,0.614037,-0.128103,-0.589681,0.325567,-0.379482,4.603759,3.519038,1.345614,-0.804172,0.696254,0.597333,0.029185,0.008290,0.069351,0.137594
886067327574534482!,thoughtful-zippy-butterfly,0.050000,-1.676407,0.647961,-0.112833,-0.599130,0.333067,-0.372916,5.175159,3.270458,1.708630,-1.075795,0.800255,0.714743,0.040780,0.017486,0.064644,0.124451
886067327574534482!,thoughtful-zippy-butterfly,0.060000,-1.622024,0.679037,-0.093810,-0.611142,0.341516,-0.365194,5.696899,2.955018,2.093880,-1.312747,0.884756,0.827392,0.050710,0.023226,0.060913,0.117935
886067327574534482!,thoughtful-zippy-butterfly,0.070000,-1.562606,0.706771,-0.070775,-0.625311,0.350727,-0.356357,6.179214,2.609620,2.507549,-1.502368,0.951419,0.936387,0.061257,0.027653,0.057250,0.114824
886067327574534482!,thoughtful-zippy-butterfly,0.080000,-1.498564,0.730963,-0.043421,-0.641102,0.360527,-0.346440,6.619430,2.256634,2.952430,-1.632402,1.001448,1.042170,0.073381,0.031701,0.053271,0.113693
886067327574534482!,thoughtful-zippy-butterfly,0.090000,-1.430375,0.751610,-0.011433,-0.657859,0.370754,-0.335472,7.008125,1.913497,3.427934,-1.690760,1.035955,1.144908,0.087357,0.035743,0.048879,0.113946
886067327574534482!,thoughtful-zippy-butterfly,0.100000,-1.358632,0.768876,0.025487,-0.674805,0.381259,-0.323484,7.332848,1.596501,3.930126,-1.665837,1.056045,1.244657,0.103047,0.039884,0.044165,0.115362
886067327574534482!,thoughtful-zippy-butterfly,0.110000,-1.284058,0.783108,0.067564,-0.691042,0.391899,-0.310507,7.580892,1.321864,4.451891,-1.547061,1.062861,1.341464,0.120036,0.044106,0.039344,0.117868
886067327574534482!,thoughtful-zippy-butterfly,0.120000,-1.207462,0.794940,0.114867,-0.705543,0.402538,-0.296586,7.741703,1.105421,4.983249,-1.325518,1.057831,1.435727,0.137785,0.048376,0.034682,0.121359
