ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
954056430071061303!,talented-steel-butterfly,0.000000,1.410898,-0.725682,1.878628,0.158188,0.911305,0.411733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.444509,-1.000128,1.208372
954056430071061303!,talented-steel-butterfly,0.010000,1.411707,-0.712764,1.880637,0.170471,0.910578,0.413338,0.154546,2.580356,0.390187,2.455249,-0.144705,0.318783,-0.546512,-1.000126,0.659879
954056430071061303!,talented-steel-butterfly,0.020000,1.429492,-0.673717,1.893941,0.211883,0.913243,0.407415,3.329091,5.226660,2.161988,5.838741,0.689642,-1.545872,-0.386725,-0.924163,0.547631
954056430071061303!,talented-steel-butterfly,0.030000,1.474092,-0.609680,1.920059,0.285369,0.924630,0.380867,5.413982,7.558272,2.804617,8.858412,1.585502,-3.849115,-0.210531,-0.910718,0.495296
954056430071061303!,talented-steel-butterfly,0.040000,1.530955,-0.524196,1.942872,0.387026,0.944603,0.328216,5.620849,9.436560,1.278070,11.399708,2.347688,-6.756625,0.071629,-0.925456,0.376992
954056430071061303!,talented-steel-butterfly,0.050000,1.576507,-0.424839,1.933981,0.509084,0.969981,0.243183,2.984199,10.178214,-3.776694,12.766056,2.548926,-10.166877,0.579845,-0.960037,0.044433
954056430071061303!,talented-steel-butterfly,0.060000,1.578872,-0.328405,1.852587,0.633406,0.992341,0.123526,-2.942667,8.734143,-13.124036,11.631580,1.656189,-13.304917,1.333077,-0.981173,-0.636770
954056430071061303!,talented-steel-butterfly,0.070000,1.510225,-0.260827,1.660254,0.727854,0.999736,-0.022956,-10.785190,4.524727,-25.351806,6.735168,-0.350395,-15.259576,1.986232,-0.831223,-1.567889
954056430071061303!,talented-steel-butterfly,0.080000,1.366256,-0.247776,1.344004,0.751977,0.983522,-0.180790,-17.691995,-1.996180,-37.356942,-2.433872,-2.895515,-15.752032,1.871510,-0.255260,-2.330276
954056430071061303!,talented-steel-butterfly,0.090000,1.173175,-0.304117,0.926430,0.664963,0.942250,-0.334912,-20.473626,-9.183555,-45.257212,-15.493907,-5.282328,-14.861440,0.474324,0.770828,-2.359022
