ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2285721530120201420!,talented-antique-butterfly,0.000000,-0.931043,-1.496734,-1.756157,-0.931768,-0.929271,-0.369398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.274438,-0.179838,-0.420570,0.253344,-0.485318,-0.367513
2285721530120201420!,talented-antique-butterfly,0.010000,-0.933155,-1.481893,-1.761506,-0.921685,-0.931323,-0.364194,-0.421538,2.966467,-1.063069,2.017869,-0.407095,1.041030,-0.289990,-0.230243,-0.382301,0.077704,-0.427896,-0.359154
2285721530120201420!,talented-antique-butterfly,0.020000,-0.939475,-1.438546,-1.777050,-0.892222,-0.936661,-0.350237,-0.836944,5.703626,-2.027165,3.878886,-0.654583,1.750592,-0.221997,-0.195791,-0.263593,-0.003186,-0.291526,-0.270443
2285721530120201420!,talented-antique-butterfly,0.030000,-0.948960,-1.371572,-1.800244,-0.846866,-0.943709,-0.330777,-1.050141,7.687764,-2.588759,5.191509,-0.750026,2.139833,-0.171479,-0.168857,-0.176976,-0.063585,-0.191612,-0.203179
2285721530120201420!,talented-antique-butterfly,0.040000,-0.959857,-1.287517,-1.827509,-0.790345,-0.951184,-0.308623,-1.119509,9.107325,-2.840173,6.104472,-0.742564,2.288599,-0.133007,-0.146358,-0.113166,-0.110063,-0.117403,-0.149799
2285721530120201420!,talented-antique-butterfly,0.050000,-0.970964,-1.191464,-1.856125,-0.726178,-0.958254,-0.285918,-1.092353,10.080139,-2.860572,6.716281,-0.672516,2.253937,-0.103604,-0.127231,-0.066472,-0.146056,-0.062493,-0.106894
2285721530120201420!,talented-antique-butterfly,0.060000,-0.981478,-1.087491,-1.884090,-0.657036,-0.964443,-0.264292,-1.000485,10.692949,-2.713795,7.100342,-0.570326,2.081212,-0.081449,-0.111226,-0.033133,-0.173540,-0.022754,-0.072923
2285721530120201420!,talented-antique-butterfly,0.070000,-0.990836,-0.978895,-1.909963,-0.584934,-0.969544,-0.244916,-0.861288,11.018469,-2.448193,7.316157,-0.456846,1.808509,-0.065206,-0.098295,-0.010394,-0.193903,0.004809,-0.047020
2285721530120201420!,talented-antique-butterfly,0.080000,-0.998595,-0.868201,-1.932733,-0.511287,-0.973520,-0.228600,-0.680334,11.121104,-2.096903,7.413574,-0.344763,1.468214,-0.053694,-0.088310,0.003992,-0.208375,0.022659,-0.028387
2285721530120201420!,talented-antique-butterfly,0.090000,-1.004326,-0.757317,-1.951654,-0.437053,-0.976422,-0.215872,-0.454509,11.057848,-1.679731,7.433687,-0.240446,1.087574,-0.045785,-0.080974,0.011989,-0.218176,0.032990,-0.016073
2285721530120201420!,talented-antique-butterfly,0.100000,-1.007538,-0.647642,-1.966123,-0.362836,-0.978336,-0.207021,-0.175198,10.877016,-1.205737,7.408482,-0.145810,0.689067,-0.040418,-0.075848,0.015331,-0.224501,0.037779,-0.008969
2285721530120201420!,talented-antique-butterfly,0.110000,-1.007639,-0.540160,-1.975579,-0.288976,-0.979355,-0.202146,0.168802,10.616815,-0.676224,7.360509,-0.060041,0.290886,-0.036665,-0.072434,0.015501,-0.228440,0.038745,-0.005909
2285721530120201420!,talented-antique-butterfly,0.120000,-1.003927,-0.435532,-1.979450,-0.215635,-0.979555,-0.201178,0.588642,10.305053,-0.088045,7.303086,0.018880,-0.091928,-0.033800,-0.070241,0.013698,-0.230901,0.037301,-0.005766
2285721530120201420!,talented-antique-butterfly,0.130000,-0.995596,-0.334187,-1.977127,-0.142884,-0.978991,-0.203906,1.092832,9.959778,0.562950,7.241079,0.092976,-0.446395,-0.031363,-0.068843,0.010818,-0.232532,0.034510,-0.007509
2285721530120201420!,talented-antique-butterfly,0.140000,-0.981782,-0.236410,-1.967970,-0.070777,-0.977706,-0.209980,1.684738,9.590809,1.278544,7.172306,0.163384,-0.760745,-0.029222,-0.067913,0.007441,-0.233672,0.031075,-0.010223
2285721530120201420!,talented-antique-butterfly,0.150000,-0.961622,-0.142421,-1.951343,0.000585,-0.975737,-0.218944,2.360709,9.201608,2.055525,7.089494,0.229806,-1.024143,-0.027615,-0.067238,0.003824,-0.234315,0.027322,-0.013094
2285721530120201420!,talented-antique-butterfly,0.160000,-0.934315,-0.052452,-1.926664,0.071016,-0.973128,-0.230264,3.108763,8.791646,2.883653,6.982358,0.290114,-1.226060,-0.027175,-0.066712,-0.000083,-0.234096,0.023217,-0.015378
2285721530120201420!,talented-antique-butterfly,0.170000,-0.899243,0.033291,-1.893509,0.140225,-0.969962,-0.243258,3.907139,8.359236,3.743758,6.840120,0.340233,-1.356636,-0.028878,-0.066324,-0.004579,-0.232341,0.018437,-0.016366
2285721530120201420!,talented-antique-butterfly,0.180000,-0.856074,0.114616,-1.851723,0.207797,-0.966376,-0.257134,4.725480,7.902757,4.608587,6.653745,0.374778,-1.408513,-0.033924,-0.066157,-0.010166,-0.228157,0.012416,-0.015472
2285721530120201420!,talented-antique-butterfly,0.190000,-0.804795,0.191287,-1.801430,0.273262,-0.962560,-0.271069,5.526447,7.424869,5.443675,6.418537,0.387016,-1.374282,-0.043489,-0.066334,-0.017367,-0.220644,0.004559,-0.012215
2285721530120201420!,talented-antique-butterfly,0.200000,-0.745792,0.263123,-1.743123,0.336135,-0.958771,-0.284180,6.268452,6.933162,6.210075,6.135750,0.370080,-1.248580,-0.058409,-0.066996,-0.026589,-0.209130,-0.005611,-0.006390
2285721530120201420!,talented-antique-butterfly,0.210000,-0.679865,0.330046,-1.677689,0.395979,-0.955331,-0.295539,6.910214,6.440920,6.868770,5.813712,0.318296,-1.028892,-0.078826,-0.068276,-0.037941,-0.193446,-0.018243,0.001811
2285721530120201420!,talented-antique-butterfly,0.220000,-0.608191,0.392132,-1.606370,0.452458,-0.952598,-0.304233,7.416350,5.966229,7.386212,5.467553,0.228790,-0.716376,-0.103943,-0.070259,-0.051118,-0.174117,-0.033021,0.011709
