ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
2062781276893839752!,lush-proficient-bumblebee,0.000000,-1.006869,-2.042788,0.000000,-2.042788,0.000000,0.000000,0.000000,0.000000,-0.022854,-0.077389,-0.072314,0.016951
2062781276893839752!,lush-proficient-bumblebee,0.010000,-1.003838,-2.035396,0.000000,-2.035396,0.606184,1.478301,0.000000,1.478301,-0.019766,-0.067792,-0.063652,0.014649
2062781276893839752!,lush-proficient-bumblebee,0.020000,-0.995132,-2.014165,0.000000,-2.014165,1.133958,2.765386,0.000000,2.765386,-0.017002,-0.059201,-0.055897,0.012587
2062781276893839752!,lush-proficient-bumblebee,0.030000,-0.981487,-1.980891,0.000000,-1.980891,1.591547,3.881310,0.000000,3.881310,-0.014530,-0.051517,-0.048962,0.010743
2062781276893839752!,lush-proficient-bumblebee,0.040000,-0.963566,-1.937186,0.000000,-1.937186,1.986357,4.844132,0.000000,4.844132,-0.012320,-0.044650,-0.042762,0.009096
2062781276893839752!,lush-proficient-bumblebee,0.050000,-0.941960,-1.884495,0.000000,-1.884495,2.325055,5.670116,0.000000,5.670116,-0.010347,-0.038517,-0.037227,0.007624
2062781276893839752!,lush-proficient-bumblebee,0.060000,-0.917200,-1.824112,0.000000,-1.824112,2.613646,6.373904,0.000000,6.373904,-0.008586,-0.033045,-0.032288,0.006311
2062781276893839752!,lush-proficient-bumblebee,0.070000,-0.889760,-1.757195,0.000000,-1.757195,2.857535,6.968676,0.000000,6.968676,-0.007017,-0.028169,-0.027887,0.005141
2062781276893839752!,lush-proficient-bumblebee,0.080000,-0.860066,-1.684780,0.000000,-1.684780,3.061585,7.466294,0.000000,7.466294,-0.005621,-0.023829,-0.023969,0.004100
2062781276893839752!,lush-proficient-bumblebee,0.090000,-0.828497,-1.607794,0.000000,-1.607794,3.230174,7.877433,0.000000,7.877433,-0.004379,-0.019971,-0.020486,0.003174
2062781276893839752!,lush-proficient-bumblebee,0.100000,-0.795394,-1.527065,0.000000,-1.527065,3.367241,8.211697,0.000000,8.211697,-0.003277,-0.016546,-0.017395,0.002352
2062781276893839752!,lush-proficient-bumblebee,0.110000,-0.761059,-1.443332,0.000000,-1.443332,3.476326,8.477724,0.000000,8.477724,-0.002301,-0.013511,-0.014655,0.001624
2062781276893839752!,lush-proficient-bumblebee,0.120000,-0.725766,-1.357262,0.000000,-1.357262,3.560616,8.683282,0.000000,8.683282,-0.001437,-0.010827,-0.012233,0.000980
2062781276893839752!,lush-proficient-bumblebee,0.130000,-0.689756,-1.269445,0.000000,-1.269445,3.622976,8.835359,0.000000,8.835359,-0.000675,-0.008458,-0.010094,0.000411
2062781276893839752!,lush-proficient-bumblebee,0.140000,-0.653241,-1.180395,0.000000,-1.180395,3.665981,8.940236,0.000000,8.940236,-0.000004,-0.006372,-0.008211,-0.000089
2062781276893839752!,lush-proficient-bumblebee,0.150000,-0.616404,-1.090561,0.000000,-1.090561,3.691944,9.003552,0.000000,9.003552,0.000586,-0.004540,-0.006558,-0.000529
2062781276893839752!,lush-proficient-bumblebee,0.160000,-0.579408,-1.000339,0.000000,-1.000339,3.702942,9.030371,0.000000,9.030371,0.001102,-0.002937,-0.005110,-0.000914
2062781276893839752!,lush-proficient-bumblebee,0.170000,-0.542393,-0.910071,0.000000,-0.910071,3.700834,9.025232,0.000000,9.025232,0.001552,-0.001537,-0.003847,-0.001250
2062781276893839752!,lush-proficient-bumblebee,0.180000,-0.505483,-0.820059,0.000000,-0.820059,3.687292,8.992205,0.000000,8.992205,0.001943,-0.000320,-0.002748,-0.001542
2062781276893839752!,lush-proficient-bumblebee,0.190000,-0.468784,-0.730559,0.000000,-0.730559,3.663807,8.934934,0.000000,8.934934,0.002282,0.000733,-0.001798,-0.001794
2062781276893839752!,lush-proficient-bumblebee,0.200000,-0.432386,-0.641795,0.000000,-0.641795,3.631718,8.856677,0.000000,8.856677,0.002574,0.001640,-0.000979,-0.002012
2062781276893839752!,lush-proficient-bumblebee,0.210000,-0.396365,-0.553951,0.000000,-0.553951,3.592218,8.760349,0.000000,8.760349,0.002824,0.002417,-0.000278,-0.002198
2062781276893839752!,lush-proficient-bumblebee,0.220000,-0.360786,-0.467186,0.000000,-0.467186,3.546374,8.648551,0.000000,8.648551,0.003036,0.003077,0.000318,-0.002357
2062781276893839752!,lush-proficient-bumblebee,0.230000,-0.325707,-0.381638,0.000000,-0.381638,3.495137,8.523599,0.000000,8.523599,0.003215,0.003633,0.000820,-0.002490
2062781276893839752!,lush-proficient-bumblebee,0.240000,-0.291174,-0.297423,0.000000,-0.297423,3.439354,8.387559,0.000000,8.387559,0.003365,0.004097,0.001239,-0.002602
2062781276893839752!,lush-proficient-bumblebee,0.250000,-0.257228,-0.214638,0.000000,-0.214638,3.379777,8.242269,0.000000,8.242269,0.003488,0.004480,0.001584,-0.002693
