ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1606451691745922068!,rebel-mauve-beetle,0.000000,1.246422,-0.472507,1.990403,0.195694,0.000000,0.000000,0.000000,0.000000,0.318255,0.821058,-0.842477
1606451691745922068!,rebel-mauve-beetle,0.010000,1.241275,-0.477302,1.991532,0.183843,-1.027877,-0.956072,0.218859,-2.370848,0.420004,0.835409,-0.510189
1606451691745922068!,rebel-mauve-beetle,0.020000,1.222461,-0.485712,1.994365,0.150027,-2.712515,-0.704638,0.330993,-4.400015,0.403048,0.758199,-0.445421
1606451691745922068!,rebel-mauve-beetle,0.030000,1.188346,-0.490923,1.997674,0.096434,-4.064119,-0.300495,0.305133,-6.320940,0.389628,0.689970,-0.392814
1606451691745922068!,rebel-mauve-beetle,0.040000,1.142776,-0.491245,1.999857,0.023937,-4.985598,0.275965,0.097924,-8.181223,0.384405,0.644655,-0.368793
1606451691745922068!,rebel-mauve-beetle,0.050000,1.090450,-0.485174,1.998873,-0.067123,-5.404228,0.969688,-0.337181,-10.040997,0.388684,0.626292,-0.377982
1606451691745922068!,rebel-mauve-beetle,0.060000,1.036648,-0.472047,1.992148,-0.177054,-5.265432,1.673362,-1.061483,-11.943451,0.401766,0.632880,-0.417936
1606451691745922068!,rebel-mauve-beetle,0.070000,0.987130,-0.452456,1.976398,-0.306348,-4.535416,2.238597,-2.153170,-13.891128,0.421928,0.659073,-0.482542
1606451691745922068!,rebel-mauve-beetle,0.080000,0.947856,-0.428678,1.947504,-0.455225,-3.214825,2.475185,-3.701033,-15.833428,0.446712,0.696946,-0.563034
1606451691745922068!,rebel-mauve-beetle,0.090000,0.924516,-0.405092,1.900470,-0.623068,-1.361860,2.159572,-5.785636,-17.647247,0.473098,0.736102,-0.648509
1606451691745922068!,rebel-mauve-beetle,0.100000,0.921786,-0.388432,1.829685,-0.807622,0.873050,1.049130,-8.444588,-19.131393,0.497045,0.762425,-0.724341
1606451691745922068!,rebel-mauve-beetle,0.110000,0.942209,-0.387781,1.729594,-1.004243,3.209237,-1.073067,-11.622162,-20.016701,0.512807,0.756548,-0.769868
1606451691745922068!,rebel-mauve-beetle,0.120000,0.984769,-0.413894,1.595943,-1.205390,5.218206,-4.309869,-15.112006,-20.008374,0.512257,0.692867,-0.756201
1606451691745922068!,rebel-mauve-beetle,0.130000,1.043579,-0.477420,1.427524,-1.400776,6.370163,-8.522985,-18.518412,-18.872023,0.484977,0.541174,-0.646802
1606451691745922068!,rebel-mauve-beetle,0.140000,1.107589,-0.585854,1.228052,-1.578571,6.190817,-13.220242,-21.278386,-16.553554,0.420512,0.274516,-0.405643
1606451691745922068!,rebel-mauve-beetle,0.150000,1.162422,-0.739903,1.007323,-1.727802,4.519273,-17.569131,-22.783054,-13.282712,0.314202,-0.113275,-0.017772
1606451691745922068!,rebel-mauve-beetle,0.160000,1.194794,-0.931139,0.780655,-1.841352,1.731140,-20.642596,-22.589428,-9.576950,0.175658,-0.583459,0.481055
1606451691745922068!,rebel-mauve-beetle,0.170000,1.197704,-1.143496,0.565580,-1.918364,-1.310905,-21.844377,-20.631771,-6.082744,0.033580,-1.040008,0.987760
1606451691745922068!,rebel-mauve-beetle,0.180000,1.172908,-1.358987,0.376828,-1.964179,-3.659667,-21.225469,-17.275949,-3.314394,-0.071741,-1.354521,1.358850
1606451691745922068!,rebel-mauve-beetle,0.190000,1.130262,-1.562362,0.225039,-1.987299,-4.788543,-19.429525,-13.207250,-1.495570,-0.110498,-1.435559,1.488849
1606451691745922068!,rebel-mauve-beetle,0.200000,1.081677,-1.745925,0.113649,-1.996768,-4.821799,-17.280740,-9.164558,-0.521615,-0.082798,-1.289065,1.379191
1606451691745922068!,rebel-mauve-beetle,0.210000,1.035693,-1.909207,0.039787,-1.999604,-4.283682,-15.377026,-5.669205,-0.112803,-0.016127,-1.010146,1.129188
