ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
924754616718796577!,talented-antique-butterfly,0.000000,1.418440,-2.501371,0.627319,-1.889712,0.403017,-0.915193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091610,0.011471,-0.249504,0.100018,-0.267513,-0.076418
924754616718796577!,talented-antique-butterfly,0.010000,1.412623,-2.502640,0.620952,-1.891691,0.400518,-0.916289,-1.163703,-0.252258,-1.272411,-0.393123,-0.500043,-0.218573,-0.064554,-0.005607,-0.175778,0.076573,-0.191557,-0.079540
924754616718796577!,talented-antique-butterfly,0.020000,1.396892,-2.505412,0.603236,-1.897045,0.393677,-0.919249,-1.983575,-0.298454,-2.270194,-0.672368,-0.868574,-0.371975,-0.047147,-0.017294,-0.128554,0.061840,-0.143074,-0.083015
924754616718796577!,talented-antique-butterfly,0.030000,1.374021,-2.507895,0.576391,-1.904748,0.383558,-0.923517,-2.591602,-0.192706,-3.097293,-0.861457,-1.155261,-0.479806,-0.035917,-0.025543,-0.098389,0.052708,-0.112282,-0.086814
924754616718796577!,talented-antique-butterfly,0.040000,1.345698,-2.508737,0.541792,-1.913980,0.370821,-0.928704,-3.073499,0.030664,-3.818841,-0.976782,-1.391349,-0.555550,-0.028542,-0.031665,-0.078990,0.047103,-0.092663,-0.090932
924754616718796577!,talented-antique-butterfly,0.050000,1.312904,-2.506852,0.500290,-1.924051,0.355876,-0.934533,-3.484903,0.351882,-4.474484,-1.027915,-1.596222,-0.607851,-0.023473,-0.036488,-0.066180,0.043622,-0.079884,-0.095302
924754616718796577!,talented-antique-butterfly,0.060000,1.276165,-2.501310,0.452427,-1.934339,0.338974,-0.940796,-3.861635,0.760310,-5.086516,-1.019288,-1.781513,-0.641890,-0.019662,-0.040494,-0.057164,0.041290,-0.071027,-0.099752
924754616718796577!,talented-antique-butterfly,0.070000,1.235712,-2.491261,0.398585,-1.944252,0.320280,-0.947323,-4.225991,1.250128,-5.664943,-0.952004,-1.953601,-0.660493,-0.016388,-0.043912,-0.050043,0.039394,-0.064089,-0.103989
924754616718796577!,talented-antique-butterfly,0.080000,1.191603,-2.475906,0.339091,-1.953199,0.299911,-0.953967,-4.590537,1.816702,-6.210601,-0.825551,-2.115156,-0.664970,-0.013146,-0.046776,-0.043510,0.037381,-0.057659,-0.107584
924754616718796577!,talented-antique-butterfly,0.090000,1.143807,-2.454501,0.274299,-1.960582,0.277972,-0.960589,-4.960276,2.453597,-6.717241,-0.639411,-2.266114,-0.655760,-0.009589,-0.048969,-0.036659,0.034810,-0.050735,-0.109980
924754616718796577!,talented-antique-butterfly,0.100000,1.092274,-2.426385,0.204656,-1.965805,0.254578,-0.967052,-5.333871,3.150168,-7.173213,-0.394574,-2.404332,-0.632944,-0.005498,-0.050262,-0.028902,0.031327,-0.042626,-0.110516
924754616718796577!,talented-antique-butterfly,0.110000,1.036998,-2.391032,0.130746,-1.968295,0.229876,-0.973220,-5.704453,3.889856,-7.563204,-0.094885,-2.526151,-0.596680,-0.000776,-0.050354,-0.019932,0.026681,-0.032931,-0.108489
924754616718796577!,talented-antique-butterfly,0.120000,0.978067,-2.348118,0.053320,-1.967534,0.204054,-0.978960,-6.060482,4.649501,-7.870329,0.251921,-2.626971,-0.547565,0.004543,-0.048938,-0.009717,0.020748,-0.021548,-0.103273
924754616718796577!,talented-antique-butterfly,0.130000,0.915711,-2.297589,-0.026692,-1.963108,0.177354,-0.984147,-6.386995,5.400000,-8.078644,0.633758,-2.701931,-0.486917,0.010298,-0.045783,0.001491,0.013577,-0.008697,-0.094466
924754616718796577!,talented-antique-butterfly,0.140000,0.850334,-2.239715,-0.108203,-1.954748,0.150070,-0.988675,-6.667450,6.108546,-8.175920,1.034547,-2.746696,-0.416917,0.016211,-0.040820,0.013183,0.005409,0.005087,-0.082052
924754616718796577!,talented-antique-butterfly,0.150000,0.782532,-2.175130,-0.190001,-1.942366,0.122543,-0.992463,-6.886120,6.742308,-8.156235,1.435515,-2.758252,-0.340572,0.021920,-0.034213,0.024657,-0.003322,0.019006,-0.066520
924754616718796577!,talented-antique-butterfly,0.160000,0.713048,-2.104852,-0.270844,-1.926086,0.095138,-0.995464,-7.030756,7.272828,-8.021942,1.817526,-2.735532,-0.261439,0.027043,-0.026379,0.035140,-0.012040,0.032128,-0.048868
924754616718796577!,talented-antique-butterfly,0.170000,0.642684,-2.030080,-0.349614,-1.906206,0.068196,-0.997672,-7.094558,7.679320,-7.783117,2.163559,-2.680064,-0.183196,0.031236,-0.017940,0.043917,-0.020116,0.043539,-0.030467
924754616718796577!,talented-antique-butterfly,0.180000,0.572264,-1.952140,-0.425355,-1.883173,0.042025,-0.999117,-7.077248,7.951770,-7.456853,2.460713,-2.595854,-0.109188,0.034246,-0.009606,0.050448,-0.026972,0.052494,-0.012812
924754616718796577!,talented-antique-butterfly,0.190000,0.502484,-1.872321,-0.497406,-1.857500,0.016841,-0.999858,-6.985039,8.091231,-7.064921,2.701848,-2.488965,-0.041922,0.035962,-0.002038,0.054473,-0.032192,0.058562,0.002765
924754616718796577!,talented-antique-butterfly,0.200000,0.433992,-1.791838,-0.565289,-1.829747,-0.007187,-0.999974,-6.829290,8.109542,-6.631101,2.885295,-2.366601,0.017010,0.036404,0.004271,0.056004,-0.035572,0.061644,0.015330
924754616718796577!,talented-antique-butterfly,0.210000,0.367324,-1.711762,-0.628734,-1.800464,-0.029953,-0.999551,-6.624737,8.026226,-6.178409,3.014308,-2.236186,0.067012,0.035714,0.009061,0.055309,-0.037138,0.061972,0.024460
924754616718796577!,talented-antique-butterfly,0.220000,0.302876,-1.632967,-0.687669,-1.770157,-0.051416,-0.998677,-6.387251,7.864674,-5.726743,3.095658,-2.104523,0.108349,0.034119,0.012305,0.052832,-0.037104,0.060021,0.030216
924754616718796577!,talented-antique-butterfly,0.230000,0.240899,-1.556105,-0.742185,-1.739258,-0.071590,-0.997434,-6.131812,7.648531,-5.291469,3.137953,-1.977196,0.141912,0.031879,0.014152,0.049095,-0.035801,0.056390,0.033024
924754616718796577!,talented-antique-butterfly,0.240000,0.181515,-1.481613,-0.792496,-1.708113,-0.090539,-0.995893,-5.871084,7.398990,-4.883038,3.150118,-1.858272,0.168940,0.029253,0.014862,0.044608,-0.033605,0.051691,0.033503
924754616718796577!,talented-antique-butterfly,0.250000,0.124735,-1.409745,-0.838894,-1.676986,-0.108358,-0.994112,-5.614739,7.133288,-4.507376,3.140306,-1.750287,0.190781,0.026462,0.014728,0.039810,-0.030869,0.046462,0.032322
924754616718796577!,talented-antique-butterfly,0.260000,0.070468,-1.340578,-0.881732,-1.646055,-0.125168,-0.992136,-5.369379,6.864136,-4.166717,3.115327,-1.654463,0.208727,0.023677,0.014028,0.035036,-0.027889,0.041132,0.030088
924754616718796577!,talented-antique-butterfly,0.270000,0.018560,-1.274073,-0.921374,-1.615432,-0.141098,-0.989996,-5.138911,6.600130,-3.860650,3.080431,-1.570975,0.223902,0.021020,0.012994,0.030514,-0.024889,0.036001,0.027293
924754616718796577!,talented-antique-butterfly,0.280000,-0.031182,-1.210104,-0.958178,-1.585175,-0.156281,-0.987713,-4.925123,6.346440,-3.587069,3.039405,-1.499274,0.237223,0.018564,0.011801,0.026382,-0.022019,0.031255,0.024301
924754616718796577!,talented-antique-butterfly,0.290000,-0.078925,-1.148550,-0.992452,-1.555329,-0.170826,-0.985301,-4.728317,6.105832,-3.343005,2.994759,-1.438307,0.249366,0.016343,0.010571,0.022702,-0.019368,0.026990,0.021351
924754616718796577!,talented-antique-butterfly,0.300000,-0.124831,-1.089279,-1.024465,-1.525924,-0.184832,-0.982770,-4.547851,5.879309,-3.125144,2.948058,-1.386782,0.260815,0.014367,0.009381,0.019482,-0.016976,0.023233,0.018587
924754616718796577!,talented-antique-butterfly,0.310000,-0.169049,-1.032160,-1.054454,-1.496980,-0.198381,-0.980125,-4.382549,5.666727,-2.930179,2.900201,-1.343339,0.271897,0.012628,0.008274,0.016703,-0.014855,0.019973,0.016082
924754616718796577!,talented-antique-butterfly,0.320000,-0.211717,-0.977064,-1.082626,-1.468508,-0.211546,-0.977368,-4.231000,5.467271,-2.755029,2.851641,-1.306653,0.282818,0.011108,0.007270,0.014325,-0.012994,0.017169,0.013862
924754616718796577!,talented-antique-butterfly,0.330000,-0.252962,-0.923870,-1.109160,-1.440517,-0.224384,-0.974501,-4.091745,5.279787,-2.596938,2.802562,-1.275504,0.293691,0.009785,0.006373,0.012302,-0.011373,0.014775,0.011921
924754616718796577!,talented-antique-butterfly,0.340000,-0.292897,-0.872465,-1.134211,-1.413011,-0.236944,-0.971523,-3.963392,5.103001,-2.453512,2.752999,-1.248798,0.304568,0.008637,0.005580,0.010586,-0.009968,0.012736,0.010237
924754616718796577!,talented-antique-butterfly,0.350000,-0.331622,-0.822752,-1.157912,-1.385996,-0.249263,-0.968436,-3.844679,4.935672,-2.322708,2.702909,-1.225577,0.315448,0.007642,0.004881,0.009133,-0.008750,0.011003,0.008781
924754616718796577!,talented-antique-butterfly,0.360000,-0.369224,-0.774645,-1.180378,-1.359479,-0.261370,-0.965239,-3.734491,4.776652,-2.202806,2.652234,-1.205015,0.326297,0.006781,0.004266,0.007901,-0.007697,0.009530,0.007521
924754616718796577!,talented-antique-butterfly,0.370000,-0.405783,-0.728068,-1.201706,-1.333466,-0.273287,-0.961933,-3.631859,4.624923,-2.092359,2.600926,-1.186410,0.337061,0.006035,0.003724,0.006855,-0.006785,0.008274,0.006426
924754616718796577!,talented-antique-butterfly,0.380000,-0.441367,-0.682956,-1.221984,-1.307965,-0.285028,-0.958519,-3.535951,4.479605,-1.990161,2.548961,-1.169170,0.347667,0.005392,0.003244,0.005965,-0.005995,0.007201,0.005470
924754616718796577!,talented-antique-butterfly,0.390000,-0.476038,-0.639249,-1.241287,-1.282982,-0.296603,-0.955001,-3.446048,4.339953,-1.895196,2.496351,-1.152802,0.358036,0.004837,0.002819,0.005204,-0.005310,0.006280,0.004626
924754616718796577!,talented-antique-butterfly,0.400000,-0.509851,-0.596895,-1.259682,-1.258524,-0.308019,-0.951380,-3.361529,4.205343,-1.806610,2.443138,-1.136896,0.368081,0.004361,0.002439,0.004552,-0.004715,0.005487,0.003876
924754616718796577!,talented-antique-butterfly,0.410000,-0.542856,-0.555848,-1.277226,-1.234597,-0.319276,-0.947662,-3.281854,4.075261,-1.723679,2.389398,-1.121119,0.377715,0.003955,0.002099,0.003988,-0.004199,0.004799,0.003201
924754616718796577!,talented-antique-butterfly,0.420000,-0.575097,-0.516066,-1.293973,-1.211205,-0.330375,-0.943850,-3.206546,3.949285,-1.645787,2.335231,-1.105200,0.386852,0.003610,0.001794,0.003497,-0.003752,0.004199,0.002589
924754616718796577!,talented-antique-butterfly,0.430000,-0.606616,-0.477511,-1.309969,-1.188351,-0.341311,-0.939950,-3.135177,3.827075,-1.572401,2.280760,-1.088923,0.395406,0.003320,0.001520,0.003067,-0.003364,0.003671,0.002026
924754616718796577!,talented-antique-butterfly,0.440000,-0.637447,-0.440147,-1.325255,-1.166039,-0.352081,-0.935970,-3.067364,3.708355,-1.503062,2.226125,-1.072124,0.403298,0.003078,0.001272,0.002685,-0.003028,0.003201,0.001505
924754616718796577!,talented-antique-butterfly,0.450000,-0.667624,-0.403942,-1.339870,-1.144270,-0.362678,-0.931915,-3.002757,3.592909,-1.437371,2.171477,-1.054681,0.410455,0.002879,0.001048,0.002341,-0.002737,0.002778,0.001017
924754616718796577!,talented-antique-butterfly,0.460000,-0.697177,-0.368864,-1.353848,-1.123041,-0.373094,-0.927794,-2.941033,3.480564,-1.374975,2.116977,-1.036507,0.416811,0.002717,0.000846,0.002028,-0.002486,0.002393,0.000557
924754616718796577!,talented-antique-butterfly,0.470000,-0.726130,-0.334885,-1.367219,-1.102352,-0.383322,-0.923615,-2.881895,3.371190,-1.315568,2.062788,-1.017553,0.422309,0.002588,0.000664,0.001737,-0.002268,0.002036,0.000121
924754616718796577!,talented-antique-butterfly,0.480000,-0.754509,-0.301976,-1.380011,-1.082199,-0.393354,-0.919387,-2.825066,3.264685,-1.258876,2.009075,-0.997796,0.426901,0.002488,0.000500,0.001461,-0.002079,0.001701,-0.000296
924754616718796577!,talented-antique-butterfly,0.490000,-0.782334,-0.270110,-1.392251,-1.062575,-0.403182,-0.915120,-2.770289,3.160978,-1.204658,1.955998,-0.977237,0.430549,0.002411,0.000352,0.001197,-0.001915,0.001382,-0.000696
924754616718796577!,talented-antique-butterfly,0.500000,-0.809623,-0.239258,-1.403960,-1.043474,-0.412797,-0.910823,-2.717327,3.060015,-1.152703,1.903716,-0.955902,0.433227,0.002354,0.000220,0.000938,-0.001771,0.001072,-0.001081
924754616718796577!,talented-antique-butterfly,0.510000,-0.836392,-0.209396,-1.415160,-1.024888,-0.422192,-0.906506,-2.665958,2.961762,-1.102820,1.852376,-0.933830,0.434918,0.002313,0.000103,0.000682,-0.001645,0.000768,-0.001452
924754616718796577!,talented-antique-butterfly,0.520000,-0.862656,-0.180496,-1.425872,-1.006806,-0.431360,-0.902180,-2.615980,2.866197,-1.054842,1.802119,-0.911081,0.435616,0.002285,-0.000001,0.000424,-0.001532,0.000465,-0.001810
924754616718796577!,talented-antique-butterfly,0.530000,-0.888426,-0.152534,-1.436112,-0.989218,-0.440294,-0.897854,-2.567205,2.773309,-1.008621,1.753074,-0.887720,0.435325,0.002266,-0.000093,0.000162,-0.001430,0.000162,-0.002156
924754616718796577!,talented-antique-butterfly,0.540000,-0.913712,-0.125483,-1.445897,-0.972111,-0.448988,-0.893538,-2.519464,2.683092,-0.964027,1.705356,-0.863827,0.434060,0.002253,-0.000172,-0.000105,-0.001336,-0.000145,-0.002490
924754616718796577!,talented-antique-butterfly,0.550000,-0.938524,-0.099317,-1.455242,-0.955472,-0.457438,-0.889242,-2.472604,2.595548,-0.920944,1.659070,-0.839485,0.431842,0.002244,-0.000241,-0.000380,-0.001248,-0.000458,-0.002812
924754616718796577!,talented-antique-butterfly,0.560000,-0.962868,-0.074011,-1.464162,-0.939287,-0.465638,-0.884975,-2.426489,2.510679,-0.879269,1.614304,-0.814781,0.428705,0.002236,-0.000300,-0.000662,-0.001164,-0.000776,-0.003122
924754616718796577!,talented-antique-butterfly,0.570000,-0.986749,-0.049539,-1.472669,-0.923542,-0.473586,-0.880748,-2.380998,2.428488,-0.838912,1.571132,-0.789806,0.424685,0.002228,-0.000350,-0.000952,-0.001081,-0.001102,-0.003420
924754616718796577!,talented-antique-butterfly,0.580000,-1.010182,-0.025861,-1.480782,-0.908208,-0.481283,-0.876565,-2.336023,2.348962,-0.799800,1.529617,-0.764666,0.419844,0.002217,-0.000390,-0.001250,-0.001001,-0.001433,-0.003705
924754616718796577!,talented-antique-butterfly,0.590000,-1.033172,-0.002952,-1.488512,-0.893270,-0.488729,-0.872436,-2.291465,2.272094,-0.761860,1.489800,-0.739446,0.414230,0.002203,-0.000422,-0.001555,-0.000920,-0.001770,-0.003976
924754616718796577!,talented-antique-butterfly,0.600000,-1.055722,0.019214,-1.495871,-0.878711,-0.495924,-0.868366,-2.247244,2.197872,-0.725029,1.451707,-0.714230,0.407897,0.002185,-0.000447,-0.001867,-0.000839,-0.002113,-0.004234
924754616718796577!,talented-antique-butterfly,0.610000,-1.077835,0.040665,-1.502869,-0.864513,-0.502869,-0.864363,-2.203293,2.126283,-0.689248,1.415351,-0.689096,0.400902,0.002160,-0.000466,-0.002185,-0.000755,-0.002461,-0.004479
924754616718796577!,talented-antique-butterfly,0.620000,-1.099514,0.061425,-1.509517,-0.850660,-0.509565,-0.860432,-2.159561,2.057306,-0.654470,1.380734,-0.664120,0.393305,0.002128,-0.000479,-0.002508,-0.000669,-0.002813,-0.004710
924754616718796577!,talented-antique-butterfly,0.630000,-1.120760,0.081519,-1.515824,-0.837134,-0.516014,-0.856580,-2.116009,1.990916,-0.620647,1.347841,-0.639371,0.385164,0.002090,-0.000486,-0.002834,-0.000579,-0.003168,-0.004928
924754616718796577!,talented-antique-butterfly,0.640000,-1.141576,0.100974,-1.521801,-0.823920,-0.522219,-0.852812,-2.072611,1.927080,-0.587740,1.316647,-0.614912,0.376541,0.002043,-0.000489,-0.003163,-0.000487,-0.003524,-0.005131
