ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
80984446013155564!,thoughtful-ruddy-butterfly,0.000000,-0.931043,-1.496734,-0.560980,0.468731,-0.061733,0.496174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.191487,0.117446,0.174105
80984446013155564!,thoughtful-ruddy-butterfly,0.010000,-0.936324,-1.491218,-0.558241,0.472720,-0.058809,0.496530,-1.052809,1.102411,0.548336,0.794171,0.582905,0.069039,0.453093,0.408350,0.365822
80984446013155564!,thoughtful-ruddy-butterfly,0.020000,-0.956156,-1.466630,-0.543338,0.490302,-0.043399,0.498113,-2.889754,3.819406,2.453425,2.692256,2.492095,0.217130,0.428399,0.455242,0.211804
80984446013155564!,thoughtful-ruddy-butterfly,0.030000,-0.987337,-1.416403,-0.507974,0.525300,-0.008618,0.499926,-3.303253,6.202874,4.659832,4.236966,4.448430,0.076687,0.400408,0.487818,0.138078
80984446013155564!,thoughtful-ruddy-butterfly,0.040000,-1.018578,-1.344227,-0.448724,0.572872,0.045625,0.497914,-2.904835,8.187405,7.241445,5.171442,6.368815,-0.583592,0.367017,0.516750,0.105244
80984446013155564!,thoughtful-ruddy-butterfly,0.050000,-1.043527,-1.254723,-0.361818,0.625509,0.118270,0.485811,-2.045045,9.629542,10.177258,5.198142,8.091481,-1.969868,0.327999,0.547428,0.097147
80984446013155564!,thoughtful-ruddy-butterfly,0.060000,-1.058932,-1.154062,-0.244407,0.672560,0.206053,0.455568,-1.011808,10.376991,13.292848,3.998272,9.333298,-4.221450,0.283822,0.582731,0.107577
80984446013155564!,thoughtful-ruddy-butterfly,0.070000,-1.064554,-1.049749,-0.096382,0.700292,0.302166,0.398366,-0.126076,10.325942,16.209251,1.288778,9.674011,-7.337881,0.235393,0.624222,0.134137
80984446013155564!,thoughtful-ruddy-butterfly,0.080000,-1.063650,-0.949878,0.077430,0.692662,0.395043,0.306498,0.230366,9.486928,18.317473,-3.078274,8.593498,-11.076077,0.183962,0.672473,0.175804
80984446013155564!,thoughtful-ruddy-butterfly,0.090000,-1.063590,-0.861615,0.264954,0.633367,0.467855,0.176386,-0.360342,8.059677,18.807564,-8.974258,5.595065,-14.840637,0.130858,0.727271,0.231752
80984446013155564!,thoughtful-ruddy-butterfly,0.100000,-1.075837,-0.788889,0.445374,0.509540,0.499843,0.012515,-2.271321,6.489538,16.788748,-15.840837,0.441486,-17.632345,0.077023,0.788087,0.300922
80984446013155564!,thoughtful-ruddy-butterfly,0.110000,-1.114872,-0.729712,0.589663,0.316500,0.470537,-0.169101,-5.708062,5.470245,11.513164,-22.587322,-6.526963,-18.161766,0.022444,0.855210,0.382166
80984446013155564!,thoughtful-ruddy-butterfly,0.120000,-1.195602,-0.674380,0.663412,0.063230,0.367076,-0.339492,-10.591652,5.871491,2.687935,-27.597346,-14.099231,-15.244817,-0.034657,0.930752,0.475240
80984446013155564!,thoughtful-ruddy-butterfly,0.130000,-1.330434,-0.604275,0.632927,-0.223202,0.193187,-0.461171,-16.476446,8.638187,-9.193026,-28.887448,-20.237891,-8.477771,-0.098024,1.018399,0.580671
