ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1568558345441948471!,great-bipedal-bumblebee,0.000000,-2.081594,-0.077920,0.000000,-0.077920,0.000000,0.000000,0.000000,0.000000,-0.197010,0.167498
1568558345441948471!,great-bipedal-bumblebee,0.010000,-2.088343,-0.089178,0.000000,-0.089178,-1.349889,-2.251705,0.000000,-2.251705,-0.476184,-0.162775
1568558345441948471!,great-bipedal-bumblebee,0.020000,-2.140179,-0.145120,0.000000,-0.145120,-9.016651,-8.936227,0.000000,-8.936227,-0.412487,-0.144815
1568558345441948471!,great-bipedal-bumblebee,0.030000,-2.263800,-0.263634,0.000000,-0.263634,-15.687457,-14.748994,0.000000,-14.748994,-0.355486,-0.128724
1568558345441948471!,great-bipedal-bumblebee,0.040000,-2.449864,-0.436541,0.000000,-0.436541,-21.466857,-19.781599,0.000000,-19.781599,-0.304515,-0.114317
1568558345441948471!,great-bipedal-bumblebee,0.050000,-2.660833,-0.656554,0.000000,-0.656554,-26.448999,-24.116523,0.000000,-24.116523,-0.258641,-0.103188
1568558345441948471!,great-bipedal-bumblebee,0.060000,-2.660833,-0.916276,0.000000,-0.916276,-4.278871,-27.828011,0.000000,-27.828011,-0.094160,-0.753383
1568558345441948471!,great-bipedal-bumblebee,0.070000,-2.660833,-1.210332,0.000000,-1.210332,-7.111495,-30.983159,0.000000,-30.983159,-0.050595,-0.782248
1568558345441948471!,great-bipedal-bumblebee,0.080000,-2.660833,-1.533459,0.000000,-1.533459,-6.749578,-33.642192,0.000000,-33.642192,0.001373,-0.878285
1568558345441948471!,great-bipedal-bumblebee,0.090000,-2.660833,-1.880966,0.000000,-1.880966,-6.795819,-35.859306,0.000000,-35.859306,0.045927,-0.954751
1568558345441948471!,great-bipedal-bumblebee,0.100000,-2.660833,-2.248679,0.000000,-2.248679,-6.789911,-37.683253,0.000000,-37.683253,0.085727,-1.023836
1568558345441948471!,great-bipedal-bumblebee,0.110000,-2.660833,-2.632885,0.000000,-2.632885,-6.790666,-39.157878,0.000000,-39.157878,0.121009,-1.084979
1568558345441948471!,great-bipedal-bumblebee,0.120000,-2.660833,-2.660267,0.000000,-2.660267,-6.790569,-40.322597,0.000000,-40.322597,0.138939,-1.116059
1568558345441948471!,great-bipedal-bumblebee,0.130000,-2.660833,-2.660267,0.000000,-2.660267,-6.790581,-1.007247,0.000000,-1.007247,-0.432999,-0.124699
1568558345441948471!,great-bipedal-bumblebee,0.140000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-6.030474,0.000000,-6.030474,-0.359923,-0.251363
1568558345441948471!,great-bipedal-bumblebee,0.150000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.388668,0.000000,-5.388668,-0.369260,-0.235180
1568558345441948471!,great-bipedal-bumblebee,0.160000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.470670,0.000000,-5.470670,-0.368067,-0.237247
1568558345441948471!,great-bipedal-bumblebee,0.170000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.460193,0.000000,-5.460193,-0.368220,-0.236983
1568558345441948471!,great-bipedal-bumblebee,0.180000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461532,0.000000,-5.461532,-0.368200,-0.237017
1568558345441948471!,great-bipedal-bumblebee,0.190000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461361,0.000000,-5.461361,-0.368203,-0.237013
1568558345441948471!,great-bipedal-bumblebee,0.200000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461383,0.000000,-5.461383,-0.368202,-0.237013
1568558345441948471!,great-bipedal-bumblebee,0.210000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461380,0.000000,-5.461380,-0.368202,-0.237013
1568558345441948471!,great-bipedal-bumblebee,0.220000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461380,0.000000,-5.461380,-0.368202,-0.237013
1568558345441948471!,great-bipedal-bumblebee,0.230000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461380,0.000000,-5.461380,-0.368202,-0.237013
1568558345441948471!,great-bipedal-bumblebee,0.240000,-2.660833,-2.660267,0.000000,-2.660267,-6.790580,-5.461380,0.000000,-5.461380,-0.368202,-0.237013
