ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
521201012953868711!,lush-proficient-bumblebee,0.000000,2.047652,-1.165329,0.000000,-1.165329,0.000000,0.000000,0.000000,0.000000,0.216468,0.186126,0.097691,0.060972
521201012953868711!,lush-proficient-bumblebee,0.010000,2.037031,-1.179638,0.000000,-1.179638,-2.124384,-2.861716,0.000000,-2.861716,0.525473,0.485202,0.406611,0.394588
521201012953868711!,lush-proficient-bumblebee,0.020000,1.996791,-1.255595,0.000000,-1.255595,-5.922761,-12.328127,0.000000,-12.328127,0.506056,0.423627,0.350555,0.409050
521201012953868711!,lush-proficient-bumblebee,0.030000,1.921003,-1.420189,0.000000,-1.420189,-9.223105,-20.561017,0.000000,-20.561017,0.488684,0.368524,0.300386,0.421989
521201012953868711!,lush-proficient-bumblebee,0.040000,1.814342,-1.661834,0.000000,-1.661834,-12.077805,-27.689962,0.000000,-27.689962,0.473153,0.319248,0.255519,0.433557
521201012953868711!,lush-proficient-bumblebee,0.050000,1.681007,-1.970131,0.000000,-1.970131,-14.534037,-33.831644,0.000000,-33.831644,0.459279,0.275219,0.215424,0.443890
521201012953868711!,lush-proficient-bumblebee,0.060000,1.524955,-2.335273,0.000000,-2.335273,-16.634279,-39.091126,0.000000,-39.091126,0.446900,0.235921,0.179633,0.453110
521201012953868711!,lush-proficient-bumblebee,0.070000,1.349613,-2.748762,0.000000,-2.748762,-18.416830,-43.563148,0.000000,-43.563148,0.435866,0.200884,0.147719,0.461328
521201012953868711!,lush-proficient-bumblebee,0.080000,1.157928,-3.103434,0.000000,-3.103434,-19.916180,-47.333035,0.000000,-47.333035,0.425715,0.170708,0.121011,0.468918
521201012953868711!,lush-proficient-bumblebee,0.090000,0.952531,-3.103434,0.000000,-3.103434,-21.163347,-3.176060,0.000000,-3.176060,0.352620,0.344783,0.433309,0.529243
521201012953868711!,lush-proficient-bumblebee,0.100000,0.735783,-3.103434,0.000000,-3.103434,-22.186213,-8.817890,0.000000,-8.817890,0.347214,0.312747,0.398499,0.533054
521201012953868711!,lush-proficient-bumblebee,0.110000,0.509803,-3.103434,0.000000,-3.103434,-23.009848,-8.097047,0.000000,-8.097047,0.334825,0.308151,0.407464,0.542784
521201012953868711!,lush-proficient-bumblebee,0.120000,0.276469,-3.103434,0.000000,-3.103434,-23.656789,-8.189147,0.000000,-8.189147,0.324824,0.301043,0.410319,0.550589
521201012953868711!,lush-proficient-bumblebee,0.130000,0.037449,-3.103434,0.000000,-3.103434,-24.147285,-8.177380,0.000000,-8.177380,0.315863,0.295149,0.413490,0.557590
521201012953868711!,lush-proficient-bumblebee,0.140000,-0.205785,-3.103434,0.000000,-3.103434,-24.499526,-8.178883,0.000000,-8.178883,0.307976,0.289902,0.416204,0.563751
521201012953868711!,lush-proficient-bumblebee,0.150000,-0.451932,-3.103434,0.000000,-3.103434,-24.729845,-8.178691,0.000000,-8.178691,0.301035,0.285293,0.418602,0.569173
521201012953868711!,lush-proficient-bumblebee,0.160000,-0.699846,-3.103434,0.000000,-3.103434,-24.852899,-8.178716,0.000000,-8.178716,0.294945,0.281247,0.420705,0.573930
521201012953868711!,lush-proficient-bumblebee,0.170000,-0.948519,-3.103434,0.000000,-3.103434,-24.881833,-8.178713,0.000000,-8.178713,0.289618,0.277708,0.422545,0.578092
521201012953868711!,lush-proficient-bumblebee,0.180000,-1.197071,-3.103434,0.000000,-3.103434,-24.828432,-8.178713,0.000000,-8.178713,0.284974,0.274623,0.424149,0.581720
521201012953868711!,lush-proficient-bumblebee,0.190000,-1.444729,-3.103434,0.000000,-3.103434,-24.703256,-8.178713,0.000000,-8.178713,0.280941,0.271944,0.425541,0.584870
521201012953868711!,lush-proficient-bumblebee,0.200000,-1.690824,-3.103434,0.000000,-3.103434,-24.515756,-8.178713,0.000000,-8.178713,0.277456,0.269629,0.426745,0.587592
521201012953868711!,lush-proficient-bumblebee,0.210000,-1.934775,-3.103434,0.000000,-3.103434,-24.274391,-8.178713,0.000000,-8.178713,0.274460,0.267638,0.427780,0.589933
521201012953868711!,lush-proficient-bumblebee,0.220000,-2.176080,-3.103434,0.000000,-3.103434,-23.986721,-8.178713,0.000000,-8.178713,0.271901,0.265938,0.428664,0.591932
521201012953868711!,lush-proficient-bumblebee,0.230000,-2.279677,-3.103434,0.000000,-3.103434,-23.659498,-8.178713,0.000000,-8.178713,0.272486,0.266327,0.428461,0.591475
521201012953868711!,lush-proficient-bumblebee,0.240000,-2.278086,-3.103434,0.000000,-3.103434,0.318175,-8.178713,0.000000,-8.178713,0.470744,0.398031,0.359994,0.436604
521201012953868711!,lush-proficient-bumblebee,0.250000,-2.282009,-3.103434,0.000000,-3.103434,-2.427723,-8.178713,0.000000,-8.178713,0.447963,0.382898,0.367861,0.454399
521201012953868711!,lush-proficient-bumblebee,0.260000,-2.282009,-3.103434,0.000000,-3.103434,-2.393820,-8.178713,0.000000,-8.178713,0.448243,0.383084,0.367764,0.454180
521201012953868711!,lush-proficient-bumblebee,0.270000,-2.282009,-3.103434,0.000000,-3.103434,-2.398152,-8.178713,0.000000,-8.178713,0.448207,0.383060,0.367777,0.454208
521201012953868711!,lush-proficient-bumblebee,0.280000,-2.282009,-3.103434,0.000000,-3.103434,-2.397599,-8.178713,0.000000,-8.178713,0.448212,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.290000,-2.282009,-3.103434,0.000000,-3.103434,-2.397669,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.300000,-2.282009,-3.103434,0.000000,-3.103434,-2.397660,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.310000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.320000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.330000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.340000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.350000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.360000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.370000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.380000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.390000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.400000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.410000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.420000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.430000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.440000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.450000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.460000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.470000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.480000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.490000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.500000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.510000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.520000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.530000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.540000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.550000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.560000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.570000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.580000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.590000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
521201012953868711!,lush-proficient-bumblebee,0.600000,-2.282009,-3.103434,0.000000,-3.103434,-2.397661,-8.178713,0.000000,-8.178713,0.448211,0.383063,0.367775,0.454205
