ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
1706660177897678052!,thoughtful-antique-butterfly,0.000000,-2.081594,-0.077920,-0.215482,0.641542,-0.456684,0.203568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026505,-0.279913,0.142361,0.055522,0.094305,-0.438359
1706660177897678052!,thoughtful-antique-butterfly,0.010000,-2.073980,-0.093153,-0.213614,0.641039,-0.456494,0.203993,1.530825,-3.038716,0.371629,-0.101434,0.037620,0.084185,-0.036164,-0.161533,0.005708,0.004220,-0.018163,-0.238702
1706660177897678052!,thoughtful-antique-butterfly,0.020000,-2.052962,-0.130229,-0.207300,0.640179,-0.455525,0.206147,2.684525,-4.372535,0.889944,-0.073267,0.156635,0.346117,-0.052846,-0.090851,-0.045622,-0.007030,-0.057757,-0.128074
1706660177897678052!,thoughtful-antique-butterfly,0.030000,-2.021865,-0.176456,-0.196003,0.639772,-0.453278,0.211042,3.539258,-4.871551,1.367183,-0.012727,0.293934,0.631315,-0.060469,-0.058109,-0.068072,-0.012557,-0.074662,-0.075951
1706660177897678052!,thoughtful-antique-butterfly,0.040000,-1.982999,-0.225770,-0.180083,0.639964,-0.449580,0.218809,4.231657,-4.992473,1.812793,0.044878,0.447153,0.918752,-0.063841,-0.042058,-0.077641,-0.015769,-0.081394,-0.049684
1706660177897678052!,thoughtful-antique-butterfly,0.050000,-1.937708,-0.275413,-0.159826,0.640630,-0.444261,0.229417,4.818998,-4.940519,2.231864,0.080658,0.618082,1.196904,-0.065078,-0.033323,-0.081457,-0.018158,-0.083552,-0.034925
1706660177897678052!,thoughtful-antique-butterfly,0.060000,-1.886930,-0.324121,-0.135479,0.641498,-0.437125,0.242738,5.324885,-4.809377,2.627332,0.083481,0.809829,1.458351,-0.065094,-0.027775,-0.082670,-0.020393,-0.083610,-0.025376
1706660177897678052!,thoughtful-antique-butterfly,0.070000,-1.831441,-0.371319,-0.107265,0.642198,-0.427945,0.258579,5.757564,-4.643784,3.000737,0.046076,1.025519,1.697224,-0.064275,-0.023613,-0.082662,-0.022770,-0.082659,-0.018311
1706660177897678052!,thoughtful-antique-butterfly,0.080000,-1.771970,-0.416775,-0.075399,0.642303,-0.416465,0.276689,6.118238,-4.467271,3.352497,-0.036743,1.267686,1.908089,-0.062784,-0.020076,-0.082041,-0.025411,-0.081183,-0.012591
1706660177897678052!,thoughtful-antique-butterfly,0.090000,-1.709253,-0.460444,-0.040097,0.641336,-0.402408,0.296763,6.405119,-4.294322,3.681986,-0.168878,1.537981,2.085491,-0.060708,-0.016862,-0.081081,-0.028343,-0.079412,-0.007774
