ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
1417013860091673374!,thoughtful-zippy-butterfly,0.000000,1.246422,-0.472507,-0.482930,0.532153,-0.498949,0.032409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.502441,-0.338962,0.321246,0.652902
1417013860091673374!,thoughtful-zippy-butterfly,0.010000,1.233564,-0.489369,-0.486692,0.530788,-0.499042,0.030941,-2.579262,-3.361915,-0.748731,-0.275156,-0.018179,-0.293207,-0.097150,0.011161,0.313709,0.426830
1417013860091673374!,thoughtful-zippy-butterfly,0.020000,1.196428,-0.527688,-0.503819,0.525479,-0.499349,0.025499,-4.837485,-4.312111,-2.668317,-0.810174,-0.040171,-0.786678,0.056505,0.110381,0.247972,0.292585
1417013860091673374!,thoughtful-zippy-butterfly,0.030000,1.140090,-0.571699,-0.539647,0.513880,-0.499760,0.015474,-6.402554,-4.526717,-4.484068,-1.558207,-0.037228,-1.202335,0.163227,0.156363,0.214320,0.264120
1417013860091673374!,thoughtful-zippy-butterfly,0.040000,1.070763,-0.617106,-0.592949,0.492878,-0.499997,0.001594,-7.414936,-4.616914,-6.144897,-2.713302,-0.004946,-1.551622,0.259247,0.182014,0.193645,0.285075
1417013860091673374!,thoughtful-zippy-butterfly,0.050000,0.994127,-0.664220,-0.661598,0.457642,-0.499761,-0.015443,-7.837796,-4.887624,-7.520329,-4.419083,0.056460,-1.827152,0.357554,0.202398,0.177871,0.326786
1417013860091673374!,thoughtful-zippy-butterfly,0.060000,0.916767,-0.715664,-0.741653,0.402211,-0.498785,-0.034842,-7.529203,-5.482723,-8.385147,-6.752556,0.140737,-2.014746,0.458679,0.224751,0.163397,0.369692
1417013860091673374!,thoughtful-zippy-butterfly,0.070000,0.846988,-0.774804,-0.826495,0.320392,-0.496899,-0.055596,-6.282409,-6.425663,-8.412663,-9.680738,0.234972,-2.100106,0.553977,0.253147,0.147779,0.392351
1417013860091673374!,thoughtful-zippy-butterfly,0.080000,0.795342,-0.844638,-0.905775,0.207121,-0.494092,-0.076634,-3.861868,-7.597556,-7.195601,-12.989543,0.322841,-2.081500,0.624161,0.289819,0.128380,0.365084
1417013860091673374!,thoughtful-zippy-butterfly,0.090000,0.774607,-0.926066,-0.964982,0.060763,-0.490509,-0.096958,-0.077903,-8.691546,-4.333356,-16.193087,0.391333,-1.979749,0.635866,0.333941,0.102868,0.249432
1417013860091673374!,thoughtful-zippy-butterfly,0.100000,0.798623,-1.015934,-0.986379,-0.113844,-0.486383,-0.115894,5.061327,-9.202551,0.371795,-18.481919,0.440020,-1.846669,0.542595,0.378047,0.071700,0.010268
1417013860091673374!,thoughtful-zippy-butterfly,0.110000,0.879128,-1.105324,-0.952527,-0.302181,-0.481877,-0.133398,11.130756,-8.508788,6.607686,-18.824138,0.483907,-1.748031,0.298595,0.401759,0.042951,-0.348894
1417013860091673374!,thoughtful-zippy-butterfly,0.120000,1.020846,-1.180071,-0.852639,-0.480033,-0.476933,-0.150117,17.139059,-6.214650,13.360165,-16.327949,0.546279,-1.735574,-0.107271,0.374311,0.031169,-0.755775
1417013860091673374!,thoughtful-zippy-butterfly,0.130000,1.216235,-1.224956,-0.689188,-0.617201,-0.471210,-0.167217,21.671947,-2.499897,19.046982,-10.729641,0.644099,-1.815044,-0.629587,0.265279,0.052901,-1.073874
1417013860091673374!,thoughtful-zippy-butterfly,0.140000,1.443218,-1.229747,-0.481219,-0.685192,-0.464325,-0.185478,23.283304,1.711839,22.038789,-2.686236,0.786025,-1.967738,-1.177495,0.068744,0.117120,-1.178000
1417013860091673374!,thoughtful-zippy-butterfly,0.150000,1.667076,-1.195975,-0.261604,-0.666641,-0.455665,-0.205838,20.912997,5.120080,21.250699,6.350531,0.986364,-2.183526,-1.657135,-0.179648,0.221775,-1.040151
1417013860091673374!,thoughtful-zippy-butterfly,0.160000,1.844923,-1.137148,-0.070114,-0.560404,-0.444488,-0.228977,13.992898,6.655699,16.379548,14.580393,1.277085,-2.479072,-1.990844,-0.406630,0.355816,-0.739394
1417013860091673374!,thoughtful-zippy-butterfly,0.170000,1.930920,-1.073452,0.053705,-0.383480,-0.429686,-0.255676,2.560731,6.020485,7.763937,20.176909,1.681990,-2.826726,-2.071329,-0.538419,0.497040,-0.341070
1417013860091673374!,thoughtful-zippy-butterfly,0.180000,1.885131,-1.025608,0.076642,-0.171577,-0.410070,-0.286081,-12.004918,3.375431,-3.560245,21.257810,2.174022,-3.116249,-1.641633,-0.513000,0.573094,0.197285
1417013860091673374!,thoughtful-zippy-butterfly,0.190000,1.693984,-1.012947,-0.018177,0.020737,-0.384944,-0.319089,-25.837789,-1.299826,-15.293537,16.165334,2.679775,-3.232834,-0.353087,-0.269716,0.446111,0.917632
1417013860091673374!,thoughtful-zippy-butterfly,0.200000,1.395264,-1.056363,-0.216398,0.127928,-0.354476,-0.352628,-32.929316,-8.126678,-23.626429,4.533306,3.141441,-3.157909,1.721206,0.187650,0.079548,1.690059
1417013860091673374!,thoughtful-zippy-butterfly,0.210000,1.083099,-1.174754,-0.462358,0.094720,-0.319647,-0.384481,-28.339317,-16.168992,-24.281603,-11.229130,3.540452,-2.943431,3.701801,0.700341,-0.293442,2.239466
1417013860091673374!,thoughtful-zippy-butterfly,0.220000,0.875135,-1.368408,-0.666937,-0.094824,-0.281453,-0.413261,-12.419683,-22.414073,-15.198905,-25.779191,3.901501,-2.657131,4.631452,1.042414,-0.441730,2.336895
1417013860091673374!,thoughtful-zippy-butterfly,0.230000,0.858012,-1.601880,-0.739170,-0.398132,-0.240779,-0.438207,9.181846,-23.315497,1.761946,-33.160524,4.240947,-2.330247,4.265827,1.120101,-0.424912,1.808951
1417013860091673374!,thoughtful-zippy-butterfly,0.240000,1.052522,-1.808732,-0.624801,-0.719426,-0.197866,-0.459183,29.130828,-16.750418,21.134145,-29.063788,4.635561,-1.997505,2.598569,0.886844,-0.336039,0.594938
1417013860091673374!,thoughtful-zippy-butterfly,0.250000,1.404532,-1.918537,-0.339613,-0.939784,-0.151781,-0.476406,40.050597,-4.170390,34.738384,-13.636797,5.124015,-1.632487,-0.161671,0.281675,-0.126973,-0.879530
1417013860091673374!,thoughtful-zippy-butterfly,0.260000,1.796709,-1.899179,0.023807,-0.973534,-0.101713,-0.489545,37.011375,8.381160,36.209040,6.844437,5.450890,-1.132533,-3.099688,-0.524740,0.219126,-1.929699
1417013860091673374!,thoughtful-zippy-butterfly,0.270000,2.088873,-1.781659,0.339253,-0.812727,-0.048941,-0.497599,20.403879,14.896730,25.438593,23.988012,5.524514,-0.543356,-5.139173,-1.113224,0.606736,-2.368860
1417013860091673374!,thoughtful-zippy-butterfly,0.280000,2.168593,-1.633331,0.505054,-0.523089,0.005589,-0.499969,-4.769695,14.140489,7.033686,31.826171,5.563331,0.062187,-5.564153,-1.154392,0.855771,-2.357700
1417013860091673374!,thoughtful-zippy-butterfly,0.290000,1.992053,-1.517759,0.475253,-0.214180,0.062312,-0.496102,-29.718208,7.843556,-12.708084,27.635956,5.673021,0.712552,-3.815953,-0.596403,0.656239,-1.878905
1417013860091673374!,thoughtful-zippy-butterfly,0.300000,1.621693,-1.485357,0.273089,-0.008446,0.121677,-0.484969,-42.683173,-3.183356,-26.394556,11.690180,5.809449,1.457569,-0.063085,0.380630,-0.079889,-0.895375
1417013860091673374!,thoughtful-zippy-butterfly,0.310000,1.225682,-1.579815,-0.001562,-0.000615,0.182374,-0.465553,-34.830381,-17.032533,-26.361819,-10.451361,5.734051,2.246241,3.746379,1.298123,-0.718218,0.423245
1417013860091673374!,thoughtful-zippy-butterfly,0.320000,0.998506,-1.801456,-0.198616,-0.199301,0.240546,-0.438335,-9.940527,-26.595130,-11.319630,-27.625588,5.299902,2.908438,5.588474,1.580855,-0.733531,1.845331
1417013860091673374!,thoughtful-zippy-butterfly,0.330000,1.043414,-2.075894,-0.197223,-0.507194,0.292351,-0.405624,18.260667,-26.187194,11.826587,-31.275711,4.643581,3.346840,5.530292,1.166283,-0.423799,3.099031
1417013860091673374!,thoughtful-zippy-butterfly,0.340000,1.328066,-2.292123,0.033441,-0.767674,0.336401,-0.369911,36.989787,-14.702768,32.814528,-18.248572,4.036311,3.670659,3.599567,0.161890,-0.022570,3.631340
1417013860091673374!,thoughtful-zippy-butterfly,0.350000,1.705428,-2.355778,0.412651,-0.829762,0.374562,-0.331215,36.283345,3.744828,40.208467,7.070027,3.791598,4.287819,-0.117348,-1.164724,0.491322,3.035118
1417013860091673374!,thoughtful-zippy-butterfly,0.360000,1.961505,-2.238892,0.771142,-0.631709,0.410687,-0.285196,13.402406,20.079131,28.791294,31.476947,3.820248,5.501224,-3.565066,-1.923183,0.982502,1.561474
1417013860091673374!,thoughtful-zippy-butterfly,0.370000,1.924037,-1.993290,0.945784,-0.248865,0.446337,-0.225352,-20.806017,27.840490,5.250473,42.452668,3.586254,7.103022,-4.412497,-1.364154,0.984259,-0.478307
1417013860091673374!,thoughtful-zippy-butterfly,0.380000,1.574859,-1.712949,0.871026,0.159114,0.477271,-0.149037,-47.780534,25.926031,-19.184507,36.677183,2.714914,8.694133,-2.874673,0.135422,0.135375,-3.135545
1417013860091673374!,thoughtful-zippy-butterfly,0.390000,1.063887,-1.510138,0.592301,0.433468,0.496705,-0.057308,-53.041727,12.230595,-34.105587,16.825153,1.148928,9.958079,-0.716758,1.658262,-0.868806,-5.407238
1417013860091673374!,thoughtful-zippy-butterfly,0.400000,0.617381,-1.489041,0.246505,0.476271,0.498047,0.044152,-34.999015,-8.403515,-31.948001,-7.827755,-0.907868,10.241090,0.536987,2.264791,-1.041682,-5.523277
1417013860091673374!,thoughtful-zippy-butterfly,0.410000,0.408198,-1.656060,0.003584,0.302584,0.478317,0.145648,-6.074987,-23.213172,-14.309135,-24.914173,-2.911844,9.562676,1.144521,1.824115,-0.675390,-3.401303
1417013860091673374!,thoughtful-zippy-butterfly,0.420000,0.477484,-1.901238,-0.017935,0.036431,0.439251,0.238869,19.774631,-23.196449,10.479163,-25.573091,-4.545296,8.358266,1.631186,0.637666,-0.191085,0.265391
1417013860091673374!,thoughtful-zippy-butterfly,0.430000,0.735182,-2.064466,0.188284,-0.140693,0.385049,0.318963,30.629207,-7.385380,28.872580,-7.884760,-5.743253,6.933203,1.642148,-0.941598,0.423256,4.402918
1417013860091673374!,thoughtful-zippy-butterfly,0.440000,0.990669,-2.022381,0.492950,-0.085302,0.320294,0.383942,19.117987,16.168755,28.795140,18.655231,-6.704739,5.593256,1.275192,-2.037207,1.018224,7.130613
1417013860091673374!,thoughtful-zippy-butterfly,0.450000,1.042979,-1.756156,0.695830,0.213486,0.247346,0.434534,-9.377882,35.225494,9.069081,38.476768,-7.727326,4.398568,1.310882,-1.805314,1.079234,6.802376
1417013860091673374!,thoughtful-zippy-butterfly,0.460000,0.805695,-1.370428,0.642422,0.622896,0.165830,0.471699,-38.005373,38.322552,-20.469857,39.758885,-8.842720,3.108739,2.103498,-0.326572,0.164815,3.269716
1417013860091673374!,thoughtful-zippy-butterfly,0.470000,0.367571,-1.064586,0.311865,0.934638,0.074895,0.494359,-48.876078,19.562201,-43.777421,19.704270,-9.975744,1.511322,2.723488,1.428688,-0.971875,-1.354751
1417013860091673374!,thoughtful-zippy-butterfly,0.480000,-0.057790,-1.016072,-0.159460,0.981342,-0.026714,0.499286,-34.765802,-9.901567,-47.189549,-10.533944,-11.091533,-0.593436,1.943526,2.243980,-1.177897,-4.160844
1417013860091673374!,thoughtful-zippy-butterfly,0.490000,-0.268778,-1.234915,-0.563826,0.743202,-0.138426,0.480456,-6.373631,-31.239399,-31.246479,-34.949338,-11.751424,-3.385755,0.202725,2.063268,-0.801607,-5.106715
1417013860091673374!,thoughtful-zippy-butterfly,0.500000,-0.189337,-1.587190,-0.744702,0.334156,-0.254095,0.430622,22.144330,-35.968889,-4.342805,-43.624992,-11.577379,-6.831415,-1.642652,1.351195,-0.386396,-5.043388
1417013860091673374!,thoughtful-zippy-butterfly,0.510000,0.126778,-1.903254,-0.654005,-0.061956,-0.362555,0.344316,40.018676,-24.468413,20.853218,-32.595323,-9.961733,-10.489426,-3.306174,0.189221,0.103477,-3.764533
1417013860091673374!,thoughtful-zippy-butterfly,0.520000,0.527371,-2.055083,-0.378814,-0.272156,-0.447462,0.223109,38.265871,-4.576731,30.960875,-8.289543,-6.738752,-13.515056,-4.499232,-1.072747,0.671957,-1.648132
1417013860091673374!,thoughtful-zippy-butterfly,0.530000,0.808027,-2.014348,-0.102011,-0.233385,-0.494042,0.076957,16.532047,12.322155,21.301787,14.759402,-2.356141,-15.125849,-4.520502,-1.730677,1.109117,0.333286
1417013860091673374!,thoughtful-zippy-butterfly,0.540000,0.819610,-1.853216,0.003491,-0.027305,-0.494029,-0.077042,-14.269699,17.867212,-1.525974,23.563216,2.311181,-14.820433,-2.252072,-1.356523,0.989147,1.873040
1417013860091673374!,thoughtful-zippy-butterfly,0.550000,0.558677,-1.710895,-0.131434,0.166270,-0.449054,-0.219888,-36.736412,7.760378,-24.288563,12.336642,6.264777,-12.793920,2.605239,-0.091604,0.082454,3.218002
1417013860091673374!,thoughtful-zippy-butterfly,0.560000,0.191661,-1.742860,-0.424944,0.159717,-0.369213,-0.337167,-34.945261,-15.729123,-30.955922,-14.436222,9.082308,-9.945522,7.392834,1.345374,-0.863187,4.081519
1417013860091673374!,thoughtful-zippy-butterfly,0.570000,-0.026158,-2.016941,-0.664493,-0.121544,-0.265912,-0.423427,-7.301429,-37.380646,-13.310057,-39.404243,11.204976,-7.036724,8.643593,1.882187,-1.030608,4.110161
1417013860091673374!,thoughtful-zippy-butterfly,0.580000,0.081309,-2.428226,-0.638754,-0.562346,-0.145877,-0.478247,28.587118,-40.930264,19.766977,-44.334052,12.872266,-3.926363,5.933740,1.127327,-0.640241,3.275919
1417013860091673374!,thoughtful-zippy-butterfly,0.590000,0.481413,-2.763405,-0.288609,-0.917581,-0.013900,-0.499807,49.662929,-22.229253,48.190380,-22.843555,14.044097,-0.390584,0.275935,-0.672083,0.084879,1.838695
1417013860091673374!,thoughtful-zippy-butterfly,0.600000,0.939281,-2.844163,0.237629,-0.971282,0.124655,-0.484212,39.853012,7.735391,52.986100,12.655540,14.341925,3.692174,-5.153993,-2.284436,0.957579,0.509264
1417013860091673374!,thoughtful-zippy-butterfly,0.610000,1.164461,-2.633557,0.684234,-0.692067,0.260364,-0.426862,4.336499,33.175352,33.386396,40.360843,13.153278,8.022819,-6.591745,-2.150579,1.364749,-0.685698
1417013860091673374!,thoughtful-zippy-butterfly,0.620000,1.017954,-2.221443,0.867896,-0.227081,0.378032,-0.327248,-33.070355,46.216299,2.945732,48.926195,10.475692,12.101363,-4.298747,-0.425235,0.608537,-2.823404
1417013860091673374!,thoughtful-zippy-butterfly,0.630000,0.592685,-1.775315,0.751492,0.218370,0.462605,-0.189728,-51.466276,39.468787,-24.399921,37.312812,6.369848,15.531307,-1.227479,1.664382,-0.770297,-5.821689
1417013860091673374!,thoughtful-zippy-butterfly,0.640000,0.109551,-1.504404,0.432056,0.469422,0.499322,-0.026033,-44.001563,13.303378,-36.049576,12.004095,0.887292,17.018825,0.210803,2.709831,-1.183614,-6.992807
1417013860091673374!,thoughtful-zippy-butterfly,0.650000,-0.218165,-1.516277,0.093011,0.459367,0.479403,0.142032,-20.052064,-14.138322,-28.482587,-12.810466,-4.761764,16.072406,0.282854,2.334254,-0.756684,-5.489943
1417013860091673374!,thoughtful-zippy-butterfly,0.660000,-0.289335,-1.732875,-0.093633,0.257527,0.405102,0.293074,6.806891,-26.209192,-7.027317,-24.848974,-9.759954,13.490713,0.141605,1.102427,-0.240192,-2.367373
1417013860091673374!,thoughtful-zippy-butterfly,0.670000,-0.130167,-1.962963,-0.045165,0.035230,0.284436,0.411213,24.830207,-16.916522,15.972777,-16.539730,-13.720412,9.490410,-0.109610,-0.591168,0.346188,1.668279
1417013860091673374!,thoughtful-zippy-butterfly,0.680000,0.113740,-2.015146,0.169228,-0.015916,0.130750,0.482602,22.686102,7.470447,23.780053,7.440085,-16.100059,4.361952,-0.180969,-1.914996,0.928026,5.154132
1417013860091673374!,thoughtful-zippy-butterfly,0.690000,0.234240,-1.815375,0.349629,0.181294,-0.036747,0.498648,0.160390,30.521916,9.145480,30.002661,-16.496027,-1.215634,0.956903,-1.928417,1.028021,6.581116
1417013860091673374!,thoughtful-zippy-butterfly,0.700000,0.094912,-1.465509,0.298934,0.524058,-0.196894,0.459601,-28.523894,35.448685,-20.117491,34.586642,-14.797178,-6.339128,3.929840,-0.639945,0.219574,5.976531
1417013860091673374!,thoughtful-zippy-butterfly,0.710000,-0.272219,-1.202533,-0.045137,0.784534,-0.331279,0.374506,-44.142206,13.439502,-46.102819,13.663560,-11.696949,-10.346843,7.113815,1.164202,-0.940756,4.016578
1417013860091673374!,thoughtful-zippy-butterfly,0.720000,-0.665938,-1.255375,-0.544531,0.740936,-0.430630,0.254083,-32.412081,-24.367109,-48.738509,-23.374202,-8.194801,-13.888886,7.421059,2.275989,-1.401449,1.403194
1417013860091673374!,thoughtful-zippy-butterfly,0.730000,-0.828223,-1.651482,-0.925744,0.346139,-0.489536,0.101757,1.856426,-51.626443,-23.569175,-52.867689,-3.568566,-17.167815,4.457650,2.098550,-1.134888,-1.057255
1417013860091673374!,thoughtful-zippy-butterfly,0.740000,-0.629335,-2.193686,-0.971697,-0.223207,-0.494508,-0.073906,37.840746,-52.714144,14.723700,-56.730623,2.767298,-18.515988,-0.236416,0.881430,-0.503427,-2.753739
1417013860091673374!,thoughtful-zippy-butterfly,0.750000,-0.158564,-2.627630,-0.663256,-0.692356,-0.434219,-0.247899,54.666079,-31.481628,43.926272,-34.282416,9.420545,-16.501018,-5.036758,-0.798235,0.336952,-3.312211
1417013860091673374!,thoughtful-zippy-butterfly,0.760000,0.340899,-2.801037,-0.171160,-0.867699,-0.314515,-0.388690,43.426639,-2.766186,50.410031,-0.916582,14.437415,-11.682272,-8.119711,-1.927397,1.119291,-3.187337
1417013860091673374!,thoughtful-zippy-butterfly,0.770000,0.624369,-2.698970,0.275570,-0.729620,-0.154966,-0.475379,12.316270,21.902556,35.897941,26.079193,17.188759,-5.603258,-8.087966,-1.766952,1.440848,-2.966020
1417013860091673374!,thoughtful-zippy-butterfly,0.780000,0.581822,-2.395722,0.512612,-0.396920,0.023239,-0.499460,-20.759205,36.024477,10.418372,37.104024,18.017206,0.838312,-4.844625,-0.458907,0.812436,-3.030441
1417013860091673374!,thoughtful-zippy-butterfly,0.790000,0.281221,-2.038256,0.490167,-0.049200,0.201627,-0.457544,-39.246519,32.101020,-13.805335,29.428482,17.147934,7.556614,-0.562251,1.241807,-0.399428,-3.665676
1417013860091673374!,thoughtful-zippy-butterfly,0.800000,-0.096524,-1.817113,0.285325,0.146096,0.358518,-0.348518,-35.404731,10.577560,-24.216992,8.401522,13.608489,13.998992,1.823852,2.223766,-0.913305,-3.833665
1417013860091673374!,thoughtful-zippy-butterfly,0.810000,-0.355967,-1.834469,0.067741,0.120133,0.465239,-0.183175,-15.135745,-12.805986,-16.334532,-12.546119,7.207994,18.307311,2.351003,1.929604,-0.651306,-2.256823
