ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
208041755757267231!,thoughtful-antique-butterfly,0.000000,-1.402599,-0.507457,0.586859,-0.712537,0.441851,-0.234026,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170081,0.373419,0.016931,-0.101409,0.079088,0.503093
208041755757267231!,thoughtful-antique-butterfly,0.010000,-1.396619,-0.487797,0.591058,-0.709478,0.442963,-0.231913,1.204865,3.926035,0.835313,0.612488,0.220918,0.421961,0.313271,0.392852,0.261671,0.193729,0.288280,0.453253
208041755757267231!,thoughtful-antique-butterfly,0.020000,-1.373681,-0.435453,0.609190,-0.696651,0.447209,-0.223616,3.373286,6.548568,2.770697,1.974043,0.618580,1.237096,0.280109,0.267434,0.296204,0.264220,0.297184,0.273680
208041755757267231!,thoughtful-antique-butterfly,0.030000,-1.331128,-0.364358,0.645405,-0.669839,0.454883,-0.207560,5.091725,7.694148,4.432354,3.427865,0.899796,1.971970,0.269602,0.205606,0.313919,0.295126,0.302339,0.180248
208041755757267231!,thoughtful-antique-butterfly,0.040000,-1.273799,-0.284955,0.696686,-0.627283,0.464790,-0.184311,6.295387,8.234357,5.756316,5.131401,1.059900,2.672816,0.270164,0.170797,0.326678,0.307886,0.308275,0.123683
208041755757267231!,thoughtful-antique-butterfly,0.050000,-1.207384,-0.201259,0.759066,-0.566052,0.475649,-0.154136,6.891490,8.569153,6.632720,7.174229,1.088727,3.359708,0.275674,0.147182,0.339352,0.312525,0.316663,0.083500
208041755757267231!,thoughtful-antique-butterfly,0.060000,-1.138474,-0.114303,0.827329,-0.482562,0.486093,-0.117107,6.774375,8.865906,6.908062,9.579541,0.972696,4.037500,0.282229,0.127957,0.353253,0.314314,0.327374,0.051497
208041755757267231!,thoughtful-antique-butterfly,0.070000,-1.074739,-0.024326,0.894562,-0.373402,0.494588,-0.073367,5.835759,9.161632,6.389959,12.288133,0.697045,4.698961,0.286530,0.109752,0.367727,0.316973,0.338927,0.023916
208041755757267231!,thoughtful-antique-butterfly,0.080000,-1.024886,0.068362,0.951779,-0.236262,0.499463,-0.023165,3.980676,9.386971,4.866037,15.131959,0.247105,5.327928,0.285291,0.090381,0.380691,0.323957,0.348566,-0.001824
208041755757267231!,thoughtful-antique-butterfly,0.090000,-0.998412,0.162225,0.987921,-0.071180,0.498906,0.033052,1.154782,9.361696,2.146682,17.803012,-0.390760,5.898358,0.275154,0.068416,0.388725,0.338682,0.352259,-0.027806
