ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
906379749986245052!,talented-ruddy-butterfly,0.000000,1.979288,0.856890,1.219822,0.206344,0.478860,0.877891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316121,-0.203894,-0.017451
906379749986245052!,talented-ruddy-butterfly,0.010000,1.972877,0.853110,1.213380,0.202598,0.476839,0.878991,-1.281685,-0.753732,-1.288217,-0.746106,-0.402515,0.218358,0.273153,-0.170358,-0.010786
906379749986245052!,talented-ruddy-butterfly,0.020000,1.954684,0.842196,1.194973,0.191936,0.471233,0.882009,-2.357455,-1.424987,-2.395202,-1.380886,-0.714547,0.381763,0.236343,-0.149253,-0.007684
906379749986245052!,talented-ruddy-butterfly,0.030000,1.926464,0.825071,1.166136,0.175531,0.462849,0.886437,-3.287433,-1.993848,-3.374649,-1.891757,-0.957191,0.499793,0.203480,-0.133934,-0.005943
906379749986245052!,talented-ruddy-butterfly,0.040000,1.889527,0.802787,1.128004,0.154649,0.452331,0.891850,-4.100328,-2.453959,-4.253487,-2.274007,-1.141007,0.578699,0.173190,-0.120475,-0.004353
906379749986245052!,talented-ruddy-butterfly,0.050000,1.844995,0.776424,1.081531,0.130573,0.440247,0.897877,-4.805951,-2.806803,-5.041702,-2.528120,-1.271073,0.623233,0.144681,-0.106760,-0.002322
906379749986245052!,talented-ruddy-butterfly,0.060000,1.793947,0.747022,1.027625,0.104566,0.427127,0.904192,-5.404085,-3.058540,-5.739554,-2.658392,-1.350268,0.637847,0.117643,-0.091904,0.000347
906379749986245052!,talented-ruddy-butterfly,0.070000,1.737467,0.715558,0.967201,0.077836,0.413458,0.910523,-5.890747,-3.218129,-6.342779,-2.672147,-1.381338,0.627249,0.092167,-0.075858,0.003616
906379749986245052!,talented-ruddy-butterfly,0.080000,1.676693,0.682899,0.901233,0.051502,0.399706,0.916644,-6.262476,-3.296883,-6.846538,-2.579558,-1.367862,0.596461,0.068621,-0.059115,0.007303
906379749986245052!,talented-ruddy-butterfly,0.090000,1.612779,0.649789,0.830734,0.026567,0.386294,0.922376,-6.519171,-3.307628,-7.248043,-2.393008,-1.314827,0.550653,0.047495,-0.042440,0.011170
906379749986245052!,talented-ruddy-butterfly,0.100000,1.546861,0.616838,0.756727,0.003904,0.373589,0.927594,-6.665338,-3.264047,-7.547878,-2.126365,-1.228595,0.494817,0.029247,-0.026641,0.014985
906379749986245052!,talented-ruddy-butterfly,0.110000,1.480006,0.584520,0.680215,-0.015759,0.361888,0.932222,-6.710086,-3.180003,-7.750239,-1.794139,-1.116521,0.433433,0.014178,-0.012399,0.018558
906379749986245052!,talented-ruddy-butterfly,0.120000,1.413171,0.553168,0.602141,-0.031836,0.351412,0.936221,-6.666238,-3.068887,-7.862345,-1.410643,-0.986392,0.370244,0.002362,-0.000169,0.021769
906379749986245052!,talented-ruddy-butterfly,0.130000,1.347172,0.522987,0.523364,-0.043883,0.342304,0.939589,-6.548985,-2.943096,-7.893389,-0.989328,-0.845838,0.308149,-0.006356,0.009853,0.024566
906379749986245052!,talented-ruddy-butterfly,0.140000,1.282626,0.494109,0.444634,-0.051574,0.334614,0.942355,-6.374273,-2.813755,-7.853260,-0.542510,-0.701606,0.249128,-0.012310,0.017687,0.026953
906379749986245052!,talented-ruddy-butterfly,0.150000,1.220021,0.466524,0.366607,-0.054710,0.328345,0.944558,-6.158039,-2.690386,-7.751823,-0.080889,-0.559538,0.194505,-0.015962,0.023528,0.028972
906379749986245052!,talented-ruddy-butterfly,0.160000,1.159698,0.440127,0.289849,-0.053191,0.323454,0.946244,-5.915285,-2.580948,-7.598077,0.386252,-0.424318,0.145044,-0.017816,0.027668,0.030685
906379749986245052!,talented-ruddy-butterfly,0.170000,1.101856,0.414744,0.214846,-0.047005,0.319856,0.947466,-5.659647,-2.491896,-7.399758,0.850822,-0.299377,0.101067,-0.018370,0.030432,0.032155
906379749986245052!,talented-ruddy-butterfly,0.180000,1.046567,0.390143,0.142012,-0.036214,0.317438,0.948279,-5.403304,-2.428233,-7.163257,1.305676,-0.186911,0.062569,-0.018069,0.032146,0.033428
906379749986245052!,talented-ruddy-butterfly,0.190000,0.993788,0.366046,0.071705,-0.020948,0.316073,0.948735,-5.157077,-2.393494,-6.893741,1.744417,-0.087983,0.029312,-0.017293,0.033106,0.034534
906379749986245052!,talented-ruddy-butterfly,0.200000,0.943372,0.342149,0.004236,-0.001399,0.315632,0.948882,-4.930574,-2.389682,-6.595358,2.161236,-0.002663,0.000886,-0.016347,0.033582,0.035479
906379749986245052!,talented-ruddy-butterfly,0.210000,0.895084,0.318135,-0.060120,0.022187,0.315982,0.948765,-4.732198,-2.417191,-6.271382,2.550687,0.070024,-0.023321,-0.015462,0.033814,0.036244
906379749986245052!,talented-ruddy-butterfly,0.220000,0.848611,0.293693,-0.121117,0.049508,0.317002,0.948425,-4.569122,-2.474652,-5.924444,2.907709,0.132040,-0.044133,-0.014804,0.034024,0.036789
906379749986245052!,talented-ruddy-butterfly,0.230000,0.803578,0.268525,-0.178532,0.080214,0.318601,0.947889,-4.447231,-2.558773,-5.556751,3.227781,0.186001,-0.062518,-0.014494,0.034432,0.037058
906379749986245052!,talented-ruddy-butterfly,0.240000,0.759555,0.242374,-0.232159,0.113912,0.320717,0.947175,-4.370662,-2.664376,-5.170056,3.506826,0.235329,-0.079683,-0.014600,0.035252,0.036985
906379749986245052!,talented-ruddy-butterfly,0.250000,0.716081,0.215054,-0.281812,0.150167,0.323325,0.946288,-4.341415,-2.784468,-4.765749,3.741344,0.284073,-0.097061,-0.015155,0.036689,0.036494
906379749986245052!,talented-ruddy-butterfly,0.260000,0.672674,0.186468,-0.327324,0.188521,0.326443,0.945217,-4.358980,-2.910503,-4.344939,3.928513,0.336646,-0.116265,-0.016160,0.038933,0.035517
906379749986245052!,talented-ruddy-butterfly,0.270000,0.628877,0.156626,-0.368537,0.228490,0.330132,0.943935,-4.419912,-3.032989,-3.908415,4.066137,0.397822,-0.139135,-0.017584,0.042130,0.033997
906379749986245052!,talented-ruddy-butterfly,0.280000,0.584280,0.125626,-0.405305,0.269575,0.334502,0.942395,-4.518019,-3.142058,-3.456898,4.152663,0.472182,-0.167600,-0.019386,0.046375,0.031902
906379749986245052!,talented-ruddy-butterfly,0.290000,0.538555,0.093655,-0.437482,0.311262,0.339705,0.940532,-4.644369,-3.228381,-2.991099,4.187068,0.564018,-0.203714,-0.021513,0.051681,0.029230
906379749986245052!,talented-ruddy-butterfly,0.300000,0.491474,0.060979,-0.464930,0.353025,0.345935,0.938258,-4.787764,-3.284018,-2.511975,4.168831,0.676984,-0.249603,-0.023913,0.057969,0.026023
906379749986245052!,talented-ruddy-butterfly,0.310000,0.442935,0.027932,-0.487520,0.394337,0.353420,0.935465,-4.935462,-3.303241,-2.020970,4.097875,0.813762,-0.307441,-0.026543,0.065053,0.022363
906379749986245052!,talented-ruddy-butterfly,0.320000,0.392963,-0.005111,-0.505143,0.434668,0.362406,0.932020,-5.074164,-3.283201,-1.520256,3.974497,0.975775,-0.379420,-0.029371,0.072660,0.018375
906379749986245052!,talented-ruddy-butterfly,0.330000,0.341716,-0.037761,-0.517713,0.473496,0.373148,0.927772,-5.191132,-3.224306,-1.012931,3.799301,1.162959,-0.467740,-0.032380,0.080440,0.014215
906379749986245052!,talented-ruddy-butterfly,0.340000,0.289471,-0.069650,-0.525181,0.510301,0.385893,0.922543,-5.275283,-3.130245,-0.503127,3.573164,1.373648,-0.574587,-0.035562,0.088010,0.010053
906379749986245052!,talented-ruddy-butterfly,0.350000,0.236606,-0.100463,-0.527544,0.544574,0.400863,0.916138,-5.318108,-3.007646,0.003988,3.297233,1.604583,-0.702098,-0.038907,0.094986,0.006059
906379749986245052!,talented-ruddy-butterfly,0.360000,0.183570,-0.129964,-0.524857,0.575820,0.418241,0.908336,-5.314293,-2.865406,0.502317,2.972980,1.851027,-0.852301,-0.042391,0.101022,0.002383
906379749986245052!,talented-ruddy-butterfly,0.370000,0.130847,-0.158014,-0.517235,0.603557,0.438157,0.898898,-5.261981,-2.713806,0.985053,2.602296,2.106990,-1.027027,-0.045967,0.105841,-0.000858
906379749986245052!,talented-ruddy-butterfly,0.380000,0.078926,-0.184582,-0.504865,0.627322,0.460677,0.887568,-5.162686,-2.563536,1.444954,2.187621,2.365519,-1.227783,-0.049552,0.109246,-0.003584
906379749986245052!,talented-ruddy-butterfly,0.390000,0.028266,-0.209743,-0.488009,0.646680,0.485794,0.874073,-5.020908,-2.424756,1.874664,1.732083,2.619024,-1.455606,-0.053027,0.111128,-0.005753
906379749986245052!,talented-ruddy-butterfly,0.400000,-0.020729,-0.233671,-0.466998,0.661228,0.513424,0.858135,-4.843554,-2.306287,2.267026,1.239621,2.859608,-1.710911,-0.056242,0.111453,-0.007358
906379749986245052!,talented-ruddy-butterfly,0.410000,-0.067733,-0.256621,-0.442234,0.670605,0.543405,0.839470,-4.639256,-2.215022,2.615360,0.715074,3.079381,-1.993343,-0.059021,0.110249,-0.008416
906379749986245052!,talented-ruddy-butterfly,0.420000,-0.112594,-0.278832,-0.414243,0.674587,0.575443,0.817842,-4.417503,-2.155506,2.913935,0.164061,3.270802,-2.301374,-0.061183,0.107598,-0.008964
906379749986245052!,talented-ruddy-butterfly,0.430000,-0.155260,-0.300571,-0.383596,0.673011,0.609175,0.793036,-4.188119,-2.129903,3.157927,-0.407015,3.426981,-2.632452,-0.062551,0.103610,-0.009049
906379749986245052!,talented-ruddy-butterfly,0.440000,-0.195693,-0.322183,-0.350850,0.665707,0.644224,0.764837,-3.960835,-2.138023,3.343329,-0.990837,3.541816,-2.983283,-0.062967,0.098412,-0.008723
906379749986245052!,talented-ruddy-butterfly,0.450000,-0.233952,-0.343998,-0.316597,0.652581,0.680159,0.733064,-3.744678,-2.177493,3.467240,-1.579424,3.610175,-3.349631,-0.062310,0.092146,-0.008042
906379749986245052!,talented-ruddy-butterfly,0.460000,-0.270180,-0.366315,-0.281451,0.633622,0.716501,0.697586,-3.547595,-2.244112,3.527920,-2.164356,3.628041,-3.726415,-0.060504,0.084964,-0.007062
