ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
257802761707014359!,talented-antique-butterfly,0.000000,-1.240804,-1.915901,-1.645694,-1.001536,-0.962493,-0.271305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.132268,0.063125,-0.305473,0.398430,-0.355504,-0.068727
257802761707014359!,talented-antique-butterfly,0.010000,-1.242344,-1.909232,-1.647753,-0.995097,-0.964193,-0.265202,-0.306357,1.333552,-0.408758,1.288138,-0.335410,1.219447,0.210293,0.379868,0.068676,0.681828,0.024241,0.268016
257802761707014359!,talented-antique-butterfly,0.020000,-1.244709,-1.900608,-1.645539,-0.984456,-0.968670,-0.248353,-0.160224,0.400488,0.860592,0.847111,-0.549659,2.143880,0.180747,0.376594,0.027129,0.709880,-0.021522,0.258799
257802761707014359!,talented-antique-butterfly,0.030000,-1.245576,-1.900017,-1.630482,-0.977061,-0.975100,-0.221764,0.001300,-0.256431,2.174749,0.649976,-0.718849,3.160791,0.149132,0.374278,-0.005545,0.737151,-0.057480,0.259804
257802761707014359!,talented-antique-butterfly,0.040000,-1.244413,-1.904567,-1.601372,-0.970446,-0.982790,-0.184726,0.251749,-0.607943,3.678081,0.701374,-0.793531,4.221785,0.114526,0.374736,-0.030633,0.763664,-0.084618,0.274352
257802761707014359!,talented-antique-butterfly,0.050000,-1.240097,-1.911050,-1.555657,-0.962144,-0.990554,-0.137124,0.635423,-0.619443,5.494454,0.996440,-0.727948,5.258520,0.075661,0.379615,-0.050117,0.789860,-0.104711,0.305261
257802761707014359!,talented-antique-butterfly,0.060000,-1.231221,-1.915803,-1.489694,-0.949784,-0.996820,-0.079683,1.165342,-0.228919,7.718267,1.524411,-0.493702,6.176123,0.032055,0.390655,-0.066494,0.815740,-0.120068,0.354419
257802761707014359!,talented-antique-butterfly,0.070000,-1.216406,-1.914268,-1.399095,-0.931098,-0.999899,-0.014232,1.820493,0.682612,10.398575,2.276560,-0.097452,6.846457,-0.014893,0.409854,-0.082852,0.840106,-0.133572,0.422015
257802761707014359!,talented-antique-butterfly,0.080000,-1.194654,-1.900202,-1.279339,-0.903794,-0.998434,0.055942,2.546306,2.333392,13.507009,3.264942,0.397911,7.101841,-0.060473,0.439635,-0.102533,0.859510,-0.148274,0.505788
257802761707014359!,talented-antique-butterfly,0.090000,-1.165673,-1.864505,-1.126855,-0.865259,-0.992079,0.125617,3.266673,5.084036,16.875348,4.555373,0.852753,6.734725,-0.093325,0.482912,-0.126321,0.865579,-0.164329,0.600107
