ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
605013625904228139!,thoughtful-zippy-butterfly,0.000000,1.418440,-2.501371,0.440226,-0.756924,0.428863,-0.257053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.290559,-0.200052,0.046106,0.155315
605013625904228139!,thoughtful-zippy-butterfly,0.010000,1.410235,-2.505011,0.439166,-0.756576,0.429088,-0.256678,-1.640399,-0.724271,-0.211616,0.069266,0.044523,0.074429,-0.075915,-0.098204,0.012079,0.132439
605013625904228139!,thoughtful-zippy-butterfly,0.020000,1.389879,-2.513389,0.436373,-0.755314,0.429876,-0.255356,-2.431175,-0.947152,-0.346734,0.183361,0.112466,0.189329,0.017257,-0.055141,-0.002300,0.125419
605013625904228139!,thoughtful-zippy-butterfly,0.030000,1.363409,-2.522881,0.432401,-0.752790,0.431389,-0.252791,-2.862644,-0.948111,-0.447716,0.322060,0.189480,0.323349,0.058888,-0.037133,-0.008379,0.125292
605013625904228139!,thoughtful-zippy-butterfly,0.040000,1.333378,-2.531870,0.427493,-0.748791,0.433687,-0.248829,-3.142501,-0.847474,-0.533646,0.477943,0.268519,0.468005,0.078904,-0.029840,-0.011010,0.128420
605013625904228139!,thoughtful-zippy-butterfly,0.050000,1.300857,-2.539587,0.421755,-0.743152,0.436769,-0.243377,-3.359799,-0.694699,-0.613665,0.649148,0.345659,0.620327,0.090036,-0.027153,-0.012256,0.133239
605013625904228139!,thoughtful-zippy-butterfly,0.060000,1.266279,-2.545605,0.415220,-0.735716,0.440606,-0.236361,-3.553052,-0.508964,-0.692648,0.836076,0.418213,0.779602,0.097673,-0.026459,-0.012997,0.139021
605013625904228139!,thoughtful-zippy-butterfly,0.070000,1.229799,-2.549626,0.407882,-0.726318,0.445139,-0.227708,-3.738983,-0.296849,-0.773630,1.039881,0.483878,0.945918,0.104071,-0.026625,-0.013609,0.145374
605013625904228139!,thoughtful-zippy-butterfly,0.080000,1.191453,-2.551393,0.399711,-0.714781,0.450290,-0.217345,-3.924740,-0.059899,-0.858849,1.261769,0.540358,1.119500,0.110144,-0.027147,-0.014255,0.152029
605013625904228139!,thoughtful-zippy-butterfly,0.090000,1.151228,-2.550653,0.390654,-0.700916,0.455954,-0.205198,-4.113071,0.202112,-0.950173,1.502631,0.585223,1.300377,0.116218,-0.027781,-0.015003,0.158747
