ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
432357014279986011!,thoughtful-ruddy-butterfly,0.000000,0.082488,-1.440334,-0.885193,0.309979,-0.385269,0.318697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125877,0.147046,-0.414384
432357014279986011!,thoughtful-ruddy-butterfly,0.010000,0.096798,-1.430185,-0.884348,0.312615,-0.384399,0.319745,2.853068,2.036103,0.169417,0.525284,0.173927,0.209096,0.089976,0.087140,-0.191036
432357014279986011!,thoughtful-ruddy-butterfly,0.020000,0.131465,-1.404418,-0.882139,0.319707,-0.382146,0.322435,4.072166,3.124570,0.273785,0.891523,0.276860,0.328131,0.072780,0.058962,-0.089582
432357014279986011!,thoughtful-ruddy-butterfly,0.030000,0.174595,-1.369907,-0.879014,0.330066,-0.379030,0.326092,4.547419,3.777439,0.352288,1.177381,0.346128,0.402319,0.062838,0.044316,-0.043191
432357014279986011!,thoughtful-ruddy-butterfly,0.040000,0.220795,-1.329949,-0.875153,0.343041,-0.375314,0.330363,4.689277,4.209169,0.421063,1.413134,0.396649,0.450619,0.056209,0.035877,-0.021517
432357014279986011!,thoughtful-ruddy-butterfly,0.050000,0.267657,-1.286284,-0.870614,0.358203,-0.371151,0.335033,4.683033,4.516823,0.487666,1.612899,0.435208,0.482126,0.051204,0.030391,-0.011014
432357014279986011!,thoughtful-ruddy-butterfly,0.060000,0.314121,-1.239929,-0.865400,0.375228,-0.366645,0.339958,4.612527,4.746352,0.555682,1.783711,0.465010,0.501515,0.047051,0.026377,-0.005606
432357014279986011!,thoughtful-ruddy-butterfly,0.070000,0.359734,-1.191557,-0.859489,0.393844,-0.361878,0.345028,4.516068,4.920362,0.626731,1.929342,0.487635,0.511448,0.043388,0.023149,-0.002569
432357014279986011!,thoughtful-ruddy-butterfly,0.080000,0.404325,-1.141668,-0.852848,0.413811,-0.356916,0.350158,4.411512,5.050638,0.701373,2.052020,0.503923,0.513648,0.040039,0.020384,-0.000679
432357014279986011!,thoughtful-ruddy-butterfly,0.090000,0.447857,-1.090669,-0.845441,0.434906,-0.351823,0.355276,4.307457,5.143971,0.779556,2.153210,0.514372,0.509373,0.036918,0.017920,0.000606
432357014279986011!,thoughtful-ruddy-butterfly,0.100000,0.490355,-1.038912,-0.837236,0.456917,-0.346656,0.360319,4.208222,5.204890,0.860832,2.233987,0.519329,0.499636,0.033978,0.015671,0.001528
432357014279986011!,thoughtful-ruddy-butterfly,0.110000,0.531875,-0.986708,-0.828206,0.479642,-0.341470,0.365237,4.116051,5.236931,0.944481,2.295210,0.519068,0.485291,0.031190,0.013586,0.002193
432357014279986011!,thoughtful-ruddy-butterfly,0.120000,0.572493,-0.934334,-0.818333,0.502886,-0.336319,0.369986,4.032096,5.243216,1.029575,2.337617,0.513832,0.467075,0.028532,0.011628,0.002649
432357014279986011!,thoughtful-ruddy-butterfly,0.130000,0.612294,-0.882039,-0.807610,0.526461,-0.331252,0.374529,3.956849,5.226704,1.115026,2.361873,0.503847,0.445628,0.025983,0.009768,0.002916
432357014279986011!,thoughtful-ruddy-butterfly,0.140000,0.651379,-0.830030,-0.796042,0.550177,-0.326316,0.378837,3.890253,5.190326,1.199568,2.368609,0.489324,0.421485,0.023524,0.007982,0.003002
432357014279986011!,thoughtful-ruddy-butterfly,0.150000,0.689848,-0.778480,-0.783646,0.573857,-0.321552,0.382890,3.831903,5.136971,1.281839,2.358442,0.470456,0.395090,0.021134,0.006249,0.002911
432357014279986011!,thoughtful-ruddy-butterfly,0.160000,0.727787,-0.727535,-0.770452,0.597334,-0.316999,0.386667,3.781145,5.069491,1.360421,2.331996,0.447427,0.366811,0.018793,0.004553,0.002646
432357014279986011!,thoughtful-ruddy-butterfly,0.170000,0.765272,-0.677317,-0.756502,0.620453,-0.312697,0.390155,3.737077,4.990713,1.433845,2.289928,0.420406,0.336942,0.016481,0.002879,0.002214
432357014279986011!,thoughtful-ruddy-butterfly,0.180000,0.802364,-0.627917,-0.741853,0.643064,-0.308682,0.393339,3.698581,4.903431,1.500621,2.232952,0.389559,0.305715,0.014179,0.001217,0.001621
432357014279986011!,thoughtful-ruddy-butterfly,0.190000,0.839114,-0.579405,-0.726577,0.665028,-0.304989,0.396209,3.664356,4.810404,1.559262,2.161866,0.355053,0.273308,0.011871,-0.000439,0.000874
432357014279986011!,thoughtful-ruddy-butterfly,0.200000,0.875553,-0.531824,-0.710762,0.686211,-0.301655,0.398754,3.632943,4.714348,1.608319,2.077566,0.317060,0.239854,0.009544,-0.002091,-0.000018
432357014279986011!,thoughtful-ruddy-butterfly,0.210000,0.911699,-0.485192,-0.694507,0.706489,-0.298711,0.400963,3.602753,4.617913,1.646415,1.981065,0.275765,0.205441,0.007191,-0.003736,-0.001045
432357014279986011!,thoughtful-ruddy-butterfly,0.220000,0.947553,-0.439504,-0.677928,0.725747,-0.296191,0.402829,3.572102,4.523666,1.672290,1.873500,0.231372,0.170122,0.004807,-0.005366,-0.002194
432357014279986011!,thoughtful-ruddy-butterfly,0.230000,0.983100,-0.394727,-0.661153,0.743884,-0.294124,0.404340,3.539244,4.434053,1.684840,1.756133,0.184103,0.133920,0.002394,-0.006971,-0.003451
432357014279986011!,thoughtful-ruddy-butterfly,0.240000,1.018305,-0.350806,-0.644318,0.760808,-0.292540,0.405488,3.502414,4.351361,1.683163,1.630338,0.134209,0.096826,-0.000041,-0.008537,-0.004797
432357014279986011!,thoughtful-ruddy-butterfly,0.250000,1.053119,-0.307665,-0.627569,0.776442,-0.291463,0.406263,3.459863,4.277677,1.666600,1.497585,0.081971,0.058808,-0.002485,-0.010045,-0.006213
432357014279986011!,thoughtful-ruddy-butterfly,0.260000,1.087474,-0.265206,-0.611059,0.790722,-0.290916,0.406655,3.409902,4.214826,1.634772,1.359408,0.027700,0.019816,-0.004921,-0.011477,-0.007674
432357014279986011!,thoughtful-ruddy-butterfly,0.270000,1.121286,-0.223314,-0.594943,0.803603,-0.290919,0.406652,3.350945,4.164336,1.587614,1.217378,-0.028255,-0.020214,-0.007328,-0.012813,-0.009154
432357014279986011!,thoughtful-ruddy-butterfly,0.280000,1.154458,-0.181860,-0.579374,0.815050,-0.291489,0.406244,3.281529,4.127353,1.525378,1.073045,-0.085517,-0.061361,-0.009678,-0.014034,-0.010623
432357014279986011!,thoughtful-ruddy-butterfly,0.290000,1.186875,-0.140705,-0.564501,0.825049,-0.292637,0.405418,3.200367,4.104610,1.448651,0.927906,-0.143680,-0.103710,-0.011942,-0.015120,-0.012053
432357014279986011!,thoughtful-ruddy-butterfly,0.300000,1.218415,-0.099705,-0.550469,0.833595,-0.294371,0.404161,3.106378,4.096411,1.358349,0.783367,-0.202296,-0.147343,-0.014091,-0.016056,-0.013411
432357014279986011!,thoughtful-ruddy-butterfly,0.310000,1.248943,-0.058712,-0.537411,0.840699,-0.296695,0.402458,2.998705,4.102567,1.255683,0.640688,-0.260898,-0.192336,-0.016093,-0.016826,-0.014666
432357014279986011!,thoughtful-ruddy-butterfly,0.320000,1.278316,-0.017585,-0.525445,0.846385,-0.299606,0.400295,2.876750,4.122413,1.142136,0.500960,-0.318998,-0.238759,-0.017918,-0.017423,-0.015790
432357014279986011!,thoughtful-ruddy-butterfly,0.330000,1.306387,0.023809,-0.514677,0.850685,-0.303099,0.397657,2.740190,4.154819,1.019412,0.365078,-0.376091,-0.286662,-0.019538,-0.017838,-0.016758
432357014279986011!,thoughtful-ruddy-butterfly,0.340000,1.333008,0.065590,-0.505191,0.853639,-0.307163,0.394526,2.588993,4.198223,0.889388,0.233732,-0.431662,-0.336075,-0.020927,-0.018071,-0.017548
432357014279986011!,thoughtful-ruddy-butterfly,0.350000,1.358030,0.107861,-0.497056,0.855294,-0.311779,0.390889,2.423427,4.250691,0.754055,0.107405,-0.485195,-0.386999,-0.022067,-0.018123,-0.018145
432357014279986011!,thoughtful-ruddy-butterfly,0.360000,1.381308,0.150703,-0.490317,0.855700,-0.316926,0.386727,2.244057,4.309981,0.615461,-0.013616,-0.536180,-0.439405,-0.022942,-0.017999,-0.018539
432357014279986011!,thoughtful-ruddy-butterfly,0.370000,1.402704,0.194173,-0.485001,0.854909,-0.322578,0.382025,2.051747,4.373636,0.475654,-0.129222,-0.584120,-0.493226,-0.023543,-0.017709,-0.018725
432357014279986011!,thoughtful-ruddy-butterfly,0.380000,1.422103,0.238295,-0.481093,0.852984,-0.328695,0.376775,1.847668,4.439114,0.336591,-0.239475,-0.628551,-0.548343,-0.023869,-0.017267,-0.018703
432357014279986011!,thoughtful-ruddy-butterfly,0.390000,1.439424,0.283058,-0.478539,0.849997,-0.335227,0.370975,1.633250,4.503861,0.200084,-0.344554,-0.669048,-0.604577,-0.023927,-0.016688,-0.018472
432357014279986011!,thoughtful-ruddy-butterfly,0.400000,1.454568,0.328442,-0.477305,0.845997,-0.342134,0.364615,1.410040,4.565266,0.067864,-0.444661,-0.705222,-0.661741,-0.023724,-0.015987,-0.018053
432357014279986011!,thoughtful-ruddy-butterfly,0.410000,1.467458,0.374402,-0.477345,0.841031,-0.349373,0.357685,1.179809,4.620921,-0.058491,-0.540040,-0.736735,-0.719614,-0.023271,-0.015178,-0.017470
432357014279986011!,thoughtful-ruddy-butterfly,0.420000,1.478030,0.420873,-0.478595,0.835142,-0.356896,0.350179,0.944483,4.668667,-0.177587,-0.630960,-0.763300,-0.777942,-0.022587,-0.014276,-0.016742
432357014279986011!,thoughtful-ruddy-butterfly,0.430000,1.486243,0.467766,-0.480979,0.828373,-0.364654,0.342093,0.706093,4.706639,-0.288226,-0.717679,-0.784689,-0.836440,-0.021690,-0.013298,-0.015895
432357014279986011!,thoughtful-ruddy-butterfly,0.440000,1.492076,0.514977,-0.484410,0.820763,-0.372595,0.333426,0.466720,4.733302,-0.389413,-0.800431,-0.800738,-0.894805,-0.020606,-0.012260,-0.014951
432357014279986011!,thoughtful-ruddy-butterfly,0.450000,1.495528,0.562389,-0.488790,0.812350,-0.380666,0.324181,0.228444,4.747473,-0.480362,-0.879408,-0.811346,-0.952717,-0.019359,-0.011176,-0.013936
432357014279986011!,thoughtful-ruddy-butterfly,0.460000,1.496620,0.609874,-0.494017,0.803170,-0.388814,0.314363,-0.006703,4.748331,-0.560485,-0.954749,-0.816477,-1.009845,-0.017974,-0.010060,-0.012870
432357014279986011!,thoughtful-ruddy-butterfly,0.470000,1.495391,0.657297,-0.499982,0.793257,-0.396983,0.303981,-0.236781,4.735411,-0.629387,-1.026540,-0.816157,-1.065858,-0.016479,-0.008927,-0.011776
432357014279986011!,thoughtful-ruddy-butterfly,0.480000,1.491900,0.704521,-0.506574,0.782647,-0.405121,0.293048,-0.459981,4.708584,-0.686853,-1.094812,-0.810472,-1.120428,-0.014897,-0.007787,-0.010673
432357014279986011!,thoughtful-ruddy-butterfly,0.490000,1.486222,0.751408,-0.513679,0.771374,-0.413175,0.281579,-0.674653,4.668031,-0.732833,-1.159546,-0.799564,-1.173239,-0.013254,-0.006653,-0.009578
432357014279986011!,thoughtful-ruddy-butterfly,0.500000,1.478449,0.797823,-0.521184,0.759473,-0.421093,0.269593,-0.879330,4.614207,-0.767425,-1.220682,-0.783626,-1.223993,-0.011571,-0.005533,-0.008505
432357014279986011!,thoughtful-ruddy-butterfly,0.510000,1.468686,0.843637,-0.528977,0.746979,-0.428828,0.257111,-1.072749,4.547797,-0.790856,-1.278131,-0.762898,-1.272415,-0.009869,-0.004437,-0.007467
432357014279986011!,thoughtful-ruddy-butterfly,0.520000,1.457049,0.888729,-0.536952,0.733929,-0.436333,0.244158,-1.253853,4.469685,-0.803471,-1.331779,-0.737654,-1.318257,-0.008167,-0.003372,-0.006474
432357014279986011!,thoughtful-ruddy-butterfly,0.530000,1.443665,0.932983,-0.545001,0.720362,-0.443565,0.230759,-1.421802,4.380899,-0.805706,-1.381507,-0.708202,-1.361306,-0.006482,-0.002345,-0.005534
432357014279986011!,thoughtful-ruddy-butterfly,0.540000,1.428667,0.976296,-0.553027,0.706315,-0.450484,0.216943,-1.575965,4.282585,-0.798079,-1.427199,-0.674874,-1.401382,-0.004827,-0.001361,-0.004652
432357014279986011!,thoughtful-ruddy-butterfly,0.550000,1.412194,1.018568,-0.560935,0.691827,-0.457053,0.202738,-1.715911,4.175965,-0.781173,-1.468753,-0.638016,-1.438347,-0.003215,-0.000426,-0.003834
432357014279986011!,thoughtful-ruddy-butterfly,0.560000,1.394391,1.059697,-0.568641,0.676936,-0.463240,0.188171,-1.841391,4.062318,-0.755631,-1.506108,-0.597981,-1.472111,-0.001656,0.000458,-0.003084
432357014279986011!,thoughtful-ruddy-butterfly,0.570000,1.375410,1.099556,-0.576066,0.661673,-0.469019,0.173266,-1.952307,3.942997,-0.722167,-1.539268,-0.555115,-1.502654,-0.000160,0.001287,-0.002409
432357014279986011!,thoughtful-ruddy-butterfly,0.580000,1.355413,1.138192,-0.583105,0.646108,-0.474354,0.158078,-2.048918,3.819234,-0.681379,-1.568046,-0.509810,-1.529814,0.001267,0.002056,-0.001793
432357014279986011!,thoughtful-ruddy-butterfly,0.590000,1.334541,1.175571,-0.589689,0.630285,-0.479222,0.142640,-2.131484,3.692140,-0.633944,-1.592439,-0.462423,-1.553584,0.002620,0.002764,-0.001239
432357014279986011!,thoughtful-ruddy-butterfly,0.600000,1.312932,1.211666,-0.595756,0.614246,-0.483606,0.126986,-2.200393,3.562799,-0.580530,-1.612477,-0.413300,-1.573986,0.003895,0.003411,-0.000747
432357014279986011!,thoughtful-ruddy-butterfly,0.610000,1.290720,1.246456,-0.601249,0.598035,-0.487490,0.111148,-2.256138,3.432248,-0.521798,-1.628230,-0.362767,-1.591073,0.005090,0.003997,-0.000317
432357014279986011!,thoughtful-ruddy-butterfly,0.620000,1.267996,1.280009,-0.606132,0.581694,-0.490860,0.095163,-2.299356,3.301308,-0.458283,-1.639737,-0.311137,-1.604874,0.006205,0.004520,0.000061
432357014279986011!,thoughtful-ruddy-butterfly,0.630000,1.244878,1.312307,-0.610363,0.565260,-0.493710,0.079059,-2.330647,3.170805,-0.390609,-1.647152,-0.258694,-1.615502,0.007238,0.004983,0.000384
432357014279986011!,thoughtful-ruddy-butterfly,0.640000,1.221491,1.343333,-0.613904,0.548772,-0.496032,0.062865,-2.350685,3.041546,-0.319382,-1.650661,-0.205702,-1.623085,0.008190,0.005387,0.000651
432357014279986011!,thoughtful-ruddy-butterfly,0.650000,1.197947,1.373091,-0.616720,0.532267,-0.497823,0.046609,-2.360210,2.914250,-0.245157,-1.650461,-0.152401,-1.627753,0.009061,0.005733,0.000865
432357014279986011!,thoughtful-ruddy-butterfly,0.660000,1.174350,1.401598,-0.618784,0.515781,-0.499080,0.030321,-2.360003,2.789537,-0.168448,-1.646765,-0.099008,-1.629643,0.009852,0.006022,0.001030
432357014279986011!,thoughtful-ruddy-butterfly,0.670000,1.150795,1.428878,-0.620072,0.499347,-0.499803,0.014028,-2.350864,2.667924,-0.089730,-1.639806,-0.045717,-1.628899,0.010565,0.006256,0.001150
432357014279986011!,thoughtful-ruddy-butterfly,0.680000,1.127370,1.454964,-0.620567,0.482998,-0.499995,-0.002247,-2.333598,2.549836,-0.009435,-1.629827,0.007305,-1.625668,0.011201,0.006437,0.001228
432357014279986011!,thoughtful-ruddy-butterfly,0.690000,1.104152,1.479889,-0.620253,0.466762,-0.499658,-0.018477,-2.309006,2.435606,0.072040,-1.617085,0.059910,-1.620100,0.011764,0.006567,0.001268
432357014279986011!,thoughtful-ruddy-butterfly,0.700000,1.081213,1.503692,-0.619121,0.450666,-0.498799,-0.034641,-2.277875,2.325485,0.154338,-1.601840,0.111974,-1.612343,0.012256,0.006648,0.001274
432357014279986011!,thoughtful-ruddy-butterfly,0.710000,1.058616,1.526414,-0.617162,0.434734,-0.497421,-0.050716,-2.240974,2.219653,0.237135,-1.584356,0.163393,-1.602545,0.012680,0.006683,0.001249
432357014279986011!,thoughtful-ruddy-butterfly,0.720000,1.036417,1.548099,-0.614373,0.418987,-0.495533,-0.066684,-2.199041,2.118217,0.320143,-1.564895,0.214082,-1.590848,0.013039,0.006674,0.001196
432357014279986011!,thoughtful-ruddy-butterfly,0.730000,1.014662,1.568789,-0.610753,0.403445,-0.493142,-0.082526,-2.152785,2.021227,0.403106,-1.543714,0.263972,-1.577386,0.013337,0.006625,0.001119
432357014279986011!,thoughtful-ruddy-butterfly,0.740000,0.993394,1.588528,-0.606302,0.388122,-0.490257,-0.098225,-2.102877,1.928676,0.485795,-1.521062,0.313012,-1.562289,0.013575,0.006537,0.001021
432357014279986011!,thoughtful-ruddy-butterfly,0.750000,0.972646,1.607361,-0.601023,0.373033,-0.486886,-0.113765,-2.049948,1.840511,0.568009,-1.497178,0.361161,-1.545677,0.013758,0.006414,0.000905
432357014279986011!,thoughtful-ruddy-butterfly,0.760000,0.952449,1.625329,-0.594923,0.358190,-0.483037,-0.129131,-1.994591,1.756636,0.649571,-1.472290,0.408393,-1.527663,0.013890,0.006258,0.000774
432357014279986011!,thoughtful-ruddy-butterfly,0.770000,0.932823,1.642476,-0.588006,0.343601,-0.478722,-0.144310,-1.937354,1.676923,0.730324,-1.446612,0.454690,-1.508349,0.013972,0.006071,0.000630
