ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
1114568698651957923!,thoughtful-steel-butterfly,0.000000,1.077790,0.716693,-0.555503,-0.437583,-0.058987,-0.496508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880839,0.941770,-0.585306
1114568698651957923!,thoughtful-steel-butterfly,0.010000,1.071283,0.732403,-0.554135,-0.432937,-0.058204,-0.496601,-1.305377,3.133376,0.276502,0.926969,0.155169,-0.018187,-0.231263,0.743338,-0.093845
1114568698651957923!,thoughtful-steel-butterfly,0.020000,1.069725,0.772484,-0.543441,-0.409758,-0.051177,-0.497374,1.026162,4.891960,1.905437,3.692192,1.225832,-0.126131,-0.197127,0.697755,-0.051393
1114568698651957923!,thoughtful-steel-butterfly,0.030000,1.093292,0.829725,-0.514551,-0.359746,-0.034283,-0.498823,3.748311,6.552971,3.962803,6.263035,2.107192,-0.144821,-0.185241,0.641310,0.016469
1114568698651957923!,thoughtful-steel-butterfly,0.040000,1.146630,0.902646,-0.461691,-0.286178,-0.009673,-0.499906,6.982524,8.001795,6.726596,8.348031,2.754176,-0.053294,-0.186757,0.578107,0.085303
1114568698651957923!,thoughtful-steel-butterfly,0.050000,1.234325,0.987978,-0.377367,-0.196272,0.020118,-0.499595,10.593608,8.975912,10.254565,9.437328,3.149689,0.126837,-0.196047,0.526161,0.111360
1114568698651957923!,thoughtful-steel-butterfly,0.060000,1.357998,1.079355,-0.255021,-0.103088,0.052647,-0.497221,14.119299,9.140134,14.291519,8.905202,3.336158,0.353239,-0.222771,0.525248,0.034093
1114568698651957923!,thoughtful-steel-butterfly,0.070000,1.512771,1.167487,-0.092448,-0.025524,0.086229,-0.492508,16.727128,8.255663,18.211888,6.257892,3.422598,0.599235,-0.294288,0.626148,-0.197379
1114568698651957923!,thoughtful-steel-butterfly,0.080000,1.684092,1.241719,0.104868,0.014507,0.120564,-0.485247,17.303034,6.314645,21.095812,1.433948,3.553828,0.882981,-0.435639,0.862771,-0.589072
1114568698651957923!,thoughtful-steel-butterfly,0.090000,1.845996,1.292129,0.321727,-0.002710,0.156877,-0.474752,14.716628,3.490028,21.961139,-5.038126,3.871488,1.279292,-0.632915,1.226735,-1.090714
1114568698651957923!,thoughtful-steel-butterfly,0.100000,1.962737,1.310366,0.533662,-0.088827,0.197787,-0.459217,8.187064,-0.086071,19.936576,-12.086509,4.480126,1.929617,-0.832621,1.658494,-1.604245
1114568698651957923!,thoughtful-steel-butterfly,0.110000,1.994216,1.289348,0.707716,-0.241965,0.246490,-0.435020,-2.304585,-4.208014,14.195464,-18.070192,5.360463,3.037326,-0.992747,1.998020,-1.914517
1114568698651957923!,thoughtful-steel-butterfly,0.120000,1.906896,1.228363,0.802946,-0.439358,0.304799,-0.396355,-15.379523,-7.617767,4.019832,-20.459196,6.197390,4.765819,-1.088652,1.871144,-1.530623
1114568698651957923!,thoughtful-steel-butterfly,0.130000,1.692353,1.150588,0.776443,-0.627363,0.369494,-0.336860,-27.403443,-6.816446,-9.926130,-15.819867,6.299654,6.909944,-0.969346,0.839238,0.090848
1114568698651957923!,thoughtful-steel-butterfly,0.140000,1.390677,1.119339,0.609404,-0.721751,0.430078,-0.255016,-32.385443,1.958541,-22.978086,-2.033502,5.217859,8.799781,-0.377360,-0.804891,2.430311
1114568698651957923!,thoughtful-steel-butterfly,0.150000,1.097840,1.214020,0.346528,-0.639499,0.474952,-0.156272,-25.249625,17.634731,-27.755340,18.650407,3.411206,10.367520,0.735649,-2.015476,3.814265
1114568698651957923!,thoughtful-steel-butterfly,0.160000,0.936199,1.471987,0.098699,-0.344216,0.498110,-0.043432,-6.105037,33.461659,-19.436238,39.609036,1.078388,12.367638,2.556339,-2.396905,3.145159
1114568698651957923!,thoughtful-steel-butterfly,0.170000,0.998307,1.844638,-0.007556,0.115985,0.491783,0.090275,18.437212,39.301794,-1.007087,50.615976,-2.821727,15.371602,4.391189,-1.992173,0.688469
1114568698651957923!,thoughtful-steel-butterfly,0.180000,1.277044,2.194814,0.075687,0.595833,0.434424,0.247540,35.712382,28.325680,16.182417,42.999069,-9.454896,16.592978,4.366746,-1.311997,-1.187618
1114568698651957923!,thoughtful-steel-butterfly,0.190000,1.644836,2.357360,0.279211,0.896173,0.304222,0.396799,35.468023,1.639218,21.904355,14.315813,-16.184133,12.408220,0.135081,0.063444,-0.514201
1114568698651957923!,thoughtful-steel-butterfly,0.200000,1.904121,2.235466,0.449317,0.863043,0.122298,0.484813,15.531246,-25.400332,10.204864,-19.754234,-17.851030,4.503054,-6.388567,2.296878,1.259997
1114568698651957923!,thoughtful-steel-butterfly,0.210000,1.895342,1.914375,0.432272,0.550767,-0.064697,0.495797,-16.723477,-36.709984,-14.256773,-39.356611,-18.345259,-2.393902,-8.061023,3.347902,1.398374
1114568698651957923!,thoughtful-steel-butterfly,0.220000,1.567074,1.546470,0.151371,0.133747,-0.248558,0.433842,-47.669548,-34.750455,-41.402993,-41.030229,-18.619757,-10.667660,-3.396630,2.040764,-0.213723
1114568698651957923!,thoughtful-steel-butterfly,0.230000,1.028796,1.248848,-0.335593,-0.213493,-0.414033,0.280315,-57.789805,-23.266840,-53.224439,-27.526400,-14.468333,-21.370100,4.160961,-1.369336,-1.469350
1114568698651957923!,thoughtful-steel-butterfly,0.240000,0.557383,1.103336,-0.798719,-0.366693,-0.498881,0.033428,-33.172528,-4.164346,-34.618232,-2.830683,-1.835753,-27.396830,6.770480,-2.971970,-0.412091
1114568698651957923!,thoughtful-steel-butterfly,0.250000,0.453481,1.153309,-0.945862,-0.275621,-0.448955,-0.220090,11.887149,12.402647,5.450584,18.705938,9.767765,-19.925009,2.274046,-1.503713,2.474100
1114568698651957923!,thoughtful-steel-butterfly,0.260000,0.753374,1.296680,-0.704921,-0.072033,-0.316596,-0.386998,45.514258,13.254504,40.305606,18.804065,15.060661,-12.320847,-1.302446,-0.492212,3.455141
1114568698651957923!,thoughtful-steel-butterfly,0.270000,1.292212,1.376967,-0.176250,0.019167,-0.141326,-0.479611,59.290520,0.169108,62.318620,-3.105788,20.481499,-6.035224,-3.245677,1.896213,-0.688433
1114568698651957923!,thoughtful-steel-butterfly,0.280000,1.803536,1.321878,0.433819,-0.135474,0.084149,-0.492868,41.065208,-11.030932,56.395337,-25.439218,25.878301,4.418265,-5.042781,5.168337,-6.500233
1114568698651957923!,thoughtful-steel-butterfly,0.290000,1.970602,1.222772,0.822081,-0.414573,0.323174,-0.381521,-8.766542,-7.170950,17.637773,-25.692337,20.489715,17.356188,-5.914316,5.817902,-5.727104
1114568698651957923!,thoughtful-steel-butterfly,0.300000,1.645950,1.220975,0.769064,-0.576543,0.467288,-0.177882,-53.920510,8.662448,-25.185026,-5.355616,7.330964,19.258130,-1.880462,0.076440,2.388483
1114568698651957923!,thoughtful-steel-butterfly,0.310000,1.091961,1.409118,0.408976,-0.470651,0.499556,0.021076,-54.427081,31.000848,-42.160497,26.543978,-0.798426,18.924799,3.365582,-4.763875,6.417272
1114568698651957923!,thoughtful-steel-butterfly,0.320000,0.708251,1.837453,0.022184,-0.041193,0.450832,0.216218,-21.144169,53.329484,-31.822430,57.229105,-10.092502,21.043717,8.616273,-5.385096,3.198020
1114568698651957923!,thoughtful-steel-butterfly,0.330000,0.689613,2.360525,-0.186393,0.562578,0.289096,0.407950,15.741685,45.945944,-10.513207,58.738012,-24.068095,17.055981,10.448701,-5.060171,-0.199804
1114568698651957923!,thoughtful-steel-butterfly,0.340000,0.961110,2.614791,-0.171302,0.966263,0.009039,0.499918,36.012873,0.085815,12.234800,16.419522,-28.874557,0.522077,2.405618,-2.047500,1.375189
1114568698651957923!,thoughtful-steel-butterfly,0.350000,1.290774,2.383280,-0.018356,0.871269,-0.254355,0.430469,29.180827,-43.372678,15.100440,-31.181594,-20.507579,-12.117479,-8.634667,2.963972,2.120606
1114568698651957923!,thoughtful-steel-butterfly,0.360000,1.417878,1.855253,0.054203,0.392245,-0.427708,0.258971,-3.884942,-59.728738,-2.687999,-60.844413,-13.396065,-22.124449,-9.047795,4.782468,-0.681188
1114568698651957923!,thoughtful-steel-butterfly,0.370000,1.211869,1.274764,-0.070978,-0.259610,-0.499992,-0.002809,-35.605730,-54.083662,-20.825175,-66.441259,0.176172,-31.356218,-2.811100,2.899933,-3.755385
1114568698651957923!,thoughtful-steel-butterfly,0.380000,0.807736,0.870025,-0.300007,-0.795179,-0.396522,-0.304582,-42.057295,-22.159505,-21.556954,-35.796953,21.057260,-27.413507,2.393756,-0.869851,-1.956301
1114568698651957923!,thoughtful-steel-butterfly,0.390000,0.500044,0.888801,-0.431559,-0.880978,-0.128671,-0.483160,-19.776949,24.631423,-3.692988,16.164902,26.972698,-7.183154,2.170501,-2.421759,3.799338
1114568698651957923!,thoughtful-steel-butterfly,0.400000,0.471926,1.270616,-0.350838,-0.552310,0.143742,-0.478893,12.973737,48.260788,19.651158,45.246984,25.243075,7.576850,0.460641,-1.196681,3.945882
1114568698651957923!,thoughtful-steel-butterfly,0.410000,0.734101,1.807129,-0.032643,-0.040059,0.370769,-0.335456,38.366054,56.050864,43.289785,54.007085,19.632107,21.698730,0.260811,0.158680,-0.152379
1114568698651957923!,thoughtful-steel-butterfly,0.420000,1.124792,2.311850,0.436401,0.434054,0.496095,-0.062370,37.498694,41.976172,46.718782,38.596135,4.209751,33.484563,-1.004857,1.756742,-4.451112
1114568698651957923!,thoughtful-steel-butterfly,0.430000,1.326997,2.547254,0.764206,0.628070,0.428671,0.257373,0.997359,3.018022,14.490596,-0.938795,-16.013961,26.672297,-4.841431,3.835750,-2.628337
1114568698651957923!,thoughtful-steel-butterfly,0.440000,1.140852,2.417939,0.713830,0.464057,0.213978,0.451900,-36.263210,-24.575786,-21.966301,-27.700378,-22.903825,10.845146,-4.124245,2.215413,1.507477
1114568698651957923!,thoughtful-steel-butterfly,0.450000,0.681072,2.119499,0.325183,0.151418,-0.034422,0.498814,-54.532623,-31.122286,-54.133276,-31.194500,-25.711999,-1.774342,1.493787,-1.522088,2.620032
1114568698651957923!,thoughtful-steel-butterfly,0.460000,0.160152,1.853627,-0.304808,-0.091575,-0.288788,0.408168,-48.110504,-21.320817,-68.269590,-16.502218,-25.271974,-17.880498,10.482092,-5.644849,0.895025
1114568698651957923!,thoughtful-steel-butterfly,0.470000,-0.126963,1.706426,-0.872577,-0.149391,-0.475529,0.154505,-6.202148,-8.594634,-38.278292,4.292637,-10.427897,-32.094576,11.152325,-5.444573,0.431201
1114568698651957923!,thoughtful-steel-butterfly,0.480000,0.093312,1.670056,-0.960466,-0.029812,-0.475940,-0.153237,48.482074,-2.104849,18.018333,16.780164,7.673073,-23.831836,-0.861517,0.577723,1.578560
1114568698651957923!,thoughtful-steel-butterfly,0.490000,0.687896,1.641569,-0.575461,0.091108,-0.351276,-0.355816,67.839855,-6.463741,54.763558,4.191176,15.635579,-15.436105,-5.522395,2.057570,1.593957
1114568698651957923!,thoughtful-steel-butterfly,0.500000,1.333664,1.513143,0.047487,-0.018440,-0.157015,-0.474706,58.547046,-20.611467,65.541341,-26.485062,24.616730,-8.142292,-7.016802,5.212823,-4.687007
1114568698651957923!,thoughtful-steel-butterfly,0.510000,1.708941,1.298783,0.599209,-0.365096,0.114240,-0.486774,15.360059,-20.297757,41.235794,-37.555708,30.043992,7.050984,-7.312862,7.267183,-8.659702
1114568698651957923!,thoughtful-steel-butterfly,0.520000,1.560276,1.184908,0.760526,-0.648232,0.368149,-0.338329,-44.226640,0.352399,-9.287574,-14.890581,17.591807,19.142298,-3.662034,2.532084,-0.894309
1114568698651957923!,thoughtful-steel-butterfly,0.530000,1.016883,1.309940,0.502623,-0.622813,0.484600,-0.123138,-62.165568,25.765275,-37.123690,19.102216,5.242213,20.630310,2.278986,-4.371440,6.703239
1114568698651957923!,thoughtful-steel-butterfly,0.540000,0.524383,1.713753,0.125487,-0.246064,0.490837,0.095285,-34.638790,54.619854,-33.690399,54.426821,-4.500854,23.184920,7.132674,-5.604178,5.073849
1114568698651957923!,thoughtful-steel-butterfly,0.550000,0.377200,2.316631,-0.116517,0.378528,0.380537,0.324332,4.456223,61.318930,-15.015242,66.279136,-19.719292,23.136559,9.366005,-4.620104,0.014737
1114568698651957923!,thoughtful-steel-butterfly,0.560000,0.552644,2.775326,-0.156755,0.905365,0.116050,0.486346,28.652546,23.800403,6.050817,32.374725,-31.961542,7.626538,5.078599,-2.940947,0.091002
1114568698651957923!,thoughtful-steel-butterfly,0.570000,0.853407,2.730699,-0.040060,0.941365,-0.187380,0.463561,30.582999,-29.499946,14.273755,-21.356266,-23.795321,-9.618509,-7.130763,2.445719,1.949575
1114568698651957923!,thoughtful-steel-butterfly,0.580000,1.026812,2.283196,0.050902,0.537458,-0.393550,0.308412,3.924120,-56.796437,1.771134,-55.592864,-16.215158,-20.691411,-8.595849,4.210585,0.498313
1114568698651957923!,thoughtful-steel-butterfly,0.590000,0.912552,1.667280,-0.021914,-0.100989,-0.496969,0.054967,-25.783447,-63.771532,-15.923976,-68.981904,-3.415393,-30.879590,-2.798215,2.500246,-2.537348
1114568698651957923!,thoughtful-steel-butterfly,0.600000,0.592905,1.117426,-0.220475,-0.709707,-0.429730,-0.255601,-35.851704,-41.770727,-21.074427,-48.349087,18.037692,-30.325936,3.048262,-1.026237,-2.562815
1114568698651957923!,thoughtful-steel-butterfly,0.610000,0.314247,0.951033,-0.375679,-0.926199,-0.173037,-0.469103,-19.032819,9.691645,-7.898549,5.599545,28.176751,-10.393512,2.287295,-1.818197,2.346846
1114568698651957923!,thoughtful-steel-butterfly,0.620000,0.266413,1.233993,-0.353736,-0.667432,0.112631,-0.487149,8.515872,42.708745,12.183395,41.512583,25.914686,5.991577,0.022980,-0.835482,3.826481
1114568698651957923!,thoughtful-steel-butterfly,0.630000,0.478994,1.752363,-0.110235,-0.158869,0.347925,-0.359094,33.309669,57.532324,36.473404,56.556952,20.390933,19.756682,-0.221073,0.171102,0.765430
1114568698651957923!,thoughtful-steel-butterfly,0.640000,0.847853,2.299226,0.323590,0.369161,0.489369,-0.102556,38.677603,48.970871,47.162453,46.666133,6.807551,32.483855,-1.005646,1.727181,-4.217442
1114568698651957923!,thoughtful-steel-butterfly,0.650000,1.096298,2.614926,0.698745,0.654836,0.447841,0.222347,8.580410,10.799561,22.452703,7.985926,-14.652215,29.511878,-4.806867,4.039869,-3.806817
