ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
576426898296127907!,talented-ruddy-butterfly,0.000000,-2.081594,-0.077920,-1.082304,-0.040234,-0.572382,0.819987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.332710,0.357701,-0.038972
576426898296127907!,talented-ruddy-butterfly,0.010000,-2.072901,-0.079769,-1.073666,-0.040662,-0.568753,0.822508,1.737550,-0.368059,1.726441,-0.084199,0.725210,0.501473,-0.223800,0.353617,0.020383
576426898296127907!,talented-ruddy-butterfly,0.020000,-2.048611,-0.082242,-1.049475,-0.040682,-0.557701,0.830042,3.119834,-0.126672,3.111221,0.080401,1.485893,0.998365,-0.187334,0.302340,0.016959
576426898296127907!,talented-ruddy-butterfly,0.030000,-2.011580,-0.082486,-1.012521,-0.039119,-0.539546,0.841956,4.283294,0.075327,4.276584,0.229901,2.144661,1.374351,-0.156298,0.260635,0.014240
576426898296127907!,talented-ruddy-butterfly,0.040000,-1.963775,-0.080863,-0.964776,-0.036118,-0.515151,0.857099,5.265479,0.245005,5.260041,0.366423,2.729226,1.640376,-0.127968,0.224873,0.012005
576426898296127907!,talented-ruddy-butterfly,0.050000,-1.906913,-0.077672,-0.907966,-0.031802,-0.485167,0.874422,6.086440,0.386692,6.081690,0.490142,3.257860,1.807601,-0.101069,0.193054,0.010062
576426898296127907!,talented-ruddy-butterfly,0.060000,-1.842561,-0.073181,-0.843660,-0.026305,-0.450083,0.892987,6.758183,0.501478,6.753635,0.598379,3.743838,1.886967,-0.075235,0.164317,0.008280
576426898296127907!,talented-ruddy-butterfly,0.070000,-1.772266,-0.067702,-0.773412,-0.019839,-0.410353,0.911927,7.290258,0.587479,7.285551,0.685696,4.197658,1.888883,-0.050646,0.138558,0.006601
576426898296127907!,talented-ruddy-butterfly,0.080000,-1.697326,-0.061523,-0.698521,-0.012639,-0.366212,0.930532,7.692169,0.641424,7.687127,0.744454,4.629245,1.821845,-0.027774,0.116130,0.005017
576426898296127907!,talented-ruddy-butterfly,0.090000,-1.618970,-0.054985,-0.620218,-0.005034,-0.317824,0.948150,7.975719,0.658754,7.970402,0.765071,5.048120,1.692154,-0.007118,0.097517,0.003569
576426898296127907!,talented-ruddy-butterfly,0.100000,-1.538306,-0.048476,-0.539608,0.002542,-0.265269,0.964175,8.154961,0.634434,8.149741,0.736622,5.463181,1.503058,0.010958,0.083114,0.002336
576426898296127907!,talented-ruddy-butterfly,0.110000,-1.456299,-0.042438,-0.457650,0.009538,-0.208542,0.978013,8.245219,0.563551,8.240853,0.647438,5.881900,1.254200,0.026334,0.073072,0.001420
576426898296127907!,talented-ruddy-butterfly,0.120000,-1.373758,-0.037360,-0.375145,0.015287,-0.147582,0.989050,8.261510,0.441831,8.259196,0.485735,6.309225,0.941434,0.039150,0.067247,0.000934
576426898296127907!,talented-ruddy-butterfly,0.130000,-1.291354,-0.033760,-0.292747,0.019004,-0.082293,0.996608,8.216865,0.266001,8.218229,0.240184,6.746272,0.557060,0.049780,0.065201,0.001000
576426898296127907!,talented-ruddy-butterfly,0.140000,-1.209647,-0.032192,-0.211000,0.019801,-0.012592,0.999921,8.120744,0.034326,8.127704,-0.099354,7.189663,0.090536,0.058752,0.066284,0.001733
576426898296127907!,talented-ruddy-butterfly,0.150000,-1.129128,-0.033218,-0.130374,0.016694,0.061547,0.998104,7.978040,-0.253167,7.992440,-0.541306,7.630474,-0.470521,0.066664,0.069718,0.003240
576426898296127907!,talented-ruddy-butterfly,0.160000,-1.050265,-0.037391,-0.051324,0.008626,0.140027,0.990148,7.788636,-0.594324,7.811550,-1.091749,8.053668,-1.138951,0.074115,0.074686,0.005618
576426898296127907!,talented-ruddy-butterfly,0.170000,-0.973545,-0.045223,0.025666,-0.005506,0.222566,0.974918,7.547791,-0.984647,7.578358,-1.753673,8.437651,-1.926245,0.081660,0.080384,0.008956
576426898296127907!,talented-ruddy-butterfly,0.180000,-0.899521,-0.057160,0.100019,-0.026818,0.308641,0.951179,7.246810,-1.416644,7.280495,-2.526263,8.754571,-2.840707,0.089769,0.086075,0.013328
576426898296127907!,talented-ruddy-butterfly,0.190000,-0.828849,-0.073561,0.171004,-0.056395,0.397424,0.917635,6.874244,-1.879288,6.900420,-3.403958,8.970862,-3.885249,0.098807,0.091116,0.018793
576426898296127907!,talented-ruddy-butterfly,0.200000,-0.762311,-0.094655,0.237689,-0.095240,0.487729,0.872995,6.417512,-2.357315,6.416331,-4.375460,9.048296,-5.055148,0.109017,0.094964,0.025394
576426898296127907!,talented-ruddy-butterfly,0.210000,-0.700810,-0.120509,0.298909,-0.144207,0.577951,0.816072,5.865134,-2.830775,5.803695,-5.422509,8.945895,-6.335582,0.120515,0.097156,0.033164
576426898296127907!,talented-ruddy-butterfly,0.220000,-0.645342,-0.150952,0.353254,-0.203930,0.666080,0.745880,5.209703,-3.274841,5.037583,-6.519139,8.622241,-7.699771,0.133292,0.097270,0.042129
576426898296127907!,talented-ruddy-butterfly,0.230000,-0.596944,-0.185540,0.399070,-0.274741,0.749706,0.661771,4.450702,-3.659773,4.095074,-7.630706,8.039171,-9.107403,0.147161,0.094931,0.052298
