ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1966154955387946975!,rebel-mauve-beetle,0.000000,-0.160052,-1.356644,-1.112221,-1.662217,0.000000,0.000000,0.000000,0.000000,-0.142648,-0.579872,0.531707
1966154955387946975!,rebel-mauve-beetle,0.010000,-0.156202,-1.353261,-1.105900,-1.666429,0.766438,0.674710,1.265967,-0.840140,-0.115572,-0.495741,0.435687
1966154955387946975!,rebel-mauve-beetle,0.020000,-0.145576,-1.343315,-1.087799,-1.678301,1.347445,1.312460,2.357260,-1.527870,-0.094991,-0.427091,0.361813
1966154955387946975!,rebel-mauve-beetle,0.030000,-0.129973,-1.327266,-1.059348,-1.696402,1.754676,1.891904,3.332743,-2.081189,-0.080521,-0.373784,0.308920
1966154955387946975!,rebel-mauve-beetle,0.040000,-0.111040,-1.305783,-1.021451,-1.719487,2.008789,2.393339,4.241249,-2.519489,-0.071399,-0.334332,0.274471
1966154955387946975!,rebel-mauve-beetle,0.050000,-0.090182,-1.279729,-0.974567,-1.746488,2.135731,2.799903,5.121895,-2.858096,-0.066673,-0.306502,0.255226
1966154955387946975!,rebel-mauve-beetle,0.060000,-0.068535,-1.250127,-0.918820,-1.776448,2.163946,3.098507,6.004190,-3.105506,-0.065354,-0.287819,0.247790
1966154955387946975!,rebel-mauve-beetle,0.070000,-0.046938,-1.218109,-0.854082,-1.808465,2.122800,3.280458,6.908551,-3.262693,-0.066509,-0.275872,0.248947
1966154955387946975!,rebel-mauve-beetle,0.080000,-0.025937,-1.184871,-0.780059,-1.841605,2.041787,3.342020,7.846636,-3.323646,-0.069305,-0.268461,0.255821
1966154955387946975!,rebel-mauve-beetle,0.090000,-0.005777,-1.151618,-0.696388,-1.874845,1.950034,3.284969,8.821552,-3.276656,-0.073025,-0.263654,0.265918
1966154955387946975!,rebel-mauve-beetle,0.100000,0.013582,-1.119507,-0.602712,-1.907023,1.875768,3.117126,9.827991,-3.106124,-0.077060,-0.259787,0.277124
1966154955387946975!,rebel-mauve-beetle,0.110000,0.032460,-1.089582,-0.498771,-1.936809,1.845496,2.852805,10.852390,-2.794731,-0.080904,-0.255455,0.287679
1966154955387946975!,rebel-mauve-beetle,0.120000,0.051430,-1.062705,-0.384480,-1.962696,1.882774,2.513002,11.873314,-2.325907,-0.084144,-0.249505,0.296142
1966154955387946975!,rebel-mauve-beetle,0.130000,0.071281,-1.039497,-0.260004,-1.983027,2.006566,2.125132,12.862256,-1.686433,-0.086458,-0.241044,0.301389
1966154955387946975!,rebel-mauve-beetle,0.140000,0.092963,-1.020266,-0.125829,-1.996038,2.229331,1.722074,13.785041,-0.869001,-0.087608,-0.229462,0.302603
1966154955387946975!,rebel-mauve-beetle,0.150000,0.117512,-1.004970,0.017196,-1.999926,2.555145,1.340384,14.603917,0.125568,-0.087447,-0.214456,0.299286
1966154955387946975!,rebel-mauve-beetle,0.160000,0.145956,-0.993185,0.167829,-1.992946,2.978259,1.017630,15.280311,1.286775,-0.085914,-0.196052,0.291271
1966154955387946975!,rebel-mauve-beetle,0.170000,0.179101,-0.984130,0.324302,-1.973532,3.483792,0.788490,15.778782,2.592860,-0.082990,-0.174491,0.278544
1966154955387946975!,rebel-mauve-beetle,0.180000,0.217514,-0.976728,0.484513,-1.940424,4.047667,0.681731,16.069578,4.012482,-0.078726,-0.150261,0.261345
1966154955387946975!,rebel-mauve-beetle,0.190000,0.261580,-0.969659,0.646257,-1.892710,4.636763,0.717758,16.130155,5.507563,-0.073296,-0.124183,0.240350
1966154955387946975!,rebel-mauve-beetle,0.200000,0.311365,-0.961455,0.807200,-1.829871,5.212936,0.905708,15.947934,7.035020,-0.066947,-0.097258,0.216473
1966154955387946975!,rebel-mauve-beetle,0.210000,0.366556,-0.950617,0.964947,-1.751821,5.737310,1.242135,15.521633,8.549701,-0.059955,-0.070533,0.190731
1966154955387946975!,rebel-mauve-beetle,0.220000,0.426471,-0.935743,1.117138,-1.658916,6.174399,1.711428,14.861114,10.007688,-0.052599,-0.044990,0.164136
1966154955387946975!,rebel-mauve-beetle,0.230000,0.490107,-0.915636,1.261558,-1.551925,6.495695,2.287763,13.986084,11.369274,-0.045136,-0.021447,0.137605
1966154955387946975!,rebel-mauve-beetle,0.240000,0.556223,-0.889391,1.396220,-1.431981,6.682204,2.938198,12.923954,12.601207,-0.037784,-0.000495,0.111890
1966154955387946975!,rebel-mauve-beetle,0.250000,0.623433,-0.856452,1.519431,-1.300511,6.725636,3.626340,11.707263,13.677991,-0.030704,0.017533,0.087534
1966154955387946975!,rebel-mauve-beetle,0.260000,0.690321,-0.816649,1.629839,-1.159148,6.628495,4.316158,10.371007,14.582318,-0.023994,0.032582,0.064833
1966154955387946975!,rebel-mauve-beetle,0.270000,0.755550,-0.770126,1.726439,-1.009658,6.401876,4.974738,8.950361,15.304436,-0.017718,0.044757,0.043962
