ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
1514830695262214083!,lush-impartial-bumblebee,0.000000,0.082488,-1.440334,0.000000,-1.440334,0.000000,0.000000,0.000000,0.000000,0.084372,-0.007714,0.295231
1514830695262214083!,lush-impartial-bumblebee,0.010000,0.068947,-1.434975,0.000000,-1.434975,-2.708154,1.071752,0.000000,1.071752,0.421776,0.320950,0.593304
1514830695262214083!,lush-impartial-bumblebee,0.020000,-0.005895,-1.422310,0.000000,-1.422310,-12.258830,1.461252,0.000000,1.461252,0.441363,0.282999,0.542526
1514830695262214083!,lush-impartial-bumblebee,0.030000,-0.170163,-1.406013,0.000000,-1.406013,-20.565572,1.796981,0.000000,1.796981,0.458890,0.249027,0.497090
1514830695262214083!,lush-impartial-bumblebee,0.040000,-0.412175,-1.386589,0.000000,-1.386589,-27.759036,2.084662,0.000000,2.084662,0.474562,0.218639,0.456465
1514830695262214083!,lush-impartial-bumblebee,0.050000,-0.721445,-1.364491,0.000000,-1.364491,-33.956877,2.329444,0.000000,2.329444,0.488564,0.191477,0.420172
1514830695262214083!,lush-impartial-bumblebee,0.060000,-1.088424,-1.340130,0.000000,-1.340130,-39.265036,2.535963,0.000000,2.535963,0.501061,0.167222,0.387780
1514830695262214083!,lush-impartial-bumblebee,0.070000,-1.504521,-1.313875,0.000000,-1.313875,-43.778935,2.708391,0.000000,2.708391,0.512204,0.145585,0.358901
1514830695262214083!,lush-impartial-bumblebee,0.080000,-1.962223,-1.286048,0.000000,-1.286048,-47.584522,2.850487,0.000000,2.850487,0.522128,0.126304,0.333184
1514830695262214083!,lush-impartial-bumblebee,0.090000,-2.280071,-1.256926,0.000000,-1.256926,-50.759141,2.965627,0.000000,2.965627,0.530170,0.111059,0.312273
1514830695262214083!,lush-impartial-bumblebee,0.100000,-2.280071,-1.226814,0.000000,-1.226814,-2.668493,3.056847,0.000000,3.056847,0.443558,0.325984,0.527903
1514830695262214083!,lush-impartial-bumblebee,0.110000,-2.280071,-1.195895,0.000000,-1.195895,-8.812919,3.126890,0.000000,3.126890,0.455382,0.300576,0.497723
1514830695262214083!,lush-impartial-bumblebee,0.120000,-2.280071,-1.164370,0.000000,-1.164370,-8.027860,3.178206,0.000000,3.178206,0.454540,0.305634,0.499258
1514830695262214083!,lush-impartial-bumblebee,0.130000,-2.280071,-1.132414,0.000000,-1.132414,-8.128165,3.212997,0.000000,3.212997,0.455237,0.306584,0.497017
1514830695262214083!,lush-impartial-bumblebee,0.140000,-2.280071,-1.100182,0.000000,-1.100182,-8.115350,3.233237,0.000000,3.233237,0.455665,0.307864,0.495508
1514830695262214083!,lush-impartial-bumblebee,0.150000,-2.280071,-1.067813,0.000000,-1.067813,-8.116987,3.240698,0.000000,3.240698,0.456064,0.308929,0.494127
