ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1249933772062980814!,rebel-wine-beetle,0.000000,1.979288,0.856890,1.260861,1.552492,0.000000,0.000000,0.000000,0.000000,0.275203,0.538897,0.364071,-0.209819
1249933772062980814!,rebel-wine-beetle,0.010000,1.978375,0.843663,1.267552,1.547033,-0.187802,-2.640080,1.339000,-1.097101,0.194027,0.241646,0.078372,-0.149933
1249933772062980814!,rebel-wine-beetle,0.020000,1.973425,0.811493,1.282636,1.534550,-0.810691,-3.781407,1.678694,-1.403117,0.158786,0.130110,-0.023083,-0.123680
1249933772062980814!,rebel-wine-beetle,0.030000,1.961543,0.770904,1.299458,1.520332,-1.569766,-4.319101,1.686992,-1.441905,0.140604,0.089428,-0.053683,-0.109892
1249933772062980814!,rebel-wine-beetle,0.040000,1.941955,0.726227,1.315970,1.506062,-2.344424,-4.596002,1.618911,-1.414575,0.128589,0.074940,-0.057924,-0.100601
1249933772062980814!,rebel-wine-beetle,0.050000,1.914730,0.679431,1.331880,1.492011,-3.089472,-4.739002,1.567104,-1.398913,0.118583,0.070099,-0.052140,-0.092758
1249933772062980814!,rebel-wine-beetle,0.060000,1.880263,0.631615,1.347526,1.477895,-3.785518,-4.794526,1.564612,-1.426593,0.108951,0.068858,-0.042162,-0.085159
1249933772062980814!,rebel-wine-beetle,0.070000,1.839108,0.583553,1.363473,1.463196,-4.420596,-4.779995,1.622833,-1.512230,0.099039,0.068973,-0.030102,-0.077319
1249933772062980814!,rebel-wine-beetle,0.080000,1.791936,0.535898,1.380362,1.447274,-4.984461,-4.702822,1.744641,-1.663981,0.088633,0.069588,-0.016801,-0.069081
1249933772062980814!,rebel-wine-beetle,0.090000,1.739574,0.489314,1.398801,1.429460,-5.467399,-4.567610,1.928271,-1.886913,0.077757,0.070391,-0.002694,-0.060469
1249933772062980814!,rebel-wine-beetle,0.100000,1.682866,0.444361,1.419383,1.409025,-5.860054,-4.378711,2.169592,-2.185540,0.066584,0.071286,0.011888,-0.051620
1249933772062980814!,rebel-wine-beetle,0.110000,1.622743,0.401542,1.442652,1.385192,-6.154243,-4.141362,2.461781,-2.563899,0.055374,0.072268,0.026627,-0.042742
1249933772062980814!,rebel-wine-beetle,0.120000,1.560217,0.361302,1.469072,1.357140,-6.343465,-3.862078,2.795130,-3.025663,0.044424,0.073367,0.041203,-0.034067
1249933772062980814!,rebel-wine-beetle,0.130000,1.496357,0.324015,1.498998,1.324011,-6.423213,-3.548783,3.156863,-3.574087,0.034020,0.074602,0.055302,-0.025821
1249933772062980814!,rebel-wine-beetle,0.140000,1.432270,0.289968,1.532640,1.284919,-6.391069,-3.210839,3.531021,-4.211771,0.024388,0.075960,0.068628,-0.018185
1249933772062980814!,rebel-wine-beetle,0.150000,1.369079,0.259350,1.570032,1.238951,-6.246657,-2.859077,3.898451,-4.940221,0.015672,0.077368,0.080919,-0.011273
1249933772062980814!,rebel-wine-beetle,0.160000,1.307900,0.232231,1.611002,1.185189,-5.991557,-2.505878,4.236950,-5.759194,0.007910,0.078687,0.091948,-0.005115
