ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3
2079948058440110897!,rebel-mauve-beetle,0.000000,2.047652,-1.165329,1.161287,-1.628316,0.000000,0.000000,0.000000,0.000000,0.570565,1.695495,-1.688539
2079948058440110897!,rebel-mauve-beetle,0.010000,2.038617,-1.182552,1.148152,-1.637604,-1.816633,-3.439561,-2.631502,-1.844990,0.415708,0.608655,-0.224271
2079948058440110897!,rebel-mauve-beetle,0.020000,2.022756,-1.226412,1.120152,-1.656883,-1.376728,-5.335139,-2.965129,-2.004604,0.297283,0.150165,0.212817
2079948058440110897!,rebel-mauve-beetle,0.030000,2.012586,-1.284430,1.092199,-1.675440,-0.680771,-6.275474,-2.620947,-1.708564,0.270501,0.035876,0.313669
2079948058440110897!,rebel-mauve-beetle,0.040000,2.009187,-1.350724,1.068692,-1.690532,-0.030642,-6.987750,-2.080233,-1.315046,0.262983,-0.002152,0.343102
2079948058440110897!,rebel-mauve-beetle,0.050000,2.011772,-1.423826,1.051103,-1.701524,0.506862,-7.631358,-1.441671,-0.890581,0.258181,-0.025033,0.361638
2079948058440110897!,rebel-mauve-beetle,0.060000,2.019091,-1.503162,1.040323,-1.708136,0.918173,-8.235361,-0.715250,-0.435616,0.252229,-0.046952,0.383392
2079948058440110897!,rebel-mauve-beetle,0.070000,2.029839,-1.588329,1.037268,-1.709993,1.196325,-8.794531,0.110154,0.066818,0.244269,-0.071001,0.411490
2079948058440110897!,rebel-mauve-beetle,0.080000,2.042642,-1.678800,1.043025,-1.706487,1.326186,-9.289831,1.051084,0.642435,0.233987,-0.098321,0.447080
2079948058440110897!,rebel-mauve-beetle,0.090000,2.055927,-1.773797,1.058905,-1.696679,1.273834,-9.685738,2.125624,1.326611,0.220879,-0.130703,0.491985
2079948058440110897!,rebel-mauve-beetle,0.100000,2.067573,-1.872022,1.086329,-1.679253,0.976402,-9.913044,3.349548,2.166862,0.204373,-0.169797,0.548215
2079948058440110897!,rebel-mauve-beetle,0.110000,2.074630,-1.971215,1.126831,-1.652347,0.330858,-9.847445,4.728758,3.224813,0.183610,-0.217134,0.618601
2079948058440110897!,rebel-mauve-beetle,0.120000,2.072882,-2.067451,1.181896,-1.613419,-0.814335,-9.275067,6.242292,4.572737,0.157645,-0.271592,0.705723
2079948058440110897!,rebel-mauve-beetle,0.130000,2.056342,-2.154067,1.252462,-1.559275,-2.647381,-7.859021,7.807837,6.271519,0.126141,-0.324086,0.808864
2079948058440110897!,rebel-mauve-beetle,0.140000,2.017211,-2.220472,1.338160,-1.486381,-5.325869,-5.155070,9.235923,8.314921,0.090783,-0.351891,0.918737
2079948058440110897!,rebel-mauve-beetle,0.150000,1.946839,-2.251603,1.436365,-1.391709,-8.833132,-0.756184,10.235358,10.563781,0.057235,-0.323295,1.012593
2079948058440110897!,rebel-mauve-beetle,0.160000,1.838280,-2.229693,1.540975,-1.274911,-12.825474,5.422222,10.493501,12.683414,0.036815,-0.223787,1.054198
2079948058440110897!,rebel-mauve-beetle,0.170000,1.689881,-2.138521,1.643571,-1.139593,-16.636476,12.995661,9.862509,14.224141,0.051690,-0.062246,0.979644
2079948058440110897!,rebel-mauve-beetle,0.180000,1.508031,-1.968206,1.735288,-0.994371,-19.365076,21.135605,8.398636,14.656555,0.137794,0.159929,0.682870
2079948058440110897!,rebel-mauve-beetle,0.190000,1.308593,-1.719400,1.808755,-0.853468,-20.011765,28.632156,6.330748,13.416760,0.324012,0.454689,0.076153
2079948058440110897!,rebel-mauve-beetle,0.200000,1.116845,-1.405790,1.859574,-0.736197,-17.657418,34.046618,3.977998,10.048099,0.601676,0.841878,-0.818612
2079948058440110897!,rebel-mauve-beetle,0.210000,0.966325,-1.054645,1.886698,-0.663604,-11.803301,35.960525,1.574002,4.475057,0.912269,1.324669,-1.828884
2079948058440110897!,rebel-mauve-beetle,0.220000,0.890709,-0.705849,1.889452,-0.655722,-2.772093,33.377144,-0.958302,-2.761329,1.174551,1.847791,-2.703837
2079948058440110897!,rebel-mauve-beetle,0.230000,0.916122,-0.406557,1.864668,-0.723196,8.056441,25.814968,-4.027206,-10.383640,1.324504,2.260834,-3.225615
2079948058440110897!,rebel-mauve-beetle,0.240000,1.049179,-0.206354,1.805263,-0.860828,18.170202,13.506083,-7.947086,-16.666015,1.310732,2.285313,-3.189496
2079948058440110897!,rebel-mauve-beetle,0.250000,1.266831,-0.147026,1.704594,-1.046117,24.472422,-2.028189,-12.203954,-19.885720,1.080032,1.599420,-2.377212
2079948058440110897!,rebel-mauve-beetle,0.260000,1.517209,-0.243605,1.567346,-1.242348,24.625948,-17.112014,-15.146316,-19.108587,0.608810,0.069965,-0.693774
2079948058440110897!,rebel-mauve-beetle,0.270000,1.740107,-0.464917,1.417105,-1.411316,19.417302,-26.673202,-14.899816,-14.960939,0.019231,-1.856169,1.414866
2079948058440110897!,rebel-mauve-beetle,0.280000,1.902123,-0.741589,1.287538,-1.530439,13.056251,-27.988176,-10.995100,-9.250031,-0.387053,-3.108983,2.853858
2079948058440110897!,rebel-mauve-beetle,0.290000,2.011978,-1.000954,1.207222,-1.594558,9.276853,-23.474944,-5.158182,-3.905200,-0.397493,-2.956301,2.855882
2079948058440110897!,rebel-mauve-beetle,0.300000,2.096910,-1.209154,1.182177,-1.613213,7.992813,-17.986036,0.036224,0.026546,-0.148678,-1.890278,1.918126
2079948058440110897!,rebel-mauve-beetle,0.310000,2.172911,-1.371094,1.199543,-1.600342,7.314411,-14.339073,3.346482,2.508369,0.083870,-0.900599,1.042937
2079948058440110897!,rebel-mauve-beetle,0.320000,2.240622,-1.505898,1.242504,-1.567222,6.225174,-12.551864,5.200677,4.123131,0.186141,-0.411196,0.647802
2079948058440110897!,rebel-mauve-beetle,0.330000,2.295288,-1.626854,1.301132,-1.518899,4.605468,-11.565334,6.462488,5.535949,0.194899,-0.287486,0.598501
2079948058440110897!,rebel-mauve-beetle,0.340000,2.331268,-1.737631,1.371972,-1.455230,2.419804,-10.465101,7.613650,7.178050,0.167726,-0.300682,0.681394
2079948058440110897!,rebel-mauve-beetle,0.350000,2.341592,-1.834102,1.454226,-1.373036,-0.569790,-8.626739,8.700686,9.215172,0.128176,-0.340853,0.806012
2079948058440110897!,rebel-mauve-beetle,0.360000,2.316619,-1.906105,1.546312,-1.268431,-4.627290,-5.484345,9.513623,11.597815,0.083532,-0.355523,0.940878
2079948058440110897!,rebel-mauve-beetle,0.370000,2.245239,-1.938178,1.643807,-1.139254,-9.727794,-0.603202,9.737881,14.050596,0.043452,-0.300577,1.049081
2079948058440110897!,rebel-mauve-beetle,0.380000,2.119094,-1.912372,1.739327,-0.987289,-15.376137,6.038129,9.140310,16.102667,0.023753,-0.170033,1.082685
2079948058440110897!,rebel-mauve-beetle,0.390000,1.937304,-1.813160,1.824370,-0.819558,-20.648841,13.972111,7.725444,17.197162,0.055958,0.021253,0.951227
2079948058440110897!,rebel-mauve-beetle,0.400000,1.709837,-1.632351,1.891758,-0.649038,-24.326034,22.313609,5.746671,16.749892,0.184295,0.279050,0.522758
2079948058440110897!,rebel-mauve-beetle,0.410000,1.459832,-1.372213,1.938040,-0.493966,-25.025469,29.802775,3.620547,14.204963,0.434363,0.635780,-0.284597
2079948058440110897!,rebel-mauve-beetle,0.420000,1.223297,-1.048625,1.964154,-0.376961,-21.520815,34.898801,1.767789,9.211049,0.771536,1.111266,-1.372133
2079948058440110897!,rebel-mauve-beetle,0.430000,1.045360,-0.692282,1.974016,-0.321340,-13.308374,36.124671,0.324646,1.994330,1.107080,1.687271,-2.473853
2079948058440110897!,rebel-mauve-beetle,0.440000,0.970009,-0.347053,1.970007,-0.345068,-1.205321,32.359906,-1.128277,-6.441380,1.344487,2.241175,-3.281025
2079948058440110897!,rebel-mauve-beetle,0.450000,1.025807,-0.065699,1.948347,-0.451600,12.334881,23.071659,-3.335368,-14.389851,1.406807,2.480891,-3.510742
2079948058440110897!,rebel-mauve-beetle,0.460000,1.209297,0.097993,1.899690,-0.625441,23.634413,8.936335,-6.537879,-19.857892,1.228116,2.002696,-2.891616
2079948058440110897!,rebel-mauve-beetle,0.470000,1.477933,0.107909,1.818604,-0.832273,28.978119,-7.150215,-9.683287,-21.158989,0.766650,0.538368,-1.249355
2079948058440110897!,rebel-mauve-beetle,0.480000,1.762448,-0.028512,1.715922,-1.027429,27.061583,-19.732081,-10.760042,-17.970482,0.119429,-1.579653,1.066116
2079948058440110897!,rebel-mauve-beetle,0.490000,2.003921,-0.251056,1.619130,-1.174060,21.029610,-24.071641,-8.521615,-11.752044,-0.388164,-3.185970,2.871703
2079948058440110897!,rebel-mauve-beetle,0.500000,2.186443,-0.478639,1.556807,-1.255529,15.728121,-20.876565,-3.964846,-4.916256,-0.459745,-3.240175,3.093747
2079948058440110897!,rebel-mauve-beetle,0.510000,2.327964,-0.661076,1.539715,-1.276432,12.840171,-15.332849,0.448273,0.540736,-0.199034,-2.116078,2.109815
2079948058440110897!,rebel-mauve-beetle,0.520000,2.447488,-0.795482,1.558504,-1.253421,11.173709,-11.440301,3.218828,4.002293,0.068431,-0.983185,1.104233
