ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1712069510212211001!,great-wine-beetle,0.000000,1.132389,-1.994306,1.407102,-0.519676,0.000000,0.000000,0.000000,0.000000,-0.090443,-0.292214,-0.221241,0.158439
1712069510212211001!,great-wine-beetle,0.010000,1.140465,-1.988595,1.409575,-0.512932,1.613746,1.143190,0.490535,1.348025,0.198336,0.087601,0.038466,0.163459
1712069510212211001!,great-wine-beetle,0.020000,1.154117,-1.978684,1.413745,-0.501324,1.120671,0.839507,0.345973,0.975651,0.148266,0.009932,-0.001499,0.201928
1712069510212211001!,great-wine-beetle,0.030000,1.165239,-1.970949,1.416941,-0.492217,1.104077,0.708057,0.293872,0.845965,0.142300,-0.000219,-0.007418,0.206499
1712069510212211001!,great-wine-beetle,0.040000,1.176491,-1.964370,1.419695,-0.484217,1.146453,0.607949,0.257190,0.754064,0.141655,-0.002054,-0.009008,0.206982
1712069510212211001!,great-wine-beetle,0.050000,1.188206,-1.958730,1.422110,-0.477079,1.196828,0.520292,0.225961,0.673559,0.141586,-0.002835,-0.009932,0.207026
1712069510212211001!,great-wine-beetle,0.060000,1.200437,-1.953924,1.424230,-0.470712,1.249053,0.441627,0.198355,0.600161,0.141505,-0.003471,-0.010655,0.207080
1712069510212211001!,great-wine-beetle,0.070000,1.213199,-1.949870,1.426087,-0.465054,1.302554,0.370544,0.173621,0.532407,0.141345,-0.004078,-0.011245,0.207198
1712069510212211001!,great-wine-beetle,0.080000,1.226506,-1.946499,1.427708,-0.460054,1.357449,0.305986,0.151211,0.469260,0.141099,-0.004675,-0.011718,0.207384
1712069510212211001!,great-wine-beetle,0.090000,1.240375,-1.943750,1.429113,-0.455671,1.413948,0.247029,0.130662,0.409793,0.140770,-0.005266,-0.012085,0.207636
1712069510212211001!,great-wine-beetle,0.100000,1.254823,-1.941571,1.430318,-0.451873,1.472270,0.192850,0.111568,0.353149,0.140360,-0.005856,-0.012354,0.207951
1712069510212211001!,great-wine-beetle,0.110000,1.269867,-1.939915,1.431338,-0.448632,1.532651,0.142704,0.093568,0.298524,0.139874,-0.006444,-0.012528,0.208327
1712069510212211001!,great-wine-beetle,0.120000,1.285523,-1.938740,1.432183,-0.445927,1.595314,0.095921,0.076331,0.245152,0.139315,-0.007032,-0.012614,0.208761
1712069510212211001!,great-wine-beetle,0.130000,1.301815,-1.938015,1.432859,-0.443750,1.660463,0.051913,0.059557,0.192309,0.138679,-0.007627,-0.012617,0.209255
1712069510212211001!,great-wine-beetle,0.140000,1.318768,-1.937714,1.433370,-0.442099,1.728325,0.010171,0.042968,0.139311,0.137965,-0.008233,-0.012541,0.209810
1712069510212211001!,great-wine-beetle,0.150000,1.336411,-1.937819,1.433715,-0.440978,1.799141,-0.029753,0.026296,0.085493,0.137172,-0.008854,-0.012387,0.210429
1712069510212211001!,great-wine-beetle,0.160000,1.354774,-1.938313,1.433892,-0.440401,1.873160,-0.068248,0.009275,0.030200,0.136294,-0.009493,-0.012156,0.211114
1712069510212211001!,great-wine-beetle,0.170000,1.373894,-1.939186,1.433897,-0.440387,1.950648,-0.105651,-0.008361,-0.027224,0.135329,-0.010153,-0.011848,0.211867
1712069510212211001!,great-wine-beetle,0.180000,1.393807,-1.940429,1.433720,-0.440960,2.031880,-0.142249,-0.026896,-0.087448,0.134271,-0.010839,-0.011461,0.212694
