ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
2104982103617572300!,thoughtful-zippy-butterfly,0.000000,0.082488,-1.440334,0.642031,0.479799,0.142032,0.479403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.180808,-0.145231,0.017114,0.093725
2104982103617572300!,thoughtful-zippy-butterfly,0.010000,0.077158,-1.440844,0.642461,0.477602,0.142464,0.479275,-1.064270,-0.099744,0.084890,-0.438364,0.086270,-0.025644,-0.322338,-0.291966,-0.211138,-0.192944
2104982103617572300!,thoughtful-zippy-butterfly,0.020000,0.060411,-1.451255,0.645372,0.461287,0.145662,0.478312,-2.294903,-1.974567,0.469755,-2.820152,0.560025,-0.170547,-0.290997,-0.270675,-0.219125,-0.213877
2104982103617572300!,thoughtful-zippy-butterfly,0.030000,0.031868,-1.480397,0.650921,0.421385,0.153883,0.475731,-3.441946,-3.841308,0.574326,-5.148651,1.098430,-0.355305,-0.266167,-0.272311,-0.213392,-0.174451
2104982103617572300!,thoughtful-zippy-butterfly,0.040000,-0.009212,-1.527767,0.655040,0.358703,0.167814,0.470997,-4.819832,-5.599592,0.150708,-7.349790,1.704685,-0.607370,-0.228872,-0.279229,-0.204365,-0.105663
2104982103617572300!,thoughtful-zippy-butterfly,0.050000,-0.065712,-1.591731,0.651469,0.275259,0.188155,0.463247,-6.534225,-7.121717,-0.983905,-9.253805,2.378770,-0.966172,-0.169733,-0.282024,-0.198078,-0.025586
2104982103617572300!,thoughtful-zippy-butterfly,0.060000,-0.140747,-1.669119,0.632594,0.175317,0.215560,0.451147,-8.537882,-8.223228,-2.912768,-10.581745,3.104893,-1.483528,-0.082843,-0.274202,-0.199493,0.051421
2104982103617572300!,thoughtful-zippy-butterfly,0.070000,-0.236344,-1.754589,0.590609,0.066441,0.250353,0.432809,-10.633257,-8.660624,-5.570836,-10.959535,3.838823,-2.220520,0.037607,-0.249999,-0.213937,0.111777
2104982103617572300!,thoughtful-zippy-butterfly,0.080000,-0.351716,-1.840091,0.519319,-0.039730,0.292218,0.405720,-12.440426,-8.144360,-8.684477,-9.961529,4.498917,-3.240328,0.198292,-0.204545,-0.247102,0.144053
2104982103617572300!,thoughtful-zippy-butterfly,0.090000,-0.481333,-1.914097,0.416785,-0.127092,0.339658,0.366923,-13.368384,-6.348050,-11.698853,-7.187128,4.955257,-4.587036,0.404842,-0.134008,-0.304676,0.137768
2104982103617572300!,thoughtful-zippy-butterfly,0.100000,-0.612296,-1.962344,0.288260,-0.176567,0.389920,0.312989,-12.578775,-2.937980,-13.676872,-2.384217,5.032422,-6.269367,0.652269,-0.035305,-0.391786,0.073221
2104982103617572300!,thoughtful-zippy-butterfly,0.110000,-0.722333,-1.967707,0.150866,-0.168395,0.438194,0.240802,-9.056928,2.217887,-13.184991,4.221219,4.507136,-8.201764,0.888387,0.089770,-0.506314,-0.099635
2104982103617572300!,thoughtful-zippy-butterfly,0.120000,-0.779751,-1.915274,0.038133,-0.090153,0.477355,0.148769,-2.017481,8.372554,-8.485153,11.270886,3.158180,-10.133616,0.926422,0.209795,-0.612752,-0.465913
2104982103617572300!,thoughtful-zippy-butterfly,0.130000,-0.750910,-1.806043,-0.001418,0.048212,0.498493,0.038792,8.071081,12.953619,1.417893,15.642842,0.904195,-11.619251,0.370039,0.224624,-0.606297,-1.092859
2104982103617572300!,thoughtful-zippy-butterfly,0.140000,-0.619499,-1.676884,0.078743,0.197271,0.493148,-0.082495,18.055540,11.659243,14.851846,12.852824,-2.034074,-12.159505,-1.177072,-0.007432,-0.365326,-1.938126
2104982103617572300!,thoughtful-zippy-butterfly,0.150000,-0.416921,-1.605139,0.287080,0.266860,0.456722,-0.203482,21.735340,1.248871,25.819561,-0.287078,-5.095718,-11.437536,-3.525774,-0.525049,0.064662,-2.789685
2104982103617572300!,thoughtful-zippy-butterfly,0.160000,-0.239127,-1.674357,0.555577,0.160975,0.391297,-0.311266,12.640747,-15.576129,25.534052,-21.158965,-7.648894,-9.615522,-5.682381,-1.136247,0.452528,-3.310928
2104982103617572300!,thoughtful-zippy-butterfly,0.170000,-0.221692,-1.904491,0.740202,-0.150992,0.304622,-0.396491,-10.219181,-29.094980,8.750765,-39.501076,-9.429450,-7.244601,-6.478218,-1.508807,0.647744,-3.127282
2104982103617572300!,thoughtful-zippy-butterfly,0.180000,-0.468598,-2.206556,0.690012,-0.576334,0.204660,-0.456196,-38.898014,-28.569665,-19.890338,-42.078543,-10.658262,-4.781535,-4.925609,-1.292390,0.593403,-1.950313
2104982103617572300!,thoughtful-zippy-butterfly,0.190000,-0.961369,-2.419257,0.358157,-0.916309,0.095643,-0.490767,-57.892800,-11.254488,-44.845179,-22.709766,-11.741368,-2.288205,-0.787370,-0.270638,0.189729,-0.110875
2104982103617572300!,thoughtful-zippy-butterfly,0.200000,-1.528725,-2.419031,-0.132589,-0.986969,-0.021113,-0.499554,-53.304498,12.383852,-49.949619,9.113136,-12.393686,0.523802,4.164086,1.111153,-0.513435,1.424406
2104982103617572300!,thoughtful-zippy-butterfly,0.210000,-1.926295,-2.212885,-0.560789,-0.751587,-0.141208,-0.479646,-24.984801,28.153043,-32.954173,35.600004,-12.210811,3.594863,7.325666,1.847835,-1.199914,2.321030
2104982103617572300!,thoughtful-zippy-butterfly,0.220000,-1.979944,-1.906931,-0.748222,-0.331222,-0.257764,-0.428437,13.831791,30.882939,-3.800605,44.666073,-11.305735,6.801954,7.329193,1.394546,-1.344686,3.002417
2104982103617572300!,thoughtful-zippy-butterfly,0.230000,-1.682281,-1.633761,-0.639828,0.073076,-0.363320,-0.343509,43.585115,20.484995,23.799507,32.569072,-9.743202,10.305112,4.130295,-0.100414,-0.454309,3.902230
2104982103617572300!,thoughtful-zippy-butterfly,0.240000,-1.224027,-1.525406,-0.330747,0.264021,-0.447995,-0.222038,45.423424,-1.696504,33.988759,4.011670,-6.873615,13.868557,-0.543232,-1.944328,0.805907,4.472868
2104982103617572300!,thoughtful-zippy-butterfly,0.250000,-0.909225,-1.644948,-0.052041,0.162049,-0.495128,-0.069627,15.882779,-21.402174,17.665474,-22.247831,-2.219434,15.782716,-3.823782,-2.713375,1.155868,2.980108
2104982103617572300!,thoughtful-zippy-butterfly,0.260000,-0.949950,-1.873812,-0.029074,-0.098428,-0.491523,0.091679,-23.383440,-20.595678,-13.885529,-25.522163,2.818724,15.112199,-5.087756,-1.700500,0.675691,-1.181881
2104982103617572300!,thoughtful-zippy-butterfly,0.270000,-1.296698,-1.975283,-0.298193,-0.242370,-0.440249,0.237026,-43.289426,3.780336,-36.442636,-0.164787,6.811969,12.652474,-4.509681,0.663238,-0.269740,-6.766471
2104982103617572300!,thoughtful-zippy-butterfly,0.280000,-1.653176,-1.780670,-0.646031,-0.052764,-0.354009,0.353097,-25.218353,35.369934,-27.354888,36.615257,9.832865,9.858273,-2.388154,2.868534,-1.382930,-10.613831
2104982103617572300!,thoughtful-zippy-butterfly,0.290000,-1.670679,-1.343513,-0.739884,0.426691,-0.240026,0.438620,22.082484,48.025002,11.999450,53.326785,13.100991,7.169254,-0.850406,2.799215,-1.581174,-9.109050
2104982103617572300!,thoughtful-zippy-butterfly,0.300000,-1.239555,-0.932163,-0.403497,0.884704,-0.095557,0.490784,61.630159,28.159909,53.390246,31.951624,16.669059,3.245518,-1.405235,0.181501,0.004407,-1.981522
2104982103617572300!,thoughtful-zippy-butterfly,0.310000,-0.631223,-0.838644,0.209069,0.976269,0.076923,0.494047,56.642595,-12.093808,63.009238,-15.041522,18.804774,-2.927910,-2.391460,-2.785750,1.630865,5.438053
2104982103617572300!,thoughtful-zippy-butterfly,0.320000,-0.291565,-1.105481,0.718609,0.620656,0.256791,0.429020,10.038955,-37.220667,34.526538,-51.551354,17.475253,-10.459874,-1.368021,-3.649420,1.578421,8.198897
2104982103617572300!,thoughtful-zippy-butterfly,0.330000,-0.449594,-1.473006,0.846530,0.050169,0.407588,0.289606,-39.497337,-30.456577,-8.768462,-56.604880,12.507025,-17.602231,1.044817,-2.894351,0.923375,8.290840
2104982103617572300!,thoughtful-zippy-butterfly,0.340000,-0.987336,-1.645859,0.580665,-0.404338,0.492234,0.087780,-63.912950,-0.297314,-40.108803,-30.361191,4.000806,-22.434973,3.807578,-1.286536,0.125115,6.834605
2104982103617572300!,thoughtful-zippy-butterfly,0.350000,-1.593664,-1.497734,0.149357,-0.516982,0.479554,-0.141522,-53.449781,30.288177,-40.455055,7.193588,-6.650520,-22.535656,6.315487,0.662243,-0.823563,4.181345
2104982103617572300!,thoughtful-zippy-butterfly,0.360000,-1.958869,-1.142609,-0.137388,-0.316651,0.361801,-0.345108,-18.319165,38.451671,-13.711022,28.289357,-16.297746,-17.086072,7.383221,1.968746,-1.610468,1.494490
2104982103617572300!,thoughtful-zippy-butterfly,0.370000,-1.952486,-0.841659,-0.113116,-0.056344,0.164583,-0.472136,17.182356,18.648542,17.262528,18.460763,-21.709048,-7.567611,4.826815,1.837441,-1.556371,-0.948976
