ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
232075644795963586!,thoughtful-antique-butterfly,0.000000,1.660480,1.997172,-0.059084,0.975849,-0.134501,0.481570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006918,-0.003536,0.033307,-0.069132,0.043458,0.029477
232075644795963586!,thoughtful-antique-butterfly,0.010000,1.659623,1.995702,-0.060660,0.975593,-0.135649,0.481248,-0.171048,-0.293607,-0.314594,-0.051537,-0.228937,-0.064530,-0.060281,-0.075863,-0.029691,-0.132461,-0.020681,-0.044992
232075644795963586!,thoughtful-antique-butterfly,0.020000,1.658626,1.993239,-0.062635,0.974778,-0.138200,0.480521,-0.028611,-0.199399,-0.080661,-0.111431,-0.280967,-0.080807,-0.058968,-0.075453,-0.028735,-0.133658,-0.019551,-0.044738
232075644795963586!,thoughtful-antique-butterfly,0.030000,1.659029,1.991666,-0.062312,0.973343,-0.141295,0.479620,0.108811,-0.116067,0.144625,-0.176607,-0.337615,-0.099461,-0.057581,-0.075573,-0.027505,-0.134718,-0.018243,-0.045347
232075644795963586!,thoughtful-antique-butterfly,0.040000,1.660764,1.990890,-0.059773,0.971207,-0.144978,0.478520,0.237296,-0.040773,0.362655,-0.252294,-0.398346,-0.120688,-0.056098,-0.076061,-0.026147,-0.135698,-0.016881,-0.046644
232075644795963586!,thoughtful-antique-butterfly,0.050000,1.663727,1.990837,-0.055079,0.968239,-0.149285,0.477194,0.354124,0.027519,0.574973,-0.343689,-0.462426,-0.144666,-0.054495,-0.076858,-0.024728,-0.136629,-0.015521,-0.048588
232075644795963586!,thoughtful-antique-butterfly,0.060000,1.667792,1.991439,-0.048276,0.964254,-0.154247,0.475613,0.456879,0.088939,0.783114,-0.456085,-0.528940,-0.171542,-0.052747,-0.077956,-0.023273,-0.137525,-0.014190,-0.051204
232075644795963586!,thoughtful-antique-butterfly,0.070000,1.672806,1.992627,-0.039399,0.959014,-0.159884,0.473748,0.542888,0.143117,0.988464,-0.594990,-0.596760,-0.201399,-0.050816,-0.079365,-0.021788,-0.138403,-0.012897,-0.054553
232075644795963586!,thoughtful-antique-butterfly,0.080000,1.678584,1.994324,-0.028468,0.952224,-0.166202,0.471569,0.608845,0.189298,1.192158,-0.766220,-0.664476,-0.234191,-0.048658,-0.081111,-0.020268,-0.139282,-0.011641,-0.058719
232075644795963586!,thoughtful-antique-butterfly,0.090000,1.684906,1.996447,-0.015495,0.943527,-0.173191,0.469047,0.650449,0.226187,1.394871,-0.976009,-0.730357,-0.269677,-0.046212,-0.083226,-0.018695,-0.140190,-0.010409,-0.063806
232075644795963586!,thoughtful-antique-butterfly,0.100000,1.691498,1.998893,-0.000488,0.932505,-0.180822,0.466158,0.661967,0.251768,1.596549,-1.231088,-0.792301,-0.307333,-0.043404,-0.085747,-0.017037,-0.141164,-0.009177,-0.069931
232075644795963586!,thoughtful-antique-butterfly,0.110000,1.698023,2.001536,0.016537,0.918666,-0.189044,0.462885,0.635714,0.263028,1.796032,-1.538721,-0.847768,-0.346231,-0.040138,-0.088717,-0.015249,-0.142252,-0.007903,-0.077226
232075644795963586!,thoughtful-antique-butterfly,0.120000,1.704053,2.004212,0.035550,0.901444,-0.197774,0.459223,0.561406,0.255566,1.990490,-1.906658,-0.893721,-0.384900,-0.036302,-0.092174,-0.013267,-0.143523,-0.006529,-0.085825
232075644795963586!,thoughtful-antique-butterfly,0.130000,1.709040,2.006706,0.056476,0.880194,-0.206900,0.455184,0.425416,0.223105,2.174625,-2.342939,-0.926555,-0.421158,-0.031761,-0.096152,-0.011012,-0.145061,-0.004974,-0.095853
232075644795963586!,thoughtful-antique-butterfly,0.140000,1.712282,2.008725,0.079174,0.854187,-0.216268,0.450808,0.209953,0.156921,2.339554,-2.855424,-0.942034,-0.451925,-0.026375,-0.100667,-0.008391,-0.146966,-0.003142,-0.107407
232075644795963586!,thoughtful-antique-butterfly,0.150000,1.712872,2.009874,0.103390,0.822621,-0.225678,0.446172,-0.107648,0.045293,2.471329,-3.450861,-0.935241,-0.473054,-0.020016,-0.105703,-0.005320,-0.149341,-0.000939,-0.120512
232075644795963586!,thoughtful-antique-butterfly,0.160000,1.709653,2.009621,0.128698,0.784639,-0.234877,0.441399,-0.555198,-0.126809,2.549090,-4.133186,-0.900539,-0.479194,-0.012621,-0.111179,-0.001768,-0.152269,0.001689,-0.135052
232075644795963586!,thoughtful-antique-butterfly,0.170000,1.701157,2.007244,0.154359,0.739404,-0.243570,0.436662,-1.165339,-0.376478,2.543009,-4.900760,-0.832270,-0.464239,-0.004271,-0.116838,0.002123,-0.155787,0.004645,-0.150571
232075644795963586!,thoughtful-antique-butterfly,0.180000,1.685605,2.001874,0.179361,0.686112,-0.251378,0.432214,-1.970938,-0.723233,2.413031,-5.741865,-0.723466,-0.420771,0.004624,-0.122320,0.005991,-0.159726,0.007619,-0.166280
232075644795963586!,thoughtful-antique-butterfly,0.190000,1.660899,1.992456,0.202217,0.624155,-0.257861,0.428378,-3.000339,-1.182218,2.108452,-6.628462,-0.566943,-0.341269,0.013141,-0.126885,0.008945,-0.163662,0.009810,-0.180584
232075644795963586!,thoughtful-antique-butterfly,0.200000,1.624789,1.977814,0.220910,0.553342,-0.262486,0.425560,-4.264202,-1.757609,1.571150,-7.508603,-0.355698,-0.219396,0.019595,-0.129358,0.009412,-0.166750,0.009776,-0.190871
232075644795963586!,thoughtful-antique-butterfly,0.210000,1.574942,1.956915,0.232784,0.474144,-0.264713,0.424178,-5.743107,-2.425293,0.745491,-8.298567,-0.082787,-0.051664,0.021493,-0.127767,0.004830,-0.167805,0.005188,-0.193000
232075644795963586!,thoughtful-antique-butterfly,0.220000,1.509537,1.929113,0.234780,0.388011,-0.263872,0.424702,-7.361363,-3.126293,-0.406456,-8.879197,0.258708,0.160738,0.015721,-0.119948,-0.007761,-0.165254,-0.006680,-0.182188
232075644795963586!,thoughtful-antique-butterfly,0.230000,1.427914,1.894542,0.223633,0.297762,-0.259228,0.427552,-8.978202,-3.751229,-1.883126,-9.102289,0.673236,0.408188,-0.000443,-0.103889,-0.031046,-0.157759,-0.028284,-0.154103
